interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,7,S45,2,switch,61,51006,14,0,0,1,100.666,0,0,100,0
1,stage_arrival,10,S61,0,switch,1,51000,21,0,0,1,227.172,0,0,79.7921,0
1,stage_arrival,27,S09,0,switch,24,51005,55,0,0,1,129.629,0,0,100,0
1,stage_arrival,13,S40,0,switch,6,51007,27,0,0,1,162.644,0,0,79.7761,0
1,stage_arrival,36,S18,0,switch,35,51002,72,0,0,1,247.316,0,0,51.6033,0
1,stage_arrival,56,S36,2,switch,4,51001,113,0,0,1,112.305,0,0,100,0
1,stage_arrival,30,S14,2,switch,31,51004,61,0,0,1,290.433,0,0,100,0
1,stage_arrival,37,S32,0,switch,0,51003,75,0,0,1,103.31,0,0,51.624,0
1,allocate_send_arrival,37,S32,0,switch,0,51003,75,0,0,1,103.31,0,51.624,0,0
1,allocate_send_arrival,10,S61,0,switch,1,51000,21,0,0,1,227.172,0,79.7921,0,0
1,allocate_send_arrival,27,S09,0,switch,24,51005,55,0,0,1,129.629,0,100,0,0
1,allocate_send_arrival,13,S40,0,switch,6,51007,27,0,0,1,162.644,0,79.7761,0,0
1,allocate_send_arrival,30,S14,2,switch,31,51004,61,0,0,1,290.433,0,100,0,0
1,allocate_send_arrival,7,S45,2,switch,61,51006,14,0,0,1,100.666,0,100,0,0
1,allocate_send_arrival,36,S18,0,switch,35,51002,72,0,0,1,247.316,0,51.6033,0,0
1,allocate_send_arrival,56,S36,2,switch,4,51001,113,0,0,1,112.305,0,100,0,0
2,stage_arrival,10,S61,0,switch,1,51000,21,0,0,2,227.172,0,0,79.864,0
2,stage_arrival,61,S46,1,switch,57,51006,14,0,0,2,199.213,0,0,100,0
2,stage_arrival,31,S62,3,switch,5,51004,61,0,0,2,238.676,0,0,100,0
2,stage_arrival,37,S32,0,switch,0,51003,75,0,0,2,103.31,0,0,51.655,0
2,stage_arrival,6,S02,0,switch,1,51007,27,0,0,2,138.732,0,0,79.7761,0
2,stage_arrival,1,S01,0,switch,0,51000,21,0,0,2,159.728,0,0,79.7921,0
2,stage_arrival,36,S18,0,switch,35,51002,72,0,0,2,247.316,0,0,51.655,0
2,stage_arrival,7,S45,2,switch,61,51006,14,0,0,2,100.666,0,0,100,0
2,stage_arrival,56,S36,2,switch,4,51001,113,0,0,2,112.305,0,0,100,0
2,stage_arrival,24,S08,0,switch,22,51005,55,0,0,2,182.424,0,0,100,0
2,stage_arrival,35,S17,2,switch,37,51002,72,0,0,2,246.878,0,0,51.6033,0
2,stage_arrival,4,S37,0,switch,0,51001,113,0,0,2,203.508,0,0,100,0
2,stage_arrival,30,S14,2,switch,31,51004,61,0,0,2,290.433,0,0,100,0
2,stage_arrival,27,S09,0,switch,24,51005,55,0,0,2,129.629,0,0,100,0
2,stage_arrival,0,S00,5,terminal,0,51003,75,0,0,2,1000,0,0,51.624,0
2,stage_arrival,13,S40,0,switch,6,51007,27,0,0,2,162.644,0,0,79.864,0
2,allocate_send_arrival,0,S00,5,terminal,0,51003,75,0,0,2,1000,0,51.624,0,0
2,allocate_send_arrival,30,S14,2,switch,31,51004,61,0,0,2,290.433,0,100,0,0
2,allocate_send_arrival,6,S02,0,switch,1,51007,27,0,0,2,138.732,0,79.7761,0,0
2,allocate_send_arrival,61,S46,1,switch,57,51006,14,0,0,2,199.213,0,100,0,0
2,allocate_send_arrival,36,S18,0,switch,35,51002,72,0,0,2,247.316,0,51.655,0,0
2,allocate_send_arrival,37,S32,0,switch,0,51003,75,0,0,2,103.31,0,51.655,0,0
2,allocate_send_arrival,56,S36,2,switch,4,51001,113,0,0,2,112.305,0,100,0,0
2,allocate_send_arrival,4,S37,0,switch,0,51001,113,0,0,2,203.508,0,100,0,0
2,allocate_send_arrival,1,S01,0,switch,0,51000,21,0,0,2,159.728,0,79.7921,0,0
2,allocate_send_arrival,24,S08,0,switch,22,51005,55,0,0,2,182.424,0,100,0,0
2,allocate_send_arrival,35,S17,2,switch,37,51002,72,0,0,2,246.878,0,51.6033,0,0
2,allocate_send_arrival,27,S09,0,switch,24,51005,55,0,0,2,129.629,0,100,0,0
2,allocate_send_arrival,7,S45,2,switch,61,51006,14,0,0,2,100.666,0,100,0,0
2,allocate_send_arrival,31,S62,3,switch,5,51004,61,0,0,2,238.676,0,100,0,0
2,allocate_send_arrival,13,S40,0,switch,6,51007,27,0,0,2,162.644,0,79.864,0,0
2,allocate_send_arrival,10,S61,0,switch,1,51000,21,0,0,2,227.172,0,79.864,0,0
3,stage_arrival,10,S61,0,switch,1,51000,21,0,0,3,227.172,0,0,79.864,0
3,stage_arrival,1,S01,0,switch,0,51000,21,0,0,3,159.728,0,0,79.864,0
3,stage_arrival,1,S01,0,switch,0,51007,27,0,0,3,159.728,0,0,79.7761,0
3,stage_arrival,30,S14,2,switch,31,51004,61,0,0,3,290.433,0,0,100,0
3,stage_arrival,35,S17,2,switch,37,51002,72,0,0,3,246.878,0,0,51.655,0
3,stage_arrival,31,S62,3,switch,5,51004,61,0,0,3,238.676,0,0,100,0
3,stage_arrival,4,S37,0,switch,0,51001,113,0,0,3,203.508,0,0,100,0
3,stage_arrival,56,S36,2,switch,4,51001,113,0,0,3,112.305,0,0,100,0
3,stage_arrival,37,S32,0,switch,0,51003,75,0,0,3,103.31,0,0,51.655,0
3,stage_arrival,5,S63,0,switch,0,51004,61,0,0,3,259.679,0,0,100,0
3,stage_arrival,27,S09,0,switch,24,51005,55,0,0,3,129.629,0,0,100,0
3,stage_arrival,6,S02,0,switch,1,51007,27,0,0,3,138.732,0,0,79.864,0
3,stage_arrival,57,S47,1,switch,50,51006,14,0,0,3,259.289,0,0,100,0
3,stage_arrival,22,S07,3,switch,26,51005,55,0,0,3,124.406,0,0,100,0
3,stage_arrival,61,S46,1,switch,57,51006,14,0,0,3,199.213,0,0,100,0
3,stage_arrival,0,S00,5,terminal,0,51001,113,0,0,3,1000,0,0,100,0
3,stage_arrival,37,S32,0,switch,0,51002,72,0,0,3,103.31,0,0,51.6033,0
3,stage_arrival,0,S00,5,terminal,0,51000,21,0,0,3,1000,0,0,79.7921,0
3,stage_arrival,13,S40,0,switch,6,51007,27,0,0,3,162.644,0,0,79.864,0
3,stage_arrival,36,S18,0,switch,35,51002,72,0,0,3,247.316,0,0,51.655,0
3,stage_arrival,7,S45,2,switch,61,51006,14,0,0,3,100.666,0,0,100,0
3,stage_arrival,0,S00,5,terminal,0,51003,75,0,0,3,1000,0,0,51.655,0
3,stage_arrival,24,S08,0,switch,22,51005,55,0,0,3,182.424,0,0,100,0
3,allocate_send_arrival,1,S01,0,switch,0,51000,21,0,0,3,159.728,0,79.864,0,0
3,allocate_send_arrival,1,S01,0,switch,0,51007,27,0,0,3,159.728,0,79.7761,0,0
3,allocate_send_arrival,31,S62,3,switch,5,51004,61,0,0,3,238.676,0,100,0,0
3,allocate_send_arrival,7,S45,2,switch,61,51006,14,0,0,3,100.666,0,100,0,0
3,allocate_send_arrival,61,S46,1,switch,57,51006,14,0,0,3,199.213,0,100,0,0
3,allocate_send_arrival,6,S02,0,switch,1,51007,27,0,0,3,138.732,0,79.864,0,0
3,allocate_send_arrival,22,S07,3,switch,26,51005,55,0,0,3,124.406,0,100,0,0
3,allocate_send_arrival,56,S36,2,switch,4,51001,113,0,0,3,112.305,0,100,0,0
3,allocate_send_arrival,10,S61,0,switch,1,51000,21,0,0,3,227.172,0,79.864,0,0
3,allocate_send_arrival,57,S47,1,switch,50,51006,14,0,0,3,259.289,0,100,0,0
3,allocate_send_arrival,36,S18,0,switch,35,51002,72,0,0,3,247.316,0,51.655,0,0
3,allocate_send_arrival,27,S09,0,switch,24,51005,55,0,0,3,129.629,0,100,0,0
3,allocate_send_arrival,35,S17,2,switch,37,51002,72,0,0,3,246.878,0,51.655,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,51001,113,0,0,3,1000,0,100,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,51000,21,0,0,3,1000,0,79.7921,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,51003,75,0,0,3,1000,0,51.655,0,0
3,allocate_send_arrival,37,S32,0,switch,0,51003,75,0,0,3,103.31,0,51.655,0,0
3,allocate_send_arrival,37,S32,0,switch,0,51002,72,0,0,3,103.31,0,51.6033,0,0
3,allocate_send_arrival,4,S37,0,switch,0,51001,113,0,0,3,203.508,0,100,0,0
3,allocate_send_arrival,24,S08,0,switch,22,51005,55,0,0,3,182.424,0,100,0,0
3,allocate_send_arrival,5,S63,0,switch,0,51004,61,0,0,3,259.679,0,100,0,0
3,allocate_send_arrival,13,S40,0,switch,6,51007,27,0,0,3,162.644,0,79.864,0,0
3,allocate_send_arrival,30,S14,2,switch,31,51004,61,0,0,3,290.433,0,100,0,0
4,stage_arrival,27,S09,0,switch,24,51005,55,0,0,4,129.629,0,0,100,0
4,stage_arrival,7,S45,2,switch,61,51006,14,0,0,4,100.666,0,0,100,0
