interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,96,S50.0,48,0,100
0,trace_offer,93,S24.1,46,0,100
0,trace_offer,109,S31.1,54,0,100
0,trace_offer,115,S47.1,57,0,100
0,trace_offer,13,S02.1,6,0,100
0,trace_offer,57,S12.1,28,0,100
0,trace_offer,64,S21.0,32,0,100
0,trace_offer,29,S58.1,14,0,100
0,send,64,S21.0,32,0,100
0,send,115,S47.1,57,0,100
0,send,96,S50.0,48,0,100
0,send,13,S02.1,6,0,100
0,send,57,S12.1,28,0,100
0,send,93,S24.1,46,0,100
0,send,109,S31.1,54,0,100
0,send,29,S58.1,14,0,100
1,trace_offer,64,S21.0,32,0,100
1,trace_offer,96,S50.0,48,0,100
1,trace_offer,93,S24.1,46,0,100
1,trace_offer,109,S31.1,54,0,100
1,trace_offer,115,S47.1,57,0,100
1,trace_offer,57,S12.1,28,0,100
1,trace_offer,13,S02.1,6,0,100
1,trace_offer,29,S58.1,14,0,100
1,send,64,S21.0,32,0,100
1,send,13,S02.1,6,0,100
1,send,96,S50.0,48,0,100
1,send,29,S58.1,14,0,100
1,send,115,S47.1,57,0,100
1,send,93,S24.1,46,0,100
1,send,57,S12.1,28,0,100
1,send,109,S31.1,54,0,100
2,trace_offer,96,S50.0,48,0,100
2,trace_offer,93,S24.1,46,0,100
2,trace_offer,29,S58.1,14,0,100
2,trace_offer,13,S02.1,6,0,100
2,trace_offer,57,S12.1,28,0,100
2,trace_offer,64,S21.0,32,0,100
2,trace_offer,115,S47.1,57,0,100
2,trace_offer,109,S31.1,54,0,100
2,send,29,S58.1,14,0,100
2,send,93,S24.1,46,0,100
2,send,64,S21.0,32,0,100
2,send,115,S47.1,57,0,100
2,send,96,S50.0,48,0,100
2,send,13,S02.1,6,0,100
2,send,109,S31.1,54,0,100
2,send,57,S12.1,28,0,100
3,trace_offer,115,S47.1,57,0,100
3,trace_offer,109,S31.1,54,0,100
3,trace_offer,96,S50.0,48,0,100
3,trace_offer,93,S24.1,46,0,100
3,trace_offer,64,S21.0,32,0,100
3,trace_offer,13,S02.1,6,0,100
3,trace_offer,29,S58.1,14,0,100
3,trace_offer,57,S12.1,28,0,100
3,send,57,S12.1,28,0,100
3,send,96,S50.0,48,0,80.0806
3,send,29,S58.1,14,0,100
3,send,115,S47.1,57,0,100
3,send,109,S31.1,54,0,100
3,send,64,S21.0,32,0,100
3,send,13,S02.1,6,0,80.1819
3,send,93,S24.1,46,0,100
4,trace_offer,29,S58.1,14,0,100
4,trace_offer,57,S12.1,28,0,100
4,trace_offer,93,S24.1,46,0,100
4,trace_offer,64,S21.0,32,0,100
4,trace_offer,96,S50.0,48,0,100
4,trace_offer,115,S47.1,57,0,100
4,trace_offer,109,S31.1,54,0,100
4,trace_offer,13,S02.1,6,0,100
4,receive,0,S00.0,0,109,100
4,receive,0,S00.0,0,29,100
4,receive,0,S00.0,0,64,100
4,receive,0,S00.0,0,13,100
4,send,13,S02.1,6,0,79.864
4,send,93,S24.1,46,0,100
4,send,109,S31.1,54,0,100
4,send,96,S50.0,48,0,79.864
4,send,64,S21.0,32,0,100
4,send,29,S58.1,14,0,100
4,send,115,S47.1,57,0,100
4,send,57,S12.1,28,0,100
5,trace_offer,64,S21.0,32,0,100
5,trace_offer,57,S12.1,28,0,100
5,trace_offer,29,S58.1,14,0,100
5,trace_offer,96,S50.0,48,0,100
5,trace_offer,93,S24.1,46,0,100
5,trace_offer,13,S02.1,6,0,100
5,trace_offer,115,S47.1,57,0,100
5,trace_offer,109,S31.1,54,0,100
5,receive,0,S00.0,0,109,100
5,receive,0,S00.0,0,13,79.864
5,receive,0,S00.0,0,93,100
5,receive,0,S00.0,0,29,100
5,receive,0,S00.0,0,64,100
5,receive,0,S00.0,0,115,100
5,receive,0,S00.0,0,96,79.864
5,send,64,S21.0,32,0,100
5,send,93,S24.1,46,0,100
5,send,115,S47.1,57,0,100
5,send,29,S58.1,14,0,100
5,send,96,S50.0,48,0,79.864
5,send,57,S12.1,28,0,100
5,send,109,S31.1,54,0,100
5,send,13,S02.1,6,0,79.864
6,trace_offer,96,S50.0,48,0,100
6,trace_offer,64,S21.0,32,0,100
6,trace_offer,115,S47.1,57,0,100
6,trace_offer,13,S02.1,6,0,100
6,trace_offer,109,S31.1,54,0,100
6,trace_offer,29,S58.1,14,0,100
6,trace_offer,57,S12.1,28,0,100
6,trace_offer,93,S24.1,46,0,100
6,receive,0,S00.0,0,115,100
6,receive,0,S00.0,0,13,79.864
6,receive,0,S00.0,0,57,100
6,receive,0,S00.0,0,109,100
