interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,14,S58,4,switch,5,50902,29,0,0,1,193.819,0,0,100,0
1,stage_arrival,54,S31,1,switch,37,50906,109,0,0,1,242.335,0,0,100,0
1,stage_arrival,48,S50,3,switch,10,50903,96,0,0,1,118.54,0,0,100,0
1,stage_arrival,57,S47,1,switch,50,50904,115,0,0,1,259.289,0,0,100,0
1,stage_arrival,32,S21,1,switch,43,50907,64,0,0,1,261.425,0,0,100,0
1,stage_arrival,6,S02,0,switch,1,50900,13,0,0,1,138.732,0,0,100,0
1,stage_arrival,28,S12,1,switch,29,50901,57,0,0,1,167.904,0,0,100,0
1,stage_arrival,46,S24,1,switch,44,50905,93,0,0,1,217.722,0,0,100,0
1,allocate_send_arrival,14,S58,4,switch,5,50902,29,0,0,1,193.819,0,100,0,0
1,allocate_send_arrival,48,S50,3,switch,10,50903,96,0,0,1,118.54,0,100,0,0
1,allocate_send_arrival,54,S31,1,switch,37,50906,109,0,0,1,242.335,0,100,0,0
1,allocate_send_arrival,57,S47,1,switch,50,50904,115,0,0,1,259.289,0,100,0,0
1,allocate_send_arrival,28,S12,1,switch,29,50901,57,0,0,1,167.904,0,100,0,0
1,allocate_send_arrival,6,S02,0,switch,1,50900,13,0,0,1,138.732,0,100,0,0
1,allocate_send_arrival,46,S24,1,switch,44,50905,93,0,0,1,217.722,0,100,0,0
1,allocate_send_arrival,32,S21,1,switch,43,50907,64,0,0,1,261.425,0,100,0,0
2,stage_arrival,48,S50,3,switch,10,50903,96,0,0,2,118.54,0,0,100,0
2,stage_arrival,1,S01,0,switch,0,50900,13,0,0,2,159.728,0,0,100,0
2,stage_arrival,57,S47,1,switch,50,50904,115,0,0,2,259.289,0,0,100,0
2,stage_arrival,29,S13,5,switch,31,50901,57,0,0,2,131.191,0,0,100,0
2,stage_arrival,5,S63,0,switch,0,50902,29,0,0,2,259.679,0,0,100,0
2,stage_arrival,32,S21,1,switch,43,50907,64,0,0,2,261.425,0,0,100,0
2,stage_arrival,43,S22,0,switch,0,50907,64,0,0,2,203.304,0,0,100,0
2,stage_arrival,14,S58,4,switch,5,50902,29,0,0,2,193.819,0,0,100,0
2,stage_arrival,50,S38,2,switch,4,50904,115,0,0,2,290.506,0,0,100,0
2,stage_arrival,46,S24,1,switch,44,50905,93,0,0,2,217.722,0,0,100,0
2,stage_arrival,37,S32,0,switch,0,50906,109,0,0,2,103.31,0,0,100,0
2,stage_arrival,10,S61,0,switch,1,50903,96,0,0,2,227.172,0,0,100,0
2,stage_arrival,6,S02,0,switch,1,50900,13,0,0,2,138.732,0,0,100,0
2,stage_arrival,54,S31,1,switch,37,50906,109,0,0,2,242.335,0,0,100,0
2,stage_arrival,28,S12,1,switch,29,50901,57,0,0,2,167.904,0,0,100,0
2,stage_arrival,44,S23,0,switch,43,50905,93,0,0,2,211.017,0,0,100,0
2,allocate_send_arrival,5,S63,0,switch,0,50902,29,0,0,2,259.679,0,100,0,0
2,allocate_send_arrival,44,S23,0,switch,43,50905,93,0,0,2,211.017,0,100,0,0
2,allocate_send_arrival,57,S47,1,switch,50,50904,115,0,0,2,259.289,0,100,0,0
2,allocate_send_arrival,37,S32,0,switch,0,50906,109,0,0,2,103.31,0,100,0,0
2,allocate_send_arrival,6,S02,0,switch,1,50900,13,0,0,2,138.732,0,100,0,0
2,allocate_send_arrival,32,S21,1,switch,43,50907,64,0,0,2,261.425,0,100,0,0
2,allocate_send_arrival,48,S50,3,switch,10,50903,96,0,0,2,118.54,0,100,0,0
2,allocate_send_arrival,10,S61,0,switch,1,50903,96,0,0,2,227.172,0,100,0,0
2,allocate_send_arrival,54,S31,1,switch,37,50906,109,0,0,2,242.335,0,100,0,0
2,allocate_send_arrival,1,S01,0,switch,0,50900,13,0,0,2,159.728,0,100,0,0
2,allocate_send_arrival,29,S13,5,switch,31,50901,57,0,0,2,131.191,0,100,0,0
2,allocate_send_arrival,46,S24,1,switch,44,50905,93,0,0,2,217.722,0,100,0,0
2,allocate_send_arrival,50,S38,2,switch,4,50904,115,0,0,2,290.506,0,100,0,0
2,allocate_send_arrival,43,S22,0,switch,0,50907,64,0,0,2,203.304,0,100,0,0
2,allocate_send_arrival,28,S12,1,switch,29,50901,57,0,0,2,167.904,0,100,0,0
2,allocate_send_arrival,14,S58,4,switch,5,50902,29,0,0,2,193.819,0,100,0,0
