interval,event,switch,switch_name,port,target_type,target_index,capacity_gbit,queued_before_gbit,sent_gbit,queued_after_gbit,shared_queued_before_gbit,shared_queued_after_gbit,shared_buffer_gbit,dropped_gbit,active_queue_entries
1,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
1,egress,60,S44,0,switch,18,203.923,0,59.4573,0,0,0,100,0,0
1,egress,23,S39,1,switch,56,105.799,0,100,0,0,0,100,0,0
1,egress,42,S20,2,switch,3,251.806,0,59.5288,0,0,0,100,0,0
2,egress,56,S36,2,switch,4,112.305,0,100,0,0,0,100,0,0
2,egress,42,S20,2,switch,3,251.806,0,59.5645,0,0,0,100,0,0
2,egress,60,S44,0,switch,18,203.923,0,59.5645,0,0,0,100,0,0
2,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
2,egress,23,S39,1,switch,56,105.799,0,100,0,0,0,100,0,0
2,egress,3,S27,0,switch,0,119.129,0,59.5288,0,0,0,100,0,0
2,egress,18,S43,0,switch,38,157.659,0,59.4573,0,0,0,100,0,0
2,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
3,egress,42,S20,2,switch,3,251.806,0,59.5645,0,0,0,100,0,0
3,egress,60,S44,0,switch,18,203.923,0,59.5645,0,0,0,100,0,0
3,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
3,egress,23,S39,1,switch,56,105.799,0,100,0,0,0,100,0,0
3,egress,38,S42,0,switch,42,176.64,0,59.4573,0,0,0,100,0,0
3,egress,18,S43,0,switch,38,157.659,0,59.5645,0,0,0,100,0,0
3,egress,0,S00,5,terminal,0,1000,0,59.5288,0,0,0,100,0,0
3,egress,4,S37,0,switch,0,203.508,0,200,0,0,0,100,0,0
3,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
3,egress,3,S27,0,switch,0,119.129,0,59.5645,0,0,0,100,0,0
3,egress,56,S36,2,switch,4,112.305,0,100,0,0,0,100,0,0
4,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
4,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
4,egress,56,S36,2,switch,4,112.305,0,100,0,0,0,100,0,0
4,egress,38,S42,0,switch,42,176.64,0,59.5645,0,0,0,100,0,0
4,egress,0,S00,5,terminal,0,1000,0,259.565,0,0,0,100,0,0
4,egress,3,S27,0,switch,0,119.129,0,59.5645,0,0,0,100,0,0
4,egress,4,S37,0,switch,0,203.508,0,200,0,0,0,100,0,0
4,egress,18,S43,0,switch,38,157.659,0,59.5645,0,0,0,100,0,0
