flow_id,flow_label,start_seconds,end_seconds,received_gbit
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,67.00,68.00,0.270113178
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,68.00,69.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,69.00,70.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,70.00,71.00,0.271790899
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,71.00,72.00,0.288568115
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,72.00,73.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,73.00,74.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,74.00,75.00,0.290245837
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,75.00,76.00,0.273468621
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,76.00,77.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,77.00,78.00,0.291923558
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,78.00,79.00,0.271790899
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,79.00,80.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,80.00,81.00,0.291923558
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,81.00,82.00,0.270113178
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,82.00,83.00,0.277662925
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,83.00,84.00,0.289406976
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,84.00,85.00,0.269274317
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,85.00,86.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,86.00,87.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,87.00,88.00,0.272629760
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,88.00,89.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,89.00,90.00,0.277662925
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,90.00,91.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,91.00,92.00,0.289406976
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,92.00,93.00,0.275146342
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,93.00,94.00,0.277662925
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,94.00,95.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,95.00,96.00,0.270113178
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,96.00,97.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,97.00,98.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,98.00,99.00,0.272629760
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,99.00,100.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,100.00,101.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,101.00,102.00,0.271790899
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,102.00,103.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,103.00,104.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,104.00,105.00,0.275146342
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,105.00,106.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,106.00,107.00,0.281018368
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,107.00,108.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,108.00,109.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,109.00,110.00,0.278501786
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,110.00,111.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,111.00,112.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,112.00,113.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,113.00,114.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,114.00,115.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,115.00,116.00,0.272629760
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,116.00,117.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,117.00,118.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,118.00,119.00,0.272629760
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,119.00,120.00,0.278501786
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,120.00,121.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,121.00,122.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,122.00,123.00,0.280179507
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,123.00,124.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,124.00,125.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,125.00,126.00,0.281857229
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,126.00,127.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,127.00,128.00,0.273468621
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,128.00,129.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,129.00,130.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,130.00,131.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,131.00,132.00,0.284373811
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,132.00,133.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,133.00,134.00,0.275146342
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,134.00,135.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,135.00,136.00,0.281018368
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,136.00,137.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,137.00,138.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,138.00,139.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,139.00,140.00,0.281018368
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,140.00,141.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,141.00,142.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,142.00,143.00,0.278501786
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,143.00,144.00,0.289406976
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,144.00,145.00,0.272629760
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,145.00,146.00,0.281018368
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,146.00,147.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,147.00,148.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,148.00,149.00,0.277662925
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,149.00,150.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,150.00,151.00,0.278501786
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,151.00,152.00,0.277662925
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,152.00,153.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,153.00,154.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,154.00,155.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,155.00,156.00,0.286890394
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,156.00,157.00,0.276824064
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,157.00,158.00,0.281018368
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,158.00,159.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,159.00,160.00,0.275985203
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,160.00,161.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,161.00,162.00,0.286051533
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,162.00,163.00,0.273468621
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,163.00,164.00,0.283534950
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,164.00,165.00,0.285212672
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,165.00,166.00,0.272629760
6001,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,166.00,167.00,0.285212672
