interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,105,S30.1,52,0,100
0,trace_offer,122,S46.0,61,0,100
0,trace_offer,4,S10.0,2,0,100
0,trace_offer,102,S48.0,51,0,100
0,trace_offer,35,S35.1,17,0,100
0,trace_offer,106,S55.0,53,0,100
0,trace_offer,124,S56.0,62,0,100
0,trace_offer,103,S48.1,51,0,100
0,trace_offer,8,S37.0,4,0,100
0,trace_offer,5,S10.1,2,0,100
0,trace_offer,10,S63.0,5,0,100
0,trace_offer,16,S52.0,8,0,100
0,trace_offer,47,S39.1,23,0,100
0,trace_offer,19,S59.1,9,0,100
0,trace_offer,6,S27.0,3,0,100
0,trace_offer,36,S43.0,18,0,100
0,send,4,S10.0,2,0,41.6601
0,send,106,S55.0,53,0,63.8143
0,send,122,S46.0,61,0,35.2705
0,send,5,S10.1,2,0,41.6601
0,send,16,S52.0,8,0,40.8055
0,send,36,S43.0,18,0,60.8811
0,send,102,S48.0,51,0,35.2705
0,send,124,S56.0,62,0,63.8143
0,send,35,S35.1,17,0,35.0773
0,send,103,S48.1,51,0,35.2705
0,send,105,S30.1,52,0,63.5339
0,send,47,S39.1,23,0,34.8976
0,send,6,S27.0,3,0,60.1407
0,send,10,S63.0,5,0,63.092
0,send,8,S37.0,4,0,34.5112
0,send,19,S59.1,9,0,40.8055
1,trace_offer,16,S52.0,8,0,100
1,trace_offer,36,S43.0,18,0,100
1,trace_offer,106,S55.0,53,0,100
1,trace_offer,5,S10.1,2,0,100
1,trace_offer,4,S10.0,2,0,100
1,trace_offer,122,S46.0,61,0,100
1,trace_offer,105,S30.1,52,0,100
1,trace_offer,124,S56.0,62,0,100
1,trace_offer,35,S35.1,17,0,100
1,trace_offer,47,S39.1,23,0,100
1,trace_offer,10,S63.0,5,0,100
1,trace_offer,19,S59.1,9,0,100
1,trace_offer,6,S27.0,3,0,100
1,trace_offer,8,S37.0,4,0,100
1,trace_offer,102,S48.0,51,0,100
1,trace_offer,103,S48.1,51,0,100
1,send,102,S48.0,51,0,33.918
1,send,103,S48.1,51,0,33.918
1,send,106,S55.0,53,0,62.5
1,send,35,S35.1,17,0,33.918
1,send,124,S56.0,62,0,62.5
1,send,16,S52.0,8,0,39.932
1,send,47,S39.1,23,0,33.918
1,send,10,S63.0,5,0,62.5
1,send,36,S43.0,18,0,59.5645
1,send,8,S37.0,4,0,33.918
1,send,122,S46.0,61,0,33.918
1,send,105,S30.1,52,0,62.5
1,send,6,S27.0,3,0,59.5645
1,send,19,S59.1,9,0,39.932
1,send,5,S10.1,2,0,39.932
1,send,4,S10.0,2,0,39.932
2,trace_offer,10,S63.0,5,0,100
2,trace_offer,102,S48.0,51,0,100
2,trace_offer,8,S37.0,4,0,100
2,trace_offer,19,S59.1,9,0,100
2,trace_offer,4,S10.0,2,0,100
2,trace_offer,36,S43.0,18,0,100
2,trace_offer,6,S27.0,3,0,100
2,trace_offer,106,S55.0,53,0,100
2,trace_offer,47,S39.1,23,0,100
2,trace_offer,16,S52.0,8,0,100
2,trace_offer,5,S10.1,2,0,100
2,trace_offer,103,S48.1,51,0,100
2,trace_offer,105,S30.1,52,0,100
2,trace_offer,122,S46.0,61,0,100
2,trace_offer,124,S56.0,62,0,100
2,trace_offer,35,S35.1,17,0,100
2,send,19,S59.1,9,0,39.932
2,send,124,S56.0,62,0,62.5
2,send,8,S37.0,4,0,33.918
2,send,36,S43.0,18,0,59.5645
2,send,105,S30.1,52,0,62.5
2,send,47,S39.1,23,0,33.918
2,send,5,S10.1,2,0,39.932
2,send,6,S27.0,3,0,59.5645
2,send,106,S55.0,53,0,62.5
2,send,16,S52.0,8,0,39.932
2,send,103,S48.1,51,0,33.918
2,send,102,S48.0,51,0,33.918
2,send,4,S10.0,2,0,39.932
2,send,35,S35.1,17,0,33.918
2,send,122,S46.0,61,0,33.918
2,send,10,S63.0,5,0,62.5
3,trace_offer,4,S10.0,2,0,100
3,trace_offer,102,S48.0,51,0,100
3,trace_offer,36,S43.0,18,0,100
3,trace_offer,106,S55.0,53,0,100
3,trace_offer,35,S35.1,17,0,100
3,trace_offer,10,S63.0,5,0,100
3,trace_offer,122,S46.0,61,0,100
3,trace_offer,19,S59.1,9,0,100
3,trace_offer,6,S27.0,3,0,100
3,trace_offer,47,S39.1,23,0,100
3,trace_offer,8,S37.0,4,0,100
3,trace_offer,124,S56.0,62,0,100
3,trace_offer,103,S48.1,51,0,100
3,trace_offer,105,S30.1,52,0,100
