interval,event,switch,switch_name,port,target_type,target_index,capacity_gbit,queued_before_gbit,sent_gbit,queued_after_gbit,shared_queued_before_gbit,shared_queued_after_gbit,shared_buffer_gbit,dropped_gbit,active_queue_entries
1,egress,25,S16,2,switch,35,135.775,0,100,0,0,0,100,0,0
1,egress,7,S45,2,switch,61,100.666,0,100,0,0,0,100,0,0
1,egress,62,S56,1,switch,34,238.377,0,100,0,0,0,100,0,0
1,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
2,egress,25,S16,2,switch,35,135.775,0,100,0,0,0,100,0,0
2,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
2,egress,61,S46,1,switch,57,199.213,0,100,0,0,0,100,0,0
2,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
2,egress,35,S17,2,switch,37,246.878,0,100,0,0,0,100,0,0
2,egress,7,S45,2,switch,61,100.666,0,100,0,0,0,100,0,0
2,egress,34,S57,2,switch,14,113.541,0,100,0,0,0,100,0,0
2,egress,62,S56,1,switch,34,238.377,0,100,0,0,0,100,0,0
3,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
3,egress,7,S45,2,switch,61,100.666,0,100,0,0,0,100,0,0
3,egress,61,S46,1,switch,57,199.213,0,100,0,0,0,100,0,0
3,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
3,egress,14,S58,4,switch,5,193.819,0,100,0,0,0,100,0,0
3,egress,62,S56,1,switch,34,238.377,0,100,0,0,0,100,0,0
3,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
3,egress,37,S32,0,switch,0,103.31,0,100,0,0,0,100,0,0
3,egress,35,S17,2,switch,37,246.878,0,100,0,0,0,100,0,0
3,egress,25,S16,2,switch,35,135.775,0,100,0,0,0,100,0,0
3,egress,34,S57,2,switch,14,113.541,0,100,0,0,0,100,0,0
3,egress,0,S00,5,terminal,0,1000,0,100,0,0,0,100,0,0
