interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,7,S45,2,switch,61,50462,14,0,0,1,100.666,0,0,100,0
1,stage_arrival,25,S16,2,switch,35,50461,51,0,0,1,135.775,0,0,100,0
1,stage_arrival,31,S62,3,switch,5,50460,62,0,0,1,238.676,0,0,100,0
1,stage_arrival,62,S56,1,switch,34,50463,124,0,0,1,238.377,0,0,100,0
1,allocate_send_arrival,25,S16,2,switch,35,50461,51,0,0,1,135.775,0,100,0,0
1,allocate_send_arrival,7,S45,2,switch,61,50462,14,0,0,1,100.666,0,100,0,0
1,allocate_send_arrival,62,S56,1,switch,34,50463,124,0,0,1,238.377,0,100,0,0
1,allocate_send_arrival,31,S62,3,switch,5,50460,62,0,0,1,238.676,0,100,0,0
2,stage_arrival,61,S46,1,switch,57,50462,14,0,0,2,199.213,0,0,100,0
2,stage_arrival,34,S57,2,switch,14,50463,124,0,0,2,113.541,0,0,100,0
2,stage_arrival,62,S56,1,switch,34,50463,124,0,0,2,238.377,0,0,100,0
2,stage_arrival,31,S62,3,switch,5,50460,62,0,0,2,238.676,0,0,100,0
2,stage_arrival,5,S63,0,switch,0,50460,62,0,0,2,259.679,0,0,100,0
2,stage_arrival,35,S17,2,switch,37,50461,51,0,0,2,246.878,0,0,100,0
2,stage_arrival,7,S45,2,switch,61,50462,14,0,0,2,100.666,0,0,100,0
2,stage_arrival,25,S16,2,switch,35,50461,51,0,0,2,135.775,0,0,100,0
2,allocate_send_arrival,25,S16,2,switch,35,50461,51,0,0,2,135.775,0,100,0,0
2,allocate_send_arrival,31,S62,3,switch,5,50460,62,0,0,2,238.676,0,100,0,0
2,allocate_send_arrival,61,S46,1,switch,57,50462,14,0,0,2,199.213,0,100,0,0
2,allocate_send_arrival,5,S63,0,switch,0,50460,62,0,0,2,259.679,0,100,0,0
2,allocate_send_arrival,35,S17,2,switch,37,50461,51,0,0,2,246.878,0,100,0,0
2,allocate_send_arrival,7,S45,2,switch,61,50462,14,0,0,2,100.666,0,100,0,0
2,allocate_send_arrival,34,S57,2,switch,14,50463,124,0,0,2,113.541,0,100,0,0
2,allocate_send_arrival,62,S56,1,switch,34,50463,124,0,0,2,238.377,0,100,0,0
3,stage_arrival,31,S62,3,switch,5,50460,62,0,0,3,238.676,0,0,100,0
3,stage_arrival,25,S16,2,switch,35,50461,51,0,0,3,135.775,0,0,100,0
3,stage_arrival,62,S56,1,switch,34,50463,124,0,0,3,238.377,0,0,100,0
3,stage_arrival,0,S00,5,terminal,0,50460,62,0,0,3,1000,0,0,100,0
3,stage_arrival,14,S58,4,switch,5,50463,124,0,0,3,193.819,0,0,100,0
3,stage_arrival,57,S47,1,switch,50,50462,14,0,0,3,259.289,0,0,100,0
3,stage_arrival,35,S17,2,switch,37,50461,51,0,0,3,246.878,0,0,100,0
3,stage_arrival,61,S46,1,switch,57,50462,14,0,0,3,199.213,0,0,100,0
3,stage_arrival,37,S32,0,switch,0,50461,51,0,0,3,103.31,0,0,100,0
3,stage_arrival,5,S63,0,switch,0,50460,62,0,0,3,259.679,0,0,100,0
3,stage_arrival,7,S45,2,switch,61,50462,14,0,0,3,100.666,0,0,100,0
3,stage_arrival,34,S57,2,switch,14,50463,124,0,0,3,113.541,0,0,100,0
3,allocate_send_arrival,5,S63,0,switch,0,50460,62,0,0,3,259.679,0,100,0,0
3,allocate_send_arrival,7,S45,2,switch,61,50462,14,0,0,3,100.666,0,100,0,0
3,allocate_send_arrival,61,S46,1,switch,57,50462,14,0,0,3,199.213,0,100,0,0
3,allocate_send_arrival,31,S62,3,switch,5,50460,62,0,0,3,238.676,0,100,0,0
3,allocate_send_arrival,14,S58,4,switch,5,50463,124,0,0,3,193.819,0,100,0,0
3,allocate_send_arrival,62,S56,1,switch,34,50463,124,0,0,3,238.377,0,100,0,0
3,allocate_send_arrival,57,S47,1,switch,50,50462,14,0,0,3,259.289,0,100,0,0
3,allocate_send_arrival,37,S32,0,switch,0,50461,51,0,0,3,103.31,0,100,0,0
3,allocate_send_arrival,35,S17,2,switch,37,50461,51,0,0,3,246.878,0,100,0,0
3,allocate_send_arrival,25,S16,2,switch,35,50461,51,0,0,3,135.775,0,100,0,0
3,allocate_send_arrival,34,S57,2,switch,14,50463,124,0,0,3,113.541,0,100,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,50460,62,0,0,3,1000,0,100,0,0
4,stage_arrival,62,S56,1,switch,34,50463,124,0,0,4,238.377,0,0,100,0
4,stage_arrival,7,S45,2,switch,61,50462,14,0,0,4,100.666,0,0,100,0
4,stage_arrival,5,S63,0,switch,0,50460,62,0,0,4,259.679,0,0,100,0
4,stage_arrival,0,S00,5,terminal,0,50460,62,0,0,4,1000,0,0,100,0
4,stage_arrival,31,S62,3,switch,5,50460,62,0,0,4,238.676,0,0,100,0
4,stage_arrival,50,S38,2,switch,4,50462,14,0,0,4,290.506,0,0,100,0
4,stage_arrival,34,S57,2,switch,14,50463,124,0,0,4,113.541,0,0,100,0
4,stage_arrival,14,S58,4,switch,5,50463,124,0,0,4,193.819,0,0,100,0
4,stage_arrival,37,S32,0,switch,0,50461,51,0,0,4,103.31,0,0,100,0
4,stage_arrival,61,S46,1,switch,57,50462,14,0,0,4,199.213,0,0,100,0
4,stage_arrival,35,S17,2,switch,37,50461,51,0,0,4,246.878,0,0,100,0
4,stage_arrival,0,S00,5,terminal,0,50461,51,0,0,4,1000,0,0,100,0
4,stage_arrival,25,S16,2,switch,35,50461,51,0,0,4,135.775,0,0,100,0
4,stage_arrival,57,S47,1,switch,50,50462,14,0,0,4,259.289,0,0,100,0
4,stage_arrival,5,S63,0,switch,0,50463,124,0,0,4,259.679,0,0,100,0
4,allocate_send_arrival,7,S45,2,switch,61,50462,14,0,0,4,100.666,0,100,0,0
4,allocate_send_arrival,37,S32,0,switch,0,50461,51,0,0,4,103.31,0,100,0,0
4,allocate_send_arrival,34,S57,2,switch,14,50463,124,0,0,4,113.541,0,100,0,0
4,allocate_send_arrival,25,S16,2,switch,35,50461,51,0,0,4,135.775,0,100,0,0
4,allocate_send_arrival,14,S58,4,switch,5,50463,124,0,0,4,193.819,0,100,0,0
4,allocate_send_arrival,35,S17,2,switch,37,50461,51,0,0,4,246.878,0,100,0,0
