interval,event,switch,switch_name,port,target_type,target_index,flowlet_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,allocate_send_arrival,14,S58,0,switch,11,8162774324609024,29,31,0,1,169.38,0,169.38,290.377,0
1,enqueue_residual,14,S58,0,switch,11,8162774324609024,29,31,0,1,169.38,0,0,100,0
1,drop_shared_buffer_overflow,14,S58,0,switch,11,8162774324609024,29,31,0,1,169.38,0,0,0,190.377
1,allocate_send_arrival,23,S39,3,switch,13,12947848928690176,46,80,0,1,140.319,0,140.319,293.631,0
1,enqueue_residual,23,S39,3,switch,13,12947848928690176,46,80,0,1,140.319,0,0,100,0
1,drop_shared_buffer_overflow,23,S39,3,switch,13,12947848928690176,46,80,0,1,140.319,0,0,0,193.631
1,allocate_send_arrival,31,S62,0,switch,29,17732923532771328,63,72,0,1,171.288,0,171.288,300.587,0
1,drop_shared_buffer_overflow,31,S62,0,switch,29,17732923532771328,63,72,0,1,171.288,0,0,0,300.587
1,allocate_send_arrival,14,S58,2,switch,34,7881299347898368,28,106,0,1,224.263,0,224.263,108.467,0
1,drop_shared_buffer_overflow,14,S58,2,switch,34,7881299347898368,28,106,0,1,224.263,0,0,0,108.467
1,allocate_send_arrival,5,S63,2,switch,31,2814749767106560,10,21,0,1,151.987,0,151.987,434.28,0
1,enqueue_residual,5,S63,2,switch,31,2814749767106560,10,21,0,1,151.987,0,0,100,0
1,drop_shared_buffer_overflow,5,S63,2,switch,31,2814749767106560,10,21,0,1,151.987,0,0,0,334.28
1,allocate_send_arrival,34,S57,2,switch,14,19421773393035264,69,28,0,1,113.541,0,113.541,199.084,0
1,enqueue_residual,34,S57,2,switch,14,19421773393035264,69,28,0,1,113.541,0,0,100,0
1,drop_shared_buffer_overflow,34,S57,2,switch,14,19421773393035264,69,28,0,1,113.541,0,0,0,99.0836
1,allocate_send_arrival,44,S23,0,switch,43,24769797950537728,88,119,0,1,211.017,0,105.508,280.8,0
1,enqueue_residual,44,S23,0,switch,43,24769797950537728,88,119,0,1,211.017,0,0,100,0
1,drop_shared_buffer_overflow,44,S23,0,switch,43,24769797950537728,88,119,0,1,211.017,0,0,0,180.8
1,allocate_send_arrival,44,S23,0,switch,43,25051272927248384,89,86,0,1,211.017,0,105.508,226.145,0
1,drop_shared_buffer_overflow,44,S23,0,switch,43,25051272927248384,89,86,0,1,211.017,0,0,0,226.145
1,allocate_send_arrival,1,S01,0,switch,0,562949953421312,2,7,0,1,159.728,0,159.728,161.787,0
1,enqueue_residual,1,S01,0,switch,0,562949953421312,2,7,0,1,159.728,0,0,100,0
1,drop_shared_buffer_overflow,1,S01,0,switch,0,562949953421312,2,7,0,1,159.728,0,0,0,61.7871
1,allocate_send_arrival,25,S16,1,switch,20,14355223812243456,51,10,0,1,119.9,0,59.95,362.081,0
1,enqueue_residual,25,S16,1,switch,20,14355223812243456,51,10,0,1,119.9,0,0,100,0
1,drop_shared_buffer_overflow,25,S16,1,switch,20,14355223812243456,51,10,0,1,119.9,0,0,0,262.081
1,allocate_send_arrival,25,S16,1,switch,20,14073748835532800,50,58,0,1,119.9,0,59.95,527.656,0
1,drop_shared_buffer_overflow,25,S16,1,switch,20,14073748835532800,50,58,0,1,119.9,0,0,0,527.656
1,allocate_send_arrival,21,S53,0,switch,15,12103423998558208,43,39,0,1,263.511,0,263.511,212.311,0
1,enqueue_residual,21,S53,0,switch,15,12103423998558208,43,39,0,1,263.511,0,0,100,0
1,drop_shared_buffer_overflow,21,S53,0,switch,15,12103423998558208,43,39,0,1,263.511,0,0,0,112.311
1,allocate_send_arrival,24,S08,1,switch,27,13510798882111488,48,36,0,1,295.728,0,295.728,253.878,0
1,enqueue_residual,24,S08,1,switch,27,13510798882111488,48,36,0,1,295.728,0,0,100,0
1,drop_shared_buffer_overflow,24,S08,1,switch,27,13510798882111488,48,36,0,1,295.728,0,0,0,153.878
1,allocate_send_arrival,34,S57,0,switch,20,19140298416324608,68,88,0,1,180.835,0,180.835,385.618,0
1,drop_shared_buffer_overflow,34,S57,0,switch,20,19140298416324608,68,88,0,1,180.835,0,0,0,385.618
1,allocate_send_arrival,37,S32,0,switch,0,21110623253299200,75,47,0,1,103.31,0,51.655,437.641,0
1,enqueue_residual,37,S32,0,switch,0,21110623253299200,75,47,0,1,103.31,0,0,100,0
1,drop_shared_buffer_overflow,37,S32,0,switch,0,21110623253299200,75,47,0,1,103.31,0,0,0,337.641
1,allocate_send_arrival,37,S32,0,switch,0,20829148276588544,74,94,0,1,103.31,0,51.655,480.748,0
1,drop_shared_buffer_overflow,37,S32,0,switch,0,20829148276588544,74,94,0,1,103.31,0,0,0,480.748
1,allocate_send_arrival,38,S42,1,switch,40,21392098230009856,76,51,0,1,122.733,0,122.733,336.374,0
1,enqueue_residual,38,S42,1,switch,40,21392098230009856,76,51,0,1,122.733,0,0,100,0
1,drop_shared_buffer_overflow,38,S42,1,switch,40,21392098230009856,76,51,0,1,122.733,0,0,0,236.374
1,allocate_send_arrival,28,S12,0,switch,16,15762598695796736,56,120,0,1,293.496,0,293.496,121.844,0
1,enqueue_residual,28,S12,0,switch,16,15762598695796736,56,120,0,1,293.496,0,0,100,0
1,drop_shared_buffer_overflow,28,S12,0,switch,16,15762598695796736,56,120,0,1,293.496,0,0,0,21.8439
1,allocate_send_arrival,4,S37,3,switch,50,2251799813685248,8,101,0,1,165.152,0,165.152,160.158,0
1,enqueue_residual,4,S37,3,switch,50,2251799813685248,8,101,0,1,165.152,0,0,100,0
1,drop_shared_buffer_overflow,4,S37,3,switch,50,2251799813685248,8,101,0,1,165.152,0,0,0,60.1578
1,allocate_send_arrival,0,S00,2,switch,3,281474976710656,1,99,0,1,149.8,0,149.8,350.353,0
1,drop_shared_buffer_overflow,0,S00,2,switch,3,281474976710656,1,99,0,1,149.8,0,0,0,350.353
1,allocate_send_arrival,7,S45,0,switch,27,4222124650659840,15,56,0,1,292,0,146,276.062,0
1,enqueue_residual,7,S45,0,switch,27,4222124650659840,15,56,0,1,292,0,0,100,0
1,drop_shared_buffer_overflow,7,S45,0,switch,27,4222124650659840,15,56,0,1,292,0,0,0,176.062
1,allocate_send_arrival,7,S45,0,switch,27,3940649673949184,14,32,0,1,292,0,146,308.551,0
1,drop_shared_buffer_overflow,7,S45,0,switch,27,3940649673949184,14,32,0,1,292,0,0,0,308.551
1,allocate_send_arrival,18,S43,0,switch,38,10133099161583616,36,32,0,1,157.659,0,157.659,181.265,0
1,enqueue_residual,18,S43,0,switch,38,10133099161583616,36,32,0,1,157.659,0,0,100,0
1,drop_shared_buffer_overflow,18,S43,0,switch,38,10133099161583616,36,32,0,1,157.659,0,0,0,81.265
1,allocate_send_arrival,35,S17,0,switch,25,19703248369745920,70,63,0,1,277.107,0,277.107,139.829,0
1,enqueue_residual,35,S17,0,switch,25,19703248369745920,70,63,0,1,277.107,0,0,100,0
1,drop_shared_buffer_overflow,35,S17,0,switch,25,19703248369745920,70,63,0,1,277.107,0,0,0,39.8291
1,allocate_send_arrival,8,S52,0,switch,1,4503599627370496,16,6,0,1,255.562,0,127.781,379.077,0
1,enqueue_residual,8,S52,0,switch,1,4503599627370496,16,6,0,1,255.562,0,0,100,0
1,drop_shared_buffer_overflow,8,S52,0,switch,1,4503599627370496,16,6,0,1,255.562,0,0,0,279.077
1,allocate_send_arrival,8,S52,0,switch,1,4785074604081152,17,64,0,1,255.562,0,127.781,208.213,0
1,drop_shared_buffer_overflow,8,S52,0,switch,1,4785074604081152,17,64,0,1,255.562,0,0,0,208.213
1,allocate_send_arrival,3,S27,2,switch,49,1688849860263936,6,103,0,1,266.441,0,266.441,216.632,0
1,enqueue_residual,3,S27,2,switch,49,1688849860263936,6,103,0,1,266.441,0,0,100,0
1,drop_shared_buffer_overflow,3,S27,2,switch,49,1688849860263936,6,103,0,1,266.441,0,0,0,116.632
1,allocate_send_arrival,18,S43,1,switch,60,10414574138294272,37,14,0,1,132.709,0,132.709,340.642,0
1,drop_shared_buffer_overflow,18,S43,1,switch,60,10414574138294272,37,14,0,1,132.709,0,0,0,340.642
1,allocate_send_arrival,10,S61,0,switch,1,5910974510923776,21,0,0,1,227.172,0,227.172,293.333,0
1,enqueue_residual,10,S61,0,switch,1,5910974510923776,21,0,0,1,227.172,0,0,100,0
1,drop_shared_buffer_overflow,10,S61,0,switch,1,5910974510923776,21,0,0,1,227.172,0,0,0,193.333
1,allocate_send_arrival,12,S04,2,switch,15,6755399441055744,24,39,0,1,124.853,0,124.853,192.835,0
1,enqueue_residual,12,S04,2,switch,15,6755399441055744,24,39,0,1,124.853,0,0,100,0
1,drop_shared_buffer_overflow,12,S04,2,switch,15,6755399441055744,24,39,0,1,124.853,0,0,0,92.8348
1,allocate_send_arrival,9,S59,0,switch,1,5066549580791808,18,62,0,1,295.318,0,295.318,106.609,0
1,enqueue_residual,9,S59,0,switch,1,5066549580791808,18,62,0,1,295.318,0,0,100,0
1,drop_shared_buffer_overflow,9,S59,0,switch,1,5066549580791808,18,62,0,1,295.318,0,0,0,6.60861
1,allocate_send_arrival,11,S03,0,switch,6,6473924464345088,23,12,0,1,132.338,0,66.169,254.874,0
1,enqueue_residual,11,S03,0,switch,6,6473924464345088,23,12,0,1,132.338,0,0,100,0
1,drop_shared_buffer_overflow,11,S03,0,switch,6,6473924464345088,23,12,0,1,132.338,0,0,0,154.874
1,allocate_send_arrival,11,S03,0,switch,6,6192449487634432,22,123,0,1,132.338,0,66.169,368.281,0
1,drop_shared_buffer_overflow,11,S03,0,switch,6,6192449487634432,22,123,0,1,132.338,0,0,0,368.281
1,allocate_send_arrival,1,S01,1,switch,6,844424930131968,3,104,0,1,265.041,0,265.041,320.011,0
1,drop_shared_buffer_overflow,1,S01,1,switch,6,844424930131968,3,104,0,1,265.041,0,0,0,320.011
1,allocate_send_arrival,23,S39,2,switch,50,13229323905400832,47,50,0,1,253.771,0,253.771,210.98,0
1,drop_shared_buffer_overflow,23,S39,2,switch,50,13229323905400832,47,50,0,1,253.771,0,0,0,210.98
1,allocate_send_arrival,46,S24,3,switch,48,25895697857380352,92,107,0,1,198.106,0,198.106,227.723,0
1,enqueue_residual,46,S24,3,switch,48,25895697857380352,92,107,0,1,198.106,0,0,100,0
1,drop_shared_buffer_overflow,46,S24,3,switch,48,25895697857380352,92,107,0,1,198.106,0,0,0,127.723
1,allocate_send_arrival,22,S07,0,switch,19,12666373951979520,45,78,0,1,118.259,0,118.259,243.442,0
1,enqueue_residual,22,S07,0,switch,19,12666373951979520,45,78,0,1,118.259,0,0,100,0
1,drop_shared_buffer_overflow,22,S07,0,switch,19,12666373951979520,45,78,0,1,118.259,0,0,0,143.442
1,allocate_send_arrival,29,S13,5,switch,31,16607023625928704,59,11,0,1,131.191,0,131.191,354.744,0
1,enqueue_residual,29,S13,5,switch,31,16607023625928704,59,11,0,1,131.191,0,0,100,0
1,drop_shared_buffer_overflow,29,S13,5,switch,31,16607023625928704,59,11,0,1,131.191,0,0,0,254.744
1,allocate_send_arrival,29,S13,2,switch,28,16325548649218048,58,66,0,1,248.906,0,248.906,204.177,0
1,drop_shared_buffer_overflow,29,S13,2,switch,28,16325548649218048,58,66,0,1,248.906,0,0,0,204.177
1,allocate_send_arrival,3,S27,4,switch,26,1970324836974592,7,122,0,1,158.334,0,158.334,292.085,0
1,drop_shared_buffer_overflow,3,S27,4,switch,26,1970324836974592,7,122,0,1,158.334,0,0,0,292.085
1,allocate_send_arrival,12,S04,5,switch,18,7036874417766400,25,37,0,1,178.427,0,178.427,282.881,0
1,drop_shared_buffer_overflow,12,S04,5,switch,18,7036874417766400,25,37,0,1,178.427,0,0,0,282.881
1,allocate_send_arrival,35,S17,2,switch,37,19984723346456576,71,8,0,1,246.878,0,246.878,95.0687,0
1,drop_shared_buffer_overflow,35,S17,2,switch,37,19984723346456576,71,8,0,1,246.878,0,0,0,95.0687
1,allocate_send_arrival,43,S22,3,switch,44,24488322973827072,87,92,0,1,274.638,0,274.638,109.895,0
1,enqueue_residual,43,S22,3,switch,44,24488322973827072,87,92,0,1,274.638,0,0,100,0
1,drop_shared_buffer_overflow,43,S22,3,switch,44,24488322973827072,87,92,0,1,274.638,0,0,0,9.89515
1,allocate_send_arrival,33,S34,0,switch,26,18577348462903296,66,40,0,1,235.741,0,117.871,302.477,0
1,enqueue_residual,33,S34,0,switch,26,18577348462903296,66,40,0,1,235.741,0,0,100,0
1,drop_shared_buffer_overflow,33,S34,0,switch,26,18577348462903296,66,40,0,1,235.741,0,0,0,202.477
1,allocate_send_arrival,33,S34,0,switch,26,18858823439613952,67,64,0,1,235.741,0,117.871,264.983,0
1,drop_shared_buffer_overflow,33,S34,0,switch,26,18858823439613952,67,64,0,1,235.741,0,0,0,264.983
1,allocate_send_arrival,41,S49,0,switch,11,23362423066984448,83,3,0,1,188.868,0,188.868,200.55,0
1,enqueue_residual,41,S49,0,switch,11,23362423066984448,83,3,0,1,188.868,0,0,100,0
1,drop_shared_buffer_overflow,41,S49,0,switch,11,23362423066984448,83,3,0,1,188.868,0,0,0,100.55
1,allocate_send_arrival,21,S53,1,switch,40,11821949021847552,42,90,0,1,137.143,0,137.143,375.689,0
1,drop_shared_buffer_overflow,21,S53,1,switch,40,11821949021847552,42,90,0,1,137.143,0,0,0,375.689
1,allocate_send_arrival,39,S19,0,switch,36,22236523160141824,79,121,0,1,204.72,0,102.36,207.279,0
1,enqueue_residual,39,S19,0,switch,36,22236523160141824,79,121,0,1,204.72,0,0,100,0
1,drop_shared_buffer_overflow,39,S19,0,switch,36,22236523160141824,79,121,0,1,204.72,0,0,0,107.279
1,allocate_send_arrival,39,S19,0,switch,36,21955048183431168,78,33,0,1,204.72,0,102.36,385.579,0
1,drop_shared_buffer_overflow,39,S19,0,switch,36,21955048183431168,78,33,0,1,204.72,0,0,0,385.579
1,allocate_send_arrival,30,S14,0,switch,29,16888498602639360,60,54,0,1,288.048,0,288.048,65.8108,0
1,enqueue_residual,30,S14,0,switch,29,16888498602639360,60,54,0,1,288.048,0,0,65.8108,0
1,allocate_send_arrival,38,S42,0,switch,42,21673573206720512,77,4,0,1,176.64,0,176.64,422.047,0
1,drop_shared_buffer_overflow,38,S42,0,switch,42,21673573206720512,77,4,0,1,176.64,0,0,0,422.047
1,allocate_send_arrival,41,S49,5,switch,48,23080948090273792,82,16,0,1,181.228,0,181.228,147.85,0
1,drop_shared_buffer_overflow,41,S49,5,switch,48,23080948090273792,82,16,0,1,181.228,0,0,0,147.85
1,allocate_send_arrival,22,S07,3,switch,26,12384898975268864,44,14,0,1,124.406,0,124.406,177.713,0
1,drop_shared_buffer_overflow,22,S07,3,switch,26,12384898975268864,44,14,0,1,124.406,0,0,0,177.713
1,allocate_send_arrival,19,S06,1,switch,22,10977524091715584,39,15,0,1,210.644,0,210.644,251.935,0
1,drop_shared_buffer_overflow,19,S06,1,switch,22,10977524091715584,39,15,0,1,210.644,0,0,0,251.935
1,allocate_send_arrival,5,S63,0,switch,0,3096224743817216,11,121,0,1,259.679,0,259.679,240.989,0
1,drop_shared_buffer_overflow,5,S63,0,switch,0,3096224743817216,11,121,0,1,259.679,0,0,0,240.989
1,allocate_send_arrival,10,S61,7,terminal,21,5629499534213120,20,21,0,1,1000,0,585.675,0,0
1,allocate_send_arrival,27,S09,0,switch,24,15481123719086080,55,79,0,1,129.629,0,64.8145,359.794,0
1,enqueue_residual,27,S09,0,switch,24,15481123719086080,55,79,0,1,129.629,0,0,100,0
1,drop_shared_buffer_overflow,27,S09,0,switch,24,15481123719086080,55,79,0,1,129.629,0,0,0,259.794
1,allocate_send_arrival,27,S09,0,switch,24,15199648742375424,54,110,0,1,129.629,0,64.8145,504.854,0
1,drop_shared_buffer_overflow,27,S09,0,switch,24,15199648742375424,54,110,0,1,129.629,0,0,0,504.854
1,allocate_send_arrival,13,S40,0,switch,6,7318349394477056,26,121,0,1,162.644,0,162.644,282.581,0
1,enqueue_residual,13,S40,0,switch,6,7318349394477056,26,121,0,1,162.644,0,0,100,0
1,drop_shared_buffer_overflow,13,S40,0,switch,6,7318349394477056,26,121,0,1,162.644,0,0,0,182.581
1,allocate_send_arrival,30,S14,1,switch,20,17169973579350016,61,6,0,1,100.691,0,100.691,418.492,0
1,enqueue_residual,30,S14,1,switch,20,17169973579350016,61,6,0,1,100.691,0,0,34.1892,0
1,drop_shared_buffer_overflow,30,S14,1,switch,20,17169973579350016,61,6,0,1,100.691,0,0,0,384.303
1,allocate_send_arrival,42,S20,2,switch,3,23643898043695104,84,66,0,1,251.806,0,251.806,323.909,0
1,enqueue_residual,42,S20,2,switch,3,23643898043695104,84,66,0,1,251.806,0,0,100,0
1,drop_shared_buffer_overflow,42,S20,2,switch,3,23643898043695104,84,66,0,1,251.806,0,0,0,223.909
1,allocate_send_arrival,28,S12,2,switch,20,16044073672507392,57,126,0,1,296.117,0,296.117,50.1873,0
1,drop_shared_buffer_overflow,28,S12,2,switch,20,16044073672507392,57,126,0,1,296.117,0,0,0,50.1873
1,allocate_send_arrival,2,S10,0,switch,27,1125899906842624,4,90,0,1,137.994,0,68.997,515.861,0
