interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,46,S24,1,switch,44,51720,92,0,0,1,217.722,0,0,62.4259,0
1,stage_arrival,56,S36,2,switch,4,51724,112,0,0,1,112.305,0,0,40.6665,0
1,stage_arrival,33,S34,0,switch,26,51731,66,0,0,1,235.741,0,0,39.666,0
1,stage_arrival,48,S50,3,switch,10,51722,97,0,0,1,118.54,0,0,39.8881,0
1,stage_arrival,51,S48,0,switch,57,51728,103,0,0,1,201.033,0,0,40.6405,0
1,stage_arrival,49,S26,0,switch,43,51727,98,0,0,1,126.404,0,0,62.4455,0
1,stage_arrival,13,S40,0,switch,6,51729,26,0,0,1,162.644,0,0,39.8881,0
1,stage_arrival,19,S06,3,switch,10,51726,39,0,0,1,169.014,0,0,39.8881,0
1,stage_arrival,50,S38,2,switch,4,51730,100,0,0,1,290.506,0,0,40.6709,0
1,stage_arrival,7,S45,2,switch,61,51723,15,0,0,1,100.666,0,0,40.6324,0
1,stage_arrival,26,S33,0,switch,3,51732,53,0,0,1,174.708,0,0,39.6739,0
1,stage_arrival,38,S42,0,switch,42,51735,76,0,0,1,176.64,0,0,39.662,0
1,stage_arrival,56,S36,2,switch,4,51725,113,0,0,1,112.305,0,0,40.6665,0
1,stage_arrival,30,S14,2,switch,31,51733,61,0,0,1,290.433,0,0,62.425,0
1,stage_arrival,54,S31,1,switch,37,51734,109,0,0,1,242.335,0,0,62.4478,0
1,stage_arrival,8,S52,0,switch,1,51721,16,0,0,1,255.562,0,0,39.8961,0
1,allocate_send_arrival,33,S34,0,switch,26,51731,66,0,0,1,235.741,0,39.666,0,0
1,allocate_send_arrival,8,S52,0,switch,1,51721,16,0,0,1,255.562,0,39.8961,0,0
1,allocate_send_arrival,13,S40,0,switch,6,51729,26,0,0,1,162.644,0,39.8881,0,0
1,allocate_send_arrival,56,S36,2,switch,4,51724,112,0,0,1,112.305,0,40.6665,0,0
1,allocate_send_arrival,56,S36,2,switch,4,51725,113,0,0,1,112.305,0,40.6665,0,0
1,allocate_send_arrival,49,S26,0,switch,43,51727,98,0,0,1,126.404,0,62.4455,0,0
1,allocate_send_arrival,38,S42,0,switch,42,51735,76,0,0,1,176.64,0,39.662,0,0
1,allocate_send_arrival,7,S45,2,switch,61,51723,15,0,0,1,100.666,0,40.6324,0,0
1,allocate_send_arrival,26,S33,0,switch,3,51732,53,0,0,1,174.708,0,39.6739,0,0
1,allocate_send_arrival,48,S50,3,switch,10,51722,97,0,0,1,118.54,0,39.8881,0,0
1,allocate_send_arrival,19,S06,3,switch,10,51726,39,0,0,1,169.014,0,39.8881,0,0
1,allocate_send_arrival,51,S48,0,switch,57,51728,103,0,0,1,201.033,0,40.6405,0,0
1,allocate_send_arrival,54,S31,1,switch,37,51734,109,0,0,1,242.335,0,62.4478,0,0
1,allocate_send_arrival,30,S14,2,switch,31,51733,61,0,0,1,290.433,0,62.425,0,0
1,allocate_send_arrival,50,S38,2,switch,4,51730,100,0,0,1,290.506,0,40.6709,0,0
1,allocate_send_arrival,46,S24,1,switch,44,51720,92,0,0,1,217.722,0,62.4259,0,0
2,stage_arrival,57,S47,1,switch,50,51728,103,0,0,2,259.289,0,0,40.6405,0
2,stage_arrival,49,S26,0,switch,43,51727,98,0,0,2,126.404,0,0,62.5,0
2,stage_arrival,37,S32,0,switch,0,51734,109,0,0,2,103.31,0,0,62.4478,0
2,stage_arrival,48,S50,3,switch,10,51722,97,0,0,2,118.54,0,0,39.932,0
2,stage_arrival,56,S36,2,switch,4,51724,112,0,0,2,112.305,0,0,40.7016,0
2,stage_arrival,61,S46,1,switch,57,51723,15,0,0,2,199.213,0,0,40.6324,0
2,stage_arrival,8,S52,0,switch,1,51721,16,0,0,2,255.562,0,0,39.932,0
2,stage_arrival,26,S33,0,switch,3,51731,66,0,0,2,174.708,0,0,39.666,0
2,stage_arrival,10,S61,0,switch,1,51722,97,0,0,2,227.172,0,0,39.8881,0
2,stage_arrival,31,S62,3,switch,5,51733,61,0,0,2,238.676,0,0,62.425,0
2,stage_arrival,26,S33,0,switch,3,51732,53,0,0,2,174.708,0,0,39.7097,0
2,stage_arrival,42,S20,2,switch,3,51735,76,0,0,2,251.806,0,0,39.662,0
2,stage_arrival,51,S48,0,switch,57,51728,103,0,0,2,201.033,0,0,40.7016,0
2,stage_arrival,19,S06,3,switch,10,51726,39,0,0,2,169.014,0,0,39.932,0
