interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,34,S57,2,switch,14,50580,69,0,0,1,113.541,0,0,100,0
1,stage_arrival,63,S54,1,switch,21,50582,126,0,0,1,203.653,0,0,100,0
1,stage_arrival,37,S32,0,switch,0,50583,75,0,0,1,103.31,0,0,100,0
1,stage_arrival,2,S10,1,switch,16,50581,5,0,0,1,243.793,0,0,100,0
1,allocate_send_arrival,34,S57,2,switch,14,50580,69,0,0,1,113.541,0,100,0,0
1,allocate_send_arrival,37,S32,0,switch,0,50583,75,0,0,1,103.31,0,100,0,0
1,allocate_send_arrival,63,S54,1,switch,21,50582,126,0,0,1,203.653,0,100,0,0
1,allocate_send_arrival,2,S10,1,switch,16,50581,5,0,0,1,243.793,0,100,0,0
2,stage_arrival,37,S32,0,switch,0,50583,75,0,0,2,103.31,0,0,100,0
2,stage_arrival,63,S54,1,switch,21,50582,126,0,0,2,203.653,0,0,100,0
2,stage_arrival,16,S11,0,switch,12,50581,5,0,0,2,200.84,0,0,100,0
2,stage_arrival,34,S57,2,switch,14,50580,69,0,0,2,113.541,0,0,100,0
2,stage_arrival,21,S53,2,switch,8,50582,126,0,0,2,135.597,0,0,100,0
2,stage_arrival,2,S10,1,switch,16,50581,5,0,0,2,243.793,0,0,100,0
2,stage_arrival,0,S00,5,terminal,0,50583,75,0,0,2,1000,0,0,100,0
2,stage_arrival,14,S58,4,switch,5,50580,69,0,0,2,193.819,0,0,100,0
2,allocate_send_arrival,0,S00,5,terminal,0,50583,75,0,0,2,1000,0,100,0,0
2,allocate_send_arrival,14,S58,4,switch,5,50580,69,0,0,2,193.819,0,100,0,0
2,allocate_send_arrival,21,S53,2,switch,8,50582,126,0,0,2,135.597,0,100,0,0
2,allocate_send_arrival,2,S10,1,switch,16,50581,5,0,0,2,243.793,0,100,0,0
2,allocate_send_arrival,34,S57,2,switch,14,50580,69,0,0,2,113.541,0,100,0,0
2,allocate_send_arrival,37,S32,0,switch,0,50583,75,0,0,2,103.31,0,100,0,0
2,allocate_send_arrival,16,S11,0,switch,12,50581,5,0,0,2,200.84,0,100,0,0
2,allocate_send_arrival,63,S54,1,switch,21,50582,126,0,0,2,203.653,0,100,0,0
3,stage_arrival,0,S00,5,terminal,0,50583,75,0,0,3,1000,0,0,100,0
