interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,22,S07,3,switch,26,50483,44,0,0,1,124.406,0,0,100,0
1,stage_arrival,33,S34,0,switch,26,50481,67,0,0,1,235.741,0,0,100,0
1,stage_arrival,63,S54,1,switch,21,50482,127,0,0,1,203.653,0,0,100,0
1,stage_arrival,50,S38,2,switch,4,50480,100,0,0,1,290.506,0,0,100,0
1,allocate_send_arrival,63,S54,1,switch,21,50482,127,0,0,1,203.653,0,100,0,0
1,allocate_send_arrival,33,S34,0,switch,26,50481,67,0,0,1,235.741,0,100,0,0
1,allocate_send_arrival,22,S07,3,switch,26,50483,44,0,0,1,124.406,0,100,0,0
1,allocate_send_arrival,50,S38,2,switch,4,50480,100,0,0,1,290.506,0,100,0,0
2,stage_arrival,33,S34,0,switch,26,50481,67,0,0,2,235.741,0,0,100,0
2,stage_arrival,26,S33,0,switch,3,50481,67,0,0,2,174.708,0,0,100,0
2,stage_arrival,26,S33,0,switch,3,50483,44,0,0,2,174.708,0,0,100,0
2,stage_arrival,21,S53,2,switch,8,50482,127,0,0,2,135.597,0,0,100,0
2,stage_arrival,50,S38,2,switch,4,50480,100,0,0,2,290.506,0,0,100,0
2,stage_arrival,4,S37,0,switch,0,50480,100,0,0,2,203.508,0,0,100,0
2,stage_arrival,22,S07,3,switch,26,50483,44,0,0,2,124.406,0,0,100,0
2,stage_arrival,63,S54,1,switch,21,50482,127,0,0,2,203.653,0,0,100,0
2,allocate_send_arrival,21,S53,2,switch,8,50482,127,0,0,2,135.597,0,100,0,0
2,allocate_send_arrival,33,S34,0,switch,26,50481,67,0,0,2,235.741,0,100,0,0
2,allocate_send_arrival,22,S07,3,switch,26,50483,44,0,0,2,124.406,0,100,0,0
2,allocate_send_arrival,26,S33,0,switch,3,50481,67,0,0,2,174.708,0,87.354,12.646,0
2,enqueue_residual,26,S33,0,switch,3,50481,67,0,0,2,174.708,0,0,12.646,0
2,allocate_send_arrival,26,S33,0,switch,3,50483,44,0,0,2,174.708,0,87.354,12.646,0
2,enqueue_residual,26,S33,0,switch,3,50483,44,0,0,2,174.708,0,0,12.646,0
2,allocate_send_arrival,50,S38,2,switch,4,50480,100,0,0,2,290.506,0,100,0,0
2,allocate_send_arrival,4,S37,0,switch,0,50480,100,0,0,2,203.508,0,100,0,0
2,allocate_send_arrival,63,S54,1,switch,21,50482,127,0,0,2,203.653,0,100,0,0
3,allocate_send_buffered,26,S33,0,switch,3,50481,67,0,0,3,174.708,25.292,12.646,0,0
3,allocate_send_buffered,26,S33,0,switch,3,50483,44,0,0,3,174.708,25.292,12.646,0,0
3,stage_arrival,4,S37,0,switch,0,50480,100,0,0,3,203.508,0,0,100,0
3,stage_arrival,3,S27,0,switch,0,50481,67,0,0,3,119.129,0,0,87.354,0
3,stage_arrival,50,S38,2,switch,4,50480,100,0,0,3,290.506,0,0,100,0
3,stage_arrival,8,S52,0,switch,1,50482,127,0,0,3,255.562,0,0,100,0
3,stage_arrival,3,S27,0,switch,0,50483,44,0,0,3,119.129,0,0,87.354,0
3,stage_arrival,33,S34,0,switch,26,50481,67,0,0,3,235.741,0,0,88.1553,0
3,stage_arrival,21,S53,2,switch,8,50482,127,0,0,3,135.597,0,0,100,0
3,stage_arrival,26,S33,0,switch,3,50483,44,0,0,3,174.708,0,0,100,0
3,stage_arrival,63,S54,1,switch,21,50482,127,0,0,3,203.653,0,0,100,0
3,stage_arrival,22,S07,3,switch,26,50483,44,0,0,3,124.406,0,0,87.5541,0
3,stage_arrival,0,S00,5,terminal,0,50480,100,0,0,3,1000,0,0,100,0
3,stage_arrival,26,S33,0,switch,3,50481,67,0,0,3,174.708,0,0,100,0
3,allocate_send_arrival,0,S00,5,terminal,0,50480,100,0,0,3,1000,0,100,0,0
3,allocate_send_arrival,21,S53,2,switch,8,50482,127,0,0,3,135.597,0,100,0,0
3,allocate_send_arrival,8,S52,0,switch,1,50482,127,0,0,3,255.562,0,100,0,0
