interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,127,S54.1,63,0,100
0,trace_offer,67,S34.1,33,0,100
0,trace_offer,44,S07.0,22,0,100
0,trace_offer,100,S38.0,50,0,100
0,send,67,S34.1,33,0,100
0,send,44,S07.0,22,0,100
0,send,127,S54.1,63,0,100
0,send,100,S38.0,50,0,100
1,trace_offer,67,S34.1,33,0,100
1,trace_offer,100,S38.0,50,0,100
1,trace_offer,127,S54.1,63,0,100
1,trace_offer,44,S07.0,22,0,100
1,send,44,S07.0,22,0,100
1,send,67,S34.1,33,0,100
1,send,127,S54.1,63,0,100
1,send,100,S38.0,50,0,100
2,trace_offer,67,S34.1,33,0,100
2,trace_offer,127,S54.1,63,0,100
2,trace_offer,44,S07.0,22,0,100
2,trace_offer,100,S38.0,50,0,100
2,send,67,S34.1,33,0,88.1553
2,send,127,S54.1,63,0,100
2,send,44,S07.0,22,0,87.5541
2,send,100,S38.0,50,0,100
3,trace_offer,44,S07.0,22,0,100
3,trace_offer,100,S38.0,50,0,100
3,trace_offer,127,S54.1,63,0,100
3,trace_offer,67,S34.1,33,0,100
3,send,127,S54.1,63,0,100
3,send,100,S38.0,50,0,100
3,send,67,S34.1,33,0,59.7201
3,send,44,S07.0,22,0,59.7201
4,trace_offer,127,S54.1,63,0,100
4,trace_offer,44,S07.0,22,0,100
4,trace_offer,67,S34.1,33,0,100
4,trace_offer,100,S38.0,50,0,100
4,receive,0,S00.0,0,100,100
4,send,44,S07.0,22,0,59.5645
4,send,67,S34.1,33,0,59.5645
4,send,127,S54.1,63,0,100
4,send,100,S38.0,50,0,100
5,trace_offer,100,S38.0,50,0,100
5,trace_offer,67,S34.1,33,0,100
5,trace_offer,44,S07.0,22,0,100
5,trace_offer,127,S54.1,63,0,100
5,receive,0,S00.0,0,100,100
5,receive,0,S00.0,0,44,59.5645
5,receive,0,S00.0,0,67,59.5645
5,send,127,S54.1,63,0,100
5,send,100,S38.0,50,0,100
5,send,44,S07.0,22,0,59.5645
5,send,67,S34.1,33,0,59.5645
6,trace_offer,100,S38.0,50,0,100
6,trace_offer,127,S54.1,63,0,100
6,trace_offer,67,S34.1,33,0,100
6,trace_offer,44,S07.0,22,0,100
6,receive,0,S00.0,0,67,59.5645
6,receive,0,S00.0,0,44,59.5645
6,receive,0,S00.0,0,127,100
6,receive,0,S00.0,0,100,100
6,send,100,S38.0,50,0,100
6,send,67,S34.1,33,0,59.5645
6,send,44,S07.0,22,0,59.5645
6,send,127,S54.1,63,0,100
7,trace_offer,127,S54.1,63,0,100
7,trace_offer,100,S38.0,50,0,100
7,trace_offer,44,S07.0,22,0,100
7,trace_offer,67,S34.1,33,0,100
7,receive,0,S00.0,0,100,100
7,receive,0,S00.0,0,127,100
7,receive,0,S00.0,0,44,53.9855
7,receive,0,S00.0,0,67,65.1435
7,send,127,S54.1,63,0,100
7,send,44,S07.0,22,0,59.5645
7,send,100,S38.0,50,0,100
7,send,67,S34.1,33,0,59.5645
8,trace_offer,127,S54.1,63,0,100
8,trace_offer,44,S07.0,22,0,100
8,trace_offer,100,S38.0,50,0,100
8,trace_offer,67,S34.1,33,0,100
8,receive,0,S00.0,0,67,87.354
8,receive,0,S00.0,0,100,100
8,receive,0,S00.0,0,44,31.775
8,receive,0,S00.0,0,127,100
8,send,127,S54.1,63,0,100
8,send,44,S07.0,22,0,59.5645
8,send,67,S34.1,33,0,59.5645
8,send,100,S38.0,50,0,100
9,trace_offer,44,S07.0,22,0,100
9,trace_offer,100,S38.0,50,0,100
9,trace_offer,67,S34.1,33,0,100
9,trace_offer,127,S54.1,63,0,100
9,receive,0,S00.0,0,67,59.7201
9,receive,0,S00.0,0,44,59.4089
9,receive,0,S00.0,0,100,100
9,receive,0,S00.0,0,127,100
9,send,100,S38.0,50,0,100
9,send,127,S54.1,63,0,100
9,send,44,S07.0,22,0,59.5645
9,send,67,S34.1,33,0,59.5645
10,trace_offer,67,S34.1,33,0,100
10,trace_offer,127,S54.1,63,0,100
10,trace_offer,100,S38.0,50,0,100
10,trace_offer,44,S07.0,22,0,100
10,receive,0,S00.0,0,100,100
10,receive,0,S00.0,0,44,59.5645
10,receive,0,S00.0,0,67,59.5645
10,receive,0,S00.0,0,127,100
10,send,67,S34.1,33,0,59.5645
10,send,127,S54.1,63,0,100
10,send,100,S38.0,50,0,100
10,send,44,S07.0,22,0,59.5645
11,trace_offer,44,S07.0,22,0,100
11,trace_offer,67,S34.1,33,0,100
11,trace_offer,127,S54.1,63,0,100
11,trace_offer,100,S38.0,50,0,100
11,receive,0,S00.0,0,44,59.5645
11,receive,0,S00.0,0,100,100
11,receive,0,S00.0,0,127,100
11,receive,0,S00.0,0,67,59.5645
11,send,67,S34.1,33,0,59.5645
11,send,44,S07.0,22,0,59.5645
11,send,127,S54.1,63,0,100
11,send,100,S38.0,50,0,100
12,trace_offer,44,S07.0,22,0,100
12,trace_offer,100,S38.0,50,0,100
12,trace_offer,127,S54.1,63,0,100
12,trace_offer,67,S34.1,33,0,100
12,receive,0,S00.0,0,67,59.5645
12,receive,0,S00.0,0,100,100
12,receive,0,S00.0,0,44,59.5645
12,receive,0,S00.0,0,127,100
12,send,100,S38.0,50,0,100
12,send,127,S54.1,63,0,100
12,send,44,S07.0,22,0,59.5645
12,send,67,S34.1,33,0,59.5645
13,trace_offer,44,S07.0,22,0,100
13,trace_offer,100,S38.0,50,0,100
13,trace_offer,67,S34.1,33,0,100
13,trace_offer,127,S54.1,63,0,100
13,receive,0,S00.0,0,100,100
13,receive,0,S00.0,0,127,100
13,receive,0,S00.0,0,44,59.5645
13,receive,0,S00.0,0,67,59.5645
13,send,127,S54.1,63,0,100
13,send,100,S38.0,50,0,100
13,send,67,S34.1,33,0,59.5645
13,send,44,S07.0,22,0,59.5645
14,trace_offer,44,S07.0,22,0,100
14,trace_offer,100,S38.0,50,0,100
14,trace_offer,127,S54.1,63,0,100
14,trace_offer,67,S34.1,33,0,100
14,receive,0,S00.0,0,44,59.5645
14,receive,0,S00.0,0,100,100
14,receive,0,S00.0,0,67,59.5645
14,receive,0,S00.0,0,127,100
14,send,127,S54.1,63,0,100
14,send,44,S07.0,22,0,59.5645
14,send,100,S38.0,50,0,100
14,send,67,S34.1,33,0,59.5645
15,trace_offer,44,S07.0,22,0,100
15,trace_offer,127,S54.1,63,0,100
15,trace_offer,100,S38.0,50,0,100
15,trace_offer,67,S34.1,33,0,100
15,receive,0,S00.0,0,44,59.5645
15,receive,0,S00.0,0,100,100
15,receive,0,S00.0,0,127,100
15,receive,0,S00.0,0,67,59.5645
15,send,67,S34.1,33,0,59.5645
15,send,127,S54.1,63,0,100
15,send,100,S38.0,50,0,100
15,send,44,S07.0,22,0,59.5645
16,trace_offer,100,S38.0,50,0,100
16,trace_offer,44,S07.0,22,0,100
16,trace_offer,127,S54.1,63,0,100
16,trace_offer,67,S34.1,33,0,100
16,receive,0,S00.0,0,127,100
16,receive,0,S00.0,0,44,59.5645
16,receive,0,S00.0,0,100,100
16,receive,0,S00.0,0,67,59.5645
16,send,44,S07.0,22,0,59.5645
16,send,100,S38.0,50,0,100
16,send,67,S34.1,33,0,59.5645
16,send,127,S54.1,63,0,100
17,trace_offer,67,S34.1,33,0,100
17,trace_offer,127,S54.1,63,0,100
17,trace_offer,44,S07.0,22,0,100
17,trace_offer,100,S38.0,50,0,100
17,receive,0,S00.0,0,67,59.5645
17,receive,0,S00.0,0,100,100
17,receive,0,S00.0,0,127,100
17,receive,0,S00.0,0,44,59.5645
17,send,127,S54.1,63,0,100
17,send,67,S34.1,33,0,59.5645
17,send,100,S38.0,50,0,100
17,send,44,S07.0,22,0,59.5645
18,trace_offer,127,S54.1,63,0,100
18,trace_offer,44,S07.0,22,0,100
18,trace_offer,67,S34.1,33,0,100
18,trace_offer,100,S38.0,50,0,100
18,receive,0,S00.0,0,127,100
18,receive,0,S00.0,0,100,100
18,receive,0,S00.0,0,44,59.5645
18,receive,0,S00.0,0,67,59.5645
18,send,127,S54.1,63,0,100
18,send,44,S07.0,22,0,59.5645
18,send,100,S38.0,50,0,100
18,send,67,S34.1,33,0,59.5645
19,trace_offer,100,S38.0,50,0,100
19,trace_offer,44,S07.0,22,0,100
19,trace_offer,67,S34.1,33,0,100
19,trace_offer,127,S54.1,63,0,100
19,receive,0,S00.0,0,44,59.5645
19,receive,0,S00.0,0,127,100
19,receive,0,S00.0,0,100,100
19,receive,0,S00.0,0,67,59.5645
19,send,127,S54.1,63,0,100
19,send,44,S07.0,22,0,59.5645
19,send,100,S38.0,50,0,100
19,send,67,S34.1,33,0,59.5645
20,receive,0,S00.0,0,100,100
20,receive,0,S00.0,0,67,59.5645
20,receive,0,S00.0,0,127,100
20,receive,0,S00.0,0,44,59.5645
20,send,67,S34.1,33,0,59.5645
20,send,44,S07.0,22,0,59.5645
21,receive,0,S00.0,0,127,100
21,receive,0,S00.0,0,67,59.5645
21,receive,0,S00.0,0,44,59.5645
21,receive,0,S00.0,0,100,100
21,send,67,S34.1,33,0,59.5645
21,send,44,S07.0,22,0,59.5645
22,receive,0,S00.0,0,67,59.5645
22,receive,0,S00.0,0,100,100
22,receive,0,S00.0,0,127,100
22,receive,0,S00.0,0,44,59.5645
22,send,44,S07.0,22,0,59.5645
22,send,67,S34.1,33,0,59.5645
23,receive,0,S00.0,0,100,100
23,receive,0,S00.0,0,127,100
23,receive,0,S00.0,0,67,59.5645
23,receive,0,S00.0,0,44,59.5645
23,send,67,S34.1,33,0,59.5645
23,send,44,S07.0,22,0,59.5645
24,receive,0,S00.0,0,127,100
24,receive,0,S00.0,0,67,59.5645
24,receive,0,S00.0,0,44,59.5645
24,send,44,S07.0,22,0,59.5645
24,send,67,S34.1,33,0,59.5645
25,receive,0,S00.0,0,127,100
25,receive,0,S00.0,0,44,59.5645
25,receive,0,S00.0,0,67,59.5645
25,send,44,S07.0,22,0,59.5645
25,send,67,S34.1,33,0,59.5645
26,receive,0,S00.0,0,44,59.5645
26,receive,0,S00.0,0,67,59.5645
