interval,event,switch,switch_name,port,target_type,target_index,capacity_gbit,queued_before_gbit,sent_gbit,queued_after_gbit,shared_queued_before_gbit,shared_queued_after_gbit,shared_buffer_gbit,dropped_gbit,active_queue_entries
1,egress,56,S36,2,switch,4,112.305,0,68.6749,0,0,0,100,0,0
1,egress,57,S47,1,switch,50,259.289,0,68.8614,0,0,0,100,0,0
1,egress,2,S10,1,switch,16,243.793,0,70.9481,0,0,0,100,0,0
1,egress,24,S08,0,switch,22,182.424,0,100,0,0,0,100,0,0
1,egress,54,S31,1,switch,37,242.335,0,52.5137,0,0,0,100,0,0
1,egress,52,S30,2,switch,54,164.752,0,52.6982,0,0,0,100,0,0
1,egress,50,S38,2,switch,4,290.506,0,68.6749,0,0,0,100,0,0
1,egress,59,S41,0,switch,13,132.99,0,70.762,0,0,0,100,0,0
2,egress,52,S30,2,switch,54,164.752,0,51.655,0,0,0,100,0,0
2,egress,59,S41,0,switch,13,132.99,0,69.366,0,0,0,100,0,0
2,egress,13,S40,0,switch,6,162.644,0,70.762,0,0,0,100,0,0
2,egress,16,S11,0,switch,12,200.84,0,70.9481,0,0,0,100,0,0
2,egress,50,S38,2,switch,4,290.506,0,136.697,0,0,0,100,0,0
2,egress,2,S10,1,switch,16,243.793,0,69.366,0,0,0,100,0,0
2,egress,37,S32,0,switch,0,103.31,0,52.5137,0,0,0,100,0,0
2,egress,22,S07,3,switch,26,124.406,0,100,0,0,0,100,0,0
2,egress,57,S47,1,switch,50,259.289,0,67.836,0,0,0,100,0,0
2,egress,4,S37,0,switch,0,203.508,0,137.35,0,0,0,100,0,0
2,egress,24,S08,0,switch,22,182.424,0,100,0,0,0,100,0,0
2,egress,54,S31,1,switch,37,242.335,0,104.353,0,0,0,100,0,0
2,egress,56,S36,2,switch,4,112.305,0,67.836,0,0,0,100,0,0
3,egress,0,S00,5,terminal,0,1000,0,189.864,0,0,0,100,0,0
3,egress,22,S07,3,switch,26,124.406,0,100,0,0,0,100,0,0
3,egress,59,S41,0,switch,13,132.99,0,69.366,0,0,0,100,0,0
3,egress,4,S37,0,switch,0,203.508,0,203.508,1.02538,0,1.02538,100,0,1
3,egress,57,S47,1,switch,50,259.289,0,67.836,0,0,0,100,0,0
3,egress,6,S02,0,switch,1,138.732,0,70.762,0,0,0,100,0,0
3,egress,56,S36,2,switch,4,112.305,0,67.836,0,0,0,100,0,0
3,egress,24,S08,0,switch,22,182.424,0,100,0,0,0,100,0,0
3,egress,26,S33,0,switch,3,174.708,0,100,0,0,0,100,0,0
3,egress,50,S38,2,switch,4,290.506,0,135.672,0,0,0,100,0,0
3,egress,37,S32,0,switch,0,103.31,0,103.31,1.04318,0,1.04318,100,0,1
3,egress,52,S30,2,switch,54,164.752,0,51.655,0,0,0,100,0,0
3,egress,12,S04,0,switch,6,184.169,0,70.9481,0,0,0,100,0,0
3,egress,2,S10,1,switch,16,243.793,0,69.366,0,0,0,100,0,0
3,egress,54,S31,1,switch,37,242.335,0,103.31,0,0,0,100,0,0
3,egress,13,S40,0,switch,6,162.644,0,69.366,0,0,0,100,0,0
3,egress,16,S11,0,switch,12,200.84,0,69.366,0,0,0,100,0,0
4,egress,4,S37,0,switch,0,203.508,1.02538,1.02538,0,1.02538,0,100,0,0
4,egress,37,S32,0,switch,0,103.31,1.04318,1.04318,0,1.04318,0,100,0,0
4,egress,3,S27,0,switch,0,119.129,0,100,0,0,0,100,0,0
4,egress,6,S02,0,switch,1,138.732,0,138.732,1.58208,0,1.58208,100,0,1
4,egress,2,S10,1,switch,16,243.793,0,69.366,0,0,0,100,0,0
4,egress,4,S37,0,switch,0,203.508,0,202.483,1.02538,0,1.02538,100,0,3
4,egress,24,S08,0,switch,22,182.424,0,100,0,0,0,100,0,0
4,egress,56,S36,2,switch,4,112.305,0,67.836,0,0,0,100,0,0
4,egress,57,S47,1,switch,50,259.289,0,67.836,0,0,0,100,0,0
4,egress,1,S01,0,switch,0,159.728,0,70.762,0,0,0,100,0,0
4,egress,50,S38,2,switch,4,290.506,0,135.672,0,0,0,100,0,0
4,egress,26,S33,0,switch,3,174.708,0,100,0,0,0,100,0,0
4,egress,54,S31,1,switch,37,242.335,0,103.31,0,0,0,100,0,0
4,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
4,egress,0,S00,5,terminal,0,1000,0,306.818,0,0,0,100,0,0
4,egress,59,S41,0,switch,13,132.99,0,69.366,0,0,0,100,0,0
4,egress,16,S11,0,switch,12,200.84,0,69.366,0,0,0,100,0,0
4,egress,13,S40,0,switch,6,162.644,0,69.366,0,0,0,100,0,0
4,egress,22,S07,3,switch,26,124.406,0,100,0,0,0,100,0,0
4,egress,52,S30,2,switch,54,164.752,0,51.655,0,0,0,100,0,0
4,egress,37,S32,0,switch,0,103.31,0,102.267,1.04318,0,1.04318,100,0,2
5,egress,6,S02,0,switch,1,138.732,1.58208,1.58208,0,1.58208,0,100,0,0
5,egress,4,S37,0,switch,0,203.508,1.02538,1.02538,0,1.02538,0,100,0,0
5,egress,37,S32,0,switch,0,103.31,1.04318,1.04318,0,1.04318,0,100,0,0
5,egress,57,S47,1,switch,50,259.289,0,67.836,0,0,0,100,0,0
5,egress,13,S40,0,switch,6,162.644,0,69.366,0,0,0,100,0,0
5,egress,2,S10,1,switch,16,243.793,0,69.366,0,0,0,100,0,0
5,egress,0,S00,5,terminal,0,1000,0,477.58,0,0,0,100,0,0
5,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
5,egress,52,S30,2,switch,54,164.752,0,51.655,0,0,0,100,0,0
