interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,54,S31,1,switch,37,50966,109,0,0,1,242.335,0,0,100,0
1,stage_arrival,59,S41,0,switch,13,50965,118,0,0,1,132.99,0,0,100,0
1,stage_arrival,24,S08,0,switch,22,50960,48,0,0,1,182.424,0,0,100,0
1,stage_arrival,50,S38,2,switch,4,50961,100,0,0,1,290.506,0,0,100,0
1,stage_arrival,2,S10,1,switch,16,50963,5,0,0,1,243.793,0,0,100,0
1,stage_arrival,56,S36,2,switch,4,50962,112,0,0,1,112.305,0,0,100,0
1,stage_arrival,52,S30,2,switch,54,50967,104,0,0,1,164.752,0,0,100,0
1,stage_arrival,57,S47,1,switch,50,50964,115,0,0,1,259.289,0,0,100,0
1,allocate_send_arrival,24,S08,0,switch,22,50960,48,0,0,1,182.424,0,100,0,0
1,allocate_send_arrival,52,S30,2,switch,54,50967,104,0,0,1,164.752,0,100,0,0
1,allocate_send_arrival,54,S31,1,switch,37,50966,109,0,0,1,242.335,0,100,0,0
1,allocate_send_arrival,57,S47,1,switch,50,50964,115,0,0,1,259.289,0,100,0,0
1,allocate_send_arrival,2,S10,1,switch,16,50963,5,0,0,1,243.793,0,100,0,0
1,allocate_send_arrival,50,S38,2,switch,4,50961,100,0,0,1,290.506,0,100,0,0
1,allocate_send_arrival,59,S41,0,switch,13,50965,118,0,0,1,132.99,0,100,0,0
1,allocate_send_arrival,56,S36,2,switch,4,50962,112,0,0,1,112.305,0,100,0,0
2,stage_arrival,57,S47,1,switch,50,50964,115,0,0,2,259.289,0,0,100,0
2,stage_arrival,4,S37,0,switch,0,50962,112,0,0,2,203.508,0,0,100,0
2,stage_arrival,59,S41,0,switch,13,50965,118,0,0,2,132.99,0,0,100,0
2,stage_arrival,50,S38,2,switch,4,50964,115,0,0,2,290.506,0,0,100,0
2,stage_arrival,24,S08,0,switch,22,50960,48,0,0,2,182.424,0,0,100,0
2,stage_arrival,16,S11,0,switch,12,50963,5,0,0,2,200.84,0,0,100,0
2,stage_arrival,37,S32,0,switch,0,50966,109,0,0,2,103.31,0,0,100,0
2,stage_arrival,52,S30,2,switch,54,50967,104,0,0,2,164.752,0,0,100,0
2,stage_arrival,22,S07,3,switch,26,50960,48,0,0,2,124.406,0,0,100,0
2,stage_arrival,54,S31,1,switch,37,50967,104,0,0,2,242.335,0,0,100,0
2,stage_arrival,50,S38,2,switch,4,50961,100,0,0,2,290.506,0,0,100,0
2,stage_arrival,4,S37,0,switch,0,50961,100,0,0,2,203.508,0,0,100,0
2,stage_arrival,2,S10,1,switch,16,50963,5,0,0,2,243.793,0,0,100,0
