interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,56,S36,2,switch,4,50867,112,0,0,1,112.305,0,0,100,0
1,stage_arrival,26,S33,0,switch,3,50862,52,0,0,1,174.708,0,0,60.4109,0
1,stage_arrival,36,S18,0,switch,35,50863,72,0,0,1,247.316,0,0,35.4988,0
1,stage_arrival,36,S18,0,switch,35,50860,73,0,0,1,247.316,0,0,35.4988,0
1,stage_arrival,46,S24,1,switch,44,50861,93,0,0,1,217.722,0,0,100,0
1,stage_arrival,38,S42,0,switch,42,50864,77,0,0,1,176.64,0,0,60.693,0
1,stage_arrival,54,S31,1,switch,37,50865,109,0,0,1,242.335,0,0,35.3074,0
1,stage_arrival,45,S28,2,switch,43,50866,91,0,0,1,227.415,0,0,100,0
1,allocate_send_arrival,56,S36,2,switch,4,50867,112,0,0,1,112.305,0,100,0,0
1,allocate_send_arrival,36,S18,0,switch,35,50863,72,0,0,1,247.316,0,35.4988,0,0
1,allocate_send_arrival,36,S18,0,switch,35,50860,73,0,0,1,247.316,0,35.4988,0,0
1,allocate_send_arrival,38,S42,0,switch,42,50864,77,0,0,1,176.64,0,60.693,0,0
1,allocate_send_arrival,45,S28,2,switch,43,50866,91,0,0,1,227.415,0,100,0,0
1,allocate_send_arrival,26,S33,0,switch,3,50862,52,0,0,1,174.708,0,60.4109,0,0
1,allocate_send_arrival,54,S31,1,switch,37,50865,109,0,0,1,242.335,0,35.3074,0,0
1,allocate_send_arrival,46,S24,1,switch,44,50861,93,0,0,1,217.722,0,100,0,0
2,stage_arrival,37,S32,0,switch,0,50865,109,0,0,2,103.31,0,0,35.3074,0
2,stage_arrival,56,S36,2,switch,4,50867,112,0,0,2,112.305,0,0,100,0
2,stage_arrival,43,S22,0,switch,0,50866,91,0,0,2,203.304,0,0,100,0
2,stage_arrival,46,S24,1,switch,44,50861,93,0,0,2,217.722,0,0,100,0
2,stage_arrival,42,S20,2,switch,3,50864,77,0,0,2,251.806,0,0,60.693,0
2,stage_arrival,35,S17,2,switch,37,50863,72,0,0,2,246.878,0,0,35.4988,0
2,stage_arrival,38,S42,0,switch,42,50864,77,0,0,2,176.64,0,0,59.5645,0
2,stage_arrival,45,S28,2,switch,43,50866,91,0,0,2,227.415,0,0,100,0
