interval,event,switch,switch_name,port,target_type,target_index,capacity_gbit,queued_before_gbit,sent_gbit,queued_after_gbit,shared_queued_before_gbit,shared_queued_after_gbit,shared_buffer_gbit,dropped_gbit,active_queue_entries
1,egress,0,S00,0,switch,1,183.324,0,183.324,241.018,0,241.018,400,0,1
1,egress,19,S06,3,switch,10,169.014,0,169.014,299.505,0,299.505,400,0,1
1,egress,31,S62,2,switch,10,234.199,0,234.199,400,0,400,400,45.3423,1
1,egress,14,S58,0,switch,11,169.38,0,169.38,400,0,400,400,43.629,1
1,egress,61,S46,1,switch,57,199.213,0,199.213,400,0,400,400,635.737,1
1,egress,23,S39,3,switch,13,140.319,0,140.319,400,0,400,400,38.2807,1
1,egress,31,S62,0,switch,29,171.288,0,171.288,0,400,400,400,457.878,0
1,egress,14,S58,2,switch,34,224.263,0,224.263,0,400,400,400,219.378,0
1,egress,52,S30,0,switch,28,196.927,0,196.927,266.031,0,266.031,400,0,1
1,egress,5,S63,2,switch,31,151.987,0,151.987,400,0,400,400,229.702,1
1,egress,34,S57,2,switch,14,113.541,0,113.541,303.292,0,303.292,400,0,1
1,egress,44,S23,0,switch,43,211.017,0,211.017,400,0,400,400,346.266,1
1,egress,1,S01,0,switch,0,159.728,0,159.728,268.959,0,268.959,400,0,1
1,egress,25,S16,1,switch,20,119.9,0,119.9,400,0,400,400,826.283,1
1,egress,21,S53,0,switch,15,263.511,0,263.511,370.919,0,370.919,400,0,1
1,egress,24,S08,1,switch,27,295.728,0,295.728,400,0,400,400,37.08,1
1,egress,34,S57,0,switch,20,180.835,0,180.835,96.7082,303.292,400,400,477.727,1
1,egress,37,S32,0,switch,0,103.31,0,103.31,400,0,400,400,858.956,1
1,egress,52,S30,1,switch,40,109.864,0,109.864,133.969,266.031,400,400,386.584,1
1,egress,51,S48,0,switch,57,201.033,0,201.033,400,0,400,400,652.439,1
1,egress,38,S42,1,switch,40,122.733,0,122.733,400,0,400,400,89.4092,1
1,egress,28,S12,0,switch,16,293.496,0,293.496,260.291,0,260.291,400,0,1
1,egress,4,S37,3,switch,50,165.152,0,165.152,268.594,0,268.594,400,0,1
1,egress,0,S00,2,switch,3,149.8,0,149.8,158.982,241.018,400,400,358.089,1
1,egress,7,S45,0,switch,27,292,0,292,400,0,400,400,476.817,1
1,egress,48,S50,2,switch,58,290.959,0,290.959,400,0,400,400,86.8726,1
1,egress,18,S43,0,switch,38,157.659,0,157.659,294.24,0,294.24,400,0,1
1,egress,35,S17,0,switch,25,277.107,0,277.107,278.808,0,278.808,400,0,1
