interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,generate_flow,0,S00.0,0,64,318.257
0,generate_flow,1,S00.1,0,99,500.153
0,generate_flow,10,S63.0,5,21,586.267
0,generate_flow,100,S38.0,50,53,401.937
0,generate_flow,101,S38.1,50,52,300.12
0,generate_flow,102,S48.0,51,115,506.476
0,generate_flow,103,S48.1,51,98,433.628
0,generate_flow,104,S30.0,52,30,347.219
0,generate_flow,105,S30.1,52,43,472.813
0,generate_flow,106,S55.0,53,12,366.947
0,generate_flow,107,S55.1,53,99,368.84
0,generate_flow,108,S31.0,54,123,302.108
0,generate_flow,109,S31.1,54,1,353.092
0,generate_flow,11,S63.1,5,121,500.668
0,generate_flow,110,S60.0,55,25,301.635
0,generate_flow,111,S60.1,55,20,332.21
0,generate_flow,112,S36.0,56,22,551.485
0,generate_flow,113,S36.1,56,116,481.407
0,generate_flow,114,S47.0,57,54,488.744
0,generate_flow,115,S47.1,57,14,331.295
0,generate_flow,116,S51.0,58,93,591.919
0,generate_flow,117,S51.1,58,34,520.738
0,generate_flow,118,S41.0,59,11,321.066
0,generate_flow,119,S41.1,59,22,318.224
0,generate_flow,12,S02.0,6,65,580.818
0,generate_flow,120,S44.0,60,114,571.881
0,generate_flow,121,S44.1,60,91,390.937
0,generate_flow,122,S46.0,61,65,449.896
0,generate_flow,123,S46.1,61,66,476.317
0,generate_flow,124,S56.0,62,9,423.897
0,generate_flow,125,S56.1,62,19,356.156
0,generate_flow,126,S54.0,63,86,534.522
0,generate_flow,127,S54.1,63,3,567.787
0,generate_flow,13,S02.1,6,33,590.696
0,generate_flow,14,S45.0,7,32,454.551
0,generate_flow,15,S45.1,7,56,422.062
0,generate_flow,16,S52.0,8,6,506.858
0,generate_flow,17,S52.1,8,64,335.994
0,generate_flow,18,S59.0,9,62,401.927
0,generate_flow,19,S59.1,9,126,401.369
0,generate_flow,2,S01.0,1,7,321.515
0,generate_flow,20,S61.0,10,21,585.675
0,generate_flow,21,S61.1,10,0,520.505
0,generate_flow,22,S03.0,11,123,434.45
0,generate_flow,23,S03.1,11,12,321.043
0,generate_flow,24,S04.0,12,39,317.688
0,generate_flow,25,S04.1,12,37,461.308
0,generate_flow,26,S40.0,13,121,445.225
0,generate_flow,27,S40.1,13,106,404.563
0,generate_flow,28,S58.0,14,106,332.73
0,generate_flow,29,S58.1,14,31,459.757
0,generate_flow,3,S01.1,1,104,585.052
0,generate_flow,30,S05.0,15,4,583.071
0,generate_flow,31,S05.1,15,9,417.815
0,generate_flow,32,S11.0,16,17,515.677
0,generate_flow,33,S11.1,16,114,449.238
0,generate_flow,34,S35.0,17,2,421.58
0,generate_flow,35,S35.1,17,98,584.609
0,generate_flow,36,S43.0,18,32,338.924
0,generate_flow,37,S43.1,18,14,473.351
0,generate_flow,38,S06.0,19,63,351.389
0,generate_flow,39,S06.1,19,15,462.579
0,generate_flow,4,S10.0,2,90,584.858
0,generate_flow,40,S15.0,20,73,435.216
0,generate_flow,41,S15.1,20,83,354.787
0,generate_flow,42,S53.0,21,90,512.832
0,generate_flow,43,S53.1,21,39,475.822
0,generate_flow,44,S07.0,22,14,302.119
0,generate_flow,45,S07.1,22,78,361.701
0,generate_flow,46,S39.0,23,80,433.95
0,generate_flow,47,S39.1,23,50,464.751
0,generate_flow,48,S08.0,24,36,549.606
0,generate_flow,49,S08.1,24,118,536.708
0,generate_flow,5,S10.1,2,70,494.829
0,generate_flow,50,S16.0,25,58,587.606
0,generate_flow,51,S16.1,25,10,422.031
0,generate_flow,52,S33.0,26,24,598.922
0,generate_flow,53,S33.1,26,47,557.637
0,generate_flow,54,S09.0,27,110,569.668
0,generate_flow,55,S09.1,27,79,424.609
0,generate_flow,56,S12.0,28,120,415.34
0,generate_flow,57,S12.1,28,126,346.304
