interval,event,switch,switch_name,port,target_type,target_index,capacity_gbit,queued_before_gbit,sent_gbit,queued_after_gbit,shared_queued_before_gbit,shared_queued_after_gbit,shared_buffer_gbit,dropped_gbit,active_queue_entries
1,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
1,egress,55,S60,1,switch,37,243.133,0,100,0,0,0,100,0,0
1,egress,17,S35,1,switch,56,252.252,0,100,0,0,0,100,0,0
1,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
2,egress,0,S00,5,terminal,0,1000,0,100,0,0,0,100,0,0
2,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
2,egress,37,S32,0,switch,0,103.31,0,100,0,0,0,100,0,0
2,egress,55,S60,1,switch,37,243.133,0,100,0,0,0,100,0,0
2,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
2,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
2,egress,56,S36,2,switch,4,112.305,0,100,0,0,0,100,0,0
2,egress,17,S35,1,switch,56,252.252,0,100,0,0,0,100,0,0
3,egress,56,S36,2,switch,4,112.305,0,100,0,0,0,100,0,0
3,egress,0,S00,5,terminal,0,1000,0,200,0,0,0,100,0,0
3,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
3,egress,55,S60,1,switch,37,243.133,0,100,0,0,0,100,0,0
3,egress,37,S32,0,switch,0,103.31,0,100,0,0,0,100,0,0
3,egress,17,S35,1,switch,56,252.252,0,100,0,0,0,100,0,0
3,egress,4,S37,0,switch,0,203.508,0,203.508,96.492,0,96.492,100,0,3
3,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
4,egress,4,S37,0,switch,0,203.508,96.492,96.492,0,96.492,0,100,0,0
4,egress,57,S47,1,switch,50,259.289,0,68.9081,0,0,0,100,0,0
4,egress,4,S37,0,switch,0,203.508,0,107.016,97.4205,0,97.4205,100,0,2
4,egress,17,S35,1,switch,56,252.252,0,68.085,0,0,0,100,0,0
4,egress,56,S36,2,switch,4,112.305,0,100,0,0,0,100,0,0
4,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
4,egress,55,S60,1,switch,37,243.133,0,100,0,0,0,100,0,0
4,egress,37,S32,0,switch,0,103.31,0,100,0,0,0,100,0,0
4,egress,0,S00,5,terminal,0,1000,0,303.508,0,0,0,100,0,0
5,egress,4,S37,0,switch,0,203.508,97.4205,97.4205,0,97.4205,0,100,0,0
5,egress,17,S35,1,switch,56,252.252,0,67.836,0,0,0,100,0,0
5,egress,57,S47,1,switch,50,259.289,0,67.836,0,0,0,100,0,0
5,egress,4,S37,0,switch,0,203.508,0,106.088,100,0,100,100,61.7485,3
5,egress,0,S00,5,terminal,0,1000,0,303.508,0,0,0,100,0,0
5,egress,55,S60,1,switch,37,243.133,0,100,0,0,0,100,0,0
5,egress,50,S38,2,switch,4,290.506,0,68.9081,0,0,0,100,0,0
5,egress,37,S32,0,switch,0,103.31,0,100,0,0,0,100,0,0
5,egress,56,S36,2,switch,4,112.305,0,68.085,0,0,0,100,0,0
6,egress,4,S37,0,switch,0,203.508,100,100,0,100,0,100,0,0
6,egress,50,S38,2,switch,4,290.506,0,67.836,0,0,0,100,0,0
6,egress,55,S60,1,switch,37,243.133,0,100,0,0,0,100,0,0
6,egress,56,S36,2,switch,4,112.305,0,67.836,0,0,0,100,0,0
6,egress,4,S37,0,switch,0,203.508,0,103.508,100,0,100,100,1.32116,3
6,egress,0,S00,5,terminal,0,1000,0,303.508,0,0,0,100,0,0
6,egress,57,S47,1,switch,50,259.289,0,67.836,0,0,0,100,0,0
6,egress,17,S35,1,switch,56,252.252,0,67.836,0,0,0,100,0,0
6,egress,37,S32,0,switch,0,103.31,0,100,0,0,0,100,0,0
7,egress,4,S37,0,switch,0,203.508,100,100,0,100,0,100,0,0
7,egress,57,S47,1,switch,50,259.289,0,67.836,0,0,0,100,0,0
7,egress,17,S35,1,switch,56,252.252,0,67.836,0,0,0,100,0,0
7,egress,0,S00,5,terminal,0,1000,0,303.508,0,0,0,100,0,0
7,egress,55,S60,1,switch,37,243.133,0,100,0,0,0,100,0,0
7,egress,56,S36,2,switch,4,112.305,0,67.836,0,0,0,100,0,0
7,egress,4,S37,0,switch,0,203.508,0,103.508,100,0,100,100,7.27596e-15,3
7,egress,50,S38,2,switch,4,290.506,0,67.836,0,0,0,100,0,0
7,egress,37,S32,0,switch,0,103.31,0,100,0,0,0,100,0,0
8,egress,4,S37,0,switch,0,203.508,100,100,0,100,0,100,0,0
8,egress,17,S35,1,switch,56,252.252,0,67.836,0,0,0,100,0,0
8,egress,56,S36,2,switch,4,112.305,0,67.836,0,0,0,100,0,0
8,egress,37,S32,0,switch,0,103.31,0,100,0,0,0,100,0,0
8,egress,57,S47,1,switch,50,259.289,0,67.836,0,0,0,100,0,0
8,egress,55,S60,1,switch,37,243.133,0,100,0,0,0,100,0,0
8,egress,4,S37,0,switch,0,203.508,0,103.508,35.895,0,35.895,100,0,2
8,egress,50,S38,2,switch,4,290.506,0,67.836,0,0,0,100,0,0
8,egress,0,S00,5,terminal,0,1000,0,303.508,0,0,0,100,0,0
9,egress,4,S37,0,switch,0,203.508,35.895,35.895,0,35.895,0,100,0,0
9,egress,56,S36,2,switch,4,112.305,0,67.836,0,0,0,100,0,0
9,egress,0,S00,5,terminal,0,1000,0,303.508,0,0,0,100,0,0
9,egress,55,S60,1,switch,37,243.133,0,100,0,0,0,100,0,0
9,egress,17,S35,1,switch,56,252.252,0,67.836,0,0,0,100,0,0
9,egress,57,S47,1,switch,50,259.289,0,67.836,0,0,0,100,0,0
