interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,115,S47.1,57,0,100
0,trace_offer,110,S60.0,55,0,100
0,trace_offer,34,S35.0,17,0,100
0,trace_offer,8,S37.0,4,0,100
0,send,115,S47.1,57,0,68.9546
0,send,110,S60.0,55,0,100
0,send,34,S35.0,17,0,68.7749
0,send,8,S37.0,4,0,68.4021
1,trace_offer,115,S47.1,57,0,100
1,trace_offer,110,S60.0,55,0,100
1,trace_offer,8,S37.0,4,0,100
1,trace_offer,34,S35.0,17,0,100
1,send,115,S47.1,57,0,67.836
1,send,34,S35.0,17,0,67.836
1,send,110,S60.0,55,0,100
1,send,8,S37.0,4,0,67.836
2,trace_offer,8,S37.0,4,0,100
2,trace_offer,110,S60.0,55,0,100
2,trace_offer,34,S35.0,17,0,100
2,trace_offer,115,S47.1,57,0,100
2,send,110,S60.0,55,0,100
2,send,8,S37.0,4,0,67.836
2,send,34,S35.0,17,0,67.836
2,send,115,S47.1,57,0,67.836
3,trace_offer,115,S47.1,57,0,100
3,trace_offer,34,S35.0,17,0,100
3,trace_offer,8,S37.0,4,0,100
3,trace_offer,110,S60.0,55,0,100
3,receive,0,S00.0,0,8,68.4021
3,send,34,S35.0,17,0,67.836
3,send,110,S60.0,55,0,100
3,send,8,S37.0,4,0,67.836
3,send,115,S47.1,57,0,67.836
4,trace_offer,34,S35.0,17,0,100
4,trace_offer,115,S47.1,57,0,100
4,trace_offer,110,S60.0,55,0,100
4,trace_offer,8,S37.0,4,0,100
4,receive,0,S00.0,0,110,100
4,receive,0,S00.0,0,8,67.836
4,send,34,S35.0,17,0,67.836
4,send,115,S47.1,57,0,67.836
4,send,110,S60.0,55,0,100
4,send,8,S37.0,4,0,67.836
5,trace_offer,110,S60.0,55,0,100
5,trace_offer,8,S37.0,4,0,100
5,trace_offer,34,S35.0,17,0,100
5,trace_offer,115,S47.1,57,0,100
5,receive,0,S00.0,0,115,67.836
5,receive,0,S00.0,0,8,67.836
5,receive,0,S00.0,0,34,67.836
5,receive,0,S00.0,0,110,100
5,send,110,S60.0,55,0,100
5,send,115,S47.1,57,0,67.836
5,send,34,S35.0,17,0,67.836
5,send,8,S37.0,4,0,67.836
6,trace_offer,115,S47.1,57,0,100
6,trace_offer,34,S35.0,17,0,100
6,trace_offer,110,S60.0,55,0,100
6,trace_offer,8,S37.0,4,0,100
6,receive,0,S00.0,0,115,68.2687
6,receive,0,S00.0,0,8,67.1502
6,receive,0,S00.0,0,110,100
6,receive,0,S00.0,0,34,68.0891
6,send,110,S60.0,55,0,100
6,send,34,S35.0,17,0,67.836
6,send,115,S47.1,57,0,67.836
6,send,8,S37.0,4,0,67.836
7,trace_offer,115,S47.1,57,0,100
7,trace_offer,34,S35.0,17,0,100
7,trace_offer,8,S37.0,4,0,100
7,trace_offer,110,S60.0,55,0,100
