interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,32,S21,1,switch,43,50982,64,0,0,1,261.425,0,0,100,0
1,stage_arrival,25,S16,2,switch,35,50981,50,0,0,1,135.775,0,0,51.5982,0
1,stage_arrival,63,S54,1,switch,21,50980,126,0,0,1,203.653,0,0,79.7442,0
1,stage_arrival,32,S21,1,switch,43,50986,65,0,0,1,261.425,0,0,100,0
1,stage_arrival,5,S63,0,switch,0,50984,11,0,0,1,259.679,0,0,100,0
1,stage_arrival,26,S33,0,switch,3,50987,53,0,0,1,174.708,0,0,100,0
1,stage_arrival,2,S10,1,switch,16,50985,5,0,0,1,243.793,0,0,79.7282,0
1,stage_arrival,54,S31,1,switch,37,50983,109,0,0,1,242.335,0,0,51.6085,0
1,allocate_send_arrival,32,S21,1,switch,43,50982,64,0,0,1,261.425,0,100,0,0
1,allocate_send_arrival,32,S21,1,switch,43,50986,65,0,0,1,261.425,0,100,0,0
1,allocate_send_arrival,25,S16,2,switch,35,50981,50,0,0,1,135.775,0,51.5982,0,0
1,allocate_send_arrival,2,S10,1,switch,16,50985,5,0,0,1,243.793,0,79.7282,0,0
1,allocate_send_arrival,26,S33,0,switch,3,50987,53,0,0,1,174.708,0,100,0,0
1,allocate_send_arrival,54,S31,1,switch,37,50983,109,0,0,1,242.335,0,51.6085,0,0
1,allocate_send_arrival,5,S63,0,switch,0,50984,11,0,0,1,259.679,0,100,0,0
1,allocate_send_arrival,63,S54,1,switch,21,50980,126,0,0,1,203.653,0,79.7442,0,0
2,stage_arrival,43,S22,0,switch,0,50982,64,0,0,2,203.304,0,0,100,0
2,stage_arrival,26,S33,0,switch,3,50987,53,0,0,2,174.708,0,0,100,0
2,stage_arrival,63,S54,1,switch,21,50980,126,0,0,2,203.653,0,0,79.864,0
2,stage_arrival,5,S63,0,switch,0,50984,11,0,0,2,259.679,0,0,100,0
2,stage_arrival,37,S32,0,switch,0,50983,109,0,0,2,103.31,0,0,51.6085,0
2,stage_arrival,3,S27,0,switch,0,50987,53,0,0,2,119.129,0,0,100,0
2,stage_arrival,16,S11,0,switch,12,50985,5,0,0,2,200.84,0,0,79.7282,0
2,stage_arrival,32,S21,1,switch,43,50982,64,0,0,2,261.425,0,0,100,0
2,stage_arrival,43,S22,0,switch,0,50986,65,0,0,2,203.304,0,0,100,0
2,stage_arrival,35,S17,2,switch,37,50981,50,0,0,2,246.878,0,0,51.5982,0
2,stage_arrival,0,S00,5,terminal,0,50984,11,0,0,2,1000,0,0,100,0
2,stage_arrival,25,S16,2,switch,35,50981,50,0,0,2,135.775,0,0,51.655,0
2,stage_arrival,32,S21,1,switch,43,50986,65,0,0,2,261.425,0,0,100,0
2,stage_arrival,21,S53,2,switch,8,50980,126,0,0,2,135.597,0,0,79.7442,0
2,stage_arrival,54,S31,1,switch,37,50983,109,0,0,2,242.335,0,0,51.655,0
2,stage_arrival,2,S10,1,switch,16,50985,5,0,0,2,243.793,0,0,79.864,0
2,allocate_send_arrival,37,S32,0,switch,0,50983,109,0,0,2,103.31,0,51.6085,0,0
2,allocate_send_arrival,25,S16,2,switch,35,50981,50,0,0,2,135.775,0,51.655,0,0
2,allocate_send_arrival,0,S00,5,terminal,0,50984,11,0,0,2,1000,0,100,0,0
2,allocate_send_arrival,63,S54,1,switch,21,50980,126,0,0,2,203.653,0,79.864,0,0
2,allocate_send_arrival,16,S11,0,switch,12,50985,5,0,0,2,200.84,0,79.7282,0,0
2,allocate_send_arrival,2,S10,1,switch,16,50985,5,0,0,2,243.793,0,79.864,0,0
2,allocate_send_arrival,5,S63,0,switch,0,50984,11,0,0,2,259.679,0,100,0,0
2,allocate_send_arrival,43,S22,0,switch,0,50982,64,0,0,2,203.304,0,100,0,0
2,allocate_send_arrival,43,S22,0,switch,0,50986,65,0,0,2,203.304,0,100,0,0
2,allocate_send_arrival,32,S21,1,switch,43,50982,64,0,0,2,261.425,0,100,0,0
2,allocate_send_arrival,32,S21,1,switch,43,50986,65,0,0,2,261.425,0,100,0,0
2,allocate_send_arrival,21,S53,2,switch,8,50980,126,0,0,2,135.597,0,79.7442,0,0
2,allocate_send_arrival,26,S33,0,switch,3,50987,53,0,0,2,174.708,0,100,0,0
2,allocate_send_arrival,3,S27,0,switch,0,50987,53,0,0,2,119.129,0,100,0,0
2,allocate_send_arrival,35,S17,2,switch,37,50981,50,0,0,2,246.878,0,51.5982,0,0
2,allocate_send_arrival,54,S31,1,switch,37,50983,109,0,0,2,242.335,0,51.655,0,0
3,stage_arrival,26,S33,0,switch,3,50987,53,0,0,3,174.708,0,0,100,0
3,stage_arrival,37,S32,0,switch,0,50983,109,0,0,3,103.31,0,0,51.655,0
3,stage_arrival,8,S52,0,switch,1,50980,126,0,0,3,255.562,0,0,79.7442,0
3,stage_arrival,54,S31,1,switch,37,50983,109,0,0,3,242.335,0,0,51.655,0
3,stage_arrival,0,S00,5,terminal,0,50984,11,0,0,3,1000,0,0,100,0
3,stage_arrival,3,S27,0,switch,0,50987,53,0,0,3,119.129,0,0,100,0
3,stage_arrival,32,S21,1,switch,43,50982,64,0,0,3,261.425,0,0,100,0
3,stage_arrival,0,S00,5,terminal,0,50982,64,0,0,3,1000,0,0,100,0
3,stage_arrival,0,S00,5,terminal,0,50987,53,0,0,3,1000,0,0,100,0
3,stage_arrival,25,S16,2,switch,35,50981,50,0,0,3,135.775,0,0,51.655,0
3,stage_arrival,5,S63,0,switch,0,50984,11,0,0,3,259.679,0,0,100,0
