interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,48,S08.0,24,0,100
0,trace_offer,115,S47.1,57,0,100
0,trace_offer,35,S35.1,17,0,100
0,trace_offer,34,S35.0,17,0,100
0,trace_offer,80,S29.0,40,0,100
0,trace_offer,15,S45.1,7,0,100
0,trace_offer,99,S26.1,49,0,100
0,trace_offer,47,S39.1,23,0,100
0,send,115,S47.1,57,0,41.8528
0,send,99,S26.1,49,0,100
0,send,35,S35.1,17,0,38.5901
0,send,47,S39.1,23,0,38.5901
0,send,34,S35.0,17,0,38.5901
0,send,80,S29.0,40,0,100
0,send,48,S08.0,24,0,100
0,send,15,S45.1,7,0,42.2365
1,trace_offer,48,S08.0,24,0,100
1,trace_offer,15,S45.1,7,0,100
1,trace_offer,115,S47.1,57,0,100
1,trace_offer,80,S29.0,40,0,100
1,trace_offer,35,S35.1,17,0,100
1,trace_offer,47,S39.1,23,0,100
1,trace_offer,99,S26.1,49,0,100
1,trace_offer,34,S35.0,17,0,100
1,send,115,S47.1,57,0,40.7016
1,send,35,S35.1,17,0,37.435
1,send,99,S26.1,49,0,100
1,send,34,S35.0,17,0,37.435
1,send,47,S39.1,23,0,37.435
1,send,48,S08.0,24,0,100
1,send,15,S45.1,7,0,40.7016
1,send,80,S29.0,40,0,100
2,trace_offer,99,S26.1,49,0,100
2,trace_offer,34,S35.0,17,0,100
2,trace_offer,47,S39.1,23,0,100
2,trace_offer,48,S08.0,24,0,100
2,trace_offer,80,S29.0,40,0,100
2,trace_offer,115,S47.1,57,0,100
2,trace_offer,15,S45.1,7,0,100
2,trace_offer,35,S35.1,17,0,100
2,send,80,S29.0,40,0,100
2,send,34,S35.0,17,0,37.435
2,send,15,S45.1,7,0,40.7016
2,send,47,S39.1,23,0,37.435
2,send,99,S26.1,49,0,100
2,send,48,S08.0,24,0,100
2,send,35,S35.1,17,0,37.435
2,send,115,S47.1,57,0,40.7016
