interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,49,S26,0,switch,43,50844,99,0,0,1,126.404,0,0,100,0
1,stage_arrival,17,S35,1,switch,56,50843,34,0,0,1,252.252,0,0,37.3901,0
1,stage_arrival,24,S08,0,switch,22,50846,48,0,0,1,182.424,0,0,100,0
1,stage_arrival,17,S35,1,switch,56,50841,35,0,0,1,252.252,0,0,37.3901,0
1,stage_arrival,23,S39,1,switch,56,50847,47,0,0,1,105.799,0,0,37.3901,0
1,stage_arrival,57,S47,1,switch,50,50842,115,0,0,1,259.289,0,0,40.6528,0
1,stage_arrival,7,S45,2,switch,61,50845,15,0,0,1,100.666,0,0,40.6365,0
1,stage_arrival,40,S29,1,switch,45,50840,80,0,0,1,131.396,0,0,100,0
1,allocate_send_arrival,49,S26,0,switch,43,50844,99,0,0,1,126.404,0,100,0,0
1,allocate_send_arrival,17,S35,1,switch,56,50843,34,0,0,1,252.252,0,37.3901,0,0
1,allocate_send_arrival,17,S35,1,switch,56,50841,35,0,0,1,252.252,0,37.3901,0,0
1,allocate_send_arrival,7,S45,2,switch,61,50845,15,0,0,1,100.666,0,40.6365,0,0
1,allocate_send_arrival,57,S47,1,switch,50,50842,115,0,0,1,259.289,0,40.6528,0,0
1,allocate_send_arrival,24,S08,0,switch,22,50846,48,0,0,1,182.424,0,100,0,0
1,allocate_send_arrival,23,S39,1,switch,56,50847,47,0,0,1,105.799,0,37.3901,0,0
1,allocate_send_arrival,40,S29,1,switch,45,50840,80,0,0,1,131.396,0,100,0,0
2,stage_arrival,61,S46,1,switch,57,50845,15,0,0,2,199.213,0,0,40.6365,0
2,stage_arrival,45,S28,2,switch,43,50840,80,0,0,2,227.415,0,0,100,0
2,stage_arrival,43,S22,0,switch,0,50844,99,0,0,2,203.304,0,0,100,0
2,stage_arrival,57,S47,1,switch,50,50842,115,0,0,2,259.289,0,0,40.7016,0
2,stage_arrival,17,S35,1,switch,56,50843,34,0,0,2,252.252,0,0,37.435,0
2,stage_arrival,56,S36,2,switch,4,50847,47,0,0,2,112.305,0,0,37.3901,0
2,stage_arrival,50,S38,2,switch,4,50842,115,0,0,2,290.506,0,0,40.6528,0
2,stage_arrival,22,S07,3,switch,26,50846,48,0,0,2,124.406,0,0,100,0
2,stage_arrival,56,S36,2,switch,4,50841,35,0,0,2,112.305,0,0,37.3901,0
2,stage_arrival,7,S45,2,switch,61,50845,15,0,0,2,100.666,0,0,40.7016,0
2,stage_arrival,23,S39,1,switch,56,50847,47,0,0,2,105.799,0,0,37.435,0
2,stage_arrival,24,S08,0,switch,22,50846,48,0,0,2,182.424,0,0,100,0
2,stage_arrival,40,S29,1,switch,45,50840,80,0,0,2,131.396,0,0,100,0
2,stage_arrival,56,S36,2,switch,4,50843,34,0,0,2,112.305,0,0,37.3901,0
2,stage_arrival,17,S35,1,switch,56,50841,35,0,0,2,252.252,0,0,37.435,0
2,stage_arrival,49,S26,0,switch,43,50844,99,0,0,2,126.404,0,0,100,0
2,allocate_send_arrival,61,S46,1,switch,57,50845,15,0,0,2,199.213,0,40.6365,0,0
2,allocate_send_arrival,57,S47,1,switch,50,50842,115,0,0,2,259.289,0,40.7016,0,0
2,allocate_send_arrival,22,S07,3,switch,26,50846,48,0,0,2,124.406,0,100,0,0
2,allocate_send_arrival,40,S29,1,switch,45,50840,80,0,0,2,131.396,0,100,0,0
2,allocate_send_arrival,49,S26,0,switch,43,50844,99,0,0,2,126.404,0,100,0,0
2,allocate_send_arrival,17,S35,1,switch,56,50843,34,0,0,2,252.252,0,37.435,0,0
2,allocate_send_arrival,17,S35,1,switch,56,50841,35,0,0,2,252.252,0,37.435,0,0
