interval,event,switch,switch_name,port,target_type,target_index,flowlet_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
2,stage_arrival,57,S47,1,switch,50,51652,122,0,0,2,259.289,0,0,100,0
2,stage_arrival,5,S63,0,switch,0,51644,28,0,0,2,259.679,0,0,100,0
2,stage_arrival,17,S35,1,switch,56,51640,34,0,0,2,252.252,0,0,100,0
2,stage_arrival,1,S01,0,switch,0,51647,21,0,0,2,159.728,0,0,100,0
2,stage_arrival,14,S58,4,switch,5,51644,28,0,0,2,193.819,0,0,100,0
2,stage_arrival,60,S44,0,switch,18,51655,120,0,0,2,203.923,0,0,100,0
2,stage_arrival,61,S46,1,switch,57,51653,15,0,0,2,199.213,0,0,100,0
2,stage_arrival,61,S46,1,switch,57,51652,122,0,0,2,199.213,0,0,100,0
2,stage_arrival,10,S61,0,switch,1,51641,96,0,0,2,227.172,0,0,100,0
2,stage_arrival,62,S56,1,switch,34,51648,125,0,0,2,238.377,0,0,100,0
2,stage_arrival,52,S30,2,switch,54,51654,104,0,0,2,164.752,0,0,100,0
2,stage_arrival,57,S47,1,switch,50,51645,103,0,0,2,259.289,0,0,100,0
2,stage_arrival,7,S45,2,switch,61,51653,15,0,0,2,100.666,0,0,100,0
2,stage_arrival,34,S57,2,switch,14,51648,125,0,0,2,113.541,0,0,100,0
2,stage_arrival,3,S27,0,switch,0,51642,6,0,0,2,119.129,0,0,100,0
2,stage_arrival,18,S43,0,switch,38,51655,120,0,0,2,157.659,0,0,100,0
2,stage_arrival,54,S31,1,switch,37,51654,104,0,0,2,242.335,0,0,100,0
2,stage_arrival,43,S22,0,switch,0,51651,87,0,0,2,203.304,0,0,100,0
2,stage_arrival,6,S02,0,switch,1,51649,12,0,0,2,138.732,0,0,100,0
2,stage_arrival,10,S61,0,switch,1,51650,20,0,0,2,227.172,0,0,100,0
2,stage_arrival,56,S36,2,switch,4,51640,34,0,0,2,112.305,0,0,100,0
2,stage_arrival,28,S12,1,switch,29,51646,57,0,0,2,167.904,0,0,100,0
2,stage_arrival,1,S01,0,switch,0,51650,20,0,0,2,159.728,0,0,100,0
2,stage_arrival,0,S00,5,terminal,0,51651,87,0,0,2,1000,0,0,100,0
2,stage_arrival,10,S61,0,switch,1,51647,21,0,0,2,227.172,0,0,100,0
2,allocate_send_arrival,51,S48,0,switch,57,51645,103,0,0,2,201.033,0,100,0,0
2,allocate_send_arrival,0,S00,5,terminal,0,51642,6,0,0,2,1000,0,100,0,0
2,allocate_send_arrival,0,S00,5,terminal,0,51651,87,0,0,2,1000,0,100,0,0
2,allocate_send_arrival,5,S63,0,switch,0,51644,28,0,0,2,259.679,0,100,0,0
2,allocate_send_arrival,34,S57,2,switch,14,51648,125,0,0,2,113.541,0,100,0,0
2,allocate_send_arrival,7,S45,2,switch,61,51653,15,0,0,2,100.666,0,100,0,0
2,allocate_send_arrival,43,S22,0,switch,0,51651,87,0,0,2,203.304,0,100,0,0
2,allocate_send_arrival,10,S61,0,switch,1,51641,96,0,0,2,227.172,0,75.724,24.276,0
2,enqueue_residual,10,S61,0,switch,1,51641,96,0,0,2,227.172,0,0,24.276,0
2,allocate_send_arrival,10,S61,0,switch,1,51650,20,0,0,2,227.172,0,75.724,24.276,0
2,enqueue_residual,10,S61,0,switch,1,51650,20,0,0,2,227.172,0,0,24.276,0
2,allocate_send_arrival,10,S61,0,switch,1,51647,21,0,0,2,227.172,0,75.724,24.276,0
2,enqueue_residual,10,S61,0,switch,1,51647,21,0,0,2,227.172,0,0,24.276,0
2,allocate_send_arrival,6,S02,0,switch,1,51649,12,0,0,2,138.732,0,100,0,0
2,allocate_send_arrival,48,S50,3,switch,10,51641,96,0,0,2,118.54,0,100,0,0
2,allocate_send_arrival,18,S43,0,switch,38,51655,120,0,0,2,157.659,0,100,0,0
2,allocate_send_arrival,54,S31,1,switch,37,51654,104,0,0,2,242.335,0,100,0,0
2,allocate_send_arrival,62,S56,1,switch,34,51648,125,0,0,2,238.377,0,100,0,0
2,allocate_send_arrival,1,S01,0,switch,0,51649,12,0,0,2,159.728,0,53.2427,46.7573,0
2,enqueue_residual,1,S01,0,switch,0,51649,12,0,0,2,159.728,0,0,46.7573,0
2,allocate_send_arrival,1,S01,0,switch,0,51647,21,0,0,2,159.728,0,53.2427,46.7573,0
2,enqueue_residual,1,S01,0,switch,0,51647,21,0,0,2,159.728,0,0,46.7573,0
2,allocate_send_arrival,1,S01,0,switch,0,51650,20,0,0,2,159.728,0,53.2427,46.7573,0
2,enqueue_residual,1,S01,0,switch,0,51650,20,0,0,2,159.728,0,0,6.48533,0
2,drop_shared_buffer_overflow,1,S01,0,switch,0,51650,20,0,0,2,159.728,0,0,0,40.272
2,allocate_send_arrival,52,S30,2,switch,54,51654,104,0,0,2,164.752,0,100,0,0
2,allocate_send_arrival,29,S13,5,switch,31,51646,57,0,0,2,131.191,0,100,0,0
2,allocate_send_arrival,60,S44,0,switch,18,51655,120,0,0,2,203.923,0,100,0,0
2,allocate_send_arrival,57,S47,1,switch,50,51652,122,0,0,2,259.289,0,100,0,0
2,allocate_send_arrival,57,S47,1,switch,50,51645,103,0,0,2,259.289,0,100,0,0
2,allocate_send_arrival,61,S46,1,switch,57,51653,15,0,0,2,199.213,0,99.6065,0.3935,0
2,enqueue_residual,61,S46,1,switch,57,51653,15,0,0,2,199.213,0,0,0.3935,0
2,allocate_send_arrival,61,S46,1,switch,57,51652,122,0,0,2,199.213,0,99.6065,0.3935,0
2,enqueue_residual,61,S46,1,switch,57,51652,122,0,0,2,199.213,0,0,0.3935,0
2,allocate_send_arrival,3,S27,0,switch,0,51642,6,0,0,2,119.129,0,100,0,0
2,allocate_send_arrival,56,S36,2,switch,4,51643,35,0,0,2,112.305,0,56.1525,43.8475,0
2,enqueue_residual,56,S36,2,switch,4,51643,35,0,0,2,112.305,0,0,43.8475,0
2,allocate_send_arrival,56,S36,2,switch,4,51640,34,0,0,2,112.305,0,56.1525,43.8475,0
2,enqueue_residual,56,S36,2,switch,4,51640,34,0,0,2,112.305,0,0,43.8475,0
2,allocate_send_arrival,28,S12,1,switch,29,51646,57,0,0,2,167.904,0,100,0,0
2,allocate_send_arrival,14,S58,4,switch,5,51644,28,0,0,2,193.819,0,100,0,0
2,allocate_send_arrival,17,S35,1,switch,56,51643,35,0,0,2,252.252,0,100,0,0
2,allocate_send_arrival,17,S35,1,switch,56,51640,34,0,0,2,252.252,0,100,0,0
3,allocate_send_buffered,61,S46,1,switch,57,51653,15,0,0,3,199.213,0.787,0.3935,0,0
3,allocate_send_buffered,61,S46,1,switch,57,51652,122,0,0,3,199.213,0.787,0.3935,0,0
3,allocate_send_buffered,1,S01,0,switch,0,51649,12,0,0,3,159.728,100,46.7573,0,0
3,allocate_send_buffered,1,S01,0,switch,0,51647,21,0,0,3,159.728,100,46.7573,0,0
3,allocate_send_buffered,1,S01,0,switch,0,51650,20,0,0,3,159.728,100,6.48533,0,0
3,allocate_send_buffered,56,S36,2,switch,4,51643,35,0,0,3,112.305,87.695,43.8475,0,0
3,allocate_send_buffered,56,S36,2,switch,4,51640,34,0,0,3,112.305,87.695,43.8475,0,0
3,stage_arrival,1,S01,0,switch,0,51649,12,0,0,3,159.728,0,0,100,0
3,stage_arrival,43,S22,0,switch,0,51651,87,0,0,3,203.304,0,0,100,0
3,stage_arrival,28,S12,1,switch,29,51646,57,0,0,3,167.904,0,0,100,0
3,stage_arrival,50,S38,2,switch,4,51652,122,0,0,3,290.506,0,0,100,0
3,stage_arrival,62,S56,1,switch,34,51648,125,0,0,3,238.377,0,0,100,0
3,stage_arrival,10,S61,0,switch,1,51641,96,0,0,3,227.172,72.828,0,100,0
3,stage_arrival,61,S46,1,switch,57,51653,15,0,0,3,199.213,0,0,100,0
3,stage_arrival,10,S61,0,switch,1,51647,21,0,0,3,227.172,72.828,0,53.5609,0
3,stage_arrival,4,S37,0,switch,0,51643,35,0,0,3,203.508,0,0,56.1525,0
3,stage_arrival,17,S35,1,switch,56,51640,34,0,0,3,252.252,0,0,56.5304,0
3,stage_arrival,31,S62,3,switch,5,51646,57,0,0,3,238.676,0,0,100,0
3,stage_arrival,7,S45,2,switch,61,51653,15,0,0,3,100.666,0,0,99.6122,0
3,stage_arrival,14,S58,4,switch,5,51644,28,0,0,3,193.819,0,0,100,0
3,stage_arrival,34,S57,2,switch,14,51648,125,0,0,3,113.541,0,0,100,0
3,stage_arrival,18,S43,0,switch,38,51655,120,0,0,3,157.659,0,0,100,0
3,stage_arrival,60,S44,0,switch,18,51655,120,0,0,3,203.923,0,0,100,0
3,stage_arrival,52,S30,2,switch,54,51654,104,0,0,3,164.752,0,0,100,0
3,stage_arrival,54,S31,1,switch,37,51654,104,0,0,3,242.335,0,0,100,0
3,stage_arrival,0,S00,5,terminal,0,51642,6,0,0,3,1000,0,0,100,0
3,stage_arrival,29,S13,5,switch,31,51646,57,0,0,3,131.191,0,0,100,0
3,stage_arrival,57,S47,1,switch,50,51652,122,0,0,3,259.289,0,0,99.6065,0
3,stage_arrival,57,S47,1,switch,50,51645,103,0,0,3,259.289,0,0,100,0
3,stage_arrival,1,S01,0,switch,0,51641,96,0,0,3,159.728,0,0,75.724,0
3,stage_arrival,1,S01,0,switch,0,51647,21,0,0,3,159.728,0,0,75.724,0
3,stage_arrival,0,S00,5,terminal,0,51649,12,0,0,3,1000,0,0,53.2427,0
3,stage_arrival,56,S36,2,switch,4,51640,34,0,0,3,112.305,0,0,100,0
3,stage_arrival,56,S36,2,switch,4,51643,35,0,0,3,112.305,0,0,100,0
3,stage_arrival,0,S00,5,terminal,0,51651,87,0,0,3,1000,0,0,100,0
3,stage_arrival,3,S27,0,switch,0,51642,6,0,0,3,119.129,0,0,100,0
3,stage_arrival,10,S61,0,switch,1,51650,20,0,0,3,227.172,72.828,0,53.5609,0
3,stage_arrival,37,S32,0,switch,0,51654,104,0,0,3,103.31,0,0,100,0
3,stage_arrival,6,S02,0,switch,1,51649,12,0,0,3,138.732,0,0,53.7043,0
3,stage_arrival,50,S38,2,switch,4,51645,103,0,0,3,290.506,0,0,100,0
3,stage_arrival,0,S00,5,terminal,0,51647,21,0,0,3,1000,0,0,53.2427,0
3,stage_arrival,38,S42,0,switch,42,51655,120,0,0,3,176.64,0,0,100,0
3,stage_arrival,0,S00,5,terminal,0,51650,20,0,0,3,1000,0,0,53.2427,0
3,stage_arrival,1,S01,0,switch,0,51650,20,0,0,3,159.728,0,0,75.724,0
3,stage_arrival,51,S48,0,switch,57,51645,103,0,0,3,201.033,0,0,100,0
3,stage_arrival,48,S50,3,switch,10,51641,96,0,0,3,118.54,0,0,100,0
3,stage_arrival,0,S00,5,terminal,0,51644,28,0,0,3,1000,0,0,100,0
3,stage_arrival,17,S35,1,switch,56,51643,35,0,0,3,252.252,0,0,56.5304,0
3,stage_arrival,5,S63,0,switch,0,51644,28,0,0,3,259.679,0,0,100,0
3,stage_arrival,14,S58,4,switch,5,51648,125,0,0,3,193.819,0,0,100,0
3,stage_arrival,57,S47,1,switch,50,51653,15,0,0,3,259.289,0,0,99.6065,0
3,stage_arrival,61,S46,1,switch,57,51652,122,0,0,3,199.213,0,0,100,0
3,stage_arrival,4,S37,0,switch,0,51640,34,0,0,3,203.508,0,0,56.1525,0
3,allocate_send_arrival,31,S62,3,switch,5,51646,57,0,0,3,238.676,0,100,0,0
3,allocate_send_arrival,18,S43,0,switch,38,51655,120,0,0,3,157.659,0,100,0,0
3,allocate_send_arrival,37,S32,0,switch,0,51654,104,0,0,3,103.31,0,100,0,0
3,allocate_send_arrival,38,S42,0,switch,42,51655,120,0,0,3,176.64,0,100,0,0
3,allocate_send_arrival,28,S12,1,switch,29,51646,57,0,0,3,167.904,0,100,0,0
3,allocate_send_arrival,17,S35,1,switch,56,51640,34,0,0,3,252.252,0,56.5304,0,0
3,allocate_send_arrival,17,S35,1,switch,56,51643,35,0,0,3,252.252,0,56.5304,0,0
3,allocate_send_arrival,62,S56,1,switch,34,51648,125,0,0,3,238.377,0,100,0,0
3,allocate_send_arrival,51,S48,0,switch,57,51645,103,0,0,3,201.033,0,100,0,0
3,allocate_send_arrival,54,S31,1,switch,37,51654,104,0,0,3,242.335,0,100,0,0
3,allocate_send_arrival,29,S13,5,switch,31,51646,57,0,0,3,131.191,0,100,0,0
3,allocate_send_arrival,1,S01,0,switch,0,51649,12,0,0,3,159.728,0,14.932,85.068,0
3,enqueue_residual,1,S01,0,switch,0,51649,12,0,0,3,159.728,0,0,85.068,0
3,allocate_send_arrival,1,S01,0,switch,0,51641,96,0,0,3,159.728,0,14.932,60.792,0
3,enqueue_residual,1,S01,0,switch,0,51641,96,0,0,3,159.728,0,0,14.932,0
3,drop_shared_buffer_overflow,1,S01,0,switch,0,51641,96,0,0,3,159.728,0,0,0,45.86
3,allocate_send_arrival,1,S01,0,switch,0,51647,21,0,0,3,159.728,0,14.932,60.792,0
3,drop_shared_buffer_overflow,1,S01,0,switch,0,51647,21,0,0,3,159.728,0,0,0,60.792
3,allocate_send_arrival,1,S01,0,switch,0,51650,20,0,0,3,159.728,0,14.932,60.792,0
3,drop_shared_buffer_overflow,1,S01,0,switch,0,51650,20,0,0,3,159.728,0,0,0,60.792
3,allocate_send_arrival,5,S63,0,switch,0,51644,28,0,0,3,259.679,0,100,0,0
3,allocate_send_arrival,56,S36,2,switch,4,51640,34,0,0,3,112.305,0,12.305,87.695,0
3,enqueue_residual,56,S36,2,switch,4,51640,34,0,0,3,112.305,0,0,87.695,0
3,allocate_send_arrival,56,S36,2,switch,4,51643,35,0,0,3,112.305,0,12.305,87.695,0
3,enqueue_residual,56,S36,2,switch,4,51643,35,0,0,3,112.305,0,0,12.305,0
3,drop_shared_buffer_overflow,56,S36,2,switch,4,51643,35,0,0,3,112.305,0,0,0,75.39
3,allocate_send_arrival,34,S57,2,switch,14,51648,125,0,0,3,113.541,0,100,0,0
3,allocate_send_arrival,43,S22,0,switch,0,51651,87,0,0,3,203.304,0,100,0,0
3,allocate_send_arrival,7,S45,2,switch,61,51653,15,0,0,3,100.666,0,99.6122,0,0
3,allocate_send_arrival,57,S47,1,switch,50,51652,122,0,0,3,259.289,0,86.4297,13.1768,0
3,enqueue_residual,57,S47,1,switch,50,51652,122,0,0,3,259.289,0,0,13.1768,0
3,allocate_send_arrival,57,S47,1,switch,50,51645,103,0,0,3,259.289,0,86.4297,13.5703,0
3,enqueue_residual,57,S47,1,switch,50,51645,103,0,0,3,259.289,0,0,13.5703,0
3,allocate_send_arrival,57,S47,1,switch,50,51653,15,0,0,3,259.289,0,86.4297,13.1768,0
3,enqueue_residual,57,S47,1,switch,50,51653,15,0,0,3,259.289,0,0,13.1768,0
3,allocate_send_arrival,14,S58,4,switch,5,51644,28,0,0,3,193.819,0,96.9095,3.0905,0
3,enqueue_residual,14,S58,4,switch,5,51644,28,0,0,3,193.819,0,0,3.0905,0
3,allocate_send_arrival,14,S58,4,switch,5,51648,125,0,0,3,193.819,0,96.9095,3.0905,0
3,enqueue_residual,14,S58,4,switch,5,51648,125,0,0,3,193.819,0,0,3.0905,0
3,allocate_send_arrival,10,S61,0,switch,1,51641,96,0,0,3,227.172,72.828,100,0,0
3,allocate_send_arrival,10,S61,0,switch,1,51647,21,0,0,3,227.172,72.828,53.5609,0,0
3,allocate_send_arrival,10,S61,0,switch,1,51650,20,0,0,3,227.172,72.828,53.5609,0,0
3,allocate_send_arrival,3,S27,0,switch,0,51642,6,0,0,3,119.129,0,100,0,0
3,allocate_send_arrival,50,S38,2,switch,4,51652,122,0,0,3,290.506,0,100,0,0
3,allocate_send_arrival,50,S38,2,switch,4,51645,103,0,0,3,290.506,0,100,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,51642,6,0,0,3,1000,0,100,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,51649,12,0,0,3,1000,0,53.2427,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,51651,87,0,0,3,1000,0,100,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,51647,21,0,0,3,1000,0,53.2427,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,51650,20,0,0,3,1000,0,53.2427,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,51644,28,0,0,3,1000,0,100,0,0
3,allocate_send_arrival,61,S46,1,switch,57,51653,15,0,0,3,199.213,0,99.213,0.787,0
3,enqueue_residual,61,S46,1,switch,57,51653,15,0,0,3,199.213,0,0,0.787,0
3,allocate_send_arrival,61,S46,1,switch,57,51652,122,0,0,3,199.213,0,99.213,0.787,0
3,enqueue_residual,61,S46,1,switch,57,51652,122,0,0,3,199.213,0,0,0.787,0
3,allocate_send_arrival,52,S30,2,switch,54,51654,104,0,0,3,164.752,0,100,0,0
3,allocate_send_arrival,4,S37,0,switch,0,51643,35,0,0,3,203.508,0,56.1525,0,0
3,allocate_send_arrival,4,S37,0,switch,0,51640,34,0,0,3,203.508,0,56.1525,0,0
3,allocate_send_arrival,6,S02,0,switch,1,51649,12,0,0,3,138.732,0,53.7043,0,0
3,allocate_send_arrival,60,S44,0,switch,18,51655,120,0,0,3,203.923,0,100,0,0
3,allocate_send_arrival,48,S50,3,switch,10,51641,96,0,0,3,118.54,0,100,0,0
4,allocate_send_buffered,10,S61,0,switch,1,51641,96,0,0,4,227.172,72.828,24.276,0,0
4,allocate_send_buffered,10,S61,0,switch,1,51650,20,0,0,4,227.172,72.828,24.276,0,0
4,allocate_send_buffered,10,S61,0,switch,1,51647,21,0,0,4,227.172,72.828,24.276,0,0
4,allocate_send_buffered,56,S36,2,switch,4,51640,34,0,0,4,112.305,100,87.695,0,0
4,allocate_send_buffered,56,S36,2,switch,4,51643,35,0,0,4,112.305,100,12.305,0,0
4,allocate_send_buffered,14,S58,4,switch,5,51644,28,0,0,4,193.819,6.181,3.0905,0,0
4,allocate_send_buffered,14,S58,4,switch,5,51648,125,0,0,4,193.819,6.181,3.0905,0,0
4,allocate_send_buffered,61,S46,1,switch,57,51653,15,0,0,4,199.213,1.574,0.787,0,0
4,allocate_send_buffered,61,S46,1,switch,57,51652,122,0,0,4,199.213,1.574,0.787,0,0
4,allocate_send_buffered,1,S01,0,switch,0,51649,12,0,0,4,159.728,100,85.068,0,0
4,allocate_send_buffered,1,S01,0,switch,0,51641,96,0,0,4,159.728,100,14.932,0,0
4,allocate_send_buffered,57,S47,1,switch,50,51652,122,0,0,4,259.289,39.924,13.1768,0,0
4,allocate_send_buffered,57,S47,1,switch,50,51645,103,0,0,4,259.289,39.924,13.5703,0,0
4,allocate_send_buffered,57,S47,1,switch,50,51653,15,0,0,4,259.289,39.924,13.1768,0,0
4,stage_arrival,56,S36,2,switch,4,51643,35,0,0,4,112.305,0,0,56.5304,0
4,stage_arrival,14,S58,4,switch,5,51648,125,0,0,4,193.819,0,0,100,0
4,stage_arrival,57,S47,1,switch,50,51653,15,0,0,4,259.289,0,0,0.3935,0
4,stage_arrival,17,S35,1,switch,56,51640,34,0,0,4,252.252,0,0,56.1525,0
4,stage_arrival,61,S46,1,switch,57,51652,122,0,0,4,199.213,0,0,86.5008,0
4,stage_arrival,43,S22,0,switch,0,51651,87,0,0,4,203.304,0,0,100,0
4,stage_arrival,0,S00,5,terminal,0,51651,87,0,0,4,1000,0,0,100,0
4,stage_arrival,0,S00,5,terminal,0,51640,34,0,0,4,1000,0,0,56.1525,0
4,stage_arrival,28,S12,1,switch,29,51646,57,0,0,4,167.904,0,0,100,0
4,stage_arrival,4,S37,0,switch,0,51643,35,0,0,4,203.508,0,0,12.305,0
4,stage_arrival,0,S00,5,terminal,0,51649,12,0,0,4,1000,0,0,14.932,0
4,stage_arrival,60,S44,0,switch,18,51655,120,0,0,4,203.923,0,0,100,0
4,stage_arrival,1,S01,0,switch,0,51641,96,0,0,4,159.728,0,0,100,0
4,stage_arrival,1,S01,0,switch,0,51649,12,0,0,4,159.728,0,0,53.7043,0
4,stage_arrival,56,S36,2,switch,4,51640,34,0,0,4,112.305,0,0,56.5304,0
4,stage_arrival_coalesce,57,S47,1,switch,50,51653,15,0,0,4,259.289,0,0,99.6065,0
4,stage_arrival,51,S48,0,switch,57,51645,103,0,0,4,201.033,0,0,86.663,0
4,stage_arrival,50,S38,2,switch,4,51645,103,0,0,4,290.506,0,0,86.4297,0
4,stage_arrival,5,S63,0,switch,0,51648,125,0,0,4,259.679,0,0,96.9095,0
4,stage_arrival,62,S56,1,switch,34,51648,125,0,0,4,238.377,0,0,97.0026,0
4,stage_arrival,3,S27,0,switch,0,51642,6,0,0,4,119.129,0,0,100,0
4,stage_arrival,0,S00,5,terminal,0,51641,96,0,0,4,1000,0,0,14.932,0
4,stage_arrival,1,S01,0,switch,0,51650,20,0,0,4,159.728,0,0,53.5609,0
4,stage_arrival_coalesce,0,S00,5,terminal,0,51649,12,0,0,4,1000,0,0,61.6893,0
4,stage_arrival,29,S13,5,switch,31,51646,57,0,0,4,131.191,0,0,100,0
4,stage_arrival,0,S00,5,terminal,0,51647,21,0,0,4,1000,0,0,14.932,0
4,stage_arrival,4,S37,0,switch,0,51640,34,0,0,4,203.508,0,0,12.305,0
4,stage_arrival,61,S46,1,switch,57,51653,15,0,0,4,199.213,0,0,99.6122,0
4,stage_arrival,31,S62,3,switch,5,51646,57,0,0,4,238.676,0,0,100,0
4,stage_arrival_coalesce,4,S37,0,switch,0,51643,35,0,0,4,203.508,0,0,56.1525,0
4,stage_arrival,7,S45,2,switch,61,51653,15,0,0,4,100.666,0,0,86.5035,0
4,stage_arrival,10,S61,0,switch,1,51647,21,0,0,4,227.172,0,0,40.0039,0
4,stage_arrival,38,S42,0,switch,42,51655,120,0,0,4,176.64,0,0,100,0
4,stage_arrival,48,S50,3,switch,10,51641,96,0,0,4,118.54,0,0,40.3722,0
4,stage_arrival,0,S00,5,terminal,0,51644,28,0,0,4,1000,0,0,100,0
4,stage_arrival,42,S20,2,switch,3,51655,120,0,0,4,251.806,0,0,100,0
4,stage_arrival,5,S63,0,switch,0,51644,28,0,0,4,259.679,0,0,96.9095,0
4,stage_arrival,0,S00,5,terminal,0,51650,20,0,0,4,1000,0,0,14.932,0
4,stage_arrival_coalesce,0,S00,5,terminal,0,51647,21,0,0,4,1000,0,0,61.6893,0
4,stage_arrival,50,S38,2,switch,4,51653,15,0,0,4,290.506,0,0,86.4297,0
4,stage_arrival,57,S47,1,switch,50,51645,103,0,0,4,259.289,0,0,100,0
4,stage_arrival,17,S35,1,switch,56,51643,35,0,0,4,252.252,0,0,56.1525,0
4,stage_arrival,10,S61,0,switch,1,51650,20,0,0,4,227.172,0,0,40.0039,0
4,stage_arrival,10,S61,0,switch,1,51641,96,0,0,4,227.172,0,0,100,0
4,stage_arrival,0,S00,5,terminal,0,51643,35,0,0,4,1000,0,0,56.1525,0
4,stage_arrival,54,S31,1,switch,37,51654,104,0,0,4,242.335,0,0,100,0
4,stage_arrival,57,S47,1,switch,50,51652,122,0,0,4,259.289,0,0,99.213,0
4,stage_arrival,37,S32,0,switch,0,51654,104,0,0,4,103.31,0,0,100,0
4,stage_arrival_coalesce,4,S37,0,switch,0,51640,34,0,0,4,203.508,0,0,56.1525,0
4,stage_arrival_coalesce,0,S00,5,terminal,0,51650,20,0,0,4,1000,0,0,21.4173,0
4,stage_arrival,4,S37,0,switch,0,51645,103,0,0,4,203.508,0,0,100,0
4,stage_arrival,4,S37,0,switch,0,51652,122,0,0,4,203.508,0,0,100,0
4,stage_arrival,52,S30,2,switch,54,51654,104,0,0,4,164.752,0,0,100,0
4,stage_arrival,18,S43,0,switch,38,51655,120,0,0,4,157.659,0,0,100,0
4,stage_arrival,0,S00,5,terminal,0,51642,6,0,0,4,1000,0,0,100,0
4,stage_arrival,34,S57,2,switch,14,51648,125,0,0,4,113.541,0,0,100,0
4,stage_arrival,6,S02,0,switch,1,51649,12,0,0,4,138.732,0,0,40.0039,0
4,stage_arrival,1,S01,0,switch,0,51647,21,0,0,4,159.728,0,0,53.5609,0
