interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,52,S30,2,switch,54,51654,104,0,0,1,164.752,0,0,63.5354,0
1,stage_arrival,61,S46,1,switch,57,51652,122,0,0,1,199.213,0,0,42.0446,0
1,stage_arrival,17,S35,1,switch,56,51640,34,0,0,1,252.252,0,0,41.8528,0
1,stage_arrival,10,S61,0,switch,1,51647,21,0,0,1,227.172,0,0,40.7961,0
1,stage_arrival,3,S27,0,switch,0,51642,6,0,0,1,119.129,0,0,60.1431,0
1,stage_arrival,48,S50,3,switch,10,51641,96,0,0,1,118.54,0,0,40.9881,0
1,stage_arrival,10,S61,0,switch,1,51650,20,0,0,1,227.172,0,0,40.7961,0
1,stage_arrival,51,S48,0,switch,57,51645,103,0,0,1,201.033,0,0,42.0446,0
1,stage_arrival,62,S56,1,switch,34,51648,125,0,0,1,238.377,0,0,63.7214,0
1,stage_arrival,17,S35,1,switch,56,51643,35,0,0,1,252.252,0,0,41.8528,0
1,stage_arrival,7,S45,2,switch,61,51653,15,0,0,1,100.666,0,0,42.2365,0
1,stage_arrival,14,S58,4,switch,5,51644,28,0,0,1,193.819,0,0,63.3527,0
1,stage_arrival,28,S12,1,switch,29,51646,57,0,0,1,167.904,0,0,63.8143,0
1,stage_arrival,6,S02,0,switch,1,51649,12,0,0,1,138.732,0,0,40.7961,0
1,stage_arrival,60,S44,0,switch,18,51655,120,0,0,1,203.923,0,0,61.1632,0
1,stage_arrival,43,S22,0,switch,0,51651,87,0,0,1,203.304,0,0,63.0816,0
1,allocate_send_arrival,17,S35,1,switch,56,51640,34,0,0,1,252.252,0,41.8528,0,0
1,allocate_send_arrival,17,S35,1,switch,56,51643,35,0,0,1,252.252,0,41.8528,0,0
1,allocate_send_arrival,6,S02,0,switch,1,51649,12,0,0,1,138.732,0,40.7961,0,0
1,allocate_send_arrival,52,S30,2,switch,54,51654,104,0,0,1,164.752,0,63.5354,0,0
1,allocate_send_arrival,61,S46,1,switch,57,51652,122,0,0,1,199.213,0,42.0446,0,0
1,allocate_send_arrival,28,S12,1,switch,29,51646,57,0,0,1,167.904,0,63.8143,0,0
1,allocate_send_arrival,10,S61,0,switch,1,51647,21,0,0,1,227.172,0,40.7961,0,0
1,allocate_send_arrival,10,S61,0,switch,1,51650,20,0,0,1,227.172,0,40.7961,0,0
1,allocate_send_arrival,14,S58,4,switch,5,51644,28,0,0,1,193.819,0,63.3527,0,0
1,allocate_send_arrival,7,S45,2,switch,61,51653,15,0,0,1,100.666,0,42.2365,0,0
1,allocate_send_arrival,48,S50,3,switch,10,51641,96,0,0,1,118.54,0,40.9881,0,0
1,allocate_send_arrival,51,S48,0,switch,57,51645,103,0,0,1,201.033,0,42.0446,0,0
1,allocate_send_arrival,43,S22,0,switch,0,51651,87,0,0,1,203.304,0,63.0816,0,0
1,allocate_send_arrival,60,S44,0,switch,18,51655,120,0,0,1,203.923,0,61.1632,0,0
1,allocate_send_arrival,3,S27,0,switch,0,51642,6,0,0,1,119.129,0,60.1431,0,0
1,allocate_send_arrival,62,S56,1,switch,34,51648,125,0,0,1,238.377,0,63.7214,0,0
2,stage_arrival,1,S01,0,switch,0,51650,20,0,0,2,159.728,0,0,40.7961,0
2,stage_arrival,57,S47,1,switch,50,51645,103,0,0,2,259.289,0,0,42.0446,0
2,stage_arrival,10,S61,0,switch,1,51647,21,0,0,2,227.172,0,0,39.932,0
2,stage_arrival,0,S00,5,terminal,0,51651,87,0,0,2,1000,0,0,63.0816,0
2,stage_arrival,6,S02,0,switch,1,51649,12,0,0,2,138.732,0,0,39.932,0
2,stage_arrival,61,S46,1,switch,57,51653,15,0,0,2,199.213,0,0,42.2365,0
2,stage_arrival,1,S01,0,switch,0,51649,12,0,0,2,159.728,0,0,40.7961,0
2,stage_arrival,61,S46,1,switch,57,51652,122,0,0,2,199.213,0,0,40.7016,0
2,stage_arrival,10,S61,0,switch,1,51641,96,0,0,2,227.172,0,0,40.9881,0
2,stage_arrival,1,S01,0,switch,0,51647,21,0,0,2,159.728,0,0,40.7961,0
2,stage_arrival,5,S63,0,switch,0,51644,28,0,0,2,259.679,0,0,63.3527,0
2,stage_arrival,51,S48,0,switch,57,51645,103,0,0,2,201.033,0,0,40.7016,0
2,stage_arrival,43,S22,0,switch,0,51651,87,0,0,2,203.304,0,0,62.5,0
