interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,126,S54.0,63,0,100
0,trace_offer,66,S34.0,33,0,100
0,trace_offer,48,S08.0,24,0,100
0,trace_offer,75,S32.1,37,0,100
0,trace_offer,31,S05.1,15,0,100
0,trace_offer,59,S13.1,29,0,100
0,trace_offer,41,S15.1,20,0,100
0,trace_offer,30,S05.0,15,0,100
0,trace_offer,108,S31.0,54,0,100
0,trace_offer,104,S30.0,52,0,100
0,trace_offer,116,S51.0,58,0,100
0,trace_offer,97,S50.1,48,0,100
0,trace_offer,92,S24.0,46,0,100
0,trace_offer,23,S03.1,11,0,100
0,trace_offer,64,S21.0,32,0,100
0,trace_offer,38,S06.0,19,0,100
0,send,104,S30.0,52,0,100
0,send,108,S31.0,54,0,100
0,send,64,S21.0,32,0,100
0,send,97,S50.1,48,0,100
0,send,38,S06.0,19,0,100
0,send,41,S15.1,20,0,100
0,send,116,S51.0,58,0,100
0,send,66,S34.0,33,0,100
0,send,30,S05.0,15,0,100
0,send,75,S32.1,37,0,100
0,send,92,S24.0,46,0,100
0,send,31,S05.1,15,0,100
0,send,126,S54.0,63,0,100
0,send,59,S13.1,29,0,100
0,send,48,S08.0,24,0,100
0,send,23,S03.1,11,0,100
1,trace_offer,64,S21.0,32,0,100
1,trace_offer,48,S08.0,24,0,100
1,trace_offer,108,S31.0,54,0,100
1,trace_offer,126,S54.0,63,0,100
1,trace_offer,31,S05.1,15,0,100
1,trace_offer,104,S30.0,52,0,100
1,trace_offer,97,S50.1,48,0,100
1,trace_offer,92,S24.0,46,0,100
1,trace_offer,116,S51.0,58,0,100
1,trace_offer,41,S15.1,20,0,100
1,trace_offer,30,S05.0,15,0,100
1,trace_offer,75,S32.1,37,0,100
1,trace_offer,59,S13.1,29,0,100
1,trace_offer,38,S06.0,19,0,100
1,trace_offer,66,S34.0,33,0,100
1,trace_offer,23,S03.1,11,0,100
1,send,64,S21.0,32,0,100
1,send,59,S13.1,29,0,100
1,send,30,S05.0,15,0,72.2838
1,send,92,S24.0,46,0,100
1,send,38,S06.0,19,0,100
1,send,31,S05.1,15,0,72.2838
1,send,104,S30.0,52,0,100
1,send,66,S34.0,33,0,100
1,send,97,S50.1,48,0,100
1,send,41,S15.1,20,0,100
1,send,48,S08.0,24,0,100
1,send,126,S54.0,63,0,100
1,send,23,S03.1,11,0,100
1,send,116,S51.0,58,0,100
1,send,108,S31.0,54,0,100
1,send,75,S32.1,37,0,100
2,trace_offer,38,S06.0,19,0,100
2,trace_offer,116,S51.0,58,0,100
2,trace_offer,108,S31.0,54,0,100
2,trace_offer,66,S34.0,33,0,100
2,trace_offer,41,S15.1,20,0,100
2,trace_offer,92,S24.0,46,0,100
2,trace_offer,97,S50.1,48,0,100
2,trace_offer,23,S03.1,11,0,100
2,trace_offer,59,S13.1,29,0,100
2,trace_offer,64,S21.0,32,0,100
2,trace_offer,30,S05.0,15,0,100
2,trace_offer,126,S54.0,63,0,100
2,trace_offer,48,S08.0,24,0,100
2,trace_offer,75,S32.1,37,0,100
