interval,event,terminal,terminal_name,attached_switch,peer_terminal,mbit
39,send,2,VLAN4012.2,0,3,1915.56
40,trace_offer,2,VLAN4012.2,0,3,1924.15
40,receive,3,VLAN4012.3,0,2,1915.56
40,send,2,VLAN4012.2,0,3,1924.15
41,trace_offer,2,VLAN4012.2,0,3,1924.15
41,receive,3,VLAN4012.3,0,2,1915.56
41,send,2,VLAN4012.2,0,3,1924.15
42,trace_offer,2,VLAN4012.2,0,3,1924.15
42,receive,3,VLAN4012.3,0,2,1924.15
42,send,2,VLAN4012.2,0,3,1924.15
43,trace_offer,2,VLAN4012.2,0,3,1924.15
43,receive,3,VLAN4012.3,0,2,1924.15
43,send,2,VLAN4012.2,0,3,1924.15
44,trace_offer,2,VLAN4012.2,0,3,1924.15
44,receive,3,VLAN4012.3,0,2,1924.15
44,send,2,VLAN4012.2,0,3,1924.15
45,trace_offer,2,VLAN4012.2,0,3,1924.15
45,receive,3,VLAN4012.3,0,2,1924.15
45,send,2,VLAN4012.2,0,3,1924.15
46,trace_offer,2,VLAN4012.2,0,3,1924.15
46,receive,3,VLAN4012.3,0,2,1924.15
46,send,2,VLAN4012.2,0,3,1924.15
47,trace_offer,2,VLAN4012.2,0,3,1924.15
47,receive,3,VLAN4012.3,0,2,1924.15
47,send,2,VLAN4012.2,0,3,1924.15
48,trace_offer,2,VLAN4012.2,0,3,1924.15
48,receive,3,VLAN4012.3,0,2,1924.15
48,send,2,VLAN4012.2,0,3,1924.15
49,trace_offer,2,VLAN4012.2,0,3,1924.15
49,receive,3,VLAN4012.3,0,2,1924.15
49,send,2,VLAN4012.2,0,3,1924.15
50,trace_offer,2,VLAN4012.2,0,3,1941.33
50,receive,3,VLAN4012.3,0,2,1924.15
50,send,2,VLAN4012.2,0,3,1941.33
51,trace_offer,2,VLAN4012.2,0,3,1941.33
51,receive,3,VLAN4012.3,0,2,1924.15
51,send,2,VLAN4012.2,0,3,1941.33
52,trace_offer,2,VLAN4012.2,0,3,1941.33
52,receive,3,VLAN4012.3,0,2,1941.33
52,send,2,VLAN4012.2,0,3,1941.33
53,trace_offer,2,VLAN4012.2,0,3,1941.33
53,receive,3,VLAN4012.3,0,2,1941.33
53,send,2,VLAN4012.2,0,3,1941.33
54,trace_offer,2,VLAN4012.2,0,3,1941.33
54,receive,3,VLAN4012.3,0,2,1941.33
54,send,2,VLAN4012.2,0,3,1941.33
55,trace_offer,2,VLAN4012.2,0,3,1941.33
55,receive,3,VLAN4012.3,0,2,1941.33
55,send,2,VLAN4012.2,0,3,1941.33
56,trace_offer,2,VLAN4012.2,0,3,1941.33
56,receive,3,VLAN4012.3,0,2,1941.33
56,send,2,VLAN4012.2,0,3,1941.33
57,trace_offer,2,VLAN4012.2,0,3,1941.33
57,receive,3,VLAN4012.3,0,2,1941.33
57,send,2,VLAN4012.2,0,3,1941.33
58,trace_offer,2,VLAN4012.2,0,3,1941.33
58,receive,3,VLAN4012.3,0,2,1941.33
58,send,2,VLAN4012.2,0,3,1941.33
59,trace_offer,2,VLAN4012.2,0,3,1941.33
59,receive,3,VLAN4012.3,0,2,1941.33
59,send,2,VLAN4012.2,0,3,1941.33
60,trace_offer,2,VLAN4012.2,0,3,2001.45
60,receive,3,VLAN4012.3,0,2,1941.33
60,send,2,VLAN4012.2,0,3,2001.45
61,trace_offer,2,VLAN4012.2,0,3,2001.45
61,receive,3,VLAN4012.3,0,2,1941.33
61,send,2,VLAN4012.2,0,3,2001.45
62,trace_offer,2,VLAN4012.2,0,3,2001.45
62,receive,3,VLAN4012.3,0,2,2001.45
62,send,2,VLAN4012.2,0,3,2001.45
63,trace_offer,2,VLAN4012.2,0,3,2001.45
63,receive,3,VLAN4012.3,0,2,2001.45
63,send,2,VLAN4012.2,0,3,2001.45
64,trace_offer,2,VLAN4012.2,0,3,2001.45
64,receive,3,VLAN4012.3,0,2,2001.45
64,send,2,VLAN4012.2,0,3,2001.45
65,trace_offer,2,VLAN4012.2,0,3,2001.45
65,receive,3,VLAN4012.3,0,2,2001.45
65,send,2,VLAN4012.2,0,3,2001.45
66,trace_offer,2,VLAN4012.2,0,3,2001.45
66,receive,3,VLAN4012.3,0,2,2001.45
66,send,2,VLAN4012.2,0,3,2001.45
67,trace_offer,2,VLAN4012.2,0,3,2001.45
67,receive,3,VLAN4012.3,0,2,2001.45
67,send,2,VLAN4012.2,0,3,2001.45
68,trace_offer,2,VLAN4012.2,0,3,2001.45
68,receive,3,VLAN4012.3,0,2,2001.45
68,send,2,VLAN4012.2,0,3,2001.45
69,trace_offer,2,VLAN4012.2,0,3,2001.45
69,receive,3,VLAN4012.3,0,2,2001.45
69,send,2,VLAN4012.2,0,3,2001.45
70,trace_offer,2,VLAN4012.2,0,3,1984.27
70,receive,3,VLAN4012.3,0,2,2001.45
70,send,2,VLAN4012.2,0,3,1984.27
71,trace_offer,2,VLAN4012.2,0,3,1984.27
71,receive,3,VLAN4012.3,0,2,2001.45
71,send,2,VLAN4012.2,0,3,1984.27
72,trace_offer,2,VLAN4012.2,0,3,1984.27
72,receive,3,VLAN4012.3,0,2,1984.27
72,send,2,VLAN4012.2,0,3,1984.27
73,trace_offer,2,VLAN4012.2,0,3,1984.27
73,receive,3,VLAN4012.3,0,2,1984.27
73,send,2,VLAN4012.2,0,3,1984.27
74,trace_offer,2,VLAN4012.2,0,3,1984.27
74,receive,3,VLAN4012.3,0,2,1984.27
74,send,2,VLAN4012.2,0,3,1984.27
75,trace_offer,2,VLAN4012.2,0,3,1984.27
75,receive,3,VLAN4012.3,0,2,1984.27
75,send,2,VLAN4012.2,0,3,1984.27
76,trace_offer,2,VLAN4012.2,0,3,1984.27
76,receive,3,VLAN4012.3,0,2,1984.27
76,send,2,VLAN4012.2,0,3,1984.27
77,trace_offer,2,VLAN4012.2,0,3,1984.27
77,receive,3,VLAN4012.3,0,2,1984.27
77,send,2,VLAN4012.2,0,3,1984.27
78,trace_offer,2,VLAN4012.2,0,3,1984.27
78,receive,3,VLAN4012.3,0,2,1984.27
78,send,2,VLAN4012.2,0,3,1984.27
79,trace_offer,2,VLAN4012.2,0,3,1984.27
79,receive,3,VLAN4012.3,0,2,1984.27
79,send,2,VLAN4012.2,0,3,1984.27
80,trace_offer,2,VLAN4012.2,0,3,1958.51
80,receive,3,VLAN4012.3,0,2,1984.27
80,send,2,VLAN4012.2,0,3,1958.51
81,trace_offer,2,VLAN4012.2,0,3,1958.51
81,receive,3,VLAN4012.3,0,2,1984.27
81,send,2,VLAN4012.2,0,3,1958.51
82,trace_offer,2,VLAN4012.2,0,3,1958.51
82,receive,3,VLAN4012.3,0,2,1958.51
82,send,2,VLAN4012.2,0,3,1958.51
83,trace_offer,2,VLAN4012.2,0,3,1958.51
83,receive,3,VLAN4012.3,0,2,1958.51
83,send,2,VLAN4012.2,0,3,1958.51
84,trace_offer,2,VLAN4012.2,0,3,1958.51
84,receive,3,VLAN4012.3,0,2,1958.51
84,send,2,VLAN4012.2,0,3,1958.51
85,trace_offer,2,VLAN4012.2,0,3,1958.51
85,receive,3,VLAN4012.3,0,2,1958.51
85,send,2,VLAN4012.2,0,3,1958.51
86,trace_offer,2,VLAN4012.2,0,3,1958.51
86,receive,3,VLAN4012.3,0,2,1958.51
86,send,2,VLAN4012.2,0,3,1958.51
87,trace_offer,2,VLAN4012.2,0,3,1958.51
87,receive,3,VLAN4012.3,0,2,1958.51
87,send,2,VLAN4012.2,0,3,1958.51
88,trace_offer,2,VLAN4012.2,0,3,1958.51
88,receive,3,VLAN4012.3,0,2,1958.51
88,send,2,VLAN4012.2,0,3,1958.51
89,trace_offer,2,VLAN4012.2,0,3,1958.51
89,receive,3,VLAN4012.3,0,2,1958.51
89,send,2,VLAN4012.2,0,3,1958.51
90,trace_offer,2,VLAN4012.2,0,3,1967.1
90,receive,3,VLAN4012.3,0,2,1958.51
90,send,2,VLAN4012.2,0,3,1967.1
91,trace_offer,2,VLAN4012.2,0,3,1967.1
91,receive,3,VLAN4012.3,0,2,1958.51
91,send,2,VLAN4012.2,0,3,1967.1
92,trace_offer,2,VLAN4012.2,0,3,1967.1
92,receive,3,VLAN4012.3,0,2,1967.1
92,send,2,VLAN4012.2,0,3,1967.1
93,trace_offer,2,VLAN4012.2,0,3,1967.1
93,receive,3,VLAN4012.3,0,2,1967.1
93,send,2,VLAN4012.2,0,3,1967.1
94,trace_offer,2,VLAN4012.2,0,3,1967.1
94,receive,3,VLAN4012.3,0,2,1967.1
94,send,2,VLAN4012.2,0,3,1967.1
95,trace_offer,2,VLAN4012.2,0,3,1967.1
95,receive,3,VLAN4012.3,0,2,1967.1
95,send,2,VLAN4012.2,0,3,1967.1
96,trace_offer,2,VLAN4012.2,0,3,1967.1
96,receive,3,VLAN4012.3,0,2,1967.1
96,send,2,VLAN4012.2,0,3,1967.1
97,trace_offer,2,VLAN4012.2,0,3,1967.1
97,receive,3,VLAN4012.3,0,2,1967.1
97,send,2,VLAN4012.2,0,3,1967.1
98,trace_offer,2,VLAN4012.2,0,3,1967.1
98,receive,3,VLAN4012.3,0,2,1967.1
98,send,2,VLAN4012.2,0,3,1967.1
99,trace_offer,2,VLAN4012.2,0,3,1967.1
99,receive,3,VLAN4012.3,0,2,1967.1
99,send,2,VLAN4012.2,0,3,1967.1
100,trace_offer,2,VLAN4012.2,0,3,1958.51
100,receive,3,VLAN4012.3,0,2,1967.1
100,send,2,VLAN4012.2,0,3,1958.51
101,trace_offer,2,VLAN4012.2,0,3,1958.51
101,receive,3,VLAN4012.3,0,2,1967.1
101,send,2,VLAN4012.2,0,3,1958.51
102,trace_offer,2,VLAN4012.2,0,3,1958.51
102,receive,3,VLAN4012.3,0,2,1958.51
102,send,2,VLAN4012.2,0,3,1958.51
103,trace_offer,2,VLAN4012.2,0,3,1958.51
103,receive,3,VLAN4012.3,0,2,1958.51
103,send,2,VLAN4012.2,0,3,1958.51
104,trace_offer,2,VLAN4012.2,0,3,1958.51
104,receive,3,VLAN4012.3,0,2,1958.51
104,send,2,VLAN4012.2,0,3,1958.51
105,trace_offer,2,VLAN4012.2,0,3,1958.51
105,receive,3,VLAN4012.3,0,2,1958.51
105,send,2,VLAN4012.2,0,3,1958.51
106,trace_offer,2,VLAN4012.2,0,3,1958.51
106,receive,3,VLAN4012.3,0,2,1958.51
106,send,2,VLAN4012.2,0,3,1958.51
107,trace_offer,2,VLAN4012.2,0,3,1958.51
107,receive,3,VLAN4012.3,0,2,1958.51
107,send,2,VLAN4012.2,0,3,1958.51
108,trace_offer,2,VLAN4012.2,0,3,1958.51
108,receive,3,VLAN4012.3,0,2,1958.51
108,send,2,VLAN4012.2,0,3,1958.51
109,trace_offer,2,VLAN4012.2,0,3,1958.51
109,receive,3,VLAN4012.3,0,2,1958.51
109,send,2,VLAN4012.2,0,3,1958.51
110,trace_offer,2,VLAN4012.2,0,3,1992.86
110,receive,3,VLAN4012.3,0,2,1958.51
110,send,2,VLAN4012.2,0,3,1992.86
111,trace_offer,2,VLAN4012.2,0,3,1992.86
111,receive,3,VLAN4012.3,0,2,1958.51
111,send,2,VLAN4012.2,0,3,1992.86
112,trace_offer,2,VLAN4012.2,0,3,1992.86
112,receive,3,VLAN4012.3,0,2,1992.86
112,send,2,VLAN4012.2,0,3,1992.86
113,trace_offer,2,VLAN4012.2,0,3,1992.86
113,receive,3,VLAN4012.3,0,2,1992.86
113,send,2,VLAN4012.2,0,3,1992.86
114,trace_offer,2,VLAN4012.2,0,3,1992.86
114,receive,3,VLAN4012.3,0,2,1992.86
114,send,2,VLAN4012.2,0,3,1992.86
115,trace_offer,2,VLAN4012.2,0,3,1992.86
115,receive,3,VLAN4012.3,0,2,1992.86
115,send,2,VLAN4012.2,0,3,1992.86
116,trace_offer,2,VLAN4012.2,0,3,1992.86
116,receive,3,VLAN4012.3,0,2,1992.86
116,send,2,VLAN4012.2,0,3,1992.86
117,trace_offer,2,VLAN4012.2,0,3,1992.86
117,receive,3,VLAN4012.3,0,2,1992.86
117,send,2,VLAN4012.2,0,3,1992.86
118,trace_offer,2,VLAN4012.2,0,3,1992.86
118,receive,3,VLAN4012.3,0,2,1992.86
118,send,2,VLAN4012.2,0,3,1992.86
119,trace_offer,2,VLAN4012.2,0,3,1992.86
119,receive,3,VLAN4012.3,0,2,1992.86
119,send,2,VLAN4012.2,0,3,1992.86
120,trace_offer,2,VLAN4012.2,0,3,1958.51
120,receive,3,VLAN4012.3,0,2,1992.86
120,send,2,VLAN4012.2,0,3,1958.51
121,trace_offer,2,VLAN4012.2,0,3,1958.51
121,receive,3,VLAN4012.3,0,2,1992.86
121,send,2,VLAN4012.2,0,3,1958.51
122,trace_offer,2,VLAN4012.2,0,3,1958.51
122,receive,3,VLAN4012.3,0,2,1958.51
122,send,2,VLAN4012.2,0,3,1958.51
123,trace_offer,2,VLAN4012.2,0,3,1958.51
123,receive,3,VLAN4012.3,0,2,1958.51
123,send,2,VLAN4012.2,0,3,1958.51
124,trace_offer,2,VLAN4012.2,0,3,1958.51
124,receive,3,VLAN4012.3,0,2,1958.51
124,send,2,VLAN4012.2,0,3,1958.51
125,trace_offer,2,VLAN4012.2,0,3,1958.51
125,receive,3,VLAN4012.3,0,2,1958.51
125,send,2,VLAN4012.2,0,3,1958.51
126,trace_offer,2,VLAN4012.2,0,3,1958.51
126,receive,3,VLAN4012.3,0,2,1958.51
126,send,2,VLAN4012.2,0,3,1958.51
127,trace_offer,2,VLAN4012.2,0,3,1958.51
127,receive,3,VLAN4012.3,0,2,1958.51
127,send,2,VLAN4012.2,0,3,1958.51
128,trace_offer,2,VLAN4012.2,0,3,1958.51
128,receive,3,VLAN4012.3,0,2,1958.51
128,send,2,VLAN4012.2,0,3,1958.51
129,trace_offer,2,VLAN4012.2,0,3,1958.51
129,receive,3,VLAN4012.3,0,2,1958.51
129,send,2,VLAN4012.2,0,3,1958.51
130,trace_offer,2,VLAN4012.2,0,3,1958.51
130,receive,3,VLAN4012.3,0,2,1958.51
130,send,2,VLAN4012.2,0,3,1958.51
131,trace_offer,2,VLAN4012.2,0,3,1958.51
131,receive,3,VLAN4012.3,0,2,1958.51
131,send,2,VLAN4012.2,0,3,1958.51
132,trace_offer,2,VLAN4012.2,0,3,1958.51
132,receive,3,VLAN4012.3,0,2,1958.51
132,send,2,VLAN4012.2,0,3,1958.51
133,trace_offer,2,VLAN4012.2,0,3,1958.51
133,receive,3,VLAN4012.3,0,2,1958.51
133,send,2,VLAN4012.2,0,3,1958.51
134,trace_offer,2,VLAN4012.2,0,3,1958.51
134,receive,3,VLAN4012.3,0,2,1958.51
134,send,2,VLAN4012.2,0,3,1958.51
135,trace_offer,2,VLAN4012.2,0,3,1958.51
135,receive,3,VLAN4012.3,0,2,1958.51
135,send,2,VLAN4012.2,0,3,1958.51
136,trace_offer,2,VLAN4012.2,0,3,1958.51
136,receive,3,VLAN4012.3,0,2,1958.51
136,send,2,VLAN4012.2,0,3,1958.51
137,trace_offer,2,VLAN4012.2,0,3,1958.51
137,receive,3,VLAN4012.3,0,2,1958.51
137,send,2,VLAN4012.2,0,3,1958.51
138,trace_offer,2,VLAN4012.2,0,3,1958.51
138,receive,3,VLAN4012.3,0,2,1958.51
138,send,2,VLAN4012.2,0,3,1958.51
139,trace_offer,2,VLAN4012.2,0,3,1958.51
139,receive,3,VLAN4012.3,0,2,1958.51
139,send,2,VLAN4012.2,0,3,1958.51
140,trace_offer,2,VLAN4012.2,0,3,1958.51
140,receive,3,VLAN4012.3,0,2,1958.51
140,send,2,VLAN4012.2,0,3,1958.51
141,trace_offer,2,VLAN4012.2,0,3,1958.51
141,receive,3,VLAN4012.3,0,2,1958.51
141,send,2,VLAN4012.2,0,3,1958.51
142,trace_offer,2,VLAN4012.2,0,3,1958.51
142,receive,3,VLAN4012.3,0,2,1958.51
142,send,2,VLAN4012.2,0,3,1958.51
143,trace_offer,2,VLAN4012.2,0,3,1958.51
143,receive,3,VLAN4012.3,0,2,1958.51
143,send,2,VLAN4012.2,0,3,1958.51
144,trace_offer,2,VLAN4012.2,0,3,1958.51
144,receive,3,VLAN4012.3,0,2,1958.51
144,send,2,VLAN4012.2,0,3,1958.51
145,trace_offer,2,VLAN4012.2,0,3,1958.51
145,receive,3,VLAN4012.3,0,2,1958.51
145,send,2,VLAN4012.2,0,3,1958.51
146,trace_offer,2,VLAN4012.2,0,3,1958.51
146,receive,3,VLAN4012.3,0,2,1958.51
146,send,2,VLAN4012.2,0,3,1958.51
147,trace_offer,2,VLAN4012.2,0,3,1958.51
147,receive,3,VLAN4012.3,0,2,1958.51
147,send,2,VLAN4012.2,0,3,1958.51
148,trace_offer,2,VLAN4012.2,0,3,1958.51
148,receive,3,VLAN4012.3,0,2,1958.51
148,send,2,VLAN4012.2,0,3,1958.51
149,trace_offer,2,VLAN4012.2,0,3,1958.51
149,receive,3,VLAN4012.3,0,2,1958.51
149,send,2,VLAN4012.2,0,3,1958.51
150,trace_offer,2,VLAN4012.2,0,3,2001.45
150,receive,3,VLAN4012.3,0,2,1958.51
150,send,2,VLAN4012.2,0,3,2001.45
151,trace_offer,2,VLAN4012.2,0,3,2001.45
151,receive,3,VLAN4012.3,0,2,1958.51
151,send,2,VLAN4012.2,0,3,2001.45
152,trace_offer,2,VLAN4012.2,0,3,2001.45
152,receive,3,VLAN4012.3,0,2,2001.45
152,send,2,VLAN4012.2,0,3,2001.45
153,trace_offer,2,VLAN4012.2,0,3,2001.45
153,receive,3,VLAN4012.3,0,2,2001.45
153,send,2,VLAN4012.2,0,3,2001.45
154,trace_offer,2,VLAN4012.2,0,3,2001.45
154,receive,3,VLAN4012.3,0,2,2001.45
154,send,2,VLAN4012.2,0,3,2001.45
155,trace_offer,2,VLAN4012.2,0,3,2001.45
155,receive,3,VLAN4012.3,0,2,2001.45
155,send,2,VLAN4012.2,0,3,2001.45
156,trace_offer,2,VLAN4012.2,0,3,2001.45
156,receive,3,VLAN4012.3,0,2,2001.45
156,send,2,VLAN4012.2,0,3,2001.45
157,trace_offer,2,VLAN4012.2,0,3,2001.45
157,receive,3,VLAN4012.3,0,2,2001.45
157,send,2,VLAN4012.2,0,3,2001.45
158,trace_offer,2,VLAN4012.2,0,3,2001.45
158,receive,3,VLAN4012.3,0,2,2001.45
158,send,2,VLAN4012.2,0,3,2001.45
159,trace_offer,2,VLAN4012.2,0,3,2001.45
159,receive,3,VLAN4012.3,0,2,2001.45
159,send,2,VLAN4012.2,0,3,2001.45
160,trace_offer,2,VLAN4012.2,0,3,1975.68
160,receive,3,VLAN4012.3,0,2,2001.45
160,send,2,VLAN4012.2,0,3,1975.68
161,trace_offer,2,VLAN4012.2,0,3,1975.68
161,receive,3,VLAN4012.3,0,2,2001.45
161,send,2,VLAN4012.2,0,3,1975.68
162,trace_offer,2,VLAN4012.2,0,3,1975.68
162,receive,3,VLAN4012.3,0,2,1975.68
162,send,2,VLAN4012.2,0,3,1975.68
163,trace_offer,2,VLAN4012.2,0,3,1975.68
163,receive,3,VLAN4012.3,0,2,1975.68
163,send,2,VLAN4012.2,0,3,1975.68
164,trace_offer,2,VLAN4012.2,0,3,1975.68
164,receive,3,VLAN4012.3,0,2,1975.68
164,send,2,VLAN4012.2,0,3,1975.68
165,trace_offer,2,VLAN4012.2,0,3,1975.68
165,receive,3,VLAN4012.3,0,2,1975.68
165,send,2,VLAN4012.2,0,3,1975.68
166,trace_offer,2,VLAN4012.2,0,3,1975.68
166,receive,3,VLAN4012.3,0,2,1975.68
166,send,2,VLAN4012.2,0,3,1975.68
167,trace_offer,2,VLAN4012.2,0,3,1975.68
167,receive,3,VLAN4012.3,0,2,1975.68
167,send,2,VLAN4012.2,0,3,1975.68
168,trace_offer,2,VLAN4012.2,0,3,1975.68
168,receive,3,VLAN4012.3,0,2,1975.68
168,send,2,VLAN4012.2,0,3,1975.68
169,trace_offer,2,VLAN4012.2,0,3,1975.68
169,receive,3,VLAN4012.3,0,2,1975.68
169,send,2,VLAN4012.2,0,3,1975.68
170,trace_offer,2,VLAN4012.2,0,3,1975.68
170,receive,3,VLAN4012.3,0,2,1975.68
170,send,2,VLAN4012.2,0,3,1975.68
171,trace_offer,2,VLAN4012.2,0,3,1975.68
171,receive,3,VLAN4012.3,0,2,1975.68
171,send,2,VLAN4012.2,0,3,1975.68
172,trace_offer,2,VLAN4012.2,0,3,1975.68
172,receive,3,VLAN4012.3,0,2,1975.68
172,send,2,VLAN4012.2,0,3,1975.68
173,trace_offer,2,VLAN4012.2,0,3,1975.68
173,receive,3,VLAN4012.3,0,2,1975.68
173,send,2,VLAN4012.2,0,3,1975.68
174,trace_offer,2,VLAN4012.2,0,3,1975.68
174,receive,3,VLAN4012.3,0,2,1975.68
174,send,2,VLAN4012.2,0,3,1975.68
175,trace_offer,2,VLAN4012.2,0,3,1975.68
175,receive,3,VLAN4012.3,0,2,1975.68
175,send,2,VLAN4012.2,0,3,1975.68
176,trace_offer,2,VLAN4012.2,0,3,1975.68
176,receive,3,VLAN4012.3,0,2,1975.68
176,send,2,VLAN4012.2,0,3,1975.68
177,trace_offer,2,VLAN4012.2,0,3,1975.68
177,receive,3,VLAN4012.3,0,2,1975.68
177,send,2,VLAN4012.2,0,3,1975.68
178,trace_offer,2,VLAN4012.2,0,3,1975.68
178,receive,3,VLAN4012.3,0,2,1975.68
178,send,2,VLAN4012.2,0,3,1975.68
179,trace_offer,2,VLAN4012.2,0,3,1975.68
179,receive,3,VLAN4012.3,0,2,1975.68
179,send,2,VLAN4012.2,0,3,1975.68
180,trace_offer,2,VLAN4012.2,0,3,1941.33
180,receive,3,VLAN4012.3,0,2,1975.68
180,send,2,VLAN4012.2,0,3,1941.33
181,trace_offer,2,VLAN4012.2,0,3,1941.33
