interval,event,switch,switch_name,port,target_type,target_index,flowlet_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,36,S18,2,switch,40,20266198323167232,72,55,0,1,242.342,0,0,381.857,0
1,stage_arrival,47,S25,0,switch,46,26458647810801664,94,97,0,1,291.732,0,0,394.15,0
1,stage_arrival,45,S28,0,switch,15,25332747903959040,90,21,0,1,170.054,0,0,250.723,0
1,stage_arrival,54,S31,1,switch,37,30399297484750848,108,123,0,1,242.335,0,0,201.405,0
1,stage_arrival,18,S43,1,switch,60,10414574138294272,37,14,0,1,132.709,0,0,315.567,0
1,stage_arrival,26,S33,0,switch,3,14636698788954112,52,24,0,1,174.708,0,0,399.281,0
1,stage_arrival,62,S56,1,switch,34,35184372088832000,125,19,0,1,238.377,0,0,237.438,0
1,stage_arrival,3,S27,4,switch,26,1970324836974592,7,122,0,1,158.334,0,0,300.279,0
1,stage_arrival,35,S17,0,switch,25,19703248369745920,70,63,0,1,277.107,0,0,277.957,0
1,stage_arrival,40,S29,1,switch,45,22799473113563136,81,87,0,1,131.396,0,0,211.951,0
1,stage_arrival,46,S24,3,switch,48,25895697857380352,92,107,0,1,198.106,0,0,283.886,0
1,stage_arrival,14,S58,2,switch,34,7881299347898368,28,106,0,1,224.263,0,0,221.82,0
1,stage_arrival,23,S39,3,switch,13,12947848928690176,46,80,0,1,140.319,0,0,289.3,0
1,stage_arrival,34,S57,0,switch,20,19140298416324608,68,88,0,1,180.835,0,0,377.635,0
1,stage_arrival,2,S10,0,switch,27,1407374883553280,5,70,0,1,137.994,0,0,329.886,0
1,stage_arrival,56,S36,3,switch,23,31806672368304128,113,116,0,1,284.309,0,0,320.938,0
1,stage_arrival,38,S42,0,switch,42,21673573206720512,77,4,0,1,176.64,0,0,399.124,0
1,stage_arrival,24,S08,0,switch,22,13792273858822144,49,118,0,1,182.424,0,0,357.805,0
1,stage_arrival,11,S03,0,switch,6,6192449487634432,22,123,0,1,132.338,0,0,289.634,0
1,stage_arrival,60,S44,1,switch,7,33776997205278720,120,114,0,1,207.424,0,0,381.254,0
1,stage_arrival,33,S34,0,switch,26,18858823439613952,67,64,0,1,235.741,0,0,255.236,0
1,stage_arrival,37,S32,0,switch,0,20829148276588544,74,94,0,1,103.31,0,0,354.936,0
1,stage_arrival,15,S05,0,switch,12,8444249301319680,30,4,0,1,134.869,0,0,388.714,0
1,stage_arrival,55,S60,2,switch,9,30962247438172160,110,25,0,1,166.058,0,0,201.09,0
1,stage_arrival,0,S00,0,switch,1,0,0,64,0,1,183.324,0,0,212.171,0
1,stage_arrival,49,S26,0,switch,43,27584547717644288,98,12,0,1,126.404,0,0,252.535,0
1,stage_arrival,0,S00,2,switch,3,281474976710656,1,99,0,1,149.8,0,0,333.435,0
1,stage_arrival,55,S60,3,switch,10,31243722414882816,111,20,0,1,278.792,0,0,221.474,0
1,stage_arrival,9,S59,2,switch,21,5348024557502464,19,126,0,1,160.744,0,0,267.58,0
1,stage_arrival,16,S11,0,switch,12,9007199254740992,32,17,0,1,200.84,0,0,343.785,0
1,stage_arrival,16,S11,0,switch,12,9288674231451648,33,114,0,1,200.84,0,0,299.492,0
1,stage_arrival,12,S04,5,switch,18,7036874417766400,25,37,0,1,178.427,0,0,307.539,0
1,stage_arrival,51,S48,0,switch,57,28991922601197568,103,98,0,1,201.033,0,0,289.085,0
1,stage_arrival,29,S13,2,switch,28,16325548649218048,58,66,0,1,248.906,0,0,302.055,0
1,stage_arrival,5,S63,2,switch,31,2814749767106560,10,21,0,1,151.987,0,0,390.845,0
1,stage_arrival,4,S37,3,switch,50,2251799813685248,8,101,0,1,165.152,0,0,216.873,0
1,stage_arrival,47,S25,0,switch,46,26740122787512320,95,59,0,1,291.732,0,0,331.329,0
1,stage_arrival,32,S21,1,switch,43,18295873486192640,65,48,0,1,261.425,0,0,302.036,0
1,stage_arrival,54,S31,1,switch,37,30680772461461504,109,1,0,1,242.335,0,0,235.394,0
1,stage_arrival,7,S45,0,switch,27,3940649673949184,14,32,0,1,292,0,0,303.034,0
1,stage_arrival,5,S63,0,switch,0,3096224743817216,11,121,0,1,259.679,0,0,333.779,0
1,stage_arrival,39,S19,0,switch,36,21955048183431168,78,33,0,1,204.72,0,0,325.293,0
1,stage_arrival,50,S38,0,switch,25,28147497671065600,100,53,0,1,175.944,0,0,267.958,0
1,stage_arrival,35,S17,2,switch,37,19984723346456576,71,8,0,1,246.878,0,0,227.964,0
1,stage_arrival,6,S02,2,switch,12,3659174697238528,13,33,0,1,128.791,0,0,393.797,0
1,stage_arrival,17,S35,0,switch,33,9851624184872960,35,98,0,1,196.155,0,0,389.739,0
1,stage_arrival,27,S09,0,switch,24,15199648742375424,54,110,0,1,129.629,0,0,379.779,0
1,stage_arrival,8,S52,0,switch,1,4785074604081152,17,64,0,1,255.562,0,0,223.996,0
1,stage_arrival,30,S14,0,switch,29,16888498602639360,60,54,0,1,288.048,0,0,235.906,0
1,stage_arrival,42,S20,2,switch,3,23643898043695104,84,66,0,1,251.806,0,0,383.81,0
1,stage_arrival,61,S46,1,switch,57,34339947158700032,122,65,0,1,199.213,0,0,299.931,0
1,stage_arrival,6,S02,0,switch,1,3377699720527872,12,65,0,1,138.732,0,0,387.212,0
1,stage_arrival,25,S16,1,switch,20,14073748835532800,50,58,0,1,119.9,0,0,391.737,0
1,stage_arrival,61,S46,1,switch,57,34621422135410688,123,66,0,1,199.213,0,0,317.544,0
1,stage_arrival,63,S54,0,switch,15,35465847065542656,126,86,0,1,172.792,0,0,356.348,0
1,allocate_send_arrival,0,S00,0,switch,1,0,0,64,0,1,183.324,0,183.324,28.8471,0
1,enqueue_residual,0,S00,0,switch,1,0,0,64,0,1,183.324,0,0,28.8471,0
1,allocate_send_arrival,19,S06,3,switch,10,10696049115004928,38,63,0,1,169.014,0,169.014,65.2455,0
1,enqueue_residual,19,S06,3,switch,10,10696049115004928,38,63,0,1,169.014,0,0,65.2455,0
1,allocate_send_arrival,31,S62,2,switch,10,17451448556060672,62,83,0,1,234.199,0,234.199,105.572,0
1,enqueue_residual,31,S62,2,switch,10,17451448556060672,62,83,0,1,234.199,0,0,100,0
1,drop_shared_buffer_overflow,31,S62,2,switch,10,17451448556060672,62,83,0,1,234.199,0,0,0,5.57163
1,allocate_send_arrival,14,S58,0,switch,11,8162774324609024,29,31,0,1,169.38,0,169.38,137.125,0
1,enqueue_residual,14,S58,0,switch,11,8162774324609024,29,31,0,1,169.38,0,0,100,0
1,drop_shared_buffer_overflow,14,S58,0,switch,11,8162774324609024,29,31,0,1,169.38,0,0,0,37.1245
1,allocate_send_arrival,61,S46,1,switch,57,34339947158700032,122,65,0,1,199.213,0,99.6065,200.324,0
1,enqueue_residual,61,S46,1,switch,57,34339947158700032,122,65,0,1,199.213,0,0,100,0
1,drop_shared_buffer_overflow,61,S46,1,switch,57,34339947158700032,122,65,0,1,199.213,0,0,0,100.324
1,allocate_send_arrival,61,S46,1,switch,57,34621422135410688,123,66,0,1,199.213,0,99.6065,217.938,0
1,drop_shared_buffer_overflow,61,S46,1,switch,57,34621422135410688,123,66,0,1,199.213,0,0,0,217.938
1,allocate_send_arrival,23,S39,3,switch,13,12947848928690176,46,80,0,1,140.319,0,140.319,148.981,0
1,enqueue_residual,23,S39,3,switch,13,12947848928690176,46,80,0,1,140.319,0,0,100,0
1,drop_shared_buffer_overflow,23,S39,3,switch,13,12947848928690176,46,80,0,1,140.319,0,0,0,48.9809
1,allocate_send_arrival,31,S62,0,switch,29,17732923532771328,63,72,0,1,171.288,0,171.288,143.295,0
1,drop_shared_buffer_overflow,31,S62,0,switch,29,17732923532771328,63,72,0,1,171.288,0,0,0,143.295
1,allocate_send_arrival,14,S58,2,switch,34,7881299347898368,28,106,0,1,224.263,0,221.82,0,0
1,allocate_send_arrival,52,S30,0,switch,28,29273397577908224,104,30,0,1,196.927,0,196.927,34.5521,0
1,enqueue_residual,52,S30,0,switch,28,29273397577908224,104,30,0,1,196.927,0,0,34.5521,0
1,allocate_send_arrival,5,S63,2,switch,31,2814749767106560,10,21,0,1,151.987,0,151.987,238.858,0
1,enqueue_residual,5,S63,2,switch,31,2814749767106560,10,21,0,1,151.987,0,0,100,0
1,drop_shared_buffer_overflow,5,S63,2,switch,31,2814749767106560,10,21,0,1,151.987,0,0,0,138.858
1,allocate_send_arrival,34,S57,2,switch,14,19421773393035264,69,28,0,1,113.541,0,113.541,94.8754,0
1,enqueue_residual,34,S57,2,switch,14,19421773393035264,69,28,0,1,113.541,0,0,94.8754,0
1,allocate_send_arrival,44,S23,0,switch,43,24769797950537728,88,119,0,1,211.017,0,105.508,152.031,0
1,enqueue_residual,44,S23,0,switch,43,24769797950537728,88,119,0,1,211.017,0,0,100,0
1,drop_shared_buffer_overflow,44,S23,0,switch,43,24769797950537728,88,119,0,1,211.017,0,0,0,52.0306
1,allocate_send_arrival,44,S23,0,switch,43,25051272927248384,89,86,0,1,211.017,0,105.508,115.594,0
1,drop_shared_buffer_overflow,44,S23,0,switch,43,25051272927248384,89,86,0,1,211.017,0,0,0,115.594
1,allocate_send_arrival,1,S01,0,switch,0,562949953421312,2,7,0,1,159.728,0,159.728,54.6154,0
1,enqueue_residual,1,S01,0,switch,0,562949953421312,2,7,0,1,159.728,0,0,54.6154,0
1,allocate_send_arrival,25,S16,1,switch,20,14355223812243456,51,10,0,1,119.9,0,59.95,221.404,0
1,enqueue_residual,25,S16,1,switch,20,14355223812243456,51,10,0,1,119.9,0,0,100,0
1,drop_shared_buffer_overflow,25,S16,1,switch,20,14355223812243456,51,10,0,1,119.9,0,0,0,121.404
1,allocate_send_arrival,25,S16,1,switch,20,14073748835532800,50,58,0,1,119.9,0,59.95,331.787,0
1,drop_shared_buffer_overflow,25,S16,1,switch,20,14073748835532800,50,58,0,1,119.9,0,0,0,331.787
1,allocate_send_arrival,21,S53,0,switch,15,12103423998558208,43,39,0,1,263.511,0,263.511,53.704,0
1,enqueue_residual,21,S53,0,switch,15,12103423998558208,43,39,0,1,263.511,0,0,53.704,0
1,allocate_send_arrival,24,S08,1,switch,27,13510798882111488,48,36,0,1,295.728,0,295.728,70.676,0
1,enqueue_residual,24,S08,1,switch,27,13510798882111488,48,36,0,1,295.728,0,0,70.676,0
1,allocate_send_arrival,34,S57,0,switch,20,19140298416324608,68,88,0,1,180.835,0,180.835,196.8,0
1,enqueue_residual,34,S57,0,switch,20,19140298416324608,68,88,0,1,180.835,0,0,5.12462,0
1,drop_shared_buffer_overflow,34,S57,0,switch,20,19140298416324608,68,88,0,1,180.835,0,0,0,191.676
1,allocate_send_arrival,37,S32,0,switch,0,21110623253299200,75,47,0,1,103.31,0,51.655,274.543,0
1,enqueue_residual,37,S32,0,switch,0,21110623253299200,75,47,0,1,103.31,0,0,100,0
1,drop_shared_buffer_overflow,37,S32,0,switch,0,21110623253299200,75,47,0,1,103.31,0,0,0,174.543
1,allocate_send_arrival,37,S32,0,switch,0,20829148276588544,74,94,0,1,103.31,0,51.655,303.281,0
1,drop_shared_buffer_overflow,37,S32,0,switch,0,20829148276588544,74,94,0,1,103.31,0,0,0,303.281
1,allocate_send_arrival,52,S30,1,switch,40,29554872554618880,105,43,0,1,109.864,0,109.864,205.344,0
1,enqueue_residual,52,S30,1,switch,40,29554872554618880,105,43,0,1,109.864,0,0,65.4479,0
1,drop_shared_buffer_overflow,52,S30,1,switch,40,29554872554618880,105,43,0,1,109.864,0,0,0,139.897
1,allocate_send_arrival,51,S48,0,switch,57,28710447624486912,102,115,0,1,201.033,0,100.516,237.134,0
1,enqueue_residual,51,S48,0,switch,57,28710447624486912,102,115,0,1,201.033,0,0,100,0
1,drop_shared_buffer_overflow,51,S48,0,switch,57,28710447624486912,102,115,0,1,201.033,0,0,0,137.134
1,allocate_send_arrival,51,S48,0,switch,57,28991922601197568,103,98,0,1,201.033,0,100.516,188.569,0
1,drop_shared_buffer_overflow,51,S48,0,switch,57,28991922601197568,103,98,0,1,201.033,0,0,0,188.569
1,allocate_send_arrival,38,S42,1,switch,40,21392098230009856,76,51,0,1,122.733,0,122.733,183.338,0
1,enqueue_residual,38,S42,1,switch,40,21392098230009856,76,51,0,1,122.733,0,0,100,0
1,drop_shared_buffer_overflow,38,S42,1,switch,40,21392098230009856,76,51,0,1,122.733,0,0,0,83.3381
1,allocate_send_arrival,28,S12,0,switch,16,15762598695796736,56,120,0,1,293.496,0,276.893,0,0
1,allocate_send_arrival,4,S37,3,switch,50,2251799813685248,8,101,0,1,165.152,0,165.152,51.7212,0
1,enqueue_residual,4,S37,3,switch,50,2251799813685248,8,101,0,1,165.152,0,0,51.7212,0
1,allocate_send_arrival,0,S00,2,switch,3,281474976710656,1,99,0,1,149.8,0,149.8,183.635,0
1,enqueue_residual,0,S00,2,switch,3,281474976710656,1,99,0,1,149.8,0,0,71.1529,0
1,drop_shared_buffer_overflow,0,S00,2,switch,3,281474976710656,1,99,0,1,149.8,0,0,0,112.482
1,allocate_send_arrival,7,S45,0,switch,27,4222124650659840,15,56,0,1,292,0,146,135.374,0
1,enqueue_residual,7,S45,0,switch,27,4222124650659840,15,56,0,1,292,0,0,100,0
1,drop_shared_buffer_overflow,7,S45,0,switch,27,4222124650659840,15,56,0,1,292,0,0,0,35.3744
1,allocate_send_arrival,7,S45,0,switch,27,3940649673949184,14,32,0,1,292,0,146,157.034,0
1,drop_shared_buffer_overflow,7,S45,0,switch,27,3940649673949184,14,32,0,1,292,0,0,0,157.034
1,allocate_send_arrival,48,S50,2,switch,58,27021597764222976,96,57,0,1,290.959,0,290.959,97.9568,0
1,enqueue_residual,48,S50,2,switch,58,27021597764222976,96,57,0,1,290.959,0,0,97.9568,0
1,allocate_send_arrival,18,S43,0,switch,38,10133099161583616,36,32,0,1,157.659,0,157.659,68.2903,0
1,enqueue_residual,18,S43,0,switch,38,10133099161583616,36,32,0,1,157.659,0,0,68.2903,0
1,allocate_send_arrival,35,S17,0,switch,25,19703248369745920,70,63,0,1,277.107,0,277.107,0.850411,0
1,enqueue_residual,35,S17,0,switch,25,19703248369745920,70,63,0,1,277.107,0,0,0.850411,0
1,allocate_send_arrival,8,S52,0,switch,1,4503599627370496,16,6,0,1,255.562,0,127.781,210.124,0
1,enqueue_residual,8,S52,0,switch,1,4503599627370496,16,6,0,1,255.562,0,0,100,0
1,drop_shared_buffer_overflow,8,S52,0,switch,1,4503599627370496,16,6,0,1,255.562,0,0,0,110.124
1,allocate_send_arrival,8,S52,0,switch,1,4785074604081152,17,64,0,1,255.562,0,127.781,96.2153,0
1,drop_shared_buffer_overflow,8,S52,0,switch,1,4785074604081152,17,64,0,1,255.562,0,0,0,96.2153
1,allocate_send_arrival,3,S27,2,switch,49,1688849860263936,6,103,0,1,266.441,0,266.441,55.6077,0
1,enqueue_residual,3,S27,2,switch,49,1688849860263936,6,103,0,1,266.441,0,0,55.6077,0
1,allocate_send_arrival,54,S31,1,switch,37,30399297484750848,108,123,0,1,242.335,0,121.168,80.2379,0
1,enqueue_residual,54,S31,1,switch,37,30399297484750848,108,123,0,1,242.335,0,0,80.2379,0
1,allocate_send_arrival,54,S31,1,switch,37,30680772461461504,109,1,0,1,242.335,0,121.168,114.227,0
1,enqueue_residual,54,S31,1,switch,37,30680772461461504,109,1,0,1,242.335,0,0,19.7621,0
1,drop_shared_buffer_overflow,54,S31,1,switch,37,30680772461461504,109,1,0,1,242.335,0,0,0,94.4648
1,allocate_send_arrival,18,S43,1,switch,60,10414574138294272,37,14,0,1,132.709,0,132.709,182.858,0
1,enqueue_residual,18,S43,1,switch,60,10414574138294272,37,14,0,1,132.709,0,0,31.7097,0
1,drop_shared_buffer_overflow,18,S43,1,switch,60,10414574138294272,37,14,0,1,132.709,0,0,0,151.149
1,allocate_send_arrival,10,S61,0,switch,1,5910974510923776,21,0,0,1,227.172,0,227.172,119.832,0
1,enqueue_residual,10,S61,0,switch,1,5910974510923776,21,0,0,1,227.172,0,0,100,0
1,drop_shared_buffer_overflow,10,S61,0,switch,1,5910974510923776,21,0,0,1,227.172,0,0,0,19.8316
1,allocate_send_arrival,53,S55,1,switch,40,30117822508040192,107,99,0,1,298.054,0,245.893,0,0
1,allocate_send_arrival,12,S04,2,switch,15,6755399441055744,24,39,0,1,124.853,0,124.853,86.9388,0
1,enqueue_residual,12,S04,2,switch,15,6755399441055744,24,39,0,1,124.853,0,0,86.9388,0
1,allocate_send_arrival,9,S59,0,switch,1,5066549580791808,18,62,0,1,295.318,0,267.951,0,0
1,allocate_send_arrival,63,S54,1,switch,21,35747322042253312,127,3,0,1,203.653,0,203.653,174.872,0
1,enqueue_residual,63,S54,1,switch,21,35747322042253312,127,3,0,1,203.653,0,0,100,0
1,drop_shared_buffer_overflow,63,S54,1,switch,21,35747322042253312,127,3,0,1,203.653,0,0,0,74.8719
1,allocate_send_arrival,59,S41,0,switch,13,33495522228568064,119,22,0,1,132.99,0,132.99,79.1591,0
1,enqueue_residual,59,S41,0,switch,13,33495522228568064,119,22,0,1,132.99,0,0,79.1591,0
1,allocate_send_arrival,58,S51,1,switch,23,32932572275146752,117,34,0,1,189.834,0,189.834,157.325,0
1,enqueue_residual,58,S51,1,switch,23,32932572275146752,117,34,0,1,189.834,0,0,100,0
1,drop_shared_buffer_overflow,58,S51,1,switch,23,32932572275146752,117,34,0,1,189.834,0,0,0,57.3248
1,allocate_send_arrival,49,S26,0,switch,43,27866022694354944,99,70,0,1,126.404,0,63.202,217.969,0
1,enqueue_residual,49,S26,0,switch,43,27866022694354944,99,70,0,1,126.404,0,0,100,0
1,drop_shared_buffer_overflow,49,S26,0,switch,43,27866022694354944,99,70,0,1,126.404,0,0,0,117.969
1,allocate_send_arrival,49,S26,0,switch,43,27584547717644288,98,12,0,1,126.404,0,63.202,189.333,0
1,drop_shared_buffer_overflow,49,S26,0,switch,43,27584547717644288,98,12,0,1,126.404,0,0,0,189.333
1,allocate_send_arrival,11,S03,0,switch,6,6473924464345088,23,12,0,1,132.338,0,66.169,147.86,0
1,enqueue_residual,11,S03,0,switch,6,6473924464345088,23,12,0,1,132.338,0,0,100,0
1,drop_shared_buffer_overflow,11,S03,0,switch,6,6473924464345088,23,12,0,1,132.338,0,0,0,47.8599
1,allocate_send_arrival,11,S03,0,switch,6,6192449487634432,22,123,0,1,132.338,0,66.169,223.465,0
1,drop_shared_buffer_overflow,11,S03,0,switch,6,6192449487634432,22,123,0,1,132.338,0,0,0,223.465
1,allocate_send_arrival,1,S01,1,switch,6,844424930131968,3,104,0,1,265.041,0,265.041,124.994,0
1,enqueue_residual,1,S01,1,switch,6,844424930131968,3,104,0,1,265.041,0,0,45.3846,0
1,drop_shared_buffer_overflow,1,S01,1,switch,6,844424930131968,3,104,0,1,265.041,0,0,0,79.609
1,allocate_send_arrival,55,S60,3,switch,10,31243722414882816,111,20,0,1,278.792,0,221.474,0,0
1,allocate_send_arrival,23,S39,2,switch,50,13229323905400832,47,50,0,1,253.771,0,253.771,56.0629,0
1,drop_shared_buffer_overflow,23,S39,2,switch,50,13229323905400832,47,50,0,1,253.771,0,0,0,56.0629
1,allocate_send_arrival,60,S44,1,switch,7,33776997205278720,120,114,0,1,207.424,0,207.424,173.83,0
1,enqueue_residual,60,S44,1,switch,7,33776997205278720,120,114,0,1,207.424,0,0,100,0
1,drop_shared_buffer_overflow,60,S44,1,switch,7,33776997205278720,120,114,0,1,207.424,0,0,0,73.8303
1,allocate_send_arrival,46,S24,3,switch,48,25895697857380352,92,107,0,1,198.106,0,198.106,85.7798,0
1,enqueue_residual,46,S24,3,switch,48,25895697857380352,92,107,0,1,198.106,0,0,85.7798,0
1,allocate_send_arrival,53,S55,0,switch,15,29836347531329536,106,12,0,1,170.836,0,170.836,73.7954,0
1,enqueue_residual,53,S55,0,switch,15,29836347531329536,106,12,0,1,170.836,0,0,73.7954,0
1,allocate_send_arrival,22,S07,0,switch,19,12666373951979520,45,78,0,1,118.259,0,118.259,122.875,0
1,enqueue_residual,22,S07,0,switch,19,12666373951979520,45,78,0,1,118.259,0,0,100,0
1,drop_shared_buffer_overflow,22,S07,0,switch,19,12666373951979520,45,78,0,1,118.259,0,0,0,22.8748
1,allocate_send_arrival,29,S13,5,switch,31,16607023625928704,59,11,0,1,131.191,0,131.191,192.765,0
