interval,event,switch,switch_name,port,target_type,target_index,capacity_gbit,queued_before_gbit,sent_gbit,queued_after_gbit,shared_queued_before_gbit,shared_queued_after_gbit,shared_buffer_gbit,dropped_gbit,active_queue_entries
1,egress,0,S00,0,switch,1,183.324,0,183.324,28.8471,0,28.8471,100,0,1
1,egress,19,S06,3,switch,10,169.014,0,169.014,65.2455,0,65.2455,100,0,1
1,egress,31,S62,2,switch,10,234.199,0,234.199,100,0,100,100,5.57163,1
1,egress,14,S58,0,switch,11,169.38,0,169.38,100,0,100,100,37.1245,1
1,egress,61,S46,1,switch,57,199.213,0,199.213,100,0,100,100,318.262,1
1,egress,23,S39,3,switch,13,140.319,0,140.319,100,0,100,100,48.9809,1
1,egress,31,S62,0,switch,29,171.288,0,171.288,0,100,100,100,143.295,0
1,egress,14,S58,2,switch,34,224.263,0,221.82,0,100,100,100,0,0
1,egress,52,S30,0,switch,28,196.927,0,196.927,34.5521,0,34.5521,100,0,1
1,egress,5,S63,2,switch,31,151.987,0,151.987,100,0,100,100,138.858,1
1,egress,34,S57,2,switch,14,113.541,0,113.541,94.8754,0,94.8754,100,0,1
1,egress,44,S23,0,switch,43,211.017,0,211.017,100,0,100,100,167.625,1
1,egress,1,S01,0,switch,0,159.728,0,159.728,54.6154,0,54.6154,100,0,1
1,egress,25,S16,1,switch,20,119.9,0,119.9,100,0,100,100,453.192,1
1,egress,21,S53,0,switch,15,263.511,0,263.511,53.704,0,53.704,100,0,1
1,egress,24,S08,1,switch,27,295.728,0,295.728,70.676,0,70.676,100,0,1
1,egress,34,S57,0,switch,20,180.835,0,180.835,5.12462,94.8754,100,100,191.676,1
1,egress,37,S32,0,switch,0,103.31,0,103.31,100,0,100,100,477.823,1
1,egress,52,S30,1,switch,40,109.864,0,109.864,65.4479,34.5521,100,100,139.897,1
1,egress,51,S48,0,switch,57,201.033,0,201.033,100,0,100,100,325.703,1
1,egress,38,S42,1,switch,40,122.733,0,122.733,100,0,100,100,83.3381,1
1,egress,28,S12,0,switch,16,293.496,0,276.893,0,0,0,100,0,0
1,egress,4,S37,3,switch,50,165.152,0,165.152,51.7212,0,51.7212,100,0,1
1,egress,0,S00,2,switch,3,149.8,0,149.8,71.1529,28.8471,100,100,112.482,1
1,egress,7,S45,0,switch,27,292,0,292,100,0,100,100,192.409,1
1,egress,48,S50,2,switch,58,290.959,0,290.959,97.9568,0,97.9568,100,0,1
1,egress,18,S43,0,switch,38,157.659,0,157.659,68.2903,0,68.2903,100,0,1
1,egress,35,S17,0,switch,25,277.107,0,277.107,0.850411,0,0.850411,100,0,1
1,egress,8,S52,0,switch,1,255.562,0,255.562,100,0,100,100,206.34,1
1,egress,3,S27,2,switch,49,266.441,0,266.441,55.6077,0,55.6077,100,0,1
1,egress,54,S31,1,switch,37,242.335,0,242.335,100,0,100,100,94.4648,2
1,egress,18,S43,1,switch,60,132.709,0,132.709,31.7097,68.2903,100,100,151.149,1
1,egress,10,S61,0,switch,1,227.172,0,227.172,100,0,100,100,19.8316,1
1,egress,53,S55,1,switch,40,298.054,0,245.893,0,0,0,100,0,0
1,egress,12,S04,2,switch,15,124.853,0,124.853,86.9388,0,86.9388,100,0,1
1,egress,9,S59,0,switch,1,295.318,0,267.951,0,0,0,100,0,0
1,egress,63,S54,1,switch,21,203.653,0,203.653,100,0,100,100,74.8719,1
1,egress,59,S41,0,switch,13,132.99,0,132.99,79.1591,0,79.1591,100,0,1
1,egress,58,S51,1,switch,23,189.834,0,189.834,100,0,100,100,57.3248,1
1,egress,49,S26,0,switch,43,126.404,0,126.404,100,0,100,100,307.302,1
1,egress,11,S03,0,switch,6,132.338,0,132.338,100,0,100,100,271.325,1
1,egress,1,S01,1,switch,6,265.041,0,265.041,45.3846,54.6154,100,100,79.609,1
1,egress,55,S60,3,switch,10,278.792,0,221.474,0,0,0,100,0,0
1,egress,23,S39,2,switch,50,253.771,0,253.771,0,100,100,100,56.0629,0
1,egress,60,S44,1,switch,7,207.424,0,207.424,100,0,100,100,73.8303,1
1,egress,46,S24,3,switch,48,198.106,0,198.106,85.7798,0,85.7798,100,0,1
1,egress,53,S55,0,switch,15,170.836,0,170.836,73.7954,0,73.7954,100,0,1
1,egress,22,S07,0,switch,19,118.259,0,118.259,100,0,100,100,22.8748,1
1,egress,29,S13,5,switch,31,131.191,0,131.191,100,0,100,100,92.7655,1
1,egress,29,S13,2,switch,28,248.906,0,248.906,0,100,100,100,53.1495,0
1,egress,3,S27,4,switch,26,158.334,0,158.334,44.3923,55.6077,100,100,97.553,1
