interval,flow_id,source_terminal,destination_terminal,offered_gbit
72,8002,4,6,0.036406559
72,8003,5,7,0.031121736
73,8001,0,2,2.869038154
73,8002,4,6,0.036406559
73,8003,5,7,0.031121736
74,8001,0,2,2.869038154
74,8002,4,6,0.036406559
74,8003,5,7,0.031121736
75,8001,0,2,2.869038154
75,8002,4,6,0.036406559
75,8003,5,7,0.031121736
76,8001,0,2,2.869038154
76,8002,4,6,0.036406559
76,8003,5,7,0.031121736
77,8001,0,2,2.869038154
77,8002,4,6,0.036406559
77,8003,5,7,0.031121736
78,8001,0,2,2.869038154
78,8002,4,6,0.036406559
78,8003,5,7,0.031121736
79,8001,0,2,2.869038154
79,8002,4,6,0.036406559
79,8003,5,7,0.031121736
80,8001,0,2,2.645699854
80,8002,4,6,0.036406559
80,8003,5,7,0.031205622
81,8001,0,2,2.645699854
81,8002,4,6,0.036406559
81,8003,5,7,0.031205622
82,8001,0,2,2.645699854
82,8002,4,6,0.036406559
82,8003,5,7,0.031205622
83,8001,0,2,2.645699854
83,8002,4,6,0.036406559
83,8003,5,7,0.031205622
84,8001,0,2,2.645699854
84,8002,4,6,0.036406559
84,8003,5,7,0.031205622
85,8001,0,2,2.645699854
85,8002,4,6,0.036406559
85,8003,5,7,0.031205622
86,8001,0,2,2.645699854
86,8002,4,6,0.036406559
86,8003,5,7,0.031205622
87,8001,0,2,2.645699854
87,8002,4,6,0.036406559
87,8003,5,7,0.031205622
88,8001,0,2,2.645699854
88,8002,4,6,0.036406559
88,8003,5,7,0.031205622
89,8001,0,2,2.645699854
89,8002,4,6,0.036406559
89,8003,5,7,0.031205622
90,8001,0,2,2.688649527
90,8002,4,6,0.038671483
90,8003,5,7,0.024746394
91,8001,0,2,2.688649527
91,8002,4,6,0.038671483
91,8003,5,7,0.024746394
92,8001,0,2,2.688649527
92,8002,4,6,0.038671483
92,8003,5,7,0.024746394
93,8001,0,2,2.688649527
93,8002,4,6,0.038671483
93,8003,5,7,0.024746394
94,8001,0,2,2.688649527
94,8002,4,6,0.038671483
94,8003,5,7,0.024746394
95,8001,0,2,2.688649527
95,8002,4,6,0.038671483
95,8003,5,7,0.024746394
96,8001,0,2,2.688649527
96,8002,4,6,0.038671483
96,8003,5,7,0.024746394
97,8001,0,2,2.688649527
97,8002,4,6,0.038671483
97,8003,5,7,0.024746394
98,8001,0,2,2.688649527
98,8002,4,6,0.038671483
98,8003,5,7,0.024746394
99,8001,0,2,2.688649527
99,8002,4,6,0.038671483
99,8003,5,7,0.024746394
100,8001,0,2,2.654289789
100,8002,4,6,0.033973862
100,8003,5,7,0.031121736
101,8001,0,2,2.654289789
101,8002,4,6,0.033973862
101,8003,5,7,0.031121736
102,8001,0,2,2.654289789
102,8002,4,6,0.033973862
102,8003,5,7,0.031121736
103,8001,0,2,2.654289789
103,8002,4,6,0.033973862
103,8003,5,7,0.031121736
104,8001,0,2,2.654289789
104,8002,4,6,0.033973862
104,8003,5,7,0.031121736
105,8001,0,2,2.654289789
105,8002,4,6,0.033973862
105,8003,5,7,0.031121736
106,8001,0,2,2.654289789
106,8002,4,6,0.033973862
106,8003,5,7,0.031121736
107,8001,0,2,2.654289789
107,8002,4,6,0.033973862
107,8003,5,7,0.031121736
108,8001,0,2,2.654289789
108,8002,4,6,0.033973862
108,8003,5,7,0.031121736
109,8001,0,2,2.654289789
109,8002,4,6,0.033973862
109,8003,5,7,0.031121736
110,8001,0,2,2.731599200
110,8002,4,6,0.031121736
110,8003,5,7,0.024830280
111,8001,0,2,2.731599200
111,8002,4,6,0.031121736
111,8003,5,7,0.024830280
112,8001,0,2,2.731599200
112,8002,4,6,0.031121736
112,8003,5,7,0.024830280
113,8001,0,2,2.731599200
113,8002,4,6,0.031121736
113,8003,5,7,0.024830280
114,8001,0,2,2.731599200
114,8002,4,6,0.031121736
114,8003,5,7,0.024830280
115,8001,0,2,2.731599200
115,8002,4,6,0.031121736
115,8003,5,7,0.024830280
116,8001,0,2,2.731599200
116,8002,4,6,0.031121736
116,8003,5,7,0.024830280
117,8001,0,2,2.731599200
117,8002,4,6,0.031121736
117,8003,5,7,0.024830280
118,8001,0,2,2.731599200
118,8002,4,6,0.031121736
118,8003,5,7,0.024830280
119,8001,0,2,2.731599200
119,8002,4,6,0.031121736
119,8003,5,7,0.024830280
120,8001,0,2,2.680059593
120,8002,4,6,0.032547799
120,8003,5,7,0.031457280
121,8001,0,2,2.680059593
121,8002,4,6,0.032547799
121,8003,5,7,0.031457280
122,8001,0,2,2.680059593
122,8002,4,6,0.032547799
122,8003,5,7,0.031457280
123,8001,0,2,2.680059593
123,8002,4,6,0.032547799
123,8003,5,7,0.031457280
124,8001,0,2,2.680059593
124,8002,4,6,0.032547799
124,8003,5,7,0.031457280
125,8001,0,2,2.680059593
125,8002,4,6,0.032547799
125,8003,5,7,0.031457280
126,8001,0,2,2.680059593
126,8002,4,6,0.032547799
126,8003,5,7,0.031457280
127,8001,0,2,2.680059593
127,8002,4,6,0.032547799
127,8003,5,7,0.031457280
128,8001,0,2,2.680059593
128,8002,4,6,0.032547799
128,8003,5,7,0.031457280
129,8001,0,2,2.680059593
129,8002,4,6,0.032547799
129,8003,5,7,0.031457280
130,8001,0,2,2.611340116
130,8002,4,6,0.036406559
130,8003,5,7,0.024998052
131,8001,0,2,2.611340116
131,8002,4,6,0.036406559
131,8003,5,7,0.024998052
132,8001,0,2,2.611340116
132,8002,4,6,0.036406559
132,8003,5,7,0.024998052
133,8001,0,2,2.611340116
133,8002,4,6,0.036406559
133,8003,5,7,0.024998052
134,8001,0,2,2.611340116
134,8002,4,6,0.036406559
134,8003,5,7,0.024998052
135,8001,0,2,2.611340116
135,8002,4,6,0.036406559
135,8003,5,7,0.024998052
136,8001,0,2,2.611340116
136,8002,4,6,0.036406559
136,8003,5,7,0.024998052
137,8001,0,2,2.611340116
137,8002,4,6,0.036406559
137,8003,5,7,0.024998052
138,8001,0,2,2.611340116
138,8002,4,6,0.036406559
138,8003,5,7,0.024998052
139,8001,0,2,2.611340116
139,8002,4,6,0.036406559
139,8003,5,7,0.024998052
140,8001,0,2,2.594160247
140,8002,4,6,0.034477179
140,8003,5,7,0.030953964
141,8001,0,2,2.594160247
141,8002,4,6,0.034477179
141,8003,5,7,0.030953964
142,8001,0,2,2.594160247
142,8002,4,6,0.034477179
142,8003,5,7,0.030953964
143,8001,0,2,2.594160247
143,8002,4,6,0.034477179
143,8003,5,7,0.030953964
144,8001,0,2,2.594160247
144,8002,4,6,0.034477179
144,8003,5,7,0.030953964
145,8001,0,2,2.594160247
145,8002,4,6,0.034477179
145,8003,5,7,0.030953964
146,8001,0,2,2.594160247
146,8002,4,6,0.034477179
146,8003,5,7,0.030953964
147,8001,0,2,2.594160247
147,8002,4,6,0.034477179
147,8003,5,7,0.030953964
148,8001,0,2,2.594160247
148,8002,4,6,0.034477179
148,8003,5,7,0.030953964
149,8001,0,2,2.594160247
149,8002,4,6,0.034477179
149,8003,5,7,0.030953964
150,8001,0,2,2.748779069
150,8002,4,6,0.036406559
150,8003,5,7,0.024998052
151,8001,0,2,2.748779069
151,8002,4,6,0.036406559
151,8003,5,7,0.024998052
152,8001,0,2,2.748779069
152,8002,4,6,0.036406559
152,8003,5,7,0.024998052
153,8001,0,2,2.748779069
153,8002,4,6,0.036406559
153,8003,5,7,0.024998052
154,8001,0,2,2.748779069
154,8002,4,6,0.036406559
154,8003,5,7,0.024998052
155,8001,0,2,2.748779069
155,8002,4,6,0.036406559
155,8003,5,7,0.024998052
156,8001,0,2,2.748779069
156,8002,4,6,0.036406559
156,8003,5,7,0.024998052
157,8001,0,2,2.748779069
157,8002,4,6,0.036406559
157,8003,5,7,0.024998052
158,8001,0,2,2.748779069
158,8002,4,6,0.036406559
158,8003,5,7,0.024998052
159,8001,0,2,2.748779069
159,8002,4,6,0.036406559
159,8003,5,7,0.024998052
160,8001,0,2,2.808908612
160,8002,4,6,0.036406559
160,8003,5,7,0.031121736
161,8001,0,2,2.808908612
161,8002,4,6,0.036406559
161,8003,5,7,0.031121736
162,8001,0,2,2.808908612
162,8002,4,6,0.036406559
162,8003,5,7,0.031121736
163,8001,0,2,2.808908612
163,8002,4,6,0.036406559
163,8003,5,7,0.031121736
164,8001,0,2,2.808908612
164,8002,4,6,0.036406559
164,8003,5,7,0.031121736
165,8001,0,2,2.808908612
165,8002,4,6,0.036406559
165,8003,5,7,0.031121736
166,8001,0,2,2.808908612
166,8002,4,6,0.036406559
166,8003,5,7,0.031121736
167,8001,0,2,2.808908612
167,8002,4,6,0.036406559
167,8003,5,7,0.031121736
168,8001,0,2,2.808908612
168,8002,4,6,0.036406559
168,8003,5,7,0.031121736
169,8001,0,2,2.808908612
169,8002,4,6,0.036406559
169,8003,5,7,0.031121736
170,8001,0,2,2.740189135
170,8002,4,6,0.039762002
170,8003,5,7,0.024998052
171,8001,0,2,2.740189135
171,8002,4,6,0.039762002
171,8003,5,7,0.024998052
172,8001,0,2,2.740189135
172,8002,4,6,0.039762002
172,8003,5,7,0.024998052
173,8001,0,2,2.740189135
173,8002,4,6,0.039762002
173,8003,5,7,0.024998052
174,8001,0,2,2.740189135
174,8002,4,6,0.039762002
174,8003,5,7,0.024998052
175,8001,0,2,2.740189135
175,8002,4,6,0.039762002
175,8003,5,7,0.024998052
176,8001,0,2,2.740189135
176,8002,4,6,0.039762002
176,8003,5,7,0.024998052
177,8001,0,2,2.740189135
177,8002,4,6,0.039762002
177,8003,5,7,0.024998052
178,8001,0,2,2.740189135
178,8002,4,6,0.039762002
178,8003,5,7,0.024998052
179,8001,0,2,2.740189135
179,8002,4,6,0.039762002
179,8003,5,7,0.024998052
180,8001,0,2,2.585570312
180,8002,4,6,0.036406559
180,8003,5,7,0.031037850
181,8001,0,2,2.585570312
181,8002,4,6,0.036406559
181,8003,5,7,0.031037850
182,8001,0,2,2.585570312
182,8002,4,6,0.036406559
182,8003,5,7,0.031037850
183,8001,0,2,2.585570312
183,8002,4,6,0.036406559
183,8003,5,7,0.031037850
184,8001,0,2,2.585570312
184,8002,4,6,0.036406559
184,8003,5,7,0.031037850
185,8001,0,2,2.585570312
185,8002,4,6,0.036406559
185,8003,5,7,0.031037850
186,8001,0,2,2.585570312
186,8002,4,6,0.036406559
186,8003,5,7,0.031037850
187,8001,0,2,2.585570312
187,8002,4,6,0.036406559
187,8003,5,7,0.031037850
188,8001,0,2,2.585570312
188,8002,4,6,0.036406559
188,8003,5,7,0.031037850
189,8001,0,2,2.585570312
189,8002,4,6,0.036406559
189,8003,5,7,0.031037850
190,8001,0,2,2.697239462
190,8002,4,6,0.036238787
190,8003,5,7,0.031205622
191,8001,0,2,2.697239462
191,8002,4,6,0.036238787
191,8003,5,7,0.031205622
192,8001,0,2,2.697239462
192,8002,4,6,0.036238787
192,8003,5,7,0.031205622
193,8001,0,2,2.697239462
193,8002,4,6,0.036238787
193,8003,5,7,0.031205622
194,8001,0,2,2.697239462
194,8002,4,6,0.036238787
194,8003,5,7,0.031205622
195,8001,0,2,2.697239462
195,8002,4,6,0.036238787
195,8003,5,7,0.031205622
196,8001,0,2,2.697239462
196,8002,4,6,0.036238787
196,8003,5,7,0.031205622
197,8001,0,2,2.697239462
197,8002,4,6,0.036238787
197,8003,5,7,0.031205622
198,8001,0,2,2.697239462
198,8002,4,6,0.036238787
198,8003,5,7,0.031205622
199,8001,0,2,2.697239462
199,8002,4,6,0.036238787
199,8003,5,7,0.031205622
200,8001,0,2,2.808908612
200,8002,4,6,0.039510344
200,8003,5,7,0.024998052
201,8001,0,2,2.808908612
201,8002,4,6,0.039510344
201,8003,5,7,0.024998052
202,8001,0,2,2.808908612
202,8002,4,6,0.039510344
202,8003,5,7,0.024998052
203,8001,0,2,2.808908612
203,8002,4,6,0.039510344
203,8003,5,7,0.024998052
204,8001,0,2,2.808908612
204,8002,4,6,0.039510344
204,8003,5,7,0.024998052
205,8001,0,2,2.808908612
205,8002,4,6,0.039510344
205,8003,5,7,0.024998052
206,8001,0,2,2.808908612
206,8002,4,6,0.039510344
206,8003,5,7,0.024998052
207,8001,0,2,2.808908612
207,8002,4,6,0.039510344
207,8003,5,7,0.024998052
208,8001,0,2,2.808908612
208,8002,4,6,0.039510344
208,8003,5,7,0.024998052
209,8001,0,2,2.808908612
209,8002,4,6,0.039510344
209,8003,5,7,0.024998052
210,8001,0,2,2.508260901
210,8002,4,6,0.035399926
210,8003,5,7,0.031121736
211,8001,0,2,2.508260901
211,8002,4,6,0.035399926
211,8003,5,7,0.031121736
212,8001,0,2,2.508260901
212,8002,4,6,0.035399926
212,8003,5,7,0.031121736
213,8001,0,2,2.508260901
213,8002,4,6,0.035399926
213,8003,5,7,0.031121736
214,8001,0,2,2.508260901
214,8002,4,6,0.035399926
214,8003,5,7,0.031121736
215,8001,0,2,2.508260901
215,8002,4,6,0.035399926
215,8003,5,7,0.031121736
216,8001,0,2,2.508260901
216,8002,4,6,0.035399926
216,8003,5,7,0.031121736
217,8001,0,2,2.508260901
217,8002,4,6,0.035399926
217,8003,5,7,0.031121736
218,8001,0,2,2.508260901
218,8002,4,6,0.035399926
218,8003,5,7,0.031121736
219,8001,0,2,2.508260901
219,8002,4,6,0.035399926
219,8003,5,7,0.031121736
220,8001,0,2,2.688649527
220,8002,4,6,0.035567698
220,8003,5,7,0.024998052
221,8001,0,2,2.688649527
221,8002,4,6,0.035567698
221,8003,5,7,0.024998052
222,8001,0,2,2.688649527
222,8002,4,6,0.035567698
222,8003,5,7,0.024998052
223,8001,0,2,2.688649527
223,8002,4,6,0.035567698
223,8003,5,7,0.024998052
224,8001,0,2,2.688649527
224,8002,4,6,0.035567698
224,8003,5,7,0.024998052
225,8001,0,2,2.688649527
225,8002,4,6,0.035567698
225,8003,5,7,0.024998052
226,8001,0,2,2.688649527
226,8002,4,6,0.035567698
226,8003,5,7,0.024998052
227,8001,0,2,2.688649527
227,8002,4,6,0.035567698
227,8003,5,7,0.024998052
228,8001,0,2,2.688649527
228,8002,4,6,0.035567698
228,8003,5,7,0.024998052
229,8001,0,2,2.688649527
229,8002,4,6,0.035567698
229,8003,5,7,0.024998052
230,8001,0,2,2.680059593
230,8002,4,6,0.036154900
230,8003,5,7,0.031373394
231,8001,0,2,2.680059593
231,8002,4,6,0.036154900
231,8003,5,7,0.031373394
232,8001,0,2,2.680059593
232,8002,4,6,0.036154900
232,8003,5,7,0.031373394
233,8001,0,2,2.680059593
233,8002,4,6,0.036154900
233,8003,5,7,0.031373394
234,8001,0,2,2.680059593
234,8002,4,6,0.036154900
234,8003,5,7,0.031373394
235,8001,0,2,2.680059593
235,8002,4,6,0.036154900
235,8003,5,7,0.031373394
236,8001,0,2,2.680059593
236,8002,4,6,0.036154900
236,8003,5,7,0.031373394
237,8001,0,2,2.680059593
237,8002,4,6,0.036154900
237,8003,5,7,0.031373394
238,8001,0,2,2.680059593
238,8002,4,6,0.036154900
238,8003,5,7,0.031373394
239,8001,0,2,2.680059593
239,8002,4,6,0.036154900
239,8003,5,7,0.031373394
240,8001,0,2,2.637109920
240,8002,4,6,0.039090913
240,8003,5,7,0.024746394
241,8001,0,2,2.637109920
241,8002,4,6,0.039090913
241,8003,5,7,0.024746394
242,8001,0,2,2.637109920
242,8002,4,6,0.039090913
242,8003,5,7,0.024746394
243,8001,0,2,2.637109920
243,8002,4,6,0.039090913
243,8003,5,7,0.024746394
244,8001,0,2,2.637109920
244,8002,4,6,0.039090913
244,8003,5,7,0.024746394
245,8001,0,2,2.637109920
245,8002,4,6,0.039090913
245,8003,5,7,0.024746394
246,8001,0,2,2.637109920
246,8002,4,6,0.039090913
246,8003,5,7,0.024746394
247,8001,0,2,2.637109920
247,8002,4,6,0.039090913
247,8003,5,7,0.024746394
248,8001,0,2,2.637109920
248,8002,4,6,0.039090913
248,8003,5,7,0.024746394
249,8001,0,2,2.637109920
249,8002,4,6,0.039090913
249,8003,5,7,0.024746394
250,8001,0,2,2.594160247
250,8002,4,6,0.035903242
250,8003,5,7,0.031205622
251,8001,0,2,2.594160247
251,8002,4,6,0.035903242
251,8003,5,7,0.031205622
252,8001,0,2,2.594160247
252,8002,4,6,0.035903242
252,8003,5,7,0.031205622
253,8001,0,2,2.594160247
253,8002,4,6,0.035903242
253,8003,5,7,0.031205622
254,8001,0,2,2.594160247
254,8002,4,6,0.035903242
254,8003,5,7,0.031205622
255,8001,0,2,2.594160247
255,8002,4,6,0.035903242
255,8003,5,7,0.031205622
256,8001,0,2,2.594160247
256,8002,4,6,0.035903242
256,8003,5,7,0.031205622
257,8001,0,2,2.594160247
257,8002,4,6,0.035903242
257,8003,5,7,0.031205622
258,8001,0,2,2.594160247
258,8002,4,6,0.035903242
258,8003,5,7,0.031205622
259,8001,0,2,2.594160247
259,8002,4,6,0.035903242
259,8003,5,7,0.031205622
260,8001,0,2,2.654289789
260,8002,4,6,0.032631685
260,8003,5,7,0.024830280
261,8001,0,2,2.654289789
261,8002,4,6,0.032631685
261,8003,5,7,0.024830280
262,8001,0,2,2.654289789
262,8002,4,6,0.032631685
262,8003,5,7,0.024830280
263,8001,0,2,2.654289789
263,8002,4,6,0.032631685
263,8003,5,7,0.024830280
264,8001,0,2,2.654289789
264,8002,4,6,0.032631685
264,8003,5,7,0.024830280
265,8001,0,2,2.654289789
265,8002,4,6,0.032631685
265,8003,5,7,0.024830280
266,8001,0,2,2.654289789
266,8002,4,6,0.032631685
266,8003,5,7,0.024830280
267,8001,0,2,2.654289789
267,8002,4,6,0.032631685
267,8003,5,7,0.024830280
268,8001,0,2,2.654289789
268,8002,4,6,0.032631685
268,8003,5,7,0.024830280
269,8001,0,2,2.654289789
269,8002,4,6,0.032631685
269,8003,5,7,0.024830280
270,8001,0,2,2.602750181
270,8002,4,6,0.031960596
270,8003,5,7,0.031121736
271,8001,0,2,2.602750181
271,8002,4,6,0.031960596
271,8003,5,7,0.031121736
272,8001,0,2,2.602750181
272,8002,4,6,0.031960596
272,8003,5,7,0.031121736
273,8001,0,2,2.602750181
273,8002,4,6,0.031960596
273,8003,5,7,0.031121736
274,8001,0,2,2.602750181
274,8002,4,6,0.031960596
274,8003,5,7,0.031121736
275,8001,0,2,2.602750181
275,8002,4,6,0.031960596
275,8003,5,7,0.031121736
276,8001,0,2,2.602750181
276,8002,4,6,0.031960596
276,8003,5,7,0.031121736
277,8001,0,2,2.602750181
277,8002,4,6,0.031960596
277,8003,5,7,0.031121736
278,8001,0,2,2.602750181
278,8002,4,6,0.031960596
278,8003,5,7,0.031121736
279,8001,0,2,2.602750181
279,8002,4,6,0.031960596
279,8003,5,7,0.031121736
280,8001,0,2,2.568390443
280,8002,4,6,0.036406559
280,8003,5,7,0.024998052
281,8001,0,2,2.568390443
281,8002,4,6,0.036406559
281,8003,5,7,0.024998052
282,8001,0,2,2.568390443
282,8002,4,6,0.036406559
282,8003,5,7,0.024998052
283,8001,0,2,2.568390443
283,8002,4,6,0.036406559
283,8003,5,7,0.024998052
284,8001,0,2,2.568390443
284,8002,4,6,0.036406559
284,8003,5,7,0.024998052
285,8001,0,2,2.568390443
285,8002,4,6,0.036406559
285,8003,5,7,0.024998052
286,8001,0,2,2.568390443
286,8002,4,6,0.036406559
286,8003,5,7,0.024998052
287,8001,0,2,2.568390443
287,8002,4,6,0.036406559
287,8003,5,7,0.024998052
288,8001,0,2,2.568390443
288,8002,4,6,0.036406559
288,8003,5,7,0.024998052
289,8001,0,2,2.568390443
289,8002,4,6,0.036406559
289,8003,5,7,0.024998052
290,8001,0,2,2.714419331
290,8002,4,6,0.034309407
290,8003,5,7,0.031121736
291,8001,0,2,2.714419331
291,8002,4,6,0.034309407
291,8003,5,7,0.031121736
292,8001,0,2,2.714419331
292,8002,4,6,0.034309407
292,8003,5,7,0.031121736
293,8001,0,2,2.714419331
293,8002,4,6,0.034309407
293,8003,5,7,0.031121736
294,8001,0,2,2.714419331
294,8002,4,6,0.034309407
294,8003,5,7,0.031121736
295,8001,0,2,2.714419331
295,8002,4,6,0.034309407
295,8003,5,7,0.031121736
296,8001,0,2,2.714419331
296,8002,4,6,0.034309407
296,8003,5,7,0.031121736
297,8001,0,2,2.714419331
297,8002,4,6,0.034309407
297,8003,5,7,0.031121736
298,8001,0,2,2.714419331
298,8002,4,6,0.034309407
298,8003,5,7,0.031121736
299,8001,0,2,2.714419331
299,8002,4,6,0.034309407
299,8003,5,7,0.031121736
300,8001,0,2,2.697239462
300,8002,4,6,0.034896609
300,8003,5,7,0.025081938
301,8001,0,2,2.697239462
301,8002,4,6,0.034896609
301,8003,5,7,0.025081938
302,8001,0,2,2.697239462
302,8002,4,6,0.034896609
302,8003,5,7,0.025081938
303,8001,0,2,2.697239462
303,8002,4,6,0.034896609
303,8003,5,7,0.025081938
304,8001,0,2,2.697239462
304,8002,4,6,0.034896609
304,8003,5,7,0.025081938
305,8001,0,2,2.697239462
305,8002,4,6,0.034896609
305,8003,5,7,0.025081938
306,8001,0,2,2.697239462
306,8002,4,6,0.034896609
306,8003,5,7,0.025081938
307,8001,0,2,2.697239462
307,8002,4,6,0.034896609
307,8003,5,7,0.025081938
308,8001,0,2,2.697239462
308,8002,4,6,0.034896609
308,8003,5,7,0.025081938
309,8001,0,2,2.697239462
309,8002,4,6,0.034896609
309,8003,5,7,0.025081938
310,8001,0,2,2.886218023
310,8002,4,6,0.038755369
310,8003,5,7,0.031121736
311,8001,0,2,2.886218023
311,8002,4,6,0.038755369
311,8003,5,7,0.031121736
312,8001,0,2,2.886218023
312,8002,4,6,0.038755369
312,8003,5,7,0.031121736
313,8001,0,2,2.886218023
313,8002,4,6,0.038755369
313,8003,5,7,0.031121736
314,8001,0,2,2.886218023
314,8002,4,6,0.038755369
314,8003,5,7,0.031121736
315,8001,0,2,2.886218023
315,8002,4,6,0.038755369
315,8003,5,7,0.031121736
316,8001,0,2,2.886218023
316,8002,4,6,0.038755369
316,8003,5,7,0.031121736
317,8001,0,2,2.886218023
317,8002,4,6,0.038755369
317,8003,5,7,0.031121736
318,8001,0,2,2.886218023
318,8002,4,6,0.038755369
318,8003,5,7,0.031121736
319,8001,0,2,2.886218023
319,8002,4,6,0.038755369
319,8003,5,7,0.031121736
320,8001,0,2,2.894807958
320,8002,4,6,0.035232154
320,8003,5,7,0.024830280
321,8001,0,2,2.894807958
321,8002,4,6,0.035232154
321,8003,5,7,0.024830280
322,8001,0,2,2.894807958
322,8002,4,6,0.035232154
322,8003,5,7,0.024830280
323,8001,0,2,2.894807958
323,8002,4,6,0.035232154
323,8003,5,7,0.024830280
324,8001,0,2,2.894807958
324,8002,4,6,0.035232154
324,8003,5,7,0.024830280
325,8001,0,2,2.894807958
325,8002,4,6,0.035232154
325,8003,5,7,0.024830280
326,8001,0,2,2.894807958
326,8002,4,6,0.035232154
326,8003,5,7,0.024830280
327,8001,0,2,2.894807958
327,8002,4,6,0.035232154
327,8003,5,7,0.024830280
328,8001,0,2,2.894807958
328,8002,4,6,0.035232154
328,8003,5,7,0.024830280
329,8001,0,2,2.894807958
329,8002,4,6,0.035232154
