interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
7,stage_arrival,9,S59,0,switch,1,50944,19,0,0,7,295.318,0,0,53.2427,0
7,stage_arrival_coalesce,0,S00,5,terminal,0,50941,110,0,0,7,1000,0,0,34.5296,0
7,stage_arrival,35,S17,2,switch,37,50945,70,0,0,7,246.878,0,0,34.4367,0
7,stage_arrival,0,S00,5,terminal,0,50946,44,0,0,7,1000,0,0,9.5645,0
7,stage_arrival,37,S32,0,switch,0,50942,105,0,0,7,103.31,0,0,34.4367,0
7,stage_arrival,33,S34,0,switch,26,50940,66,0,0,7,235.741,0,0,59.5645,0
7,stage_arrival,26,S33,0,switch,3,50946,44,0,0,7,174.708,51.5854,0,59.5645,0
7,stage_arrival,0,S00,5,terminal,0,50943,23,0,0,7,1000,0,0,19.9093,0
7,stage_arrival,0,S00,5,terminal,0,50942,105,0,0,7,1000,0,0,1.10333,0
7,stage_arrival_coalesce,0,S00,5,terminal,0,50945,70,0,0,7,1000,0,0,34.5296,0
7,stage_arrival,26,S33,0,switch,3,50940,66,0,0,7,174.708,51.5854,0,59.5645,0
