interval,event,switch,switch_name,port,target_type,target_index,capacity_gbit,queued_before_gbit,sent_gbit,queued_after_gbit,shared_queued_before_gbit,shared_queued_after_gbit,shared_buffer_gbit,dropped_gbit,active_queue_entries
1,egress,9,S59,0,switch,1,295.318,0,54.0974,0,0,0,100,0,0
1,egress,33,S34,0,switch,26,235.741,0,60.693,0,0,0,100,0,0
1,egress,6,S02,0,switch,1,138.732,0,54.0947,0,0,0,100,0,0
1,egress,22,S07,3,switch,26,124.406,0,60.693,0,0,0,100,0,0
1,egress,11,S03,0,switch,6,132.338,0,54.2841,0,0,0,100,0,0
1,egress,55,S60,1,switch,37,243.133,0,35.3057,0,0,0,100,0,0
1,egress,35,S17,2,switch,37,246.878,0,35.3057,0,0,0,100,0,0
1,egress,52,S30,2,switch,54,164.752,0,35.4988,0,0,0,100,0,0
2,egress,11,S03,0,switch,6,132.338,0,53.2427,0,0,0,100,0,0
2,egress,22,S07,3,switch,26,124.406,0,59.5645,0,0,0,100,0,0
2,egress,6,S02,0,switch,1,138.732,0,107.527,0,0,0,100,0,0
2,egress,52,S30,2,switch,54,164.752,0,34.4367,0,0,0,100,0,0
2,egress,9,S59,0,switch,1,295.318,0,53.2427,0,0,0,100,0,0
2,egress,1,S01,0,switch,0,159.728,0,108.192,0,0,0,100,0,0
2,egress,26,S33,0,switch,3,174.708,0,121.386,0,0,0,100,0,0
2,egress,35,S17,2,switch,37,246.878,0,34.4367,0,0,0,100,0,0
2,egress,54,S31,1,switch,37,242.335,0,35.4988,0,0,0,100,0,0
2,egress,55,S60,1,switch,37,243.133,0,34.4367,0,0,0,100,0,0
2,egress,37,S32,0,switch,0,103.31,0,70.6113,0,0,0,100,0,0
2,egress,33,S34,0,switch,26,235.741,0,59.5645,0,0,0,100,0,0
3,egress,35,S17,2,switch,37,246.878,0,34.4367,0,0,0,100,0,0
3,egress,26,S33,0,switch,3,174.708,0,119.129,0,0,0,100,0,0
3,egress,55,S60,1,switch,37,243.133,0,34.4367,0,0,0,100,0,0
3,egress,6,S02,0,switch,1,138.732,0,106.485,0,0,0,100,0,0
3,egress,3,S27,0,switch,0,119.129,0,119.129,2.25705,0,2.25705,100,0,2
3,egress,0,S00,5,terminal,0,1000,0,178.804,0,0,0,100,0,0
3,egress,37,S32,0,switch,0,103.31,0,103.31,1.06212,0,1.06212,100,0,1
3,egress,9,S59,0,switch,1,295.318,0,53.2427,0,0,0,100,0,0
3,egress,11,S03,0,switch,6,132.338,0,53.2427,0,0,0,100,0,0
3,egress,54,S31,1,switch,37,242.335,0,34.4367,0,0,0,100,0,0
3,egress,1,S01,0,switch,0,159.728,0,159.728,1.04143,0,1.04143,100,0,1
3,egress,52,S30,2,switch,54,164.752,0,34.4367,0,0,0,100,0,0
3,egress,22,S07,3,switch,26,124.406,0,59.5645,0,0,0,100,0,0
3,egress,33,S34,0,switch,26,235.741,0,59.5645,0,0,0,100,0,0
4,egress,3,S27,0,switch,0,119.129,2.25705,2.25705,0,2.25705,0,100,0,0
4,egress,1,S01,0,switch,0,159.728,1.04143,1.04143,0,1.04143,0,100,0,0
4,egress,37,S32,0,switch,0,103.31,1.06212,1.06212,0,1.06212,0,100,0,0
4,egress,35,S17,2,switch,37,246.878,0,34.4367,0,0,0,100,0,0
4,egress,0,S00,5,terminal,0,1000,0,382.167,0,0,0,100,0,0
4,egress,33,S34,0,switch,26,235.741,0,59.5645,0,0,0,100,0,0
4,egress,6,S02,0,switch,1,138.732,0,106.485,0,0,0,100,0,0
4,egress,9,S59,0,switch,1,295.318,0,53.2427,0,0,0,100,0,0
4,egress,22,S07,3,switch,26,124.406,0,59.5645,0,0,0,100,0,0
4,egress,55,S60,1,switch,37,243.133,0,34.4367,0,0,0,100,0,0
4,egress,1,S01,0,switch,0,159.728,0,158.687,1.04143,0,1.04143,100,0,3
4,egress,54,S31,1,switch,37,242.335,0,34.4367,0,0,0,100,0,0
4,egress,11,S03,0,switch,6,132.338,0,53.2427,0,0,0,100,0,0
4,egress,37,S32,0,switch,0,103.31,0,102.248,1.06212,0,1.06212,100,0,3
4,egress,52,S30,2,switch,54,164.752,0,34.4367,0,0,0,100,0,0
4,egress,3,S27,0,switch,0,119.129,0,116.872,2.25705,0,2.25705,100,0,2
4,egress,26,S33,0,switch,3,174.708,0,119.129,0,0,0,100,0,0
5,egress,3,S27,0,switch,0,119.129,2.25705,2.25705,0,2.25705,0,100,0,0
5,egress,1,S01,0,switch,0,159.728,1.04143,1.04143,0,1.04143,0,100,0,0
5,egress,37,S32,0,switch,0,103.31,1.06212,1.06212,0,1.06212,0,100,0,0
5,egress,35,S17,2,switch,37,246.878,0,34.4367,0,0,0,100,0,0
5,egress,33,S34,0,switch,26,235.741,0,59.5645,0,0,0,100,0,0
5,egress,26,S33,0,switch,3,174.708,0,119.129,0,0,0,100,0,0
5,egress,52,S30,2,switch,54,164.752,0,34.4367,0,0,0,100,0,0
5,egress,9,S59,0,switch,1,295.318,0,53.2427,0,0,0,100,0,0
5,egress,11,S03,0,switch,6,132.338,0,53.2427,0,0,0,100,0,0
5,egress,6,S02,0,switch,1,138.732,0,106.485,0,0,0,100,0,0
5,egress,55,S60,1,switch,37,243.133,0,34.4367,0,0,0,100,0,0
5,egress,37,S32,0,switch,0,103.31,0,102.248,1.06212,0,1.06212,100,0,3
5,egress,54,S31,1,switch,37,242.335,0,34.4367,0,0,0,100,0,0
