interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,66,S34.0,33,0,100
0,trace_offer,105,S30.1,52,0,100
0,trace_offer,44,S07.0,22,0,100
0,trace_offer,70,S17.0,35,0,100
0,trace_offer,110,S60.0,55,0,100
0,trace_offer,12,S02.0,6,0,100
0,trace_offer,19,S59.1,9,0,100
0,trace_offer,23,S03.1,11,0,100
0,send,70,S17.0,35,0,34.4057
0,send,110,S60.0,55,0,34.4057
0,send,66,S34.0,33,0,59.493
0,send,105,S30.1,52,0,34.3988
0,send,44,S07.0,22,0,59.493
0,send,12,S02.0,6,0,53.1947
0,send,19,S59.1,9,0,53.1974
0,send,23,S03.1,11,0,53.1841
1,trace_offer,105,S30.1,52,0,100
1,trace_offer,12,S02.0,6,0,100
1,trace_offer,110,S60.0,55,0,100
1,trace_offer,19,S59.1,9,0,100
1,trace_offer,66,S34.0,33,0,100
1,trace_offer,44,S07.0,22,0,100
1,trace_offer,23,S03.1,11,0,100
1,trace_offer,70,S17.0,35,0,100
1,send,23,S03.1,11,0,53.2427
1,send,66,S34.0,33,0,59.5645
1,send,110,S60.0,55,0,34.4367
1,send,105,S30.1,52,0,34.4367
1,send,12,S02.0,6,0,53.2427
1,send,19,S59.1,9,0,53.2427
1,send,70,S17.0,35,0,34.4367
1,send,44,S07.0,22,0,59.5645
2,trace_offer,70,S17.0,35,0,100
2,trace_offer,66,S34.0,33,0,100
2,trace_offer,19,S59.1,9,0,100
2,trace_offer,44,S07.0,22,0,100
2,trace_offer,110,S60.0,55,0,100
2,trace_offer,23,S03.1,11,0,100
2,trace_offer,12,S02.0,6,0,100
2,trace_offer,105,S30.1,52,0,100
2,send,19,S59.1,9,0,53.2427
2,send,110,S60.0,55,0,34.4367
2,send,70,S17.0,35,0,34.4367
2,send,105,S30.1,52,0,34.4367
2,send,23,S03.1,11,0,53.2427
2,send,12,S02.0,6,0,53.2427
2,send,66,S34.0,33,0,59.5645
2,send,44,S07.0,22,0,59.5645
3,trace_offer,44,S07.0,22,0,100
3,trace_offer,66,S34.0,33,0,100
3,trace_offer,19,S59.1,9,0,100
3,trace_offer,23,S03.1,11,0,100
3,trace_offer,12,S02.0,6,0,100
3,trace_offer,105,S30.1,52,0,100
3,trace_offer,110,S60.0,55,0,100
3,trace_offer,70,S17.0,35,0,100
3,send,44,S07.0,22,0,59.5645
3,send,19,S59.1,9,0,53.2427
3,send,110,S60.0,55,0,34.4367
3,send,70,S17.0,35,0,34.4367
3,send,105,S30.1,52,0,34.4367
3,send,12,S02.0,6,0,53.2427
3,send,66,S34.0,33,0,59.5645
3,send,23,S03.1,11,0,53.2427
4,trace_offer,105,S30.1,52,0,100
4,trace_offer,66,S34.0,33,0,100
4,trace_offer,44,S07.0,22,0,100
4,trace_offer,23,S03.1,11,0,100
4,trace_offer,70,S17.0,35,0,100
4,trace_offer,110,S60.0,55,0,100
4,trace_offer,19,S59.1,9,0,100
4,trace_offer,12,S02.0,6,0,100
4,receive,0,S00.0,0,12,53.1947
