interval,event,terminal,terminal_name,attached_switch,peer_terminal,mbit
420,receive,1,VLAN4012.1,0,0,3015.07
420,receive,1,VLAN4012.1,0,0,3015.07
423,send,0,VLAN4012.0,0,1,3015.07
424,trace_offer,0,VLAN4012.0,0,1,3015.07
424,send,0,VLAN4012.0,0,1,3015.07
425,trace_offer,0,VLAN4012.0,0,1,3015.07
422,receive,1,VLAN4012.1,0,0,3015.07
422,receive,1,VLAN4012.1,0,0,3015.07
425,send,0,VLAN4012.0,0,1,3015.07
426,trace_offer,0,VLAN4012.0,0,1,3015.07
423,receive,1,VLAN4012.1,0,0,3015.07
426,send,0,VLAN4012.0,0,1,3015.07
427,trace_offer,0,VLAN4012.0,0,1,3015.07
424,receive,1,VLAN4012.1,0,0,3015.07
427,send,0,VLAN4012.0,0,1,3015.07
428,trace_offer,0,VLAN4012.0,0,1,3015.07
425,receive,1,VLAN4012.1,0,0,3015.07
428,send,0,VLAN4012.0,0,1,3015.07
429,trace_offer,0,VLAN4012.0,0,1,3015.07
429,send,0,VLAN4012.0,0,1,3015.07
430,trace_offer,0,VLAN4012.0,0,1,3006.48
427,receive,1,VLAN4012.1,0,0,3015.07
427,receive,1,VLAN4012.1,0,0,3015.07
430,send,0,VLAN4012.0,0,1,3006.48
431,trace_offer,0,VLAN4012.0,0,1,3006.48
431,send,0,VLAN4012.0,0,1,3006.48
432,trace_offer,0,VLAN4012.0,0,1,3006.48
429,receive,1,VLAN4012.1,0,0,3006.48
429,receive,1,VLAN4012.1,0,0,3006.48
432,send,0,VLAN4012.0,0,1,3006.48
433,trace_offer,0,VLAN4012.0,0,1,3006.48
430,receive,1,VLAN4012.1,0,0,3006.48
433,send,0,VLAN4012.0,0,1,3006.48
434,trace_offer,0,VLAN4012.0,0,1,3006.48
434,send,0,VLAN4012.0,0,1,3006.48
435,trace_offer,0,VLAN4012.0,0,1,3006.48
432,receive,1,VLAN4012.1,0,0,3006.48
435,send,0,VLAN4012.0,0,1,3006.48
436,trace_offer,0,VLAN4012.0,0,1,3006.48
433,receive,1,VLAN4012.1,0,0,3006.48
433,receive,1,VLAN4012.1,0,0,3006.48
436,send,0,VLAN4012.0,0,1,3006.48
437,trace_offer,0,VLAN4012.0,0,1,3006.48
434,receive,1,VLAN4012.1,0,0,3006.48
437,send,0,VLAN4012.0,0,1,3006.48
438,trace_offer,0,VLAN4012.0,0,1,3006.48
435,receive,1,VLAN4012.1,0,0,3006.48
438,send,0,VLAN4012.0,0,1,3006.48
439,trace_offer,0,VLAN4012.0,0,1,3006.48
439,send,0,VLAN4012.0,0,1,3006.48
440,trace_offer,0,VLAN4012.0,0,1,3023.66
437,receive,1,VLAN4012.1,0,0,3006.48
437,receive,1,VLAN4012.1,0,0,3006.48
440,send,0,VLAN4012.0,0,1,3023.66
441,trace_offer,0,VLAN4012.0,0,1,3023.66
438,receive,1,VLAN4012.1,0,0,3023.66
441,send,0,VLAN4012.0,0,1,3023.66
442,trace_offer,0,VLAN4012.0,0,1,3023.66
439,receive,1,VLAN4012.1,0,0,3023.66
442,send,0,VLAN4012.0,0,1,3023.66
443,trace_offer,0,VLAN4012.0,0,1,3023.66
440,receive,1,VLAN4012.1,0,0,3023.66
443,send,0,VLAN4012.0,0,1,3023.66
444,trace_offer,0,VLAN4012.0,0,1,3023.66
444,send,0,VLAN4012.0,0,1,3023.66
445,trace_offer,0,VLAN4012.0,0,1,3023.66
442,receive,1,VLAN4012.1,0,0,3023.66
442,receive,1,VLAN4012.1,0,0,3023.66
445,send,0,VLAN4012.0,0,1,3023.66
446,trace_offer,0,VLAN4012.0,0,1,3023.66
446,send,0,VLAN4012.0,0,1,3023.66
447,trace_offer,0,VLAN4012.0,0,1,3023.66
444,receive,1,VLAN4012.1,0,0,3023.66
444,receive,1,VLAN4012.1,0,0,3023.66
447,send,0,VLAN4012.0,0,1,3023.66
448,trace_offer,0,VLAN4012.0,0,1,3023.66
445,receive,1,VLAN4012.1,0,0,3023.66
448,send,0,VLAN4012.0,0,1,3023.66
449,trace_offer,0,VLAN4012.0,0,1,3023.66
449,send,0,VLAN4012.0,0,1,3023.66
450,trace_offer,0,VLAN4012.0,0,1,3023.66
447,receive,1,VLAN4012.1,0,0,3023.66
447,receive,1,VLAN4012.1,0,0,3023.66
450,send,0,VLAN4012.0,0,1,3023.66
451,trace_offer,0,VLAN4012.0,0,1,3023.66
451,send,0,VLAN4012.0,0,1,3023.66
452,trace_offer,0,VLAN4012.0,0,1,3023.66
449,receive,1,VLAN4012.1,0,0,3023.66
452,send,0,VLAN4012.0,0,1,3023.66
453,trace_offer,0,VLAN4012.0,0,1,3023.66
450,receive,1,VLAN4012.1,0,0,3023.66
453,send,0,VLAN4012.0,0,1,3023.66
454,trace_offer,0,VLAN4012.0,0,1,3023.66
451,receive,1,VLAN4012.1,0,0,3023.66
454,send,0,VLAN4012.0,0,1,3023.66
455,trace_offer,0,VLAN4012.0,0,1,3023.66
452,receive,1,VLAN4012.1,0,0,3023.66
452,receive,1,VLAN4012.1,0,0,3023.66
455,send,0,VLAN4012.0,0,1,3023.66
456,trace_offer,0,VLAN4012.0,0,1,3023.66
453,receive,1,VLAN4012.1,0,0,3023.66
456,send,0,VLAN4012.0,0,1,3023.66
457,trace_offer,0,VLAN4012.0,0,1,3023.66
457,send,0,VLAN4012.0,0,1,3023.66
458,trace_offer,0,VLAN4012.0,0,1,3023.66
455,receive,1,VLAN4012.1,0,0,3023.66
455,receive,1,VLAN4012.1,0,0,3023.66
458,send,0,VLAN4012.0,0,1,3023.66
459,trace_offer,0,VLAN4012.0,0,1,3023.66
459,send,0,VLAN4012.0,0,1,3023.66
460,trace_offer,0,VLAN4012.0,0,1,2989.3
457,receive,1,VLAN4012.1,0,0,3023.66
460,send,0,VLAN4012.0,0,1,2989.3
461,trace_offer,0,VLAN4012.0,0,1,2989.3
458,receive,1,VLAN4012.1,0,0,2989.3
458,receive,1,VLAN4012.1,0,0,3023.66
461,send,0,VLAN4012.0,0,1,2989.3
462,trace_offer,0,VLAN4012.0,0,1,2989.3
459,receive,1,VLAN4012.1,0,0,2989.3
462,send,0,VLAN4012.0,0,1,2989.3
463,trace_offer,0,VLAN4012.0,0,1,2989.3
460,receive,1,VLAN4012.1,0,0,2989.3
463,send,0,VLAN4012.0,0,1,2989.3
464,trace_offer,0,VLAN4012.0,0,1,2989.3
464,send,0,VLAN4012.0,0,1,2989.3
465,trace_offer,0,VLAN4012.0,0,1,2989.3
462,receive,1,VLAN4012.1,0,0,2989.3
462,receive,1,VLAN4012.1,0,0,2989.3
465,send,0,VLAN4012.0,0,1,2989.3
466,trace_offer,0,VLAN4012.0,0,1,2989.3
463,receive,1,VLAN4012.1,0,0,2989.3
466,send,0,VLAN4012.0,0,1,2989.3
467,trace_offer,0,VLAN4012.0,0,1,2989.3
464,receive,1,VLAN4012.1,0,0,2989.3
467,send,0,VLAN4012.0,0,1,2989.3
468,trace_offer,0,VLAN4012.0,0,1,2989.3
468,send,0,VLAN4012.0,0,1,2989.3
469,trace_offer,0,VLAN4012.0,0,1,2989.3
466,receive,1,VLAN4012.1,0,0,2989.3
469,send,0,VLAN4012.0,0,1,2989.3
470,trace_offer,0,VLAN4012.0,0,1,2989.3
467,receive,1,VLAN4012.1,0,0,2989.3
470,send,0,VLAN4012.0,0,1,2989.3
471,trace_offer,0,VLAN4012.0,0,1,2989.3
468,receive,1,VLAN4012.1,0,0,2989.3
468,receive,1,VLAN4012.1,0,0,2989.3
471,send,0,VLAN4012.0,0,1,2989.3
472,trace_offer,0,VLAN4012.0,0,1,2989.3
472,send,0,VLAN4012.0,0,1,2989.3
473,trace_offer,0,VLAN4012.0,0,1,2989.3
470,receive,1,VLAN4012.1,0,0,2989.3
470,receive,1,VLAN4012.1,0,0,2989.3
473,send,0,VLAN4012.0,0,1,2989.3
474,trace_offer,0,VLAN4012.0,0,1,2989.3
474,send,0,VLAN4012.0,0,1,2989.3
475,trace_offer,0,VLAN4012.0,0,1,2989.3
472,receive,1,VLAN4012.1,0,0,2989.3
472,receive,1,VLAN4012.1,0,0,2989.3
475,send,0,VLAN4012.0,0,1,2989.3
476,trace_offer,0,VLAN4012.0,0,1,2989.3
473,receive,1,VLAN4012.1,0,0,2989.3
476,send,0,VLAN4012.0,0,1,2989.3
477,trace_offer,0,VLAN4012.0,0,1,2989.3
477,send,0,VLAN4012.0,0,1,2989.3
478,trace_offer,0,VLAN4012.0,0,1,2989.3
475,receive,1,VLAN4012.1,0,0,2989.3
475,receive,1,VLAN4012.1,0,0,2989.3
478,send,0,VLAN4012.0,0,1,2989.3
479,trace_offer,0,VLAN4012.0,0,1,2989.3
479,send,0,VLAN4012.0,0,1,2989.3
480,trace_offer,0,VLAN4012.0,0,1,2972.12
477,receive,1,VLAN4012.1,0,0,2989.3
480,send,0,VLAN4012.0,0,1,2972.12
481,trace_offer,0,VLAN4012.0,0,1,2972.12
478,receive,1,VLAN4012.1,0,0,2989.3
481,send,0,VLAN4012.0,0,1,2972.12
482,trace_offer,0,VLAN4012.0,0,1,2972.12
479,receive,1,VLAN4012.1,0,0,2972.12
479,receive,1,VLAN4012.1,0,0,2972.12
482,send,0,VLAN4012.0,0,1,2972.12
483,trace_offer,0,VLAN4012.0,0,1,2972.12
483,send,0,VLAN4012.0,0,1,2972.12
484,trace_offer,0,VLAN4012.0,0,1,2972.12
481,receive,1,VLAN4012.1,0,0,2972.12
484,send,0,VLAN4012.0,0,1,2972.12
485,trace_offer,0,VLAN4012.0,0,1,2972.12
482,receive,1,VLAN4012.1,0,0,2972.12
482,receive,1,VLAN4012.1,0,0,2972.12
485,send,0,VLAN4012.0,0,1,2972.12
486,trace_offer,0,VLAN4012.0,0,1,2972.12
486,send,0,VLAN4012.0,0,1,2972.12
487,trace_offer,0,VLAN4012.0,0,1,2972.12
484,receive,1,VLAN4012.1,0,0,2972.12
484,receive,1,VLAN4012.1,0,0,2972.12
487,send,0,VLAN4012.0,0,1,2972.12
488,trace_offer,0,VLAN4012.0,0,1,2972.12
485,receive,1,VLAN4012.1,0,0,2972.12
488,send,0,VLAN4012.0,0,1,2972.12
489,trace_offer,0,VLAN4012.0,0,1,2972.12
489,send,0,VLAN4012.0,0,1,2972.12
490,trace_offer,0,VLAN4012.0,0,1,2972.12
487,receive,1,VLAN4012.1,0,0,2972.12
487,receive,1,VLAN4012.1,0,0,2972.12
490,send,0,VLAN4012.0,0,1,2972.12
491,trace_offer,0,VLAN4012.0,0,1,2972.12
491,send,0,VLAN4012.0,0,1,2972.12
492,trace_offer,0,VLAN4012.0,0,1,2972.12
489,receive,1,VLAN4012.1,0,0,2972.12
492,send,0,VLAN4012.0,0,1,2972.12
493,trace_offer,0,VLAN4012.0,0,1,2972.12
490,receive,1,VLAN4012.1,0,0,2972.12
493,send,0,VLAN4012.0,0,1,2972.12
494,trace_offer,0,VLAN4012.0,0,1,2972.12
491,receive,1,VLAN4012.1,0,0,2972.12
494,send,0,VLAN4012.0,0,1,2972.12
495,trace_offer,0,VLAN4012.0,0,1,2972.12
492,receive,1,VLAN4012.1,0,0,2972.12
492,receive,1,VLAN4012.1,0,0,2972.12
495,send,0,VLAN4012.0,0,1,2972.12
496,trace_offer,0,VLAN4012.0,0,1,2972.12
496,send,0,VLAN4012.0,0,1,2972.12
497,trace_offer,0,VLAN4012.0,0,1,2972.12
494,receive,1,VLAN4012.1,0,0,2972.12
494,receive,1,VLAN4012.1,0,0,2972.12
497,send,0,VLAN4012.0,0,1,2972.12
498,trace_offer,0,VLAN4012.0,0,1,2972.12
495,receive,1,VLAN4012.1,0,0,2972.12
498,send,0,VLAN4012.0,0,1,2972.12
499,trace_offer,0,VLAN4012.0,0,1,2972.12
499,send,0,VLAN4012.0,0,1,2972.12
500,trace_offer,0,VLAN4012.0,0,1,2980.71
497,receive,1,VLAN4012.1,0,0,2972.12
500,send,0,VLAN4012.0,0,1,2980.71
501,trace_offer,0,VLAN4012.0,0,1,2980.71
498,receive,1,VLAN4012.1,0,0,2972.12
498,receive,1,VLAN4012.1,0,0,2980.71
501,send,0,VLAN4012.0,0,1,2980.71
502,trace_offer,0,VLAN4012.0,0,1,2980.71
499,receive,1,VLAN4012.1,0,0,2980.71
502,send,0,VLAN4012.0,0,1,2980.71
503,trace_offer,0,VLAN4012.0,0,1,2980.71
503,send,0,VLAN4012.0,0,1,2980.71
504,trace_offer,0,VLAN4012.0,0,1,2980.71
501,receive,1,VLAN4012.1,0,0,2980.71
504,send,0,VLAN4012.0,0,1,2980.71
505,trace_offer,0,VLAN4012.0,0,1,2980.71
502,receive,1,VLAN4012.1,0,0,2980.71
505,send,0,VLAN4012.0,0,1,2980.71
506,trace_offer,0,VLAN4012.0,0,1,2980.71
503,receive,1,VLAN4012.1,0,0,2980.71
506,send,0,VLAN4012.0,0,1,2980.71
507,trace_offer,0,VLAN4012.0,0,1,2980.71
504,receive,1,VLAN4012.1,0,0,2980.71
504,receive,1,VLAN4012.1,0,0,2980.71
507,send,0,VLAN4012.0,0,1,2980.71
508,trace_offer,0,VLAN4012.0,0,1,2980.71
505,receive,1,VLAN4012.1,0,0,2980.71
508,send,0,VLAN4012.0,0,1,2980.71
509,trace_offer,0,VLAN4012.0,0,1,2980.71
509,send,0,VLAN4012.0,0,1,2980.71
510,trace_offer,0,VLAN4012.0,0,1,2980.71
507,receive,1,VLAN4012.1,0,0,2980.71
507,receive,1,VLAN4012.1,0,0,2980.71
510,send,0,VLAN4012.0,0,1,2980.71
511,trace_offer,0,VLAN4012.0,0,1,2980.71
508,receive,1,VLAN4012.1,0,0,2980.71
511,send,0,VLAN4012.0,0,1,2980.71
512,trace_offer,0,VLAN4012.0,0,1,2980.71
512,send,0,VLAN4012.0,0,1,2980.71
513,trace_offer,0,VLAN4012.0,0,1,2980.71
510,receive,1,VLAN4012.1,0,0,2980.71
510,receive,1,VLAN4012.1,0,0,2980.71
513,send,0,VLAN4012.0,0,1,2980.71
514,trace_offer,0,VLAN4012.0,0,1,2980.71
514,send,0,VLAN4012.0,0,1,2980.71
515,trace_offer,0,VLAN4012.0,0,1,2980.71
512,receive,1,VLAN4012.1,0,0,2980.71
515,send,0,VLAN4012.0,0,1,2980.71
516,trace_offer,0,VLAN4012.0,0,1,2980.71
513,receive,1,VLAN4012.1,0,0,2980.71
516,send,0,VLAN4012.0,0,1,2980.71
517,trace_offer,0,VLAN4012.0,0,1,2980.71
514,receive,1,VLAN4012.1,0,0,2980.71
517,send,0,VLAN4012.0,0,1,2980.71
518,trace_offer,0,VLAN4012.0,0,1,2980.71
515,receive,1,VLAN4012.1,0,0,2980.71
515,receive,1,VLAN4012.1,0,0,2980.71
518,send,0,VLAN4012.0,0,1,2980.71
519,trace_offer,0,VLAN4012.0,0,1,2980.71
519,send,0,VLAN4012.0,0,1,2980.71
520,trace_offer,0,VLAN4012.0,0,1,2989.3
517,receive,1,VLAN4012.1,0,0,2980.71
517,receive,1,VLAN4012.1,0,0,2980.71
520,send,0,VLAN4012.0,0,1,2989.3
521,trace_offer,0,VLAN4012.0,0,1,2989.3
521,send,0,VLAN4012.0,0,1,2989.3
522,trace_offer,0,VLAN4012.0,0,1,2989.3
519,receive,1,VLAN4012.1,0,0,2989.3
522,send,0,VLAN4012.0,0,1,2989.3
523,trace_offer,0,VLAN4012.0,0,1,2989.3
520,receive,1,VLAN4012.1,0,0,2989.3
523,send,0,VLAN4012.0,0,1,2989.3
524,trace_offer,0,VLAN4012.0,0,1,2989.3
521,receive,1,VLAN4012.1,0,0,2989.3
524,send,0,VLAN4012.0,0,1,2989.3
525,trace_offer,0,VLAN4012.0,0,1,2989.3
522,receive,1,VLAN4012.1,0,0,2989.3
522,receive,1,VLAN4012.1,0,0,2989.3
525,send,0,VLAN4012.0,0,1,2989.3
526,trace_offer,0,VLAN4012.0,0,1,2989.3
523,receive,1,VLAN4012.1,0,0,2989.3
526,send,0,VLAN4012.0,0,1,2989.3
527,trace_offer,0,VLAN4012.0,0,1,2989.3
527,send,0,VLAN4012.0,0,1,2989.3
528,trace_offer,0,VLAN4012.0,0,1,2989.3
525,receive,1,VLAN4012.1,0,0,2989.3
528,send,0,VLAN4012.0,0,1,2989.3
529,trace_offer,0,VLAN4012.0,0,1,2989.3
526,receive,1,VLAN4012.1,0,0,2989.3
529,send,0,VLAN4012.0,0,1,2989.3
530,trace_offer,0,VLAN4012.0,0,1,2997.89
527,receive,1,VLAN4012.1,0,0,2989.3
527,receive,1,VLAN4012.1,0,0,2989.3
530,send,0,VLAN4012.0,0,1,2997.89
531,trace_offer,0,VLAN4012.0,0,1,2997.89
531,send,0,VLAN4012.0,0,1,2997.89
532,trace_offer,0,VLAN4012.0,0,1,2997.89
529,receive,1,VLAN4012.1,0,0,2997.89
532,send,0,VLAN4012.0,0,1,2997.89
533,trace_offer,0,VLAN4012.0,0,1,2997.89
530,receive,1,VLAN4012.1,0,0,2997.89
530,receive,1,VLAN4012.1,0,0,2997.89
533,send,0,VLAN4012.0,0,1,2997.89
534,trace_offer,0,VLAN4012.0,0,1,2997.89
534,send,0,VLAN4012.0,0,1,2997.89
535,trace_offer,0,VLAN4012.0,0,1,2997.89
532,receive,1,VLAN4012.1,0,0,2997.89
535,send,0,VLAN4012.0,0,1,2997.89
536,trace_offer,0,VLAN4012.0,0,1,2997.89
533,receive,1,VLAN4012.1,0,0,2997.89
536,send,0,VLAN4012.0,0,1,2997.89
537,trace_offer,0,VLAN4012.0,0,1,2997.89
534,receive,1,VLAN4012.1,0,0,2997.89
537,send,0,VLAN4012.0,0,1,2997.89
538,trace_offer,0,VLAN4012.0,0,1,2997.89
535,receive,1,VLAN4012.1,0,0,2997.89
535,receive,1,VLAN4012.1,0,0,2997.89
538,send,0,VLAN4012.0,0,1,2997.89
539,trace_offer,0,VLAN4012.0,0,1,2997.89
539,send,0,VLAN4012.0,0,1,2997.89
540,trace_offer,0,VLAN4012.0,0,1,3006.48
537,receive,1,VLAN4012.1,0,0,2997.89
540,send,0,VLAN4012.0,0,1,3006.48
541,trace_offer,0,VLAN4012.0,0,1,3006.48
538,receive,1,VLAN4012.1,0,0,2997.89
541,send,0,VLAN4012.0,0,1,3006.48
542,trace_offer,0,VLAN4012.0,0,1,3006.48
539,receive,1,VLAN4012.1,0,0,3006.48
542,send,0,VLAN4012.0,0,1,3006.48
543,trace_offer,0,VLAN4012.0,0,1,3006.48
540,receive,1,VLAN4012.1,0,0,3006.48
540,receive,1,VLAN4012.1,0,0,3006.48
543,send,0,VLAN4012.0,0,1,3006.48
544,trace_offer,0,VLAN4012.0,0,1,3006.48
544,send,0,VLAN4012.0,0,1,3006.48
545,trace_offer,0,VLAN4012.0,0,1,3006.48
542,receive,1,VLAN4012.1,0,0,3006.48
542,receive,1,VLAN4012.1,0,0,3006.48
545,send,0,VLAN4012.0,0,1,3006.48
546,trace_offer,0,VLAN4012.0,0,1,3006.48
546,send,0,VLAN4012.0,0,1,3006.48
547,trace_offer,0,VLAN4012.0,0,1,3006.48
544,receive,1,VLAN4012.1,0,0,3006.48
547,send,0,VLAN4012.0,0,1,3006.48
548,trace_offer,0,VLAN4012.0,0,1,3006.48
545,receive,1,VLAN4012.1,0,0,3006.48
548,send,0,VLAN4012.0,0,1,3006.48
549,trace_offer,0,VLAN4012.0,0,1,3006.48
546,receive,1,VLAN4012.1,0,0,3006.48
549,send,0,VLAN4012.0,0,1,3006.48
550,trace_offer,0,VLAN4012.0,0,1,2980.71
547,receive,1,VLAN4012.1,0,0,3006.48
550,send,0,VLAN4012.0,0,1,2980.71
551,trace_offer,0,VLAN4012.0,0,1,2980.71
548,receive,1,VLAN4012.1,0,0,3006.48
551,send,0,VLAN4012.0,0,1,2980.71
552,trace_offer,0,VLAN4012.0,0,1,2980.71
549,receive,1,VLAN4012.1,0,0,2980.71
552,send,0,VLAN4012.0,0,1,2980.71
553,trace_offer,0,VLAN4012.0,0,1,2980.71
550,receive,1,VLAN4012.1,0,0,2980.71
553,send,0,VLAN4012.0,0,1,2980.71
554,trace_offer,0,VLAN4012.0,0,1,2980.71
551,receive,1,VLAN4012.1,0,0,2980.71
554,send,0,VLAN4012.0,0,1,2980.71
555,trace_offer,0,VLAN4012.0,0,1,2980.71
552,receive,1,VLAN4012.1,0,0,2980.71
555,send,0,VLAN4012.0,0,1,2980.71
556,trace_offer,0,VLAN4012.0,0,1,2980.71
553,receive,1,VLAN4012.1,0,0,2980.71
556,send,0,VLAN4012.0,0,1,2980.71
557,trace_offer,0,VLAN4012.0,0,1,2980.71
554,receive,1,VLAN4012.1,0,0,2980.71
557,send,0,VLAN4012.0,0,1,2980.71
558,trace_offer,0,VLAN4012.0,0,1,2980.71
555,receive,1,VLAN4012.1,0,0,2980.71
555,receive,1,VLAN4012.1,0,0,2980.71
558,send,0,VLAN4012.0,0,1,2980.71
559,trace_offer,0,VLAN4012.0,0,1,2980.71
559,send,0,VLAN4012.0,0,1,2980.71
560,trace_offer,0,VLAN4012.0,0,1,2972.12
557,receive,1,VLAN4012.1,0,0,2980.71
560,send,0,VLAN4012.0,0,1,2972.12
561,trace_offer,0,VLAN4012.0,0,1,2972.12
558,receive,1,VLAN4012.1,0,0,2972.12
558,receive,1,VLAN4012.1,0,0,2980.71
561,send,0,VLAN4012.0,0,1,2972.12
562,trace_offer,0,VLAN4012.0,0,1,2972.12
562,send,0,VLAN4012.0,0,1,2972.12
563,trace_offer,0,VLAN4012.0,0,1,2972.12
560,receive,1,VLAN4012.1,0,0,2972.12
560,receive,1,VLAN4012.1,0,0,2972.12
563,send,0,VLAN4012.0,0,1,2972.12
564,trace_offer,0,VLAN4012.0,0,1,2972.12
564,send,0,VLAN4012.0,0,1,2972.12
565,trace_offer,0,VLAN4012.0,0,1,2972.12
562,receive,1,VLAN4012.1,0,0,2972.12
565,send,0,VLAN4012.0,0,1,2972.12
566,trace_offer,0,VLAN4012.0,0,1,2972.12
563,receive,1,VLAN4012.1,0,0,2972.12
566,send,0,VLAN4012.0,0,1,2972.12
567,trace_offer,0,VLAN4012.0,0,1,2972.12
564,receive,1,VLAN4012.1,0,0,2972.12
567,send,0,VLAN4012.0,0,1,2972.12
568,trace_offer,0,VLAN4012.0,0,1,2972.12
565,receive,1,VLAN4012.1,0,0,2972.12
565,receive,1,VLAN4012.1,0,0,2972.12
568,send,0,VLAN4012.0,0,1,2972.12
569,trace_offer,0,VLAN4012.0,0,1,2972.12
569,send,0,VLAN4012.0,0,1,2972.12
570,trace_offer,0,VLAN4012.0,0,1,2954.94
567,receive,1,VLAN4012.1,0,0,2972.12
567,receive,1,VLAN4012.1,0,0,2972.12
570,send,0,VLAN4012.0,0,1,2954.94
571,trace_offer,0,VLAN4012.0,0,1,2954.94
571,send,0,VLAN4012.0,0,1,2954.94
572,trace_offer,0,VLAN4012.0,0,1,2954.94
569,receive,1,VLAN4012.1,0,0,2954.94
569,receive,1,VLAN4012.1,0,0,2954.94
572,send,0,VLAN4012.0,0,1,2954.94
573,trace_offer,0,VLAN4012.0,0,1,2954.94
573,send,0,VLAN4012.0,0,1,2954.94
574,trace_offer,0,VLAN4012.0,0,1,2954.94
571,receive,1,VLAN4012.1,0,0,2954.94
574,send,0,VLAN4012.0,0,1,2954.94
575,trace_offer,0,VLAN4012.0,0,1,2954.94
572,receive,1,VLAN4012.1,0,0,2954.94
572,receive,1,VLAN4012.1,0,0,2954.94
575,send,0,VLAN4012.0,0,1,2954.94
576,trace_offer,0,VLAN4012.0,0,1,2954.94
576,send,0,VLAN4012.0,0,1,2954.94
577,trace_offer,0,VLAN4012.0,0,1,2954.94
574,receive,1,VLAN4012.1,0,0,2954.94
577,send,0,VLAN4012.0,0,1,2954.94
578,trace_offer,0,VLAN4012.0,0,1,2954.94
575,receive,1,VLAN4012.1,0,0,2954.94
578,send,0,VLAN4012.0,0,1,2954.94
579,trace_offer,0,VLAN4012.0,0,1,2954.94
576,receive,1,VLAN4012.1,0,0,2954.94
579,send,0,VLAN4012.0,0,1,2954.94
580,trace_offer,0,VLAN4012.0,0,1,2954.94
577,receive,1,VLAN4012.1,0,0,2954.94
577,receive,1,VLAN4012.1,0,0,2954.94
580,send,0,VLAN4012.0,0,1,2954.94
581,trace_offer,0,VLAN4012.0,0,1,2954.94
578,receive,1,VLAN4012.1,0,0,2954.94
581,send,0,VLAN4012.0,0,1,2954.94
582,trace_offer,0,VLAN4012.0,0,1,2954.94
579,receive,1,VLAN4012.1,0,0,2954.94
582,send,0,VLAN4012.0,0,1,2954.94
583,trace_offer,0,VLAN4012.0,0,1,2954.94
583,send,0,VLAN4012.0,0,1,2954.94
584,trace_offer,0,VLAN4012.0,0,1,2954.94
581,receive,1,VLAN4012.1,0,0,2954.94
584,send,0,VLAN4012.0,0,1,2954.94
585,trace_offer,0,VLAN4012.0,0,1,2954.94
582,receive,1,VLAN4012.1,0,0,2954.94
585,send,0,VLAN4012.0,0,1,2954.94
586,trace_offer,0,VLAN4012.0,0,1,2954.94
583,receive,1,VLAN4012.1,0,0,2954.94
586,send,0,VLAN4012.0,0,1,2954.94
587,trace_offer,0,VLAN4012.0,0,1,2954.94
584,receive,1,VLAN4012.1,0,0,2954.94
584,receive,1,VLAN4012.1,0,0,2954.94
587,send,0,VLAN4012.0,0,1,2954.94
588,trace_offer,0,VLAN4012.0,0,1,2954.94
585,receive,1,VLAN4012.1,0,0,2954.94
588,send,0,VLAN4012.0,0,1,2954.94
589,trace_offer,0,VLAN4012.0,0,1,2954.94
589,send,0,VLAN4012.0,0,1,2954.94
590,trace_offer,0,VLAN4012.0,0,1,2954.94
587,receive,1,VLAN4012.1,0,0,2954.94
590,send,0,VLAN4012.0,0,1,2954.94
591,trace_offer,0,VLAN4012.0,0,1,2954.94
588,receive,1,VLAN4012.1,0,0,2954.94
591,send,0,VLAN4012.0,0,1,2954.94
592,trace_offer,0,VLAN4012.0,0,1,2954.94
589,receive,1,VLAN4012.1,0,0,2954.94
592,send,0,VLAN4012.0,0,1,2954.94
593,trace_offer,0,VLAN4012.0,0,1,2954.94
590,receive,1,VLAN4012.1,0,0,2954.94
590,receive,1,VLAN4012.1,0,0,2954.94
593,send,0,VLAN4012.0,0,1,2954.94
594,trace_offer,0,VLAN4012.0,0,1,2954.94
594,send,0,VLAN4012.0,0,1,2954.94
595,trace_offer,0,VLAN4012.0,0,1,2954.94
592,receive,1,VLAN4012.1,0,0,2954.94
592,receive,1,VLAN4012.1,0,0,2954.94
595,send,0,VLAN4012.0,0,1,2954.94
596,trace_offer,0,VLAN4012.0,0,1,2954.94
593,receive,1,VLAN4012.1,0,0,2954.94
596,send,0,VLAN4012.0,0,1,2954.94
597,trace_offer,0,VLAN4012.0,0,1,2954.94
597,send,0,VLAN4012.0,0,1,2954.94
598,trace_offer,0,VLAN4012.0,0,1,2954.94
595,receive,1,VLAN4012.1,0,0,2954.94
595,receive,1,VLAN4012.1,0,0,2954.94
598,send,0,VLAN4012.0,0,1,2954.94
599,trace_offer,0,VLAN4012.0,0,1,2954.94
599,send,0,VLAN4012.0,0,1,2954.94
597,receive,1,VLAN4012.1,0,0,2954.94
598,receive,1,VLAN4012.1,0,0,2954.94
