interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,105,S30.1,52,0,100
0,trace_offer,11,S63.1,5,0,100
0,trace_offer,43,S53.1,21,0,100
0,trace_offer,4,S10.0,2,0,100
0,trace_offer,115,S47.1,57,0,100
0,trace_offer,73,S18.1,36,0,100
0,trace_offer,106,S55.0,53,0,100
0,trace_offer,23,S03.1,11,0,100
0,send,4,S10.0,2,0,100
0,send,106,S55.0,53,0,100
0,send,115,S47.1,57,0,100
0,send,105,S30.1,52,0,100
0,send,73,S18.1,36,0,100
0,send,11,S63.1,5,0,100
0,send,43,S53.1,21,0,100
0,send,23,S03.1,11,0,100
1,trace_offer,73,S18.1,36,0,100
1,trace_offer,106,S55.0,53,0,100
1,trace_offer,11,S63.1,5,0,100
1,trace_offer,4,S10.0,2,0,100
1,trace_offer,115,S47.1,57,0,100
1,trace_offer,105,S30.1,52,0,100
1,trace_offer,43,S53.1,21,0,100
1,trace_offer,23,S03.1,11,0,100
1,send,105,S30.1,52,0,100
1,send,11,S63.1,5,0,100
1,send,4,S10.0,2,0,100
1,send,23,S03.1,11,0,100
1,send,115,S47.1,57,0,100
1,send,106,S55.0,53,0,100
1,send,73,S18.1,36,0,100
1,send,43,S53.1,21,0,100
2,trace_offer,73,S18.1,36,0,100
2,trace_offer,43,S53.1,21,0,100
2,trace_offer,11,S63.1,5,0,100
2,trace_offer,4,S10.0,2,0,100
2,trace_offer,23,S03.1,11,0,100
2,trace_offer,106,S55.0,53,0,100
2,trace_offer,105,S30.1,52,0,100
2,trace_offer,115,S47.1,57,0,100
2,send,11,S63.1,5,0,100
2,send,115,S47.1,57,0,100
2,send,73,S18.1,36,0,100
2,send,43,S53.1,21,0,100
2,send,105,S30.1,52,0,100
2,send,106,S55.0,53,0,100
2,send,4,S10.0,2,0,100
2,send,23,S03.1,11,0,100
3,trace_offer,4,S10.0,2,0,100
3,trace_offer,106,S55.0,53,0,100
3,trace_offer,11,S63.1,5,0,100
3,trace_offer,115,S47.1,57,0,100
3,trace_offer,43,S53.1,21,0,100
3,trace_offer,23,S03.1,11,0,100
3,trace_offer,73,S18.1,36,0,100
3,trace_offer,105,S30.1,52,0,100
3,receive,0,S00.0,0,11,100
3,send,23,S03.1,11,0,80.1579
3,send,106,S55.0,53,0,100
3,send,115,S47.1,57,0,100
3,send,43,S53.1,21,0,80.1761
3,send,11,S63.1,5,0,100
3,send,105,S30.1,52,0,52.2883
3,send,4,S10.0,2,0,100
3,send,73,S18.1,36,0,52.7482
4,trace_offer,73,S18.1,36,0,100
4,trace_offer,105,S30.1,52,0,100
4,trace_offer,43,S53.1,21,0,100
4,trace_offer,115,S47.1,57,0,100
4,trace_offer,106,S55.0,53,0,100
4,trace_offer,4,S10.0,2,0,100
4,trace_offer,23,S03.1,11,0,100
4,trace_offer,11,S63.1,5,0,100
4,receive,0,S00.0,0,11,100
4,send,105,S30.1,52,0,51.655
4,send,23,S03.1,11,0,69.4227
4,send,43,S53.1,21,0,79.864
4,send,106,S55.0,53,0,100
4,send,11,S63.1,5,0,100
4,send,4,S10.0,2,0,70.0319
4,send,115,S47.1,57,0,100
4,send,73,S18.1,36,0,51.655
5,trace_offer,73,S18.1,36,0,100
5,trace_offer,11,S63.1,5,0,100
5,trace_offer,105,S30.1,52,0,100
5,trace_offer,43,S53.1,21,0,100
5,trace_offer,23,S03.1,11,0,100
5,trace_offer,4,S10.0,2,0,100
5,trace_offer,106,S55.0,53,0,100
5,trace_offer,115,S47.1,57,0,100
5,receive,0,S00.0,0,115,100
5,receive,0,S00.0,0,73,51.655
5,receive,0,S00.0,0,23,79.864
5,receive,0,S00.0,0,43,79.864
5,receive,0,S00.0,0,11,100
5,receive,0,S00.0,0,105,51.655
5,send,43,S53.1,21,0,53.3917
5,send,115,S47.1,57,0,100
5,send,106,S55.0,53,0,100
5,send,4,S10.0,2,0,53.3394
5,send,23,S03.1,11,0,53.333
5,send,73,S18.1,36,0,51.655
5,send,11,S63.1,5,0,100
5,send,105,S30.1,52,0,51.655
6,trace_offer,23,S03.1,11,0,100
6,trace_offer,4,S10.0,2,0,100
6,trace_offer,115,S47.1,57,0,100
6,trace_offer,11,S63.1,5,0,100
6,trace_offer,43,S53.1,21,0,100
6,trace_offer,105,S30.1,52,0,100
6,trace_offer,106,S55.0,53,0,100
6,trace_offer,73,S18.1,36,0,100
6,receive,0,S00.0,0,115,100
6,receive,0,S00.0,0,11,100
6,receive,0,S00.0,0,23,79.864
6,receive,0,S00.0,0,43,79.864
6,receive,0,S00.0,0,73,51.655
6,receive,0,S00.0,0,105,51.655
6,receive,0,S00.0,0,106,100
6,send,115,S47.1,57,0,100
6,send,43,S53.1,21,0,53.2427
6,send,4,S10.0,2,0,53.2427
6,send,73,S18.1,36,0,51.655
6,send,11,S63.1,5,0,100
6,send,106,S55.0,53,0,100
6,send,23,S03.1,11,0,53.2427
6,send,105,S30.1,52,0,51.655
7,trace_offer,115,S47.1,57,0,100
7,trace_offer,23,S03.1,11,0,100
7,trace_offer,73,S18.1,36,0,100
7,trace_offer,43,S53.1,21,0,100
7,trace_offer,4,S10.0,2,0,100
7,trace_offer,11,S63.1,5,0,100
7,trace_offer,106,S55.0,53,0,100
7,trace_offer,105,S30.1,52,0,100
7,receive,0,S00.0,0,4,26.3947
7,receive,0,S00.0,0,23,66.6667
7,receive,0,S00.0,0,11,100
7,receive,0,S00.0,0,105,4.965
7,receive,0,S00.0,0,43,66.6667
7,receive,0,S00.0,0,73,98.345
7,receive,0,S00.0,0,106,100
7,receive,0,S00.0,0,115,100
7,send,11,S63.1,5,0,100
7,send,23,S03.1,11,0,53.2427
7,send,43,S53.1,21,0,53.2427
7,send,4,S10.0,2,0,53.2427
7,send,115,S47.1,57,0,100
7,send,105,S30.1,52,0,51.655
7,send,106,S55.0,53,0,100
7,send,73,S18.1,36,0,51.655
8,trace_offer,115,S47.1,57,0,100
8,trace_offer,106,S55.0,53,0,100
8,trace_offer,43,S53.1,21,0,100
8,trace_offer,105,S30.1,52,0,100
8,trace_offer,11,S63.1,5,0,100
8,trace_offer,23,S03.1,11,0,100
8,trace_offer,73,S18.1,36,0,100
8,trace_offer,4,S10.0,2,0,100
8,receive,0,S00.0,0,23,19.9093
8,receive,0,S00.0,0,73,100
8,receive,0,S00.0,0,115,100
8,receive,0,S00.0,0,4,46.304
8,receive,0,S00.0,0,106,100
8,receive,0,S00.0,0,11,100
8,receive,0,S00.0,0,105,3.31
8,receive,0,S00.0,0,43,93.5147
8,send,11,S63.1,5,0,100
8,send,105,S30.1,52,0,51.655
8,send,73,S18.1,36,0,51.655
8,send,106,S55.0,53,0,100
8,send,43,S53.1,21,0,53.2427
8,send,115,S47.1,57,0,100
8,send,4,S10.0,2,0,53.2427
8,send,23,S03.1,11,0,53.2427
9,trace_offer,11,S63.1,5,0,100
9,trace_offer,106,S55.0,53,0,100
9,trace_offer,115,S47.1,57,0,100
9,trace_offer,4,S10.0,2,0,100
9,trace_offer,105,S30.1,52,0,100
9,trace_offer,43,S53.1,21,0,100
9,trace_offer,23,S03.1,11,0,100
9,trace_offer,73,S18.1,36,0,100
9,receive,0,S00.0,0,73,52.7482
9,receive,0,S00.0,0,115,100
9,receive,0,S00.0,0,43,80.1761
9,receive,0,S00.0,0,23,59.6426
9,receive,0,S00.0,0,4,19.9093
9,receive,0,S00.0,0,105,50.5618
9,receive,0,S00.0,0,11,100
9,receive,0,S00.0,0,106,100
9,send,106,S55.0,53,0,100
9,send,105,S30.1,52,0,51.655
9,send,23,S03.1,11,0,53.2427
9,send,11,S63.1,5,0,100
9,send,43,S53.1,21,0,53.2427
9,send,115,S47.1,57,0,100
9,send,73,S18.1,36,0,51.655
9,send,4,S10.0,2,0,53.2427
10,trace_offer,43,S53.1,21,0,100
10,trace_offer,106,S55.0,53,0,100
10,trace_offer,11,S63.1,5,0,100
10,trace_offer,115,S47.1,57,0,100
10,trace_offer,105,S30.1,52,0,100
10,trace_offer,23,S03.1,11,0,100
10,trace_offer,4,S10.0,2,0,100
10,trace_offer,73,S18.1,36,0,100
10,receive,0,S00.0,0,115,100
10,receive,0,S00.0,0,73,51.655
10,receive,0,S00.0,0,105,51.655
10,receive,0,S00.0,0,11,100
10,receive,0,S00.0,0,106,100
10,receive,0,S00.0,0,43,79.864
10,receive,0,S00.0,0,4,59.9547
10,receive,0,S00.0,0,23,19.9093
10,send,4,S10.0,2,0,53.2427
10,send,43,S53.1,21,0,53.2427
10,send,11,S63.1,5,0,100
10,send,73,S18.1,36,0,51.655
10,send,115,S47.1,57,0,100
10,send,106,S55.0,53,0,100
10,send,105,S30.1,52,0,51.655
10,send,23,S03.1,11,0,53.2427
11,trace_offer,73,S18.1,36,0,100
