interval,event,switch,switch_name,port,target_type,target_index,capacity_gbit,queued_before_gbit,sent_gbit,queued_after_gbit,shared_queued_before_gbit,shared_queued_after_gbit,shared_buffer_gbit,dropped_gbit,active_queue_entries
1,egress,0,S00,0,switch,1,183.324,0,183.324,25,0,25,25,216.018,1
1,egress,19,S06,3,switch,10,169.014,0,169.014,25,0,25,25,274.505,1
1,egress,31,S62,2,switch,10,234.199,0,234.199,25,0,25,25,420.342,1
1,egress,14,S58,0,switch,11,169.38,0,169.38,25,0,25,25,418.629,1
1,egress,61,S46,1,switch,57,199.213,0,199.213,25,0,25,25,1010.74,1
1,egress,23,S39,3,switch,13,140.319,0,140.319,25,0,25,25,413.281,1
1,egress,31,S62,0,switch,29,171.288,0,171.288,0,25,25,25,457.878,0
1,egress,14,S58,2,switch,34,224.263,0,224.263,0,25,25,25,219.378,0
1,egress,52,S30,0,switch,28,196.927,0,196.927,25,0,25,25,241.031,1
1,egress,5,S63,2,switch,31,151.987,0,151.987,25,0,25,25,604.702,1
1,egress,34,S57,2,switch,14,113.541,0,113.541,25,0,25,25,278.292,1
1,egress,44,S23,0,switch,43,211.017,0,211.017,25,0,25,25,721.266,1
1,egress,1,S01,0,switch,0,159.728,0,159.728,25,0,25,25,243.959,1
1,egress,25,S16,1,switch,20,119.9,0,119.9,25,0,25,25,1201.28,1
1,egress,21,S53,0,switch,15,263.511,0,263.511,25,0,25,25,345.919,1
1,egress,24,S08,1,switch,27,295.728,0,295.728,25,0,25,25,412.08,1
1,egress,34,S57,0,switch,20,180.835,0,180.835,0,25,25,25,574.436,0
1,egress,37,S32,0,switch,0,103.31,0,103.31,25,0,25,25,1233.96,1
1,egress,52,S30,1,switch,40,109.864,0,109.864,0,25,25,25,520.553,0
1,egress,51,S48,0,switch,57,201.033,0,201.033,25,0,25,25,1027.44,1
1,egress,38,S42,1,switch,40,122.733,0,122.733,25,0,25,25,464.409,1
1,egress,28,S12,0,switch,16,293.496,0,293.496,25,0,25,25,235.291,1
1,egress,4,S37,3,switch,50,165.152,0,165.152,25,0,25,25,243.594,1
1,egress,0,S00,2,switch,3,149.8,0,149.8,0,25,25,25,517.07,0
1,egress,7,S45,0,switch,27,292,0,292,25,0,25,25,851.817,1
1,egress,48,S50,2,switch,58,290.959,0,290.959,25,0,25,25,461.873,1
