interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,49,S26,0,switch,43,50561,98,0,0,1,126.404,0,0,100,0
1,stage_arrival,2,S10,1,switch,16,50563,5,0,0,1,243.793,0,0,100,0
1,stage_arrival,41,S49,2,switch,26,50560,83,0,0,1,214.063,0,0,100,0
1,stage_arrival,20,S15,4,switch,32,50562,41,0,0,1,143.593,0,0,100,0
1,allocate_send_arrival,49,S26,0,switch,43,50561,98,0,0,1,126.404,0,100,0,0
1,allocate_send_arrival,41,S49,2,switch,26,50560,83,0,0,1,214.063,0,100,0,0
1,allocate_send_arrival,2,S10,1,switch,16,50563,5,0,0,1,243.793,0,100,0,0
1,allocate_send_arrival,20,S15,4,switch,32,50562,41,0,0,1,143.593,0,100,0,0
2,stage_arrival,43,S22,0,switch,0,50561,98,0,0,2,203.304,0,0,100,0
2,stage_arrival,49,S26,0,switch,43,50561,98,0,0,2,126.404,0,0,100,0
2,stage_arrival,32,S21,1,switch,43,50562,41,0,0,2,261.425,0,0,100,0
2,stage_arrival,16,S11,0,switch,12,50563,5,0,0,2,200.84,0,0,100,0
2,stage_arrival,26,S33,0,switch,3,50560,83,0,0,2,174.708,0,0,100,0
2,stage_arrival,41,S49,2,switch,26,50560,83,0,0,2,214.063,0,0,100,0
2,stage_arrival,20,S15,4,switch,32,50562,41,0,0,2,143.593,0,0,100,0
2,stage_arrival,2,S10,1,switch,16,50563,5,0,0,2,243.793,0,0,100,0
2,allocate_send_arrival,41,S49,2,switch,26,50560,83,0,0,2,214.063,0,100,0,0
2,allocate_send_arrival,20,S15,4,switch,32,50562,41,0,0,2,143.593,0,100,0,0
2,allocate_send_arrival,2,S10,1,switch,16,50563,5,0,0,2,243.793,0,100,0,0
2,allocate_send_arrival,49,S26,0,switch,43,50561,98,0,0,2,126.404,0,100,0,0
2,allocate_send_arrival,43,S22,0,switch,0,50561,98,0,0,2,203.304,0,100,0,0
2,allocate_send_arrival,26,S33,0,switch,3,50560,83,0,0,2,174.708,0,100,0,0
2,allocate_send_arrival,16,S11,0,switch,12,50563,5,0,0,2,200.84,0,100,0,0
