interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,83,S49.1,41,0,100
0,trace_offer,98,S26.0,49,0,100
0,trace_offer,41,S15.1,20,0,100
0,trace_offer,5,S10.1,2,0,100
0,send,83,S49.1,41,0,100
0,send,5,S10.1,2,0,100
0,send,41,S15.1,20,0,100
0,send,98,S26.0,49,0,100
1,trace_offer,83,S49.1,41,0,100
1,trace_offer,5,S10.1,2,0,100
1,trace_offer,41,S15.1,20,0,100
1,trace_offer,98,S26.0,49,0,100
1,send,98,S26.0,49,0,100
1,send,83,S49.1,41,0,100
1,send,41,S15.1,20,0,100
1,send,5,S10.1,2,0,100
2,trace_offer,41,S15.1,20,0,100
2,trace_offer,83,S49.1,41,0,100
2,trace_offer,5,S10.1,2,0,100
2,trace_offer,98,S26.0,49,0,100
2,send,41,S15.1,20,0,100
2,send,5,S10.1,2,0,100
2,send,83,S49.1,41,0,100
2,send,98,S26.0,49,0,100
3,trace_offer,41,S15.1,20,0,100
3,trace_offer,83,S49.1,41,0,100
3,trace_offer,98,S26.0,49,0,100
3,trace_offer,5,S10.1,2,0,100
3,send,83,S49.1,41,0,100
3,send,41,S15.1,20,0,100
3,send,5,S10.1,2,0,100
3,send,98,S26.0,49,0,100
4,trace_offer,83,S49.1,41,0,100
4,trace_offer,41,S15.1,20,0,100
4,trace_offer,5,S10.1,2,0,100
4,trace_offer,98,S26.0,49,0,100
4,receive,0,S00.0,0,98,100
4,send,98,S26.0,49,0,100
4,send,83,S49.1,41,0,100
4,send,5,S10.1,2,0,100
4,send,41,S15.1,20,0,100
5,trace_offer,41,S15.1,20,0,100
5,trace_offer,5,S10.1,2,0,100
5,trace_offer,98,S26.0,49,0,100
5,trace_offer,83,S49.1,41,0,100
5,receive,0,S00.0,0,98,100
5,receive,0,S00.0,0,83,100
5,receive,0,S00.0,0,41,100
5,send,98,S26.0,49,0,100
5,send,5,S10.1,2,0,100
5,send,83,S49.1,41,0,100
5,send,41,S15.1,20,0,100
6,trace_offer,41,S15.1,20,0,100
6,trace_offer,98,S26.0,49,0,100
6,trace_offer,83,S49.1,41,0,100
6,trace_offer,5,S10.1,2,0,100
6,receive,0,S00.0,0,41,100
6,receive,0,S00.0,0,98,100
6,receive,0,S00.0,0,83,100
6,send,98,S26.0,49,0,100
6,send,83,S49.1,41,0,100
6,send,5,S10.1,2,0,100
6,send,41,S15.1,20,0,100
7,trace_offer,5,S10.1,2,0,100
7,trace_offer,41,S15.1,20,0,100
7,trace_offer,98,S26.0,49,0,100
7,trace_offer,83,S49.1,41,0,100
7,receive,0,S00.0,0,41,100
7,receive,0,S00.0,0,5,100
7,receive,0,S00.0,0,83,100
7,receive,0,S00.0,0,98,100
7,send,5,S10.1,2,0,100
7,send,41,S15.1,20,0,100
7,send,83,S49.1,41,0,100
7,send,98,S26.0,49,0,100
8,trace_offer,83,S49.1,41,0,100
8,trace_offer,98,S26.0,49,0,100
8,trace_offer,5,S10.1,2,0,100
8,trace_offer,41,S15.1,20,0,100
8,receive,0,S00.0,0,83,100
8,receive,0,S00.0,0,41,100
8,receive,0,S00.0,0,5,100
8,receive,0,S00.0,0,98,100
8,send,83,S49.1,41,0,100
8,send,5,S10.1,2,0,100
8,send,41,S15.1,20,0,100
8,send,98,S26.0,49,0,100
9,trace_offer,98,S26.0,49,0,100
9,trace_offer,5,S10.1,2,0,100
9,trace_offer,41,S15.1,20,0,100
9,trace_offer,83,S49.1,41,0,100
9,receive,0,S00.0,0,98,100
9,receive,0,S00.0,0,41,100
9,receive,0,S00.0,0,5,100
9,receive,0,S00.0,0,83,100
9,send,5,S10.1,2,0,100
9,send,83,S49.1,41,0,100
9,send,98,S26.0,49,0,100
9,send,41,S15.1,20,0,100
10,trace_offer,83,S49.1,41,0,100
10,trace_offer,98,S26.0,49,0,100
10,trace_offer,5,S10.1,2,0,100
10,trace_offer,41,S15.1,20,0,100
10,receive,0,S00.0,0,98,100
10,receive,0,S00.0,0,41,100
10,receive,0,S00.0,0,5,100
10,receive,0,S00.0,0,83,100
10,send,83,S49.1,41,0,100
10,send,98,S26.0,49,0,100
10,send,5,S10.1,2,0,100
10,send,41,S15.1,20,0,100
11,trace_offer,83,S49.1,41,0,100
11,trace_offer,5,S10.1,2,0,100
11,trace_offer,98,S26.0,49,0,100
11,trace_offer,41,S15.1,20,0,100
11,receive,0,S00.0,0,5,100
11,receive,0,S00.0,0,41,100
11,receive,0,S00.0,0,98,100
11,receive,0,S00.0,0,83,100
11,send,83,S49.1,41,0,100
11,send,5,S10.1,2,0,100
11,send,41,S15.1,20,0,100
11,send,98,S26.0,49,0,100
12,trace_offer,83,S49.1,41,0,100
12,trace_offer,5,S10.1,2,0,100
12,trace_offer,41,S15.1,20,0,100
12,trace_offer,98,S26.0,49,0,100
12,receive,0,S00.0,0,83,100
12,receive,0,S00.0,0,41,100
12,receive,0,S00.0,0,98,100
12,receive,0,S00.0,0,5,100
12,send,83,S49.1,41,0,100
12,send,41,S15.1,20,0,100
12,send,5,S10.1,2,0,100
12,send,98,S26.0,49,0,100
13,trace_offer,83,S49.1,41,0,100
13,trace_offer,41,S15.1,20,0,100
13,trace_offer,5,S10.1,2,0,100
13,trace_offer,98,S26.0,49,0,100
13,receive,0,S00.0,0,83,100
13,receive,0,S00.0,0,5,100
13,receive,0,S00.0,0,98,100
13,receive,0,S00.0,0,41,100
13,send,5,S10.1,2,0,100
13,send,98,S26.0,49,0,100
13,send,83,S49.1,41,0,100
13,send,41,S15.1,20,0,100
14,trace_offer,41,S15.1,20,0,100
14,trace_offer,98,S26.0,49,0,100
14,trace_offer,83,S49.1,41,0,100
14,trace_offer,5,S10.1,2,0,100
14,receive,0,S00.0,0,83,100
14,receive,0,S00.0,0,98,100
14,receive,0,S00.0,0,5,100
14,receive,0,S00.0,0,41,100
14,send,5,S10.1,2,0,100
14,send,83,S49.1,41,0,100
14,send,98,S26.0,49,0,100
14,send,41,S15.1,20,0,100
15,trace_offer,98,S26.0,49,0,100
15,trace_offer,5,S10.1,2,0,100
15,trace_offer,83,S49.1,41,0,100
15,trace_offer,41,S15.1,20,0,100
15,receive,0,S00.0,0,98,100
15,receive,0,S00.0,0,83,100
15,receive,0,S00.0,0,41,100
15,receive,0,S00.0,0,5,100
15,send,41,S15.1,20,0,100
15,send,98,S26.0,49,0,100
15,send,5,S10.1,2,0,100
15,send,83,S49.1,41,0,100
16,trace_offer,83,S49.1,41,0,100
16,trace_offer,41,S15.1,20,0,100
16,trace_offer,5,S10.1,2,0,100
16,trace_offer,98,S26.0,49,0,100
16,receive,0,S00.0,0,98,100
16,receive,0,S00.0,0,83,100
16,receive,0,S00.0,0,41,100
16,receive,0,S00.0,0,5,100
16,send,98,S26.0,49,0,100
16,send,83,S49.1,41,0,100
16,send,5,S10.1,2,0,100
16,send,41,S15.1,20,0,100
17,trace_offer,83,S49.1,41,0,100
17,trace_offer,5,S10.1,2,0,100
17,trace_offer,41,S15.1,20,0,100
17,trace_offer,98,S26.0,49,0,100
17,receive,0,S00.0,0,98,100
17,receive,0,S00.0,0,83,100
