interval,event,terminal,terminal_name,attached_switch,peer_terminal,mbit
39,receive,1,VLAN4012.1,0,0,2997.89
39,receive,1,VLAN4012.1,0,0,2997.89
42,send,0,VLAN4012.0,0,1,2997.89
43,trace_offer,0,VLAN4012.0,0,1,2997.89
43,send,0,VLAN4012.0,0,1,2997.89
44,trace_offer,0,VLAN4012.0,0,1,2997.89
41,receive,1,VLAN4012.1,0,0,2997.89
44,send,0,VLAN4012.0,0,1,2997.89
45,trace_offer,0,VLAN4012.0,0,1,2997.89
42,receive,1,VLAN4012.1,0,0,2997.89
45,send,0,VLAN4012.0,0,1,2997.89
46,trace_offer,0,VLAN4012.0,0,1,2997.89
43,receive,1,VLAN4012.1,0,0,2997.89
46,send,0,VLAN4012.0,0,1,2997.89
47,trace_offer,0,VLAN4012.0,0,1,2997.89
44,receive,1,VLAN4012.1,0,0,2997.89
47,send,0,VLAN4012.0,0,1,2997.89
48,trace_offer,0,VLAN4012.0,0,1,2997.89
45,receive,1,VLAN4012.1,0,0,2997.89
48,send,0,VLAN4012.0,0,1,2997.89
49,trace_offer,0,VLAN4012.0,0,1,2997.89
46,receive,1,VLAN4012.1,0,0,2997.89
49,send,0,VLAN4012.0,0,1,2997.89
50,trace_offer,0,VLAN4012.0,0,1,2954.94
47,receive,1,VLAN4012.1,0,0,2997.89
50,send,0,VLAN4012.0,0,1,2954.94
51,trace_offer,0,VLAN4012.0,0,1,2954.94
48,receive,1,VLAN4012.1,0,0,2997.89
51,send,0,VLAN4012.0,0,1,2954.94
52,trace_offer,0,VLAN4012.0,0,1,2954.94
49,receive,1,VLAN4012.1,0,0,2954.94
52,send,0,VLAN4012.0,0,1,2954.94
53,trace_offer,0,VLAN4012.0,0,1,2954.94
50,receive,1,VLAN4012.1,0,0,2954.94
53,send,0,VLAN4012.0,0,1,2954.94
54,trace_offer,0,VLAN4012.0,0,1,2954.94
51,receive,1,VLAN4012.1,0,0,2954.94
54,send,0,VLAN4012.0,0,1,2954.94
55,trace_offer,0,VLAN4012.0,0,1,2954.94
52,receive,1,VLAN4012.1,0,0,2954.94
55,send,0,VLAN4012.0,0,1,2954.94
56,trace_offer,0,VLAN4012.0,0,1,2954.94
53,receive,1,VLAN4012.1,0,0,2954.94
56,send,0,VLAN4012.0,0,1,2954.94
57,trace_offer,0,VLAN4012.0,0,1,2954.94
54,receive,1,VLAN4012.1,0,0,2954.94
54,receive,1,VLAN4012.1,0,0,2954.94
57,send,0,VLAN4012.0,0,1,2954.94
58,trace_offer,0,VLAN4012.0,0,1,2954.94
58,send,0,VLAN4012.0,0,1,2954.94
59,trace_offer,0,VLAN4012.0,0,1,2954.94
56,receive,1,VLAN4012.1,0,0,2954.94
59,send,0,VLAN4012.0,0,1,2954.94
60,trace_offer,0,VLAN4012.0,0,1,2946.35
57,receive,1,VLAN4012.1,0,0,2954.94
57,receive,1,VLAN4012.1,0,0,2954.94
60,send,0,VLAN4012.0,0,1,2946.35
61,trace_offer,0,VLAN4012.0,0,1,2946.35
61,send,0,VLAN4012.0,0,1,2946.35
62,trace_offer,0,VLAN4012.0,0,1,2946.35
59,receive,1,VLAN4012.1,0,0,2946.35
62,send,0,VLAN4012.0,0,1,2946.35
63,trace_offer,0,VLAN4012.0,0,1,2946.35
60,receive,1,VLAN4012.1,0,0,2946.35
63,send,0,VLAN4012.0,0,1,2946.35
64,trace_offer,0,VLAN4012.0,0,1,2946.35
61,receive,1,VLAN4012.1,0,0,2946.35
64,send,0,VLAN4012.0,0,1,2946.35
65,trace_offer,0,VLAN4012.0,0,1,2946.35
62,receive,1,VLAN4012.1,0,0,2946.35
65,send,0,VLAN4012.0,0,1,2946.35
66,trace_offer,0,VLAN4012.0,0,1,2946.35
63,receive,1,VLAN4012.1,0,0,2946.35
66,send,0,VLAN4012.0,0,1,2946.35
67,trace_offer,0,VLAN4012.0,0,1,2946.35
64,receive,1,VLAN4012.1,0,0,2946.35
64,receive,1,VLAN4012.1,0,0,2946.35
67,send,0,VLAN4012.0,0,1,2946.35
68,trace_offer,0,VLAN4012.0,0,1,2946.35
68,send,0,VLAN4012.0,0,1,2946.35
69,trace_offer,0,VLAN4012.0,0,1,2946.35
66,receive,1,VLAN4012.1,0,0,2946.35
69,send,0,VLAN4012.0,0,1,2946.35
70,trace_offer,0,VLAN4012.0,0,1,2937.76
67,receive,1,VLAN4012.1,0,0,2946.35
67,receive,1,VLAN4012.1,0,0,2946.35
70,send,0,VLAN4012.0,0,1,2937.76
71,trace_offer,0,VLAN4012.0,0,1,2937.76
71,send,0,VLAN4012.0,0,1,2937.76
72,trace_offer,0,VLAN4012.0,0,1,2937.76
69,receive,1,VLAN4012.1,0,0,2937.76
69,receive,1,VLAN4012.1,0,0,2937.76
72,send,0,VLAN4012.0,0,1,2937.76
73,trace_offer,0,VLAN4012.0,0,1,2937.76
73,send,0,VLAN4012.0,0,1,2937.76
74,trace_offer,0,VLAN4012.0,0,1,2937.76
71,receive,1,VLAN4012.1,0,0,2937.76
74,send,0,VLAN4012.0,0,1,2937.76
75,trace_offer,0,VLAN4012.0,0,1,2937.76
72,receive,1,VLAN4012.1,0,0,2937.76
75,send,0,VLAN4012.0,0,1,2937.76
76,trace_offer,0,VLAN4012.0,0,1,2937.76
73,receive,1,VLAN4012.1,0,0,2937.76
76,send,0,VLAN4012.0,0,1,2937.76
77,trace_offer,0,VLAN4012.0,0,1,2937.76
74,receive,1,VLAN4012.1,0,0,2937.76
74,receive,1,VLAN4012.1,0,0,2937.76
77,send,0,VLAN4012.0,0,1,2937.76
78,trace_offer,0,VLAN4012.0,0,1,2937.76
78,send,0,VLAN4012.0,0,1,2937.76
79,trace_offer,0,VLAN4012.0,0,1,2937.76
76,receive,1,VLAN4012.1,0,0,2937.76
79,send,0,VLAN4012.0,0,1,2937.76
80,trace_offer,0,VLAN4012.0,0,1,2929.17
77,receive,1,VLAN4012.1,0,0,2937.76
77,receive,1,VLAN4012.1,0,0,2937.76
80,send,0,VLAN4012.0,0,1,2929.17
81,trace_offer,0,VLAN4012.0,0,1,2929.17
78,receive,1,VLAN4012.1,0,0,2929.17
81,send,0,VLAN4012.0,0,1,2929.17
82,trace_offer,0,VLAN4012.0,0,1,2929.17
82,send,0,VLAN4012.0,0,1,2929.17
83,trace_offer,0,VLAN4012.0,0,1,2929.17
80,receive,1,VLAN4012.1,0,0,2929.17
83,send,0,VLAN4012.0,0,1,2929.17
84,trace_offer,0,VLAN4012.0,0,1,2929.17
81,receive,1,VLAN4012.1,0,0,2929.17
81,receive,1,VLAN4012.1,0,0,2929.17
84,send,0,VLAN4012.0,0,1,2929.17
85,trace_offer,0,VLAN4012.0,0,1,2929.17
85,send,0,VLAN4012.0,0,1,2929.17
86,trace_offer,0,VLAN4012.0,0,1,2929.17
83,receive,1,VLAN4012.1,0,0,2929.17
83,receive,1,VLAN4012.1,0,0,2929.17
86,send,0,VLAN4012.0,0,1,2929.17
87,trace_offer,0,VLAN4012.0,0,1,2929.17
84,receive,1,VLAN4012.1,0,0,2929.17
87,send,0,VLAN4012.0,0,1,2929.17
88,trace_offer,0,VLAN4012.0,0,1,2929.17
85,receive,1,VLAN4012.1,0,0,2929.17
88,send,0,VLAN4012.0,0,1,2929.17
89,trace_offer,0,VLAN4012.0,0,1,2929.17
89,send,0,VLAN4012.0,0,1,2929.17
90,trace_offer,0,VLAN4012.0,0,1,2929.17
87,receive,1,VLAN4012.1,0,0,2929.17
87,receive,1,VLAN4012.1,0,0,2929.17
90,send,0,VLAN4012.0,0,1,2929.17
91,trace_offer,0,VLAN4012.0,0,1,2929.17
88,receive,1,VLAN4012.1,0,0,2929.17
91,send,0,VLAN4012.0,0,1,2929.17
92,trace_offer,0,VLAN4012.0,0,1,2929.17
89,receive,1,VLAN4012.1,0,0,2929.17
92,send,0,VLAN4012.0,0,1,2929.17
93,trace_offer,0,VLAN4012.0,0,1,2929.17
90,receive,1,VLAN4012.1,0,0,2929.17
93,send,0,VLAN4012.0,0,1,2929.17
94,trace_offer,0,VLAN4012.0,0,1,2929.17
94,send,0,VLAN4012.0,0,1,2929.17
95,trace_offer,0,VLAN4012.0,0,1,2929.17
92,receive,1,VLAN4012.1,0,0,2929.17
92,receive,1,VLAN4012.1,0,0,2929.17
95,send,0,VLAN4012.0,0,1,2929.17
96,trace_offer,0,VLAN4012.0,0,1,2929.17
96,send,0,VLAN4012.0,0,1,2929.17
97,trace_offer,0,VLAN4012.0,0,1,2929.17
94,receive,1,VLAN4012.1,0,0,2929.17
94,receive,1,VLAN4012.1,0,0,2929.17
97,send,0,VLAN4012.0,0,1,2929.17
98,trace_offer,0,VLAN4012.0,0,1,2929.17
98,send,0,VLAN4012.0,0,1,2929.17
99,trace_offer,0,VLAN4012.0,0,1,2929.17
96,receive,1,VLAN4012.1,0,0,2929.17
99,send,0,VLAN4012.0,0,1,2929.17
100,trace_offer,0,VLAN4012.0,0,1,2929.17
97,receive,1,VLAN4012.1,0,0,2929.17
97,receive,1,VLAN4012.1,0,0,2929.17
100,send,0,VLAN4012.0,0,1,2929.17
101,trace_offer,0,VLAN4012.0,0,1,2929.17
101,send,0,VLAN4012.0,0,1,2929.17
102,trace_offer,0,VLAN4012.0,0,1,2929.17
99,receive,1,VLAN4012.1,0,0,2929.17
99,receive,1,VLAN4012.1,0,0,2929.17
102,send,0,VLAN4012.0,0,1,2929.17
103,trace_offer,0,VLAN4012.0,0,1,2929.17
100,receive,1,VLAN4012.1,0,0,2929.17
103,send,0,VLAN4012.0,0,1,2929.17
104,trace_offer,0,VLAN4012.0,0,1,2929.17
101,receive,1,VLAN4012.1,0,0,2929.17
104,send,0,VLAN4012.0,0,1,2929.17
105,trace_offer,0,VLAN4012.0,0,1,2929.17
102,receive,1,VLAN4012.1,0,0,2929.17
105,send,0,VLAN4012.0,0,1,2929.17
106,trace_offer,0,VLAN4012.0,0,1,2929.17
106,send,0,VLAN4012.0,0,1,2929.17
107,trace_offer,0,VLAN4012.0,0,1,2929.17
104,receive,1,VLAN4012.1,0,0,2929.17
104,receive,1,VLAN4012.1,0,0,2929.17
107,send,0,VLAN4012.0,0,1,2929.17
108,trace_offer,0,VLAN4012.0,0,1,2929.17
105,receive,1,VLAN4012.1,0,0,2929.17
108,send,0,VLAN4012.0,0,1,2929.17
109,trace_offer,0,VLAN4012.0,0,1,2929.17
109,send,0,VLAN4012.0,0,1,2929.17
110,trace_offer,0,VLAN4012.0,0,1,2843.27
107,receive,1,VLAN4012.1,0,0,2929.17
107,receive,1,VLAN4012.1,0,0,2929.17
110,send,0,VLAN4012.0,0,1,2843.27
111,trace_offer,0,VLAN4012.0,0,1,2843.27
111,send,0,VLAN4012.0,0,1,2843.27
112,trace_offer,0,VLAN4012.0,0,1,2843.27
109,receive,1,VLAN4012.1,0,0,2843.27
109,receive,1,VLAN4012.1,0,0,2843.27
112,send,0,VLAN4012.0,0,1,2843.27
113,trace_offer,0,VLAN4012.0,0,1,2843.27
110,receive,1,VLAN4012.1,0,0,2843.27
113,send,0,VLAN4012.0,0,1,2843.27
114,trace_offer,0,VLAN4012.0,0,1,2843.27
114,send,0,VLAN4012.0,0,1,2843.27
115,trace_offer,0,VLAN4012.0,0,1,2843.27
112,receive,1,VLAN4012.1,0,0,2843.27
112,receive,1,VLAN4012.1,0,0,2843.27
115,send,0,VLAN4012.0,0,1,2843.27
116,trace_offer,0,VLAN4012.0,0,1,2843.27
113,receive,1,VLAN4012.1,0,0,2843.27
116,send,0,VLAN4012.0,0,1,2843.27
117,trace_offer,0,VLAN4012.0,0,1,2843.27
114,receive,1,VLAN4012.1,0,0,2843.27
117,send,0,VLAN4012.0,0,1,2843.27
118,trace_offer,0,VLAN4012.0,0,1,2843.27
115,receive,1,VLAN4012.1,0,0,2843.27
118,send,0,VLAN4012.0,0,1,2843.27
119,trace_offer,0,VLAN4012.0,0,1,2843.27
116,receive,1,VLAN4012.1,0,0,2843.27
119,send,0,VLAN4012.0,0,1,2843.27
120,trace_offer,0,VLAN4012.0,0,1,2808.91
117,receive,1,VLAN4012.1,0,0,2843.27
120,send,0,VLAN4012.0,0,1,2808.91
121,trace_offer,0,VLAN4012.0,0,1,2808.91
121,send,0,VLAN4012.0,0,1,2808.91
122,trace_offer,0,VLAN4012.0,0,1,2808.91
119,receive,1,VLAN4012.1,0,0,2808.91
119,receive,1,VLAN4012.1,0,0,2808.91
122,send,0,VLAN4012.0,0,1,2808.91
123,trace_offer,0,VLAN4012.0,0,1,2808.91
120,receive,1,VLAN4012.1,0,0,2808.91
123,send,0,VLAN4012.0,0,1,2808.91
124,trace_offer,0,VLAN4012.0,0,1,2808.91
121,receive,1,VLAN4012.1,0,0,2808.91
124,send,0,VLAN4012.0,0,1,2808.91
125,trace_offer,0,VLAN4012.0,0,1,2808.91
122,receive,1,VLAN4012.1,0,0,2808.91
125,send,0,VLAN4012.0,0,1,2808.91
126,trace_offer,0,VLAN4012.0,0,1,2808.91
123,receive,1,VLAN4012.1,0,0,2808.91
126,send,0,VLAN4012.0,0,1,2808.91
127,trace_offer,0,VLAN4012.0,0,1,2808.91
124,receive,1,VLAN4012.1,0,0,2808.91
127,send,0,VLAN4012.0,0,1,2808.91
128,trace_offer,0,VLAN4012.0,0,1,2808.91
128,send,0,VLAN4012.0,0,1,2808.91
129,trace_offer,0,VLAN4012.0,0,1,2808.91
126,receive,1,VLAN4012.1,0,0,2808.91
129,send,0,VLAN4012.0,0,1,2808.91
130,trace_offer,0,VLAN4012.0,0,1,2843.27
127,receive,1,VLAN4012.1,0,0,2808.91
127,receive,1,VLAN4012.1,0,0,2808.91
130,send,0,VLAN4012.0,0,1,2843.27
131,trace_offer,0,VLAN4012.0,0,1,2843.27
131,send,0,VLAN4012.0,0,1,2843.27
132,trace_offer,0,VLAN4012.0,0,1,2843.27
129,receive,1,VLAN4012.1,0,0,2843.27
129,receive,1,VLAN4012.1,0,0,2843.27
132,send,0,VLAN4012.0,0,1,2843.27
133,trace_offer,0,VLAN4012.0,0,1,2843.27
130,receive,1,VLAN4012.1,0,0,2843.27
133,send,0,VLAN4012.0,0,1,2843.27
134,trace_offer,0,VLAN4012.0,0,1,2843.27
131,receive,1,VLAN4012.1,0,0,2843.27
134,send,0,VLAN4012.0,0,1,2843.27
135,trace_offer,0,VLAN4012.0,0,1,2843.27
132,receive,1,VLAN4012.1,0,0,2843.27
135,send,0,VLAN4012.0,0,1,2843.27
136,trace_offer,0,VLAN4012.0,0,1,2843.27
133,receive,1,VLAN4012.1,0,0,2843.27
136,send,0,VLAN4012.0,0,1,2843.27
137,trace_offer,0,VLAN4012.0,0,1,2843.27
134,receive,1,VLAN4012.1,0,0,2843.27
137,send,0,VLAN4012.0,0,1,2843.27
138,trace_offer,0,VLAN4012.0,0,1,2843.27
138,send,0,VLAN4012.0,0,1,2843.27
139,trace_offer,0,VLAN4012.0,0,1,2843.27
136,receive,1,VLAN4012.1,0,0,2843.27
139,send,0,VLAN4012.0,0,1,2843.27
140,trace_offer,0,VLAN4012.0,0,1,2826.09
137,receive,1,VLAN4012.1,0,0,2843.27
137,receive,1,VLAN4012.1,0,0,2843.27
140,send,0,VLAN4012.0,0,1,2826.09
141,trace_offer,0,VLAN4012.0,0,1,2826.09
141,send,0,VLAN4012.0,0,1,2826.09
142,trace_offer,0,VLAN4012.0,0,1,2826.09
139,receive,1,VLAN4012.1,0,0,2826.09
139,receive,1,VLAN4012.1,0,0,2826.09
142,send,0,VLAN4012.0,0,1,2826.09
143,trace_offer,0,VLAN4012.0,0,1,2826.09
140,receive,1,VLAN4012.1,0,0,2826.09
143,send,0,VLAN4012.0,0,1,2826.09
144,trace_offer,0,VLAN4012.0,0,1,2826.09
144,send,0,VLAN4012.0,0,1,2826.09
145,trace_offer,0,VLAN4012.0,0,1,2826.09
142,receive,1,VLAN4012.1,0,0,2826.09
142,receive,1,VLAN4012.1,0,0,2826.09
145,send,0,VLAN4012.0,0,1,2826.09
146,trace_offer,0,VLAN4012.0,0,1,2826.09
143,receive,1,VLAN4012.1,0,0,2826.09
146,send,0,VLAN4012.0,0,1,2826.09
147,trace_offer,0,VLAN4012.0,0,1,2826.09
147,send,0,VLAN4012.0,0,1,2826.09
148,trace_offer,0,VLAN4012.0,0,1,2826.09
145,receive,1,VLAN4012.1,0,0,2826.09
148,send,0,VLAN4012.0,0,1,2826.09
149,trace_offer,0,VLAN4012.0,0,1,2826.09
146,receive,1,VLAN4012.1,0,0,2826.09
146,receive,1,VLAN4012.1,0,0,2826.09
149,send,0,VLAN4012.0,0,1,2826.09
150,trace_offer,0,VLAN4012.0,0,1,2826.09
147,receive,1,VLAN4012.1,0,0,2826.09
150,send,0,VLAN4012.0,0,1,2826.09
151,trace_offer,0,VLAN4012.0,0,1,2826.09
148,receive,1,VLAN4012.1,0,0,2826.09
151,send,0,VLAN4012.0,0,1,2826.09
152,trace_offer,0,VLAN4012.0,0,1,2826.09
152,send,0,VLAN4012.0,0,1,2826.09
153,trace_offer,0,VLAN4012.0,0,1,2826.09
150,receive,1,VLAN4012.1,0,0,2826.09
150,receive,1,VLAN4012.1,0,0,2826.09
153,send,0,VLAN4012.0,0,1,2826.09
154,trace_offer,0,VLAN4012.0,0,1,2826.09
154,send,0,VLAN4012.0,0,1,2826.09
155,trace_offer,0,VLAN4012.0,0,1,2826.09
152,receive,1,VLAN4012.1,0,0,2826.09
152,receive,1,VLAN4012.1,0,0,2826.09
155,send,0,VLAN4012.0,0,1,2826.09
156,trace_offer,0,VLAN4012.0,0,1,2826.09
156,send,0,VLAN4012.0,0,1,2826.09
157,trace_offer,0,VLAN4012.0,0,1,2826.09
154,receive,1,VLAN4012.1,0,0,2826.09
154,receive,1,VLAN4012.1,0,0,2826.09
157,send,0,VLAN4012.0,0,1,2826.09
158,trace_offer,0,VLAN4012.0,0,1,2826.09
155,receive,1,VLAN4012.1,0,0,2826.09
158,send,0,VLAN4012.0,0,1,2826.09
159,trace_offer,0,VLAN4012.0,0,1,2826.09
156,receive,1,VLAN4012.1,0,0,2826.09
159,send,0,VLAN4012.0,0,1,2826.09
160,trace_offer,0,VLAN4012.0,0,1,2843.27
157,receive,1,VLAN4012.1,0,0,2826.09
160,send,0,VLAN4012.0,0,1,2843.27
161,trace_offer,0,VLAN4012.0,0,1,2843.27
158,receive,1,VLAN4012.1,0,0,2843.27
161,send,0,VLAN4012.0,0,1,2843.27
162,trace_offer,0,VLAN4012.0,0,1,2843.27
159,receive,1,VLAN4012.1,0,0,2843.27
162,send,0,VLAN4012.0,0,1,2843.27
163,trace_offer,0,VLAN4012.0,0,1,2843.27
160,receive,1,VLAN4012.1,0,0,2843.27
163,send,0,VLAN4012.0,0,1,2843.27
164,trace_offer,0,VLAN4012.0,0,1,2843.27
164,send,0,VLAN4012.0,0,1,2843.27
165,trace_offer,0,VLAN4012.0,0,1,2843.27
162,receive,1,VLAN4012.1,0,0,2843.27
162,receive,1,VLAN4012.1,0,0,2843.27
165,send,0,VLAN4012.0,0,1,2843.27
166,trace_offer,0,VLAN4012.0,0,1,2843.27
163,receive,1,VLAN4012.1,0,0,2843.27
166,send,0,VLAN4012.0,0,1,2843.27
167,trace_offer,0,VLAN4012.0,0,1,2843.27
164,receive,1,VLAN4012.1,0,0,2843.27
167,send,0,VLAN4012.0,0,1,2843.27
168,trace_offer,0,VLAN4012.0,0,1,2843.27
165,receive,1,VLAN4012.1,0,0,2843.27
168,send,0,VLAN4012.0,0,1,2843.27
169,trace_offer,0,VLAN4012.0,0,1,2843.27
169,send,0,VLAN4012.0,0,1,2843.27
170,trace_offer,0,VLAN4012.0,0,1,2851.86
167,receive,1,VLAN4012.1,0,0,2843.27
167,receive,1,VLAN4012.1,0,0,2843.27
170,send,0,VLAN4012.0,0,1,2851.86
171,trace_offer,0,VLAN4012.0,0,1,2851.86
171,send,0,VLAN4012.0,0,1,2851.86
172,trace_offer,0,VLAN4012.0,0,1,2851.86
169,receive,1,VLAN4012.1,0,0,2851.86
169,receive,1,VLAN4012.1,0,0,2851.86
172,send,0,VLAN4012.0,0,1,2851.86
173,trace_offer,0,VLAN4012.0,0,1,2851.86
170,receive,1,VLAN4012.1,0,0,2851.86
173,send,0,VLAN4012.0,0,1,2851.86
174,trace_offer,0,VLAN4012.0,0,1,2851.86
174,send,0,VLAN4012.0,0,1,2851.86
175,trace_offer,0,VLAN4012.0,0,1,2851.86
172,receive,1,VLAN4012.1,0,0,2851.86
172,receive,1,VLAN4012.1,0,0,2851.86
175,send,0,VLAN4012.0,0,1,2851.86
176,trace_offer,0,VLAN4012.0,0,1,2851.86
173,receive,1,VLAN4012.1,0,0,2851.86
176,send,0,VLAN4012.0,0,1,2851.86
177,trace_offer,0,VLAN4012.0,0,1,2851.86
174,receive,1,VLAN4012.1,0,0,2851.86
177,send,0,VLAN4012.0,0,1,2851.86
178,trace_offer,0,VLAN4012.0,0,1,2851.86
175,receive,1,VLAN4012.1,0,0,2851.86
178,send,0,VLAN4012.0,0,1,2851.86
179,trace_offer,0,VLAN4012.0,0,1,2851.86
176,receive,1,VLAN4012.1,0,0,2851.86
179,send,0,VLAN4012.0,0,1,2851.86
180,trace_offer,0,VLAN4012.0,0,1,2860.45
177,receive,1,VLAN4012.1,0,0,2851.86
180,send,0,VLAN4012.0,0,1,2860.45
