interval,flow_id,source_terminal,destination_terminal,offered_gbit
68,5001,0,1,2.946347565
69,5001,0,1,2.946347565
70,5001,0,1,2.937757630
71,5001,0,1,2.937757630
72,5001,0,1,2.937757630
73,5001,0,1,2.937757630
74,5001,0,1,2.937757630
75,5001,0,1,2.937757630
76,5001,0,1,2.937757630
77,5001,0,1,2.937757630
78,5001,0,1,2.937757630
79,5001,0,1,2.937757630
80,5001,0,1,2.929167696
81,5001,0,1,2.929167696
82,5001,0,1,2.929167696
83,5001,0,1,2.929167696
84,5001,0,1,2.929167696
85,5001,0,1,2.929167696
86,5001,0,1,2.929167696
87,5001,0,1,2.929167696
88,5001,0,1,2.929167696
89,5001,0,1,2.929167696
90,5001,0,1,2.929167696
91,5001,0,1,2.929167696
92,5001,0,1,2.929167696
93,5001,0,1,2.929167696
94,5001,0,1,2.929167696
95,5001,0,1,2.929167696
96,5001,0,1,2.929167696
97,5001,0,1,2.929167696
98,5001,0,1,2.929167696
99,5001,0,1,2.929167696
100,5001,0,1,2.929167696
101,5001,0,1,2.929167696
102,5001,0,1,2.929167696
103,5001,0,1,2.929167696
104,5001,0,1,2.929167696
105,5001,0,1,2.929167696
106,5001,0,1,2.929167696
107,5001,0,1,2.929167696
108,5001,0,1,2.929167696
109,5001,0,1,2.929167696
110,5001,0,1,2.843268350
111,5001,0,1,2.843268350
112,5001,0,1,2.843268350
113,5001,0,1,2.843268350
114,5001,0,1,2.843268350
115,5001,0,1,2.843268350
116,5001,0,1,2.843268350
117,5001,0,1,2.843268350
118,5001,0,1,2.843268350
119,5001,0,1,2.843268350
120,5001,0,1,2.808908612
121,5001,0,1,2.808908612
122,5001,0,1,2.808908612
123,5001,0,1,2.808908612
124,5001,0,1,2.808908612
125,5001,0,1,2.808908612
126,5001,0,1,2.808908612
127,5001,0,1,2.808908612
128,5001,0,1,2.808908612
129,5001,0,1,2.808908612
130,5001,0,1,2.843268350
131,5001,0,1,2.843268350
132,5001,0,1,2.843268350
133,5001,0,1,2.843268350
134,5001,0,1,2.843268350
135,5001,0,1,2.843268350
136,5001,0,1,2.843268350
137,5001,0,1,2.843268350
138,5001,0,1,2.843268350
139,5001,0,1,2.843268350
140,5001,0,1,2.826088481
141,5001,0,1,2.826088481
142,5001,0,1,2.826088481
143,5001,0,1,2.826088481
144,5001,0,1,2.826088481
145,5001,0,1,2.826088481
146,5001,0,1,2.826088481
147,5001,0,1,2.826088481
148,5001,0,1,2.826088481
149,5001,0,1,2.826088481
150,5001,0,1,2.826088481
151,5001,0,1,2.826088481
152,5001,0,1,2.826088481
153,5001,0,1,2.826088481
154,5001,0,1,2.826088481
155,5001,0,1,2.826088481
156,5001,0,1,2.826088481
157,5001,0,1,2.826088481
158,5001,0,1,2.826088481
159,5001,0,1,2.826088481
160,5001,0,1,2.843268350
161,5001,0,1,2.843268350
162,5001,0,1,2.843268350
163,5001,0,1,2.843268350
164,5001,0,1,2.843268350
165,5001,0,1,2.843268350
166,5001,0,1,2.843268350
167,5001,0,1,2.843268350
168,5001,0,1,2.843268350
169,5001,0,1,2.843268350
170,5001,0,1,2.851858285
171,5001,0,1,2.851858285
172,5001,0,1,2.851858285
173,5001,0,1,2.851858285
174,5001,0,1,2.851858285
175,5001,0,1,2.851858285
176,5001,0,1,2.851858285
177,5001,0,1,2.851858285
