interval,event,terminal,terminal_name,attached_switch,peer_terminal,mbit
17,trace_offer,1,VLAN4012.1,0,3,3384.43
17,receive,3,VLAN4012.3,0,1,3384.43
17,send,1,VLAN4012.1,0,3,3384.43
18,trace_offer,1,VLAN4012.1,0,3,3384.43
18,receive,3,VLAN4012.3,0,1,3384.43
18,send,1,VLAN4012.1,0,3,3384.43
19,trace_offer,1,VLAN4012.1,0,3,3384.43
19,receive,3,VLAN4012.3,0,1,3384.43
19,send,1,VLAN4012.1,0,3,3384.43
20,trace_offer,1,VLAN4012.1,0,3,3350.07
20,receive,3,VLAN4012.3,0,1,3384.43
20,send,1,VLAN4012.1,0,3,3350.07
21,trace_offer,1,VLAN4012.1,0,3,3350.07
21,receive,3,VLAN4012.3,0,1,3384.43
21,send,1,VLAN4012.1,0,3,3350.07
22,trace_offer,1,VLAN4012.1,0,3,3350.07
22,receive,3,VLAN4012.3,0,1,3350.07
22,send,1,VLAN4012.1,0,3,3350.07
23,trace_offer,1,VLAN4012.1,0,3,3350.07
23,receive,3,VLAN4012.3,0,1,3350.07
23,send,1,VLAN4012.1,0,3,3350.07
24,trace_offer,1,VLAN4012.1,0,3,3350.07
24,receive,3,VLAN4012.3,0,1,3350.07
24,send,1,VLAN4012.1,0,3,3350.07
25,trace_offer,1,VLAN4012.1,0,3,3350.07
25,receive,3,VLAN4012.3,0,1,3350.07
25,send,1,VLAN4012.1,0,3,3350.07
26,trace_offer,1,VLAN4012.1,0,3,3350.07
26,receive,3,VLAN4012.3,0,1,3350.07
26,send,1,VLAN4012.1,0,3,3350.07
27,trace_offer,1,VLAN4012.1,0,3,3350.07
27,receive,3,VLAN4012.3,0,1,3350.07
27,send,1,VLAN4012.1,0,3,3350.07
28,trace_offer,1,VLAN4012.1,0,3,3350.07
28,receive,3,VLAN4012.3,0,1,3350.07
28,send,1,VLAN4012.1,0,3,3350.07
29,trace_offer,1,VLAN4012.1,0,3,3350.07
29,receive,3,VLAN4012.3,0,1,3350.07
29,send,1,VLAN4012.1,0,3,3350.07
30,trace_offer,1,VLAN4012.1,0,3,3350.07
30,receive,3,VLAN4012.3,0,1,3350.07
30,send,1,VLAN4012.1,0,3,3350.07
31,trace_offer,1,VLAN4012.1,0,3,3350.07
31,receive,3,VLAN4012.3,0,1,3350.07
31,send,1,VLAN4012.1,0,3,3350.07
32,trace_offer,1,VLAN4012.1,0,3,3350.07
32,receive,3,VLAN4012.3,0,1,3350.07
32,send,1,VLAN4012.1,0,3,3350.07
33,trace_offer,1,VLAN4012.1,0,3,3350.07
33,receive,3,VLAN4012.3,0,1,3350.07
33,send,1,VLAN4012.1,0,3,3350.07
34,trace_offer,1,VLAN4012.1,0,3,3350.07
34,receive,3,VLAN4012.3,0,1,3350.07
34,send,1,VLAN4012.1,0,3,3350.07
35,trace_offer,1,VLAN4012.1,0,3,3350.07
35,receive,3,VLAN4012.3,0,1,3350.07
35,send,1,VLAN4012.1,0,3,3350.07
36,trace_offer,1,VLAN4012.1,0,3,3350.07
36,receive,3,VLAN4012.3,0,1,3350.07
36,send,1,VLAN4012.1,0,3,3350.07
37,trace_offer,1,VLAN4012.1,0,3,3350.07
37,receive,3,VLAN4012.3,0,1,3350.07
37,send,1,VLAN4012.1,0,3,3350.07
38,trace_offer,1,VLAN4012.1,0,3,3350.07
38,receive,3,VLAN4012.3,0,1,3350.07
38,send,1,VLAN4012.1,0,3,3350.07
39,trace_offer,1,VLAN4012.1,0,3,3350.07
39,receive,3,VLAN4012.3,0,1,3350.07
39,send,1,VLAN4012.1,0,3,3350.07
40,trace_offer,1,VLAN4012.1,0,3,3350.07
40,receive,3,VLAN4012.3,0,1,3350.07
40,send,1,VLAN4012.1,0,3,3350.07
41,trace_offer,1,VLAN4012.1,0,3,3350.07
41,receive,3,VLAN4012.3,0,1,3350.07
41,send,1,VLAN4012.1,0,3,3350.07
42,trace_offer,1,VLAN4012.1,0,3,3350.07
42,receive,3,VLAN4012.3,0,1,3350.07
42,send,1,VLAN4012.1,0,3,3350.07
43,trace_offer,1,VLAN4012.1,0,3,3350.07
43,receive,3,VLAN4012.3,0,1,3350.07
43,send,1,VLAN4012.1,0,3,3350.07
44,trace_offer,1,VLAN4012.1,0,3,3350.07
44,receive,3,VLAN4012.3,0,1,3350.07
44,send,1,VLAN4012.1,0,3,3350.07
45,trace_offer,1,VLAN4012.1,0,3,3350.07
45,receive,3,VLAN4012.3,0,1,3350.07
45,send,1,VLAN4012.1,0,3,3350.07
46,trace_offer,1,VLAN4012.1,0,3,3350.07
46,receive,3,VLAN4012.3,0,1,3350.07
46,send,1,VLAN4012.1,0,3,3350.07
47,trace_offer,1,VLAN4012.1,0,3,3350.07
47,receive,3,VLAN4012.3,0,1,3350.07
47,send,1,VLAN4012.1,0,3,3350.07
48,trace_offer,1,VLAN4012.1,0,3,3350.07
48,receive,3,VLAN4012.3,0,1,3350.07
48,send,1,VLAN4012.1,0,3,3350.07
49,trace_offer,1,VLAN4012.1,0,3,3350.07
49,receive,3,VLAN4012.3,0,1,3350.07
49,send,1,VLAN4012.1,0,3,3350.07
50,trace_offer,1,VLAN4012.1,0,3,3332.89
50,receive,3,VLAN4012.3,0,1,3350.07
50,send,1,VLAN4012.1,0,3,3332.89
51,trace_offer,1,VLAN4012.1,0,3,3332.89
51,receive,3,VLAN4012.3,0,1,3350.07
51,send,1,VLAN4012.1,0,3,3332.89
52,trace_offer,1,VLAN4012.1,0,3,3332.89
52,receive,3,VLAN4012.3,0,1,3332.89
52,send,1,VLAN4012.1,0,3,3332.89
53,trace_offer,1,VLAN4012.1,0,3,3332.89
53,receive,3,VLAN4012.3,0,1,3332.89
53,send,1,VLAN4012.1,0,3,3332.89
54,trace_offer,1,VLAN4012.1,0,3,3332.89
54,receive,3,VLAN4012.3,0,1,3332.89
54,send,1,VLAN4012.1,0,3,3332.89
55,trace_offer,1,VLAN4012.1,0,3,3332.89
55,receive,3,VLAN4012.3,0,1,3332.89
55,send,1,VLAN4012.1,0,3,3332.89
56,trace_offer,1,VLAN4012.1,0,3,3332.89
56,receive,3,VLAN4012.3,0,1,3332.89
56,send,1,VLAN4012.1,0,3,3332.89
57,trace_offer,1,VLAN4012.1,0,3,3332.89
57,receive,3,VLAN4012.3,0,1,3332.89
57,send,1,VLAN4012.1,0,3,3332.89
58,trace_offer,1,VLAN4012.1,0,3,3332.89
58,receive,3,VLAN4012.3,0,1,3332.89
58,send,1,VLAN4012.1,0,3,3332.89
59,trace_offer,1,VLAN4012.1,0,3,3332.89
59,receive,3,VLAN4012.3,0,1,3332.89
59,send,1,VLAN4012.1,0,3,3332.89
60,trace_offer,1,VLAN4012.1,0,3,3324.3
60,receive,3,VLAN4012.3,0,1,3332.89
60,send,1,VLAN4012.1,0,3,3324.3
61,trace_offer,1,VLAN4012.1,0,3,3324.3
61,receive,3,VLAN4012.3,0,1,3332.89
61,send,1,VLAN4012.1,0,3,3324.3
62,trace_offer,1,VLAN4012.1,0,3,3324.3
62,receive,3,VLAN4012.3,0,1,3324.3
62,send,1,VLAN4012.1,0,3,3324.3
63,trace_offer,1,VLAN4012.1,0,3,3324.3
63,receive,3,VLAN4012.3,0,1,3324.3
63,send,1,VLAN4012.1,0,3,3324.3
64,trace_offer,1,VLAN4012.1,0,3,3324.3
64,receive,3,VLAN4012.3,0,1,3324.3
64,send,1,VLAN4012.1,0,3,3324.3
65,trace_offer,1,VLAN4012.1,0,3,3324.3
65,receive,3,VLAN4012.3,0,1,3324.3
65,send,1,VLAN4012.1,0,3,3324.3
66,trace_offer,1,VLAN4012.1,0,3,3324.3
66,receive,3,VLAN4012.3,0,1,3324.3
66,send,1,VLAN4012.1,0,3,3324.3
67,trace_offer,1,VLAN4012.1,0,3,3324.3
67,receive,3,VLAN4012.3,0,1,3324.3
67,send,1,VLAN4012.1,0,3,3324.3
68,trace_offer,1,VLAN4012.1,0,3,3324.3
68,receive,3,VLAN4012.3,0,1,3324.3
68,send,1,VLAN4012.1,0,3,3324.3
69,trace_offer,1,VLAN4012.1,0,3,3324.3
69,receive,3,VLAN4012.3,0,1,3324.3
69,send,1,VLAN4012.1,0,3,3324.3
70,trace_offer,1,VLAN4012.1,0,3,3307.12
70,receive,3,VLAN4012.3,0,1,3324.3
70,send,1,VLAN4012.1,0,3,3307.12
71,trace_offer,1,VLAN4012.1,0,3,3307.12
71,receive,3,VLAN4012.3,0,1,3324.3
71,send,1,VLAN4012.1,0,3,3307.12
72,trace_offer,1,VLAN4012.1,0,3,3307.12
72,receive,3,VLAN4012.3,0,1,3307.12
72,send,1,VLAN4012.1,0,3,3307.12
73,trace_offer,1,VLAN4012.1,0,3,3307.12
73,receive,3,VLAN4012.3,0,1,3307.12
73,send,1,VLAN4012.1,0,3,3307.12
74,trace_offer,1,VLAN4012.1,0,3,3307.12
74,receive,3,VLAN4012.3,0,1,3307.12
74,send,1,VLAN4012.1,0,3,3307.12
75,trace_offer,1,VLAN4012.1,0,3,3307.12
75,receive,3,VLAN4012.3,0,1,3307.12
75,send,1,VLAN4012.1,0,3,3307.12
76,trace_offer,1,VLAN4012.1,0,3,3307.12
76,receive,3,VLAN4012.3,0,1,3307.12
76,send,1,VLAN4012.1,0,3,3307.12
77,trace_offer,1,VLAN4012.1,0,3,3307.12
77,receive,3,VLAN4012.3,0,1,3307.12
77,send,1,VLAN4012.1,0,3,3307.12
78,trace_offer,1,VLAN4012.1,0,3,3307.12
78,receive,3,VLAN4012.3,0,1,3307.12
78,send,1,VLAN4012.1,0,3,3307.12
79,trace_offer,1,VLAN4012.1,0,3,3307.12
79,receive,3,VLAN4012.3,0,1,3307.12
79,send,1,VLAN4012.1,0,3,3307.12
80,trace_offer,1,VLAN4012.1,0,3,3272.77
80,receive,3,VLAN4012.3,0,1,3307.12
80,send,1,VLAN4012.1,0,3,3272.77
81,trace_offer,1,VLAN4012.1,0,3,3272.77
81,receive,3,VLAN4012.3,0,1,3307.12
81,send,1,VLAN4012.1,0,3,3272.77
82,trace_offer,1,VLAN4012.1,0,3,3272.77
82,receive,3,VLAN4012.3,0,1,3272.77
82,send,1,VLAN4012.1,0,3,3272.77
83,trace_offer,1,VLAN4012.1,0,3,3272.77
83,receive,3,VLAN4012.3,0,1,3272.77
83,send,1,VLAN4012.1,0,3,3272.77
84,trace_offer,1,VLAN4012.1,0,3,3272.77
84,receive,3,VLAN4012.3,0,1,3272.77
84,send,1,VLAN4012.1,0,3,3272.77
85,trace_offer,1,VLAN4012.1,0,3,3272.77
85,receive,3,VLAN4012.3,0,1,3272.77
85,send,1,VLAN4012.1,0,3,3272.77
86,trace_offer,1,VLAN4012.1,0,3,3272.77
86,receive,3,VLAN4012.3,0,1,3272.77
86,send,1,VLAN4012.1,0,3,3272.77
87,trace_offer,1,VLAN4012.1,0,3,3272.77
87,receive,3,VLAN4012.3,0,1,3272.77
87,send,1,VLAN4012.1,0,3,3272.77
88,trace_offer,1,VLAN4012.1,0,3,3272.77
88,receive,3,VLAN4012.3,0,1,3272.77
88,send,1,VLAN4012.1,0,3,3272.77
89,trace_offer,1,VLAN4012.1,0,3,3272.77
89,receive,3,VLAN4012.3,0,1,3272.77
89,send,1,VLAN4012.1,0,3,3272.77
90,trace_offer,1,VLAN4012.1,0,3,3247
90,receive,3,VLAN4012.3,0,1,3272.77
90,send,1,VLAN4012.1,0,3,3247
91,trace_offer,1,VLAN4012.1,0,3,3247
91,receive,3,VLAN4012.3,0,1,3272.77
91,send,1,VLAN4012.1,0,3,3247
92,trace_offer,1,VLAN4012.1,0,3,3247
92,receive,3,VLAN4012.3,0,1,3247
92,send,1,VLAN4012.1,0,3,3247
93,trace_offer,1,VLAN4012.1,0,3,3247
93,receive,3,VLAN4012.3,0,1,3247
93,send,1,VLAN4012.1,0,3,3247
94,trace_offer,1,VLAN4012.1,0,3,3247
94,receive,3,VLAN4012.3,0,1,3247
94,send,1,VLAN4012.1,0,3,3247
95,trace_offer,1,VLAN4012.1,0,3,3247
95,receive,3,VLAN4012.3,0,1,3247
95,send,1,VLAN4012.1,0,3,3247
96,trace_offer,1,VLAN4012.1,0,3,3247
96,receive,3,VLAN4012.3,0,1,3247
96,send,1,VLAN4012.1,0,3,3247
97,trace_offer,1,VLAN4012.1,0,3,3247
97,receive,3,VLAN4012.3,0,1,3247
97,send,1,VLAN4012.1,0,3,3247
98,trace_offer,1,VLAN4012.1,0,3,3247
98,receive,3,VLAN4012.3,0,1,3247
98,send,1,VLAN4012.1,0,3,3247
99,trace_offer,1,VLAN4012.1,0,3,3247
99,receive,3,VLAN4012.3,0,1,3247
99,send,1,VLAN4012.1,0,3,3247
100,trace_offer,1,VLAN4012.1,0,3,3247
100,receive,3,VLAN4012.3,0,1,3247
100,send,1,VLAN4012.1,0,3,3247
101,trace_offer,1,VLAN4012.1,0,3,3247
101,receive,3,VLAN4012.3,0,1,3247
101,send,1,VLAN4012.1,0,3,3247
102,trace_offer,1,VLAN4012.1,0,3,3247
102,receive,3,VLAN4012.3,0,1,3247
102,send,1,VLAN4012.1,0,3,3247
103,trace_offer,1,VLAN4012.1,0,3,3247
103,receive,3,VLAN4012.3,0,1,3247
103,send,1,VLAN4012.1,0,3,3247
104,trace_offer,1,VLAN4012.1,0,3,3247
104,receive,3,VLAN4012.3,0,1,3247
104,send,1,VLAN4012.1,0,3,3247
105,trace_offer,1,VLAN4012.1,0,3,3247
105,receive,3,VLAN4012.3,0,1,3247
105,send,1,VLAN4012.1,0,3,3247
106,trace_offer,1,VLAN4012.1,0,3,3247
106,receive,3,VLAN4012.3,0,1,3247
106,send,1,VLAN4012.1,0,3,3247
107,trace_offer,1,VLAN4012.1,0,3,3247
107,receive,3,VLAN4012.3,0,1,3247
107,send,1,VLAN4012.1,0,3,3247
108,trace_offer,1,VLAN4012.1,0,3,3247
108,receive,3,VLAN4012.3,0,1,3247
108,send,1,VLAN4012.1,0,3,3247
109,trace_offer,1,VLAN4012.1,0,3,3247
109,receive,3,VLAN4012.3,0,1,3247
109,send,1,VLAN4012.1,0,3,3247
110,trace_offer,1,VLAN4012.1,0,3,3255.59
110,receive,3,VLAN4012.3,0,1,3247
110,send,1,VLAN4012.1,0,3,3255.59
111,trace_offer,1,VLAN4012.1,0,3,3255.59
111,receive,3,VLAN4012.3,0,1,3247
111,send,1,VLAN4012.1,0,3,3255.59
112,trace_offer,1,VLAN4012.1,0,3,3255.59
112,receive,3,VLAN4012.3,0,1,3255.59
112,send,1,VLAN4012.1,0,3,3255.59
113,trace_offer,1,VLAN4012.1,0,3,3255.59
113,receive,3,VLAN4012.3,0,1,3255.59
113,send,1,VLAN4012.1,0,3,3255.59
114,trace_offer,1,VLAN4012.1,0,3,3255.59
114,receive,3,VLAN4012.3,0,1,3255.59
114,send,1,VLAN4012.1,0,3,3255.59
115,trace_offer,1,VLAN4012.1,0,3,3255.59
115,receive,3,VLAN4012.3,0,1,3255.59
115,send,1,VLAN4012.1,0,3,3255.59
116,trace_offer,1,VLAN4012.1,0,3,3255.59
116,receive,3,VLAN4012.3,0,1,3255.59
116,send,1,VLAN4012.1,0,3,3255.59
117,trace_offer,1,VLAN4012.1,0,3,3255.59
117,receive,3,VLAN4012.3,0,1,3255.59
117,send,1,VLAN4012.1,0,3,3255.59
118,trace_offer,1,VLAN4012.1,0,3,3255.59
118,receive,3,VLAN4012.3,0,1,3255.59
118,send,1,VLAN4012.1,0,3,3255.59
119,trace_offer,1,VLAN4012.1,0,3,3255.59
119,receive,3,VLAN4012.3,0,1,3255.59
119,send,1,VLAN4012.1,0,3,3255.59
120,trace_offer,1,VLAN4012.1,0,3,3229.82
120,receive,3,VLAN4012.3,0,1,3255.59
120,send,1,VLAN4012.1,0,3,3229.82
121,trace_offer,1,VLAN4012.1,0,3,3229.82
121,receive,3,VLAN4012.3,0,1,3255.59
121,send,1,VLAN4012.1,0,3,3229.82
122,trace_offer,1,VLAN4012.1,0,3,3229.82
122,receive,3,VLAN4012.3,0,1,3229.82
122,send,1,VLAN4012.1,0,3,3229.82
123,trace_offer,1,VLAN4012.1,0,3,3229.82
123,receive,3,VLAN4012.3,0,1,3229.82
123,send,1,VLAN4012.1,0,3,3229.82
124,trace_offer,1,VLAN4012.1,0,3,3229.82
124,receive,3,VLAN4012.3,0,1,3229.82
124,send,1,VLAN4012.1,0,3,3229.82
125,trace_offer,1,VLAN4012.1,0,3,3229.82
125,receive,3,VLAN4012.3,0,1,3229.82
125,send,1,VLAN4012.1,0,3,3229.82
126,trace_offer,1,VLAN4012.1,0,3,3229.82
126,receive,3,VLAN4012.3,0,1,3229.82
126,send,1,VLAN4012.1,0,3,3229.82
127,trace_offer,1,VLAN4012.1,0,3,3229.82
127,receive,3,VLAN4012.3,0,1,3229.82
127,send,1,VLAN4012.1,0,3,3229.82
128,trace_offer,1,VLAN4012.1,0,3,3229.82
128,receive,3,VLAN4012.3,0,1,3229.82
128,send,1,VLAN4012.1,0,3,3229.82
129,trace_offer,1,VLAN4012.1,0,3,3229.82
129,receive,3,VLAN4012.3,0,1,3229.82
129,send,1,VLAN4012.1,0,3,3229.82
130,trace_offer,1,VLAN4012.1,0,3,3229.82
130,receive,3,VLAN4012.3,0,1,3229.82
130,send,1,VLAN4012.1,0,3,3229.82
131,trace_offer,1,VLAN4012.1,0,3,3229.82
131,receive,3,VLAN4012.3,0,1,3229.82
131,send,1,VLAN4012.1,0,3,3229.82
132,trace_offer,1,VLAN4012.1,0,3,3229.82
132,receive,3,VLAN4012.3,0,1,3229.82
132,send,1,VLAN4012.1,0,3,3229.82
133,trace_offer,1,VLAN4012.1,0,3,3229.82
133,receive,3,VLAN4012.3,0,1,3229.82
133,send,1,VLAN4012.1,0,3,3229.82
134,trace_offer,1,VLAN4012.1,0,3,3229.82
134,receive,3,VLAN4012.3,0,1,3229.82
134,send,1,VLAN4012.1,0,3,3229.82
135,trace_offer,1,VLAN4012.1,0,3,3229.82
135,receive,3,VLAN4012.3,0,1,3229.82
135,send,1,VLAN4012.1,0,3,3229.82
136,trace_offer,1,VLAN4012.1,0,3,3229.82
136,receive,3,VLAN4012.3,0,1,3229.82
136,send,1,VLAN4012.1,0,3,3229.82
137,trace_offer,1,VLAN4012.1,0,3,3229.82
137,receive,3,VLAN4012.3,0,1,3229.82
137,send,1,VLAN4012.1,0,3,3229.82
138,trace_offer,1,VLAN4012.1,0,3,3229.82
138,receive,3,VLAN4012.3,0,1,3229.82
138,send,1,VLAN4012.1,0,3,3229.82
139,trace_offer,1,VLAN4012.1,0,3,3229.82
139,receive,3,VLAN4012.3,0,1,3229.82
139,send,1,VLAN4012.1,0,3,3229.82
140,trace_offer,1,VLAN4012.1,0,3,3204.05
140,receive,3,VLAN4012.3,0,1,3229.82
140,send,1,VLAN4012.1,0,3,3204.05
141,trace_offer,1,VLAN4012.1,0,3,3204.05
141,receive,3,VLAN4012.3,0,1,3229.82
141,send,1,VLAN4012.1,0,3,3204.05
142,trace_offer,1,VLAN4012.1,0,3,3204.05
142,receive,3,VLAN4012.3,0,1,3204.05
142,send,1,VLAN4012.1,0,3,3204.05
143,trace_offer,1,VLAN4012.1,0,3,3204.05
143,receive,3,VLAN4012.3,0,1,3204.05
143,send,1,VLAN4012.1,0,3,3204.05
144,trace_offer,1,VLAN4012.1,0,3,3204.05
144,receive,3,VLAN4012.3,0,1,3204.05
144,send,1,VLAN4012.1,0,3,3204.05
145,trace_offer,1,VLAN4012.1,0,3,3204.05
145,receive,3,VLAN4012.3,0,1,3204.05
145,send,1,VLAN4012.1,0,3,3204.05
146,trace_offer,1,VLAN4012.1,0,3,3204.05
146,receive,3,VLAN4012.3,0,1,3204.05
146,send,1,VLAN4012.1,0,3,3204.05
147,trace_offer,1,VLAN4012.1,0,3,3204.05
147,receive,3,VLAN4012.3,0,1,3204.05
147,send,1,VLAN4012.1,0,3,3204.05
148,trace_offer,1,VLAN4012.1,0,3,3204.05
148,receive,3,VLAN4012.3,0,1,3204.05
148,send,1,VLAN4012.1,0,3,3204.05
149,trace_offer,1,VLAN4012.1,0,3,3204.05
149,receive,3,VLAN4012.3,0,1,3204.05
149,send,1,VLAN4012.1,0,3,3204.05
150,trace_offer,1,VLAN4012.1,0,3,3161.1
150,receive,3,VLAN4012.3,0,1,3204.05
150,send,1,VLAN4012.1,0,3,3161.1
151,trace_offer,1,VLAN4012.1,0,3,3161.1
151,receive,3,VLAN4012.3,0,1,3204.05
151,send,1,VLAN4012.1,0,3,3161.1
152,trace_offer,1,VLAN4012.1,0,3,3161.1
152,receive,3,VLAN4012.3,0,1,3161.1
152,send,1,VLAN4012.1,0,3,3161.1
153,trace_offer,1,VLAN4012.1,0,3,3161.1
153,receive,3,VLAN4012.3,0,1,3161.1
153,send,1,VLAN4012.1,0,3,3161.1
154,trace_offer,1,VLAN4012.1,0,3,3161.1
154,receive,3,VLAN4012.3,0,1,3161.1
154,send,1,VLAN4012.1,0,3,3161.1
155,trace_offer,1,VLAN4012.1,0,3,3161.1
155,receive,3,VLAN4012.3,0,1,3161.1
155,send,1,VLAN4012.1,0,3,3161.1
156,trace_offer,1,VLAN4012.1,0,3,3161.1
156,receive,3,VLAN4012.3,0,1,3161.1
156,send,1,VLAN4012.1,0,3,3161.1
157,trace_offer,1,VLAN4012.1,0,3,3161.1
157,receive,3,VLAN4012.3,0,1,3161.1
157,send,1,VLAN4012.1,0,3,3161.1
158,trace_offer,1,VLAN4012.1,0,3,3161.1
158,receive,3,VLAN4012.3,0,1,3161.1
158,send,1,VLAN4012.1,0,3,3161.1
159,trace_offer,1,VLAN4012.1,0,3,3161.1
159,receive,3,VLAN4012.3,0,1,3161.1
159,send,1,VLAN4012.1,0,3,3161.1
160,trace_offer,1,VLAN4012.1,0,3,3152.51
160,receive,3,VLAN4012.3,0,1,3161.1
160,send,1,VLAN4012.1,0,3,3152.51
161,trace_offer,1,VLAN4012.1,0,3,3152.51
161,receive,3,VLAN4012.3,0,1,3161.1
161,send,1,VLAN4012.1,0,3,3152.51
162,trace_offer,1,VLAN4012.1,0,3,3152.51
162,receive,3,VLAN4012.3,0,1,3152.51
162,send,1,VLAN4012.1,0,3,3152.51
163,trace_offer,1,VLAN4012.1,0,3,3152.51
163,receive,3,VLAN4012.3,0,1,3152.51
163,send,1,VLAN4012.1,0,3,3152.51
164,trace_offer,1,VLAN4012.1,0,3,3152.51
164,receive,3,VLAN4012.3,0,1,3152.51
164,send,1,VLAN4012.1,0,3,3152.51
165,trace_offer,1,VLAN4012.1,0,3,3152.51
165,receive,3,VLAN4012.3,0,1,3152.51
165,send,1,VLAN4012.1,0,3,3152.51
166,trace_offer,1,VLAN4012.1,0,3,3152.51
166,receive,3,VLAN4012.3,0,1,3152.51
166,send,1,VLAN4012.1,0,3,3152.51
167,trace_offer,1,VLAN4012.1,0,3,3152.51
167,receive,3,VLAN4012.3,0,1,3152.51
167,send,1,VLAN4012.1,0,3,3152.51
168,trace_offer,1,VLAN4012.1,0,3,3152.51
168,receive,3,VLAN4012.3,0,1,3152.51
168,send,1,VLAN4012.1,0,3,3152.51
169,trace_offer,1,VLAN4012.1,0,3,3152.51
169,receive,3,VLAN4012.3,0,1,3152.51
169,send,1,VLAN4012.1,0,3,3152.51
170,trace_offer,1,VLAN4012.1,0,3,3135.33
170,receive,3,VLAN4012.3,0,1,3152.51
170,send,1,VLAN4012.1,0,3,3135.33
171,trace_offer,1,VLAN4012.1,0,3,3135.33
171,receive,3,VLAN4012.3,0,1,3152.51
171,send,1,VLAN4012.1,0,3,3135.33
172,trace_offer,1,VLAN4012.1,0,3,3135.33
172,receive,3,VLAN4012.3,0,1,3135.33
172,send,1,VLAN4012.1,0,3,3135.33
173,trace_offer,1,VLAN4012.1,0,3,3135.33
173,receive,3,VLAN4012.3,0,1,3135.33
173,send,1,VLAN4012.1,0,3,3135.33
174,trace_offer,1,VLAN4012.1,0,3,3135.33
174,receive,3,VLAN4012.3,0,1,3135.33
174,send,1,VLAN4012.1,0,3,3135.33
175,trace_offer,1,VLAN4012.1,0,3,3135.33
175,receive,3,VLAN4012.3,0,1,3135.33
175,send,1,VLAN4012.1,0,3,3135.33
176,trace_offer,1,VLAN4012.1,0,3,3135.33
176,receive,3,VLAN4012.3,0,1,3135.33
176,send,1,VLAN4012.1,0,3,3135.33
177,trace_offer,1,VLAN4012.1,0,3,3135.33
177,receive,3,VLAN4012.3,0,1,3135.33
177,send,1,VLAN4012.1,0,3,3135.33
178,trace_offer,1,VLAN4012.1,0,3,3135.33
178,receive,3,VLAN4012.3,0,1,3135.33
178,send,1,VLAN4012.1,0,3,3135.33
179,trace_offer,1,VLAN4012.1,0,3,3135.33
179,receive,3,VLAN4012.3,0,1,3135.33
179,send,1,VLAN4012.1,0,3,3135.33
180,trace_offer,1,VLAN4012.1,0,3,3118.15
180,receive,3,VLAN4012.3,0,1,3135.33
180,send,1,VLAN4012.1,0,3,3118.15
181,trace_offer,1,VLAN4012.1,0,3,3118.15
181,receive,3,VLAN4012.3,0,1,3135.33
181,send,1,VLAN4012.1,0,3,3118.15
182,trace_offer,1,VLAN4012.1,0,3,3118.15
182,receive,3,VLAN4012.3,0,1,3118.15
182,send,1,VLAN4012.1,0,3,3118.15
