interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,14,S03.0,7,78,500
0,trace_offer,2,S01.0,1,66,500
0,trace_offer,25,S11.1,12,89,500
0,trace_offer,126,S57.0,63,62,500
0,trace_offer,22,S05.0,11,86,500
0,trace_offer,63,S18.1,31,127,500
0,trace_offer,127,S57.1,63,63,500
0,trace_offer,40,S09.0,20,104,500
0,trace_offer,88,S28.0,44,24,500
0,trace_offer,121,S56.1,60,57,500
0,trace_offer,89,S28.1,44,25,500
0,trace_offer,26,S35.0,13,90,500
0,trace_offer,67,S19.1,33,3,500
0,trace_offer,83,S38.1,41,19,500
0,trace_offer,66,S19.0,33,2,500
0,trace_offer,32,S53.0,16,96,500
0,trace_offer,96,S60.0,48,32,500
0,trace_offer,48,S14.0,24,112,500
0,trace_offer,75,S23.1,37,11,500
0,trace_offer,105,S37.1,52,41,500
0,trace_offer,93,S30.1,46,29,500
0,trace_offer,52,S16.0,26,116,500
0,trace_offer,65,S42.1,32,1,500
0,trace_offer,11,S24.1,5,75,500
0,trace_offer,68,S20.0,34,4,500
0,trace_offer,82,S38.0,41,18,500
0,trace_offer,71,S58.1,35,7,500
0,trace_offer,122,S54.0,61,58,500
0,trace_offer,17,S40.1,8,81,500
0,trace_offer,91,S29.1,45,27,500
0,trace_offer,31,S06.1,15,95,500
0,trace_offer,43,S15.1,21,107,500
0,trace_offer,44,S12.0,22,108,500
0,trace_offer,109,S41.1,54,45,500
0,trace_offer,125,S59.1,62,61,500
0,trace_offer,49,S14.1,24,113,500
0,trace_offer,37,S39.1,18,101,500
0,trace_offer,0,S00.0,0,64,500
0,trace_offer,28,S43.0,14,92,500
0,trace_offer,101,S45.1,50,37,500
0,trace_offer,107,S51.1,53,43,500
0,trace_offer,4,S10.0,2,68,500
0,trace_offer,115,S47.1,57,51,500
0,trace_offer,27,S35.1,13,91,500
0,trace_offer,62,S18.0,31,126,500
0,trace_offer,123,S54.1,61,59,500
0,trace_offer,102,S36.0,51,38,500
0,trace_offer,98,S33.0,49,34,500
0,trace_offer,58,S55.0,29,122,500
0,trace_offer,120,S56.0,60,56,500
0,trace_offer,42,S15.0,21,106,500
0,trace_offer,51,S62.1,25,115,500
0,trace_offer,70,S58.0,35,6,500
0,trace_offer,110,S44.0,55,46,500
0,trace_offer,35,S07.1,17,99,500
0,trace_offer,69,S20.1,34,5,500
0,trace_offer,112,S46.0,56,48,500
0,trace_offer,59,S55.1,29,123,500
0,trace_offer,50,S62.0,25,114,500
0,trace_offer,13,S52.1,6,77,500
0,trace_offer,113,S46.1,56,49,500
0,trace_offer,73,S22.1,36,9,500
0,trace_offer,34,S07.0,17,98,500
0,trace_offer,41,S09.1,20,105,500
0,trace_offer,87,S32.1,43,23,500
0,trace_offer,39,S08.1,19,103,500
0,trace_offer,106,S51.0,53,42,500
0,trace_offer,54,S21.0,27,118,500
0,trace_offer,30,S06.0,15,94,500
0,trace_offer,81,S26.1,40,17,500
0,trace_offer,56,S34.0,28,120,500
0,trace_offer,124,S59.0,62,60,500
0,trace_offer,103,S36.1,51,39,500
0,trace_offer,12,S52.0,6,76,500
0,trace_offer,46,S13.0,23,110,500
0,trace_offer,8,S02.0,4,72,500
0,trace_offer,61,S17.1,30,125,500
0,trace_offer,80,S26.0,40,16,500
0,trace_offer,118,S49.0,59,54,500
0,trace_offer,114,S47.0,57,50,500
0,trace_offer,76,S25.0,38,12,500
0,trace_offer,24,S11.0,12,88,500
0,trace_offer,117,S48.1,58,53,500
0,trace_offer,108,S41.0,54,44,500
0,trace_offer,94,S31.0,47,30,500
0,trace_offer,111,S44.1,55,47,500
0,trace_offer,78,S50.0,39,14,500
0,trace_offer,9,S02.1,4,73,500
0,trace_offer,5,S10.1,2,69,500
0,trace_offer,100,S45.0,50,36,500
0,trace_offer,55,S21.1,27,119,500
0,trace_offer,104,S37.0,52,40,500
0,trace_offer,77,S25.1,38,13,500
0,trace_offer,1,S00.1,0,65,500
0,trace_offer,20,S61.0,10,84,500
0,trace_offer,15,S03.1,7,79,500
0,trace_offer,116,S48.0,58,52,500
0,trace_offer,10,S24.0,5,74,500
0,trace_offer,21,S61.1,10,85,500
0,trace_offer,72,S22.0,36,8,500
0,trace_offer,99,S33.1,49,35,500
0,trace_offer,33,S53.1,16,97,500
0,trace_offer,84,S27.0,42,20,500
0,trace_offer,97,S60.1,48,33,500
0,trace_offer,86,S32.0,43,22,500
0,trace_offer,92,S30.0,46,28,500
0,trace_offer,57,S34.1,28,121,500
0,trace_offer,18,S04.0,9,82,500
0,trace_offer,16,S40.0,8,80,500
0,trace_offer,90,S29.0,45,26,500
0,trace_offer,85,S27.1,42,21,500
0,trace_offer,47,S13.1,23,111,500
0,trace_offer,3,S01.1,1,67,500
0,trace_offer,74,S23.0,37,10,500
0,trace_offer,19,S04.1,9,83,500
0,trace_offer,23,S05.1,11,87,500
0,trace_offer,79,S50.1,39,15,500
0,trace_offer,60,S17.0,30,124,500
0,trace_offer,6,S63.0,3,70,500
0,trace_offer,45,S12.1,22,109,500
0,trace_offer,36,S39.0,18,100,500
0,trace_offer,119,S49.1,59,55,500
0,trace_offer,64,S42.0,32,0,500
0,trace_offer,7,S63.1,3,71,500
0,trace_offer,29,S43.1,14,93,500
0,trace_offer,95,S31.1,47,31,500
0,trace_offer,53,S16.1,26,117,500
0,trace_offer,38,S08.0,19,102,500
0,send,17,S40.1,8,81,100
0,send,38,S08.0,19,102,100
0,send,71,S58.1,35,7,100
0,send,96,S60.0,48,32,100
0,send,99,S33.1,49,35,100
0,send,67,S19.1,33,3,100
0,send,70,S58.0,35,6,100
0,send,63,S18.1,31,127,100
0,send,73,S22.1,36,9,100
0,send,116,S48.0,58,52,100
0,send,108,S41.0,54,44,100
0,send,28,S43.0,14,92,100
0,send,10,S24.0,5,74,100
0,send,43,S15.1,21,107,100
0,send,11,S24.1,5,75,100
0,send,123,S54.1,61,59,100
0,send,49,S14.1,24,113,100
0,send,93,S30.1,46,29,100
0,send,9,S02.1,4,73,100
0,send,118,S49.0,59,54,100
0,send,62,S18.0,31,126,100
0,send,119,S49.1,59,55,100
0,send,90,S29.0,45,26,100
0,send,50,S62.0,25,114,100
0,send,76,S25.0,38,12,100
0,send,121,S56.1,60,57,100
0,send,111,S44.1,55,47,100
0,send,84,S27.0,42,20,100
0,send,68,S20.0,34,4,100
0,send,55,S21.1,27,119,100
0,send,66,S19.0,33,2,100
0,send,102,S36.0,51,38,100
0,send,41,S09.1,20,105,100
0,send,29,S43.1,14,93,100
0,send,8,S02.0,4,72,100
0,send,42,S15.0,21,106,100
0,send,19,S04.1,9,83,100
0,send,127,S57.1,63,63,100
0,send,4,S10.0,2,68,100
0,send,20,S61.0,10,84,100
0,send,22,S05.0,11,86,100
0,send,36,S39.0,18,100,100
0,send,13,S52.1,6,77,100
0,send,53,S16.1,26,117,100
0,send,32,S53.0,16,96,100
0,send,24,S11.0,12,88,100
0,send,83,S38.1,41,19,100
0,send,107,S51.1,53,43,100
0,send,44,S12.0,22,108,100
0,send,40,S09.0,20,104,100
0,send,65,S42.1,32,1,100
0,send,113,S46.1,56,49,100
0,send,77,S25.1,38,13,100
0,send,26,S35.0,13,90,100
0,send,120,S56.0,60,56,100
0,send,125,S59.1,62,61,100
0,send,92,S30.0,46,28,100
0,send,14,S03.0,7,78,100
0,send,110,S44.0,55,46,100
0,send,27,S35.1,13,91,100
0,send,46,S13.0,23,110,100
0,send,114,S47.0,57,50,100
0,send,94,S31.0,47,30,100
0,send,6,S63.0,3,70,100
0,send,97,S60.1,48,33,100
0,send,34,S07.0,17,98,100
0,send,23,S05.1,11,87,100
0,send,100,S45.0,50,36,100
0,send,57,S34.1,28,121,100
0,send,106,S51.0,53,42,100
0,send,91,S29.1,45,27,100
0,send,51,S62.1,25,115,100
0,send,101,S45.1,50,37,100
0,send,47,S13.1,23,111,100
0,send,112,S46.0,56,48,100
0,send,59,S55.1,29,123,100
0,send,64,S42.0,32,0,100
0,send,33,S53.1,16,97,100
0,send,30,S06.0,15,94,100
0,send,126,S57.0,63,62,100
0,send,48,S14.0,24,112,100
0,send,85,S27.1,42,21,100
0,send,75,S23.1,37,11,100
0,send,88,S28.0,44,24,100
0,send,80,S26.0,40,16,100
0,send,89,S28.1,44,25,100
0,send,16,S40.0,8,80,100
0,send,39,S08.1,19,103,100
0,send,12,S52.0,6,76,100
0,send,104,S37.0,52,40,100
0,send,5,S10.1,2,69,100
0,send,56,S34.0,28,120,100
0,send,37,S39.1,18,101,100
0,send,69,S20.1,34,5,100
0,send,117,S48.1,58,53,100
0,send,103,S36.1,51,39,100
0,send,74,S23.0,37,10,100
0,send,105,S37.1,52,41,100
0,send,122,S54.0,61,58,100
0,send,82,S38.0,41,18,100
0,send,95,S31.1,47,31,100
0,send,81,S26.1,40,17,100
0,send,86,S32.0,43,22,100
0,send,61,S17.1,30,125,100
0,send,1,S00.1,0,65,100
0,send,115,S47.1,57,51,100
0,send,52,S16.0,26,116,100
0,send,21,S61.1,10,85,100
0,send,0,S00.0,0,64,100
0,send,15,S03.1,7,79,100
0,send,58,S55.0,29,122,100
0,send,98,S33.0,49,34,100
0,send,72,S22.0,36,8,100
0,send,31,S06.1,15,95,100
0,send,109,S41.1,54,45,100
0,send,2,S01.0,1,66,100
0,send,25,S11.1,12,89,100
0,send,124,S59.0,62,60,100
0,send,78,S50.0,39,14,100
0,send,3,S01.1,1,67,100
0,send,54,S21.0,27,118,100
0,send,35,S07.1,17,99,100
0,send,60,S17.0,30,124,100
0,send,79,S50.1,39,15,100
0,send,18,S04.0,9,82,100
0,send,7,S63.1,3,71,100
0,send,45,S12.1,22,109,100
0,send,87,S32.1,43,23,100
1,send,31,S06.1,15,95,13.3045
1,send,29,S43.1,14,93,12.673
1,send,102,S36.0,51,38,16.1809
1,send,57,S34.1,28,121,13.6112
1,send,76,S25.0,38,12,19.0281
1,send,59,S55.1,29,123,13.8576
1,send,121,S56.1,60,57,13.0207
1,send,80,S26.0,40,16,11.496
1,send,36,S39.0,18,100,16.9288
1,send,75,S23.1,37,11,17.542
1,send,112,S46.0,56,48,14.6427
1,send,16,S40.0,8,80,12.9093
1,send,93,S30.1,46,29,10.4076
1,send,34,S07.0,17,98,19.0225
1,send,39,S08.1,19,103,13.8469
1,send,79,S50.1,39,15,18.9915
1,send,86,S32.0,43,22,11.3747
1,send,83,S38.1,41,19,17.9628
1,send,73,S22.1,36,9,14.8366
1,send,27,S35.1,13,91,14.4977
1,send,101,S45.1,50,37,9.97019
1,send,69,S20.1,34,5,16.665
1,send,63,S18.1,31,127,15.4202
1,send,24,S11.0,12,88,14.7198
1,send,62,S18.0,31,126,15.4202
1,send,105,S37.1,52,41,15.7237
1,send,91,S29.1,45,27,11.4282
1,send,127,S57.1,63,63,10.5818
1,send,118,S49.0,59,54,13.7902
1,send,64,S42.0,32,0,12.1265
1,send,43,S15.1,21,107,12.1192
1,send,21,S61.1,10,85,12.4534
1,send,38,S08.0,19,102,13.8469
1,send,88,S28.0,44,24,11.3646
1,send,96,S60.0,48,32,13.0711
1,send,107,S51.1,53,43,14.1981
1,send,20,S61.0,10,84,12.4534
1,send,97,S60.1,48,33,13.0711
