interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,47,S25,2,switch,4,50882,94,0,0,1,166.312,0,0,67.7749,0
1,stage_arrival,17,S35,1,switch,56,50884,34,0,0,1,252.252,0,0,67.7614,0
1,stage_arrival,10,S61,0,switch,1,50880,20,0,0,1,227.172,0,0,100,0
1,stage_arrival,36,S18,0,switch,35,50881,72,0,0,1,247.316,0,0,51.5982,0
1,stage_arrival,27,S09,0,switch,24,50883,54,0,0,1,129.629,0,0,59.4573,0
1,stage_arrival,38,S42,0,switch,42,50885,77,0,0,1,176.64,0,0,59.5049,0
1,stage_arrival,61,S46,1,switch,57,50886,123,0,0,1,199.213,0,0,67.7478,0
1,stage_arrival,37,S32,0,switch,0,50887,75,0,0,1,103.31,0,0,51.6292,0
1,allocate_send_arrival,27,S09,0,switch,24,50883,54,0,0,1,129.629,0,59.4573,0,0
1,allocate_send_arrival,61,S46,1,switch,57,50886,123,0,0,1,199.213,0,67.7478,0,0
1,allocate_send_arrival,17,S35,1,switch,56,50884,34,0,0,1,252.252,0,67.7614,0,0
1,allocate_send_arrival,10,S61,0,switch,1,50880,20,0,0,1,227.172,0,100,0,0
1,allocate_send_arrival,47,S25,2,switch,4,50882,94,0,0,1,166.312,0,67.7749,0,0
1,allocate_send_arrival,38,S42,0,switch,42,50885,77,0,0,1,176.64,0,59.5049,0,0
1,allocate_send_arrival,36,S18,0,switch,35,50881,72,0,0,1,247.316,0,51.5982,0,0
1,allocate_send_arrival,37,S32,0,switch,0,50887,75,0,0,1,103.31,0,51.6292,0,0
2,stage_arrival,42,S20,2,switch,3,50885,77,0,0,2,251.806,0,0,59.5049,0
2,stage_arrival,1,S01,0,switch,0,50880,20,0,0,2,159.728,0,0,100,0
2,stage_arrival,61,S46,1,switch,57,50886,123,0,0,2,199.213,0,0,67.836,0
2,stage_arrival,38,S42,0,switch,42,50885,77,0,0,2,176.64,0,0,59.5645,0
2,stage_arrival,37,S32,0,switch,0,50887,75,0,0,2,103.31,0,0,51.655,0
2,stage_arrival,27,S09,0,switch,24,50883,54,0,0,2,129.629,0,0,59.5645,0
2,stage_arrival,36,S18,0,switch,35,50881,72,0,0,2,247.316,0,0,51.655,0
2,stage_arrival,17,S35,1,switch,56,50884,34,0,0,2,252.252,0,0,67.836,0
2,stage_arrival,47,S25,2,switch,4,50882,94,0,0,2,166.312,0,0,67.836,0
2,stage_arrival,57,S47,1,switch,50,50886,123,0,0,2,259.289,0,0,67.7478,0
2,stage_arrival,0,S00,5,terminal,0,50887,75,0,0,2,1000,0,0,51.6292,0
2,stage_arrival,24,S08,0,switch,22,50883,54,0,0,2,182.424,0,0,59.4573,0
2,stage_arrival,35,S17,2,switch,37,50881,72,0,0,2,246.878,0,0,51.5982,0
2,stage_arrival,56,S36,2,switch,4,50884,34,0,0,2,112.305,0,0,67.7614,0
2,stage_arrival,4,S37,0,switch,0,50882,94,0,0,2,203.508,0,0,67.7749,0
2,stage_arrival,10,S61,0,switch,1,50880,20,0,0,2,227.172,0,0,100,0
2,allocate_send_arrival,10,S61,0,switch,1,50880,20,0,0,2,227.172,0,100,0,0
2,allocate_send_arrival,17,S35,1,switch,56,50884,34,0,0,2,252.252,0,67.836,0,0
2,allocate_send_arrival,47,S25,2,switch,4,50882,94,0,0,2,166.312,0,67.836,0,0
2,allocate_send_arrival,37,S32,0,switch,0,50887,75,0,0,2,103.31,0,51.655,0,0
2,allocate_send_arrival,0,S00,5,terminal,0,50887,75,0,0,2,1000,0,51.6292,0,0
2,allocate_send_arrival,61,S46,1,switch,57,50886,123,0,0,2,199.213,0,67.836,0,0
2,allocate_send_arrival,42,S20,2,switch,3,50885,77,0,0,2,251.806,0,59.5049,0,0
2,allocate_send_arrival,56,S36,2,switch,4,50884,34,0,0,2,112.305,0,67.7614,0,0
2,allocate_send_arrival,36,S18,0,switch,35,50881,72,0,0,2,247.316,0,51.655,0,0
2,allocate_send_arrival,57,S47,1,switch,50,50886,123,0,0,2,259.289,0,67.7478,0,0
2,allocate_send_arrival,24,S08,0,switch,22,50883,54,0,0,2,182.424,0,59.4573,0,0
2,allocate_send_arrival,38,S42,0,switch,42,50885,77,0,0,2,176.64,0,59.5645,0,0
2,allocate_send_arrival,4,S37,0,switch,0,50882,94,0,0,2,203.508,0,67.7749,0,0
2,allocate_send_arrival,35,S17,2,switch,37,50881,72,0,0,2,246.878,0,51.5982,0,0
2,allocate_send_arrival,27,S09,0,switch,24,50883,54,0,0,2,129.629,0,59.5645,0,0
2,allocate_send_arrival,1,S01,0,switch,0,50880,20,0,0,2,159.728,0,100,0,0
3,stage_arrival,0,S00,5,terminal,0,50880,20,0,0,3,1000,0,0,100,0
3,stage_arrival,50,S38,2,switch,4,50886,123,0,0,3,290.506,0,0,67.7478,0
3,stage_arrival,10,S61,0,switch,1,50880,20,0,0,3,227.172,0,0,100,0
3,stage_arrival,4,S37,0,switch,0,50884,34,0,0,3,203.508,0,0,67.7614,0
3,stage_arrival,38,S42,0,switch,42,50885,77,0,0,3,176.64,0,0,59.5645,0
3,stage_arrival,35,S17,2,switch,37,50881,72,0,0,3,246.878,0,0,51.655,0
3,stage_arrival,61,S46,1,switch,57,50886,123,0,0,3,199.213,0,0,67.836,0
3,stage_arrival,37,S32,0,switch,0,50887,75,0,0,3,103.31,0,0,51.655,0
3,stage_arrival,3,S27,0,switch,0,50885,77,0,0,3,119.129,0,0,59.5049,0
3,stage_arrival,4,S37,0,switch,0,50882,94,0,0,3,203.508,0,0,67.836,0
3,stage_arrival,17,S35,1,switch,56,50884,34,0,0,3,252.252,0,0,67.836,0
3,stage_arrival,27,S09,0,switch,24,50883,54,0,0,3,129.629,0,0,59.5645,0
3,stage_arrival,22,S07,3,switch,26,50883,54,0,0,3,124.406,0,0,59.4573,0
3,stage_arrival,0,S00,5,terminal,0,50882,94,0,0,3,1000,0,0,67.7749,0
3,stage_arrival,37,S32,0,switch,0,50881,72,0,0,3,103.31,0,0,51.5982,0
3,stage_arrival,57,S47,1,switch,50,50886,123,0,0,3,259.289,0,0,67.836,0
3,stage_arrival,47,S25,2,switch,4,50882,94,0,0,3,166.312,0,0,67.836,0
3,stage_arrival,36,S18,0,switch,35,50881,72,0,0,3,247.316,0,0,51.655,0
3,stage_arrival,42,S20,2,switch,3,50885,77,0,0,3,251.806,0,0,59.5645,0
3,stage_arrival,1,S01,0,switch,0,50880,20,0,0,3,159.728,0,0,100,0
3,stage_arrival,56,S36,2,switch,4,50884,34,0,0,3,112.305,0,0,67.836,0
3,stage_arrival,0,S00,5,terminal,0,50887,75,0,0,3,1000,0,0,51.655,0
3,stage_arrival,24,S08,0,switch,22,50883,54,0,0,3,182.424,0,0,59.5645,0
3,allocate_send_arrival,38,S42,0,switch,42,50885,77,0,0,3,176.64,0,59.5645,0,0
3,allocate_send_arrival,47,S25,2,switch,4,50882,94,0,0,3,166.312,0,67.836,0,0
3,allocate_send_arrival,10,S61,0,switch,1,50880,20,0,0,3,227.172,0,100,0,0
3,allocate_send_arrival,22,S07,3,switch,26,50883,54,0,0,3,124.406,0,59.4573,0,0
3,allocate_send_arrival,36,S18,0,switch,35,50881,72,0,0,3,247.316,0,51.655,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,50880,20,0,0,3,1000,0,100,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,50882,94,0,0,3,1000,0,67.7749,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,50887,75,0,0,3,1000,0,51.655,0,0
3,allocate_send_arrival,27,S09,0,switch,24,50883,54,0,0,3,129.629,0,59.5645,0,0
3,allocate_send_arrival,1,S01,0,switch,0,50880,20,0,0,3,159.728,0,100,0,0
3,allocate_send_arrival,35,S17,2,switch,37,50881,72,0,0,3,246.878,0,51.655,0,0
3,allocate_send_arrival,57,S47,1,switch,50,50886,123,0,0,3,259.289,0,67.836,0,0
3,allocate_send_arrival,17,S35,1,switch,56,50884,34,0,0,3,252.252,0,67.836,0,0
3,allocate_send_arrival,3,S27,0,switch,0,50885,77,0,0,3,119.129,0,59.5049,0,0
3,allocate_send_arrival,24,S08,0,switch,22,50883,54,0,0,3,182.424,0,59.5645,0,0
3,allocate_send_arrival,61,S46,1,switch,57,50886,123,0,0,3,199.213,0,67.836,0,0
3,allocate_send_arrival,50,S38,2,switch,4,50886,123,0,0,3,290.506,0,67.7478,0,0
3,allocate_send_arrival,37,S32,0,switch,0,50887,75,0,0,3,103.31,0,51.655,0,0
3,allocate_send_arrival,37,S32,0,switch,0,50881,72,0,0,3,103.31,0,51.5982,0,0
3,allocate_send_arrival,56,S36,2,switch,4,50884,34,0,0,3,112.305,0,67.836,0,0
3,allocate_send_arrival,42,S20,2,switch,3,50885,77,0,0,3,251.806,0,59.5645,0,0
3,allocate_send_arrival,4,S37,0,switch,0,50884,34,0,0,3,203.508,0,67.7614,0,0
3,allocate_send_arrival,4,S37,0,switch,0,50882,94,0,0,3,203.508,0,67.836,0,0
4,stage_arrival,0,S00,5,terminal,0,50882,94,0,0,4,1000,0,0,67.836,0
4,stage_arrival,4,S37,0,switch,0,50882,94,0,0,4,203.508,0,0,67.836,0
4,stage_arrival,0,S00,5,terminal,0,50881,72,0,0,4,1000,0,0,51.5982,0
4,stage_arrival,38,S42,0,switch,42,50885,77,0,0,4,176.64,0,0,59.5645,0
4,stage_arrival,57,S47,1,switch,50,50886,123,0,0,4,259.289,0,0,67.836,0
4,stage_arrival,47,S25,2,switch,4,50882,94,0,0,4,166.312,0,0,67.836,0
4,stage_arrival,3,S27,0,switch,0,50885,77,0,0,4,119.129,0,0,59.5645,0
4,stage_arrival,0,S00,5,terminal,0,50884,34,0,0,4,1000,0,0,67.7614,0
4,stage_arrival,36,S18,0,switch,35,50881,72,0,0,4,247.316,0,0,51.655,0
4,stage_arrival,10,S61,0,switch,1,50880,20,0,0,4,227.172,0,0,100,0
4,stage_arrival,0,S00,5,terminal,0,50885,77,0,0,4,1000,0,0,59.5049,0
4,stage_arrival,42,S20,2,switch,3,50885,77,0,0,4,251.806,0,0,59.5645,0
4,stage_arrival,27,S09,0,switch,24,50883,54,0,0,4,129.629,0,0,59.5645,0
4,stage_arrival,61,S46,1,switch,57,50886,123,0,0,4,199.213,0,0,67.836,0
4,stage_arrival,56,S36,2,switch,4,50884,34,0,0,4,112.305,0,0,67.836,0
4,stage_arrival,37,S32,0,switch,0,50881,72,0,0,4,103.31,0,0,51.655,0
4,stage_arrival,0,S00,5,terminal,0,50880,20,0,0,4,1000,0,0,100,0
4,stage_arrival,1,S01,0,switch,0,50880,20,0,0,4,159.728,0,0,100,0
4,stage_arrival,35,S17,2,switch,37,50881,72,0,0,4,246.878,0,0,51.655,0
4,stage_arrival,37,S32,0,switch,0,50887,75,0,0,4,103.31,0,0,51.655,0
4,stage_arrival,50,S38,2,switch,4,50886,123,0,0,4,290.506,0,0,67.836,0
4,stage_arrival,26,S33,0,switch,3,50883,54,0,0,4,174.708,0,0,59.4573,0
4,stage_arrival,17,S35,1,switch,56,50884,34,0,0,4,252.252,0,0,67.836,0
4,stage_arrival,4,S37,0,switch,0,50884,34,0,0,4,203.508,0,0,67.836,0
4,stage_arrival,24,S08,0,switch,22,50883,54,0,0,4,182.424,0,0,59.5645,0
4,stage_arrival,4,S37,0,switch,0,50886,123,0,0,4,203.508,0,0,67.7478,0
4,stage_arrival,22,S07,3,switch,26,50883,54,0,0,4,124.406,0,0,59.5645,0
4,stage_arrival,0,S00,5,terminal,0,50887,75,0,0,4,1000,0,0,51.655,0
4,allocate_send_arrival,22,S07,3,switch,26,50883,54,0,0,4,124.406,0,59.5645,0,0
4,allocate_send_arrival,35,S17,2,switch,37,50881,72,0,0,4,246.878,0,51.655,0,0
4,allocate_send_arrival,47,S25,2,switch,4,50882,94,0,0,4,166.312,0,67.836,0,0
