interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,58,S13.0,29,0,100
0,trace_offer,69,S57.1,34,0,100
0,trace_offer,124,S56.0,62,0,100
0,trace_offer,60,S14.0,30,0,100
0,send,124,S56.0,62,0,58.091
0,send,69,S57.1,34,0,57.9024
0,send,58,S13.0,29,0,66.044
0,send,60,S14.0,30,0,66.0418
1,trace_offer,124,S56.0,62,0,100
1,trace_offer,69,S57.1,34,0,100
1,trace_offer,58,S13.0,29,0,100
1,trace_offer,60,S14.0,30,0,100
1,send,124,S56.0,62,0,56.7705
1,send,69,S57.1,34,0,56.7705
1,send,58,S13.0,29,0,64.9197
1,send,60,S14.0,30,0,64.9197
2,trace_offer,69,S57.1,34,0,100
2,trace_offer,58,S13.0,29,0,100
2,trace_offer,124,S56.0,62,0,100
2,trace_offer,60,S14.0,30,0,100
2,send,58,S13.0,29,0,64.9197
2,send,124,S56.0,62,0,56.7705
2,send,69,S57.1,34,0,56.7705
2,send,60,S14.0,30,0,64.9197
3,trace_offer,69,S57.1,34,0,100
3,trace_offer,124,S56.0,62,0,100
3,trace_offer,58,S13.0,29,0,100
3,trace_offer,60,S14.0,30,0,100
3,send,124,S56.0,62,0,56.7705
3,send,58,S13.0,29,0,64.9197
3,send,69,S57.1,34,0,56.7705
3,send,60,S14.0,30,0,64.9197
4,trace_offer,69,S57.1,34,0,100
4,trace_offer,124,S56.0,62,0,100
4,trace_offer,58,S13.0,29,0,100
4,trace_offer,60,S14.0,30,0,100
4,send,58,S13.0,29,0,64.9197
4,send,124,S56.0,62,0,56.7705
4,send,69,S57.1,34,0,56.7705
4,send,60,S14.0,30,0,64.9197
5,trace_offer,58,S13.0,29,0,100
5,trace_offer,124,S56.0,62,0,100
5,trace_offer,69,S57.1,34,0,100
5,trace_offer,60,S14.0,30,0,100
5,receive,0,S00.0,0,58,66.044
5,receive,0,S00.0,0,60,66.0418
5,receive,0,S00.0,0,69,57.9024
5,send,58,S13.0,29,0,64.9197
5,send,69,S57.1,34,0,56.7705
5,send,124,S56.0,62,0,56.7705
5,send,60,S14.0,30,0,64.9197
6,trace_offer,69,S57.1,34,0,100
6,trace_offer,124,S56.0,62,0,100
6,trace_offer,60,S14.0,30,0,100
6,trace_offer,58,S13.0,29,0,100
6,receive,0,S00.0,0,60,64.9197
6,receive,0,S00.0,0,124,56.7705
6,receive,0,S00.0,0,58,64.9197
6,receive,0,S00.0,0,69,56.7705
6,send,69,S57.1,34,0,56.7705
6,send,60,S14.0,30,0,64.9197
6,send,124,S56.0,62,0,56.7705
6,send,58,S13.0,29,0,64.9197
7,trace_offer,60,S14.0,30,0,100
7,trace_offer,69,S57.1,34,0,100
7,trace_offer,124,S56.0,62,0,100
7,trace_offer,58,S13.0,29,0,100
7,receive,0,S00.0,0,124,57.4308
7,receive,0,S00.0,0,60,64.9197
7,receive,0,S00.0,0,58,64.9197
7,receive,0,S00.0,0,69,56.1102
7,send,124,S56.0,62,0,56.7705
7,send,69,S57.1,34,0,56.7705
7,send,60,S14.0,30,0,64.9197
7,send,58,S13.0,29,0,64.9197
8,trace_offer,124,S56.0,62,0,100
8,trace_offer,60,S14.0,30,0,100
8,trace_offer,69,S57.1,34,0,100
8,trace_offer,58,S13.0,29,0,100
8,receive,0,S00.0,0,69,56.7705
8,receive,0,S00.0,0,58,64.9197
8,receive,0,S00.0,0,124,56.7705
8,receive,0,S00.0,0,60,64.9197
8,send,60,S14.0,30,0,64.9197
8,send,124,S56.0,62,0,56.7705
8,send,69,S57.1,34,0,56.7705
8,send,58,S13.0,29,0,64.9197
9,trace_offer,124,S56.0,62,0,100
9,trace_offer,60,S14.0,30,0,100
9,trace_offer,58,S13.0,29,0,100
9,trace_offer,69,S57.1,34,0,100
9,receive,0,S00.0,0,60,64.9197
9,receive,0,S00.0,0,124,56.7705
9,receive,0,S00.0,0,58,64.9197
9,receive,0,S00.0,0,69,56.7705
9,send,124,S56.0,62,0,56.7705
9,send,60,S14.0,30,0,64.9197
9,send,58,S13.0,29,0,64.9197
9,send,69,S57.1,34,0,56.7705
10,trace_offer,58,S13.0,29,0,100
10,trace_offer,60,S14.0,30,0,100
10,trace_offer,69,S57.1,34,0,100
10,trace_offer,124,S56.0,62,0,100
10,receive,0,S00.0,0,124,56.7705
10,receive,0,S00.0,0,58,64.9197
10,receive,0,S00.0,0,60,64.9197
10,receive,0,S00.0,0,69,56.7705
10,send,58,S13.0,29,0,64.9197
10,send,60,S14.0,30,0,64.9197
10,send,69,S57.1,34,0,56.7705
10,send,124,S56.0,62,0,56.7705
11,trace_offer,60,S14.0,30,0,100
11,trace_offer,124,S56.0,62,0,100
11,trace_offer,69,S57.1,34,0,100
11,trace_offer,58,S13.0,29,0,100
11,receive,0,S00.0,0,69,56.7705
11,receive,0,S00.0,0,60,64.9197
11,receive,0,S00.0,0,58,64.9197
11,receive,0,S00.0,0,124,56.7705
11,send,58,S13.0,29,0,64.9197
11,send,69,S57.1,34,0,56.7705
11,send,60,S14.0,30,0,64.9197
11,send,124,S56.0,62,0,56.7705
12,trace_offer,69,S57.1,34,0,100
12,trace_offer,60,S14.0,30,0,100
12,trace_offer,58,S13.0,29,0,100
12,trace_offer,124,S56.0,62,0,100
12,receive,0,S00.0,0,60,64.9197
12,receive,0,S00.0,0,69,56.7705
12,receive,0,S00.0,0,58,64.9197
12,receive,0,S00.0,0,124,56.7705
12,send,69,S57.1,34,0,56.7705
12,send,58,S13.0,29,0,64.9197
12,send,60,S14.0,30,0,64.9197
12,send,124,S56.0,62,0,56.7705
13,trace_offer,124,S56.0,62,0,100
13,trace_offer,69,S57.1,34,0,100
13,trace_offer,58,S13.0,29,0,100
13,trace_offer,60,S14.0,30,0,100
13,receive,0,S00.0,0,69,56.7705
13,receive,0,S00.0,0,60,64.9197
13,receive,0,S00.0,0,58,64.9197
13,receive,0,S00.0,0,124,56.7705
13,send,124,S56.0,62,0,56.7705
13,send,58,S13.0,29,0,64.9197
13,send,69,S57.1,34,0,56.7705
13,send,60,S14.0,30,0,64.9197
14,trace_offer,124,S56.0,62,0,100
14,trace_offer,69,S57.1,34,0,100
14,trace_offer,58,S13.0,29,0,100
14,trace_offer,60,S14.0,30,0,100
14,receive,0,S00.0,0,124,56.7705
14,receive,0,S00.0,0,69,56.7705
14,receive,0,S00.0,0,58,64.9197
14,receive,0,S00.0,0,60,64.9197
14,send,124,S56.0,62,0,56.7705
14,send,60,S14.0,30,0,64.9197
14,send,58,S13.0,29,0,64.9197
14,send,69,S57.1,34,0,56.7705
15,trace_offer,60,S14.0,30,0,100
15,trace_offer,58,S13.0,29,0,100
15,trace_offer,69,S57.1,34,0,100
15,trace_offer,124,S56.0,62,0,100
15,receive,0,S00.0,0,124,56.7705
15,receive,0,S00.0,0,58,64.9197
15,receive,0,S00.0,0,60,64.9197
15,receive,0,S00.0,0,69,56.7705
15,send,58,S13.0,29,0,64.9197
15,send,69,S57.1,34,0,56.7705
15,send,124,S56.0,62,0,56.7705
15,send,60,S14.0,30,0,64.9197
16,trace_offer,60,S14.0,30,0,100
16,trace_offer,69,S57.1,34,0,100
16,trace_offer,124,S56.0,62,0,100
16,trace_offer,58,S13.0,29,0,100
16,receive,0,S00.0,0,58,64.9197
16,receive,0,S00.0,0,124,56.7705
16,receive,0,S00.0,0,69,56.7705
16,receive,0,S00.0,0,60,64.9197
16,send,58,S13.0,29,0,64.9197
16,send,60,S14.0,30,0,64.9197
16,send,69,S57.1,34,0,56.7705
16,send,124,S56.0,62,0,56.7705
17,trace_offer,60,S14.0,30,0,100
17,trace_offer,124,S56.0,62,0,100
17,trace_offer,69,S57.1,34,0,100
17,trace_offer,58,S13.0,29,0,100
17,receive,0,S00.0,0,69,56.7705
17,receive,0,S00.0,0,124,56.7705
17,receive,0,S00.0,0,60,64.9197
17,receive,0,S00.0,0,58,64.9197
17,send,58,S13.0,29,0,64.9197
17,send,60,S14.0,30,0,64.9197
17,send,124,S56.0,62,0,56.7705
17,send,69,S57.1,34,0,56.7705
18,trace_offer,58,S13.0,29,0,100
18,trace_offer,69,S57.1,34,0,100
18,trace_offer,60,S14.0,30,0,100
18,trace_offer,124,S56.0,62,0,100
18,receive,0,S00.0,0,58,64.9197
