interval,event,switch,switch_name,port,target_type,target_index,capacity_gbit,queued_before_gbit,sent_gbit,queued_after_gbit,shared_queued_before_gbit,shared_queued_after_gbit,shared_buffer_gbit,dropped_gbit,active_queue_entries
1,egress,29,S13,5,switch,31,131.191,0,66.044,0,0,0,100,0,0
1,egress,62,S56,1,switch,34,238.377,0,58.091,0,0,0,100,0,0
1,egress,34,S57,2,switch,14,113.541,0,57.9024,0,0,0,100,0,0
1,egress,30,S14,2,switch,31,290.433,0,66.0418,0,0,0,100,0,0
2,egress,34,S57,2,switch,14,113.541,0,113.541,1.32052,0,1.32052,100,0,1
2,egress,14,S58,4,switch,5,193.819,0,57.9024,0,0,0,100,0,0
2,egress,30,S14,2,switch,31,290.433,0,64.9197,0,0,0,100,0,0
2,egress,29,S13,5,switch,31,131.191,0,64.9197,0,0,0,100,0,0
2,egress,31,S62,3,switch,5,238.676,0,132.086,0,0,0,100,0,0
2,egress,62,S56,1,switch,34,238.377,0,56.7705,0,0,0,100,0,0
3,egress,34,S57,2,switch,14,113.541,1.32052,1.32052,0,1.32052,0,100,0,0
3,egress,30,S14,2,switch,31,290.433,0,64.9197,0,0,0,100,0,0
3,egress,62,S56,1,switch,34,238.377,0,56.7705,0,0,0,100,0,0
3,egress,14,S58,4,switch,5,193.819,0,113.541,0,0,0,100,0,0
3,egress,5,S63,0,switch,0,259.679,0,189.988,0,0,0,100,0,0
3,egress,29,S13,5,switch,31,131.191,0,64.9197,0,0,0,100,0,0
3,egress,34,S57,2,switch,14,113.541,0,112.22,1.32052,0,1.32052,100,0,2
3,egress,31,S62,3,switch,5,238.676,0,129.839,0,0,0,100,0,0
4,egress,34,S57,2,switch,14,113.541,1.32052,1.32052,0,1.32052,0,100,0,0
4,egress,5,S63,0,switch,0,259.679,0,243.381,0,0,0,100,0,0
4,egress,62,S56,1,switch,34,238.377,0,56.7705,0,0,0,100,0,0
4,egress,14,S58,4,switch,5,193.819,0,113.541,0,0,0,100,0,0
4,egress,34,S57,2,switch,14,113.541,0,112.22,1.32052,0,1.32052,100,0,2
4,egress,0,S00,5,terminal,0,1000,0,189.988,0,0,0,100,0,0
4,egress,31,S62,3,switch,5,238.676,0,129.839,0,0,0,100,0,0
4,egress,29,S13,5,switch,31,131.191,0,64.9197,0,0,0,100,0,0
4,egress,30,S14,2,switch,31,290.433,0,64.9197,0,0,0,100,0,0
