interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,26,S40.0,13,0,100
0,trace_offer,105,S30.1,52,0,100
0,trace_offer,49,S08.1,24,0,100
0,trace_offer,5,S10.1,2,0,100
0,send,5,S10.1,2,0,70.855
0,send,26,S40.0,13,0,70.4828
0,send,105,S30.1,52,0,100
0,send,49,S08.1,24,0,100
1,trace_offer,26,S40.0,13,0,100
1,trace_offer,5,S10.1,2,0,100
1,trace_offer,49,S08.1,24,0,100
1,trace_offer,105,S30.1,52,0,100
1,send,105,S30.1,52,0,100
1,send,26,S40.0,13,0,69.366
1,send,5,S10.1,2,0,69.366
1,send,49,S08.1,24,0,100
2,trace_offer,49,S08.1,24,0,100
2,trace_offer,26,S40.0,13,0,100
2,trace_offer,5,S10.1,2,0,100
2,trace_offer,105,S30.1,52,0,100
2,send,105,S30.1,52,0,100
2,send,5,S10.1,2,0,69.366
2,send,26,S40.0,13,0,69.366
2,send,49,S08.1,24,0,100
3,trace_offer,26,S40.0,13,0,100
3,trace_offer,49,S08.1,24,0,100
3,trace_offer,105,S30.1,52,0,100
3,trace_offer,5,S10.1,2,0,100
3,send,26,S40.0,13,0,69.366
3,send,49,S08.1,24,0,100
3,send,105,S30.1,52,0,100
3,send,5,S10.1,2,0,69.366
4,trace_offer,105,S30.1,52,0,100
4,trace_offer,26,S40.0,13,0,100
4,trace_offer,5,S10.1,2,0,100
4,trace_offer,49,S08.1,24,0,100
4,send,49,S08.1,24,0,100
4,send,5,S10.1,2,0,69.366
4,send,26,S40.0,13,0,69.366
4,send,105,S30.1,52,0,100
5,trace_offer,49,S08.1,24,0,100
5,trace_offer,5,S10.1,2,0,100
5,trace_offer,26,S40.0,13,0,100
5,trace_offer,105,S30.1,52,0,100
5,receive,0,S00.0,0,26,70.4828
5,receive,0,S00.0,0,105,100
5,send,49,S08.1,24,0,100
5,send,5,S10.1,2,0,69.366
5,send,105,S30.1,52,0,100
5,send,26,S40.0,13,0,69.366
6,trace_offer,49,S08.1,24,0,100
6,trace_offer,105,S30.1,52,0,100
6,trace_offer,5,S10.1,2,0,100
6,trace_offer,26,S40.0,13,0,100
6,receive,0,S00.0,0,105,100
6,receive,0,S00.0,0,49,100
6,receive,0,S00.0,0,26,69.366
6,send,26,S40.0,13,0,69.366
6,send,105,S30.1,52,0,100
6,send,5,S10.1,2,0,69.366
6,send,49,S08.1,24,0,100
7,trace_offer,5,S10.1,2,0,100
7,trace_offer,49,S08.1,24,0,100
7,trace_offer,26,S40.0,13,0,100
7,trace_offer,105,S30.1,52,0,100
7,receive,0,S00.0,0,105,100
7,receive,0,S00.0,0,26,69.366
7,receive,0,S00.0,0,5,69.366
7,receive,0,S00.0,0,49,100
7,send,5,S10.1,2,0,69.366
7,send,105,S30.1,52,0,100
7,send,26,S40.0,13,0,69.366
7,send,49,S08.1,24,0,100
8,trace_offer,26,S40.0,13,0,100
8,trace_offer,5,S10.1,2,0,100
8,trace_offer,105,S30.1,52,0,100
8,trace_offer,49,S08.1,24,0,100
8,receive,0,S00.0,0,105,100
8,receive,0,S00.0,0,26,68.6215
8,receive,0,S00.0,0,5,70.1105
8,receive,0,S00.0,0,49,100
8,send,49,S08.1,24,0,100
8,send,5,S10.1,2,0,69.366
8,send,105,S30.1,52,0,100
8,send,26,S40.0,13,0,69.366
9,trace_offer,5,S10.1,2,0,100
9,trace_offer,105,S30.1,52,0,100
