interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,24,S08,0,switch,22,50543,49,0,0,1,182.424,0,0,100,0
1,stage_arrival,13,S40,0,switch,6,50540,26,0,0,1,162.644,0,0,100,0
1,stage_arrival,2,S10,1,switch,16,50542,5,0,0,1,243.793,0,0,100,0
1,stage_arrival,52,S30,2,switch,54,50541,105,0,0,1,164.752,0,0,100,0
1,allocate_send_arrival,24,S08,0,switch,22,50543,49,0,0,1,182.424,0,100,0,0
1,allocate_send_arrival,52,S30,2,switch,54,50541,105,0,0,1,164.752,0,100,0,0
1,allocate_send_arrival,2,S10,1,switch,16,50542,5,0,0,1,243.793,0,100,0,0
1,allocate_send_arrival,13,S40,0,switch,6,50540,26,0,0,1,162.644,0,100,0,0
2,stage_arrival,6,S02,0,switch,1,50540,26,0,0,2,138.732,0,0,100,0
2,stage_arrival,16,S11,0,switch,12,50542,5,0,0,2,200.84,0,0,100,0
2,stage_arrival,52,S30,2,switch,54,50541,105,0,0,2,164.752,0,0,100,0
2,stage_arrival,22,S07,3,switch,26,50543,49,0,0,2,124.406,0,0,100,0
2,stage_arrival,13,S40,0,switch,6,50540,26,0,0,2,162.644,0,0,100,0
2,stage_arrival,54,S31,1,switch,37,50541,105,0,0,2,242.335,0,0,100,0
2,stage_arrival,2,S10,1,switch,16,50542,5,0,0,2,243.793,0,0,100,0
2,stage_arrival,24,S08,0,switch,22,50543,49,0,0,2,182.424,0,0,100,0
2,allocate_send_arrival,54,S31,1,switch,37,50541,105,0,0,2,242.335,0,100,0,0
2,allocate_send_arrival,13,S40,0,switch,6,50540,26,0,0,2,162.644,0,100,0,0
2,allocate_send_arrival,2,S10,1,switch,16,50542,5,0,0,2,243.793,0,100,0,0
2,allocate_send_arrival,52,S30,2,switch,54,50541,105,0,0,2,164.752,0,100,0,0
2,allocate_send_arrival,22,S07,3,switch,26,50543,49,0,0,2,124.406,0,100,0,0
2,allocate_send_arrival,24,S08,0,switch,22,50543,49,0,0,2,182.424,0,100,0,0
2,allocate_send_arrival,6,S02,0,switch,1,50540,26,0,0,2,138.732,0,100,0,0
