flow_id,flow_label,start_seconds,end_seconds,received_gbit
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,61.00,62.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,62.00,63.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,62.00,63.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,63.00,64.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,63.00,64.00,0.291923558
7001,LBNL1->LBNL2 vlan4012,64.00,65.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,64.00,65.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,65.00,66.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,65.00,66.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,66.00,67.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,66.00,67.00,0.289406976
7001,LBNL1->LBNL2 vlan4012,67.00,68.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,67.00,68.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,68.00,69.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,68.00,69.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,69.00,70.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,69.00,70.00,0.290245837
7001,LBNL1->LBNL2 vlan4012,70.00,71.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,70.00,71.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,71.00,72.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,71.00,72.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,72.00,73.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,72.00,73.00,0.291923558
7001,LBNL1->LBNL2 vlan4012,73.00,74.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,73.00,74.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,74.00,75.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,74.00,75.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,75.00,76.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,75.00,76.00,0.291923558
7001,LBNL1->LBNL2 vlan4012,76.00,77.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,76.00,77.00,0.276824064
7001,LBNL1->LBNL2 vlan4012,77.00,78.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,77.00,78.00,0.280179507
7001,LBNL1->LBNL2 vlan4012,78.00,79.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,78.00,79.00,0.292762419
7001,LBNL1->LBNL2 vlan4012,79.00,80.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,79.00,80.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,80.00,81.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,80.00,81.00,0.278501786
7001,LBNL1->LBNL2 vlan4012,81.00,82.00,29.978871726
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,81.00,82.00,0.295279002
7001,LBNL1->LBNL2 vlan4012,82.00,83.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,82.00,83.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,83.00,84.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,83.00,84.00,0.276824064
7001,LBNL1->LBNL2 vlan4012,84.00,85.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,84.00,85.00,0.292762419
7001,LBNL1->LBNL2 vlan4012,85.00,86.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,85.00,86.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,86.00,87.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,86.00,87.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,87.00,88.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,87.00,88.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,88.00,89.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,88.00,89.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,89.00,90.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,89.00,90.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,90.00,91.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,90.00,91.00,0.291923558
7001,LBNL1->LBNL2 vlan4012,91.00,92.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,91.00,92.00,0.280179507
7001,LBNL1->LBNL2 vlan4012,92.00,93.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,92.00,93.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,93.00,94.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,93.00,94.00,0.290245837
7001,LBNL1->LBNL2 vlan4012,94.00,95.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,94.00,95.00,0.281018368
7001,LBNL1->LBNL2 vlan4012,95.00,96.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,95.00,96.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,96.00,97.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,96.00,97.00,0.290245837
7001,LBNL1->LBNL2 vlan4012,97.00,98.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,97.00,98.00,0.278501786
7001,LBNL1->LBNL2 vlan4012,98.00,99.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,98.00,99.00,0.278501786
7001,LBNL1->LBNL2 vlan4012,99.00,100.00,30.064771072
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,99.00,100.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,100.00,101.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,100.00,101.00,0.278501786
7001,LBNL1->LBNL2 vlan4012,101.00,102.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,101.00,102.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,102.00,103.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,102.00,103.00,0.289406976
7001,LBNL1->LBNL2 vlan4012,103.00,104.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,103.00,104.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,104.00,105.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,104.00,105.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,105.00,106.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,105.00,106.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,106.00,107.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,106.00,107.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,107.00,108.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,107.00,108.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,108.00,109.00,29.807073034
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,108.00,109.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,109.00,110.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,109.00,110.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,110.00,111.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,110.00,111.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,111.00,112.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,111.00,112.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,112.00,113.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,112.00,113.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,113.00,114.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,113.00,114.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,114.00,115.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,114.00,115.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,115.00,116.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,115.00,116.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,116.00,117.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,116.00,117.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,117.00,118.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,117.00,118.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,118.00,119.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,118.00,119.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,119.00,120.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,119.00,120.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,120.00,121.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,120.00,121.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,121.00,122.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,121.00,122.00,0.283534950
7001,LBNL1->LBNL2 vlan4012,122.00,123.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,122.00,123.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,123.00,124.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,123.00,124.00,0.288568115
7001,LBNL1->LBNL2 vlan4012,124.00,125.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,124.00,125.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,125.00,126.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,125.00,126.00,0.276824064
7001,LBNL1->LBNL2 vlan4012,126.00,127.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,126.00,127.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,127.00,128.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,127.00,128.00,0.281857229
7001,LBNL1->LBNL2 vlan4012,128.00,129.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,128.00,129.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,129.00,130.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,129.00,130.00,0.291923558
7001,LBNL1->LBNL2 vlan4012,130.00,131.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,130.00,131.00,0.276824064
7001,LBNL1->LBNL2 vlan4012,131.00,132.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,131.00,132.00,0.280179507
7001,LBNL1->LBNL2 vlan4012,132.00,133.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,132.00,133.00,0.292762419
7001,LBNL1->LBNL2 vlan4012,133.00,134.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,133.00,134.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,134.00,135.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,134.00,135.00,0.277662925
7001,LBNL1->LBNL2 vlan4012,135.00,136.00,29.033978921
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,135.00,136.00,0.294440141
7001,LBNL1->LBNL2 vlan4012,136.00,137.00,28.776280883
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,136.00,137.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,137.00,138.00,28.948079575
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,137.00,138.00,0.277662925
7001,LBNL1->LBNL2 vlan4012,138.00,139.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,138.00,139.00,0.294440141
7001,LBNL1->LBNL2 vlan4012,139.00,140.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,139.00,140.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,140.00,141.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,140.00,141.00,0.277662925
7001,LBNL1->LBNL2 vlan4012,141.00,142.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,141.00,142.00,0.295279002
7001,LBNL1->LBNL2 vlan4012,142.00,143.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,142.00,143.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,143.00,144.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,143.00,144.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,144.00,145.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,144.00,145.00,0.298634445
7001,LBNL1->LBNL2 vlan4012,145.00,146.00,29.892972380
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,145.00,146.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,146.00,147.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,146.00,147.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,147.00,148.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,147.00,148.00,0.296956723
7001,LBNL1->LBNL2 vlan4012,148.00,149.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,148.00,149.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,149.00,150.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,149.00,150.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,150.00,151.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,150.00,151.00,0.294440141
7001,LBNL1->LBNL2 vlan4012,151.00,152.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,151.00,152.00,0.277662925
7001,LBNL1->LBNL2 vlan4012,152.00,153.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,152.00,153.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,153.00,154.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,153.00,154.00,0.293601280
7001,LBNL1->LBNL2 vlan4012,154.00,155.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,154.00,155.00,0.278501786
7001,LBNL1->LBNL2 vlan4012,155.00,156.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,155.00,156.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,156.00,157.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,156.00,157.00,0.291923558
7001,LBNL1->LBNL2 vlan4012,157.00,158.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,157.00,158.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,158.00,159.00,29.377576305
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,158.00,159.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,159.00,160.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,159.00,160.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,160.00,161.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,160.00,161.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,161.00,162.00,29.205777613
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,161.00,162.00,0.275985203
7001,LBNL1->LBNL2 vlan4012,162.00,163.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,162.00,163.00,0.285212672
7001,LBNL1->LBNL2 vlan4012,163.00,164.00,29.205777613
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,163.00,164.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,164.00,165.00,29.119878267
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,164.00,165.00,0.272629760
7001,LBNL1->LBNL2 vlan4012,165.00,166.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,165.00,166.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,166.00,167.00,29.463475651
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,166.00,167.00,0.286051533
7001,LBNL1->LBNL2 vlan4012,167.00,168.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,167.00,168.00,0.273468621
7001,LBNL1->LBNL2 vlan4012,168.00,169.00,29.549374996
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,168.00,169.00,0.286890394
7001,LBNL1->LBNL2 vlan4012,169.00,170.00,29.635274342
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,169.00,170.00,0.284373811
7001,LBNL1->LBNL2 vlan4012,170.00,171.00,29.721173688
7002,STAR1 vlan3002 -> STAR2 vlan3001 via StarLight,170.00,171.00,0.275146342
7001,LBNL1->LBNL2 vlan4012,171.00,172.00,29.721173688
