interval,flow_id,source_terminal,destination_terminal,offered_gbit
53,7002,5,7,0.031541166
54,7001,0,1,3.195455668
54,7002,5,7,0.031541166
55,7001,0,1,3.195455668
55,7002,5,7,0.031541166
56,7001,0,1,3.195455668
56,7002,5,7,0.031541166
57,7001,0,1,3.195455668
57,7002,5,7,0.031541166
58,7001,0,1,3.195455668
58,7002,5,7,0.031541166
59,7001,0,1,3.195455668
59,7002,5,7,0.031541166
60,7001,0,1,3.169685864
60,7002,5,7,0.024998052
61,7001,0,1,3.169685864
61,7002,5,7,0.024998052
62,7001,0,1,3.169685864
62,7002,5,7,0.024998052
63,7001,0,1,3.169685864
63,7002,5,7,0.024998052
64,7001,0,1,3.169685864
64,7002,5,7,0.024998052
65,7001,0,1,3.169685864
65,7002,5,7,0.024998052
66,7001,0,1,3.169685864
66,7002,5,7,0.024998052
67,7001,0,1,3.169685864
67,7002,5,7,0.024998052
68,7001,0,1,3.169685864
68,7002,5,7,0.024998052
69,7001,0,1,3.169685864
69,7002,5,7,0.024998052
70,7001,0,1,3.143916061
70,7002,5,7,0.031205622
71,7001,0,1,3.143916061
71,7002,5,7,0.031205622
72,7001,0,1,3.143916061
72,7002,5,7,0.031205622
73,7001,0,1,3.143916061
73,7002,5,7,0.031205622
74,7001,0,1,3.143916061
74,7002,5,7,0.031205622
75,7001,0,1,3.143916061
75,7002,5,7,0.031205622
76,7001,0,1,3.143916061
76,7002,5,7,0.031205622
77,7001,0,1,3.143916061
77,7002,5,7,0.031205622
78,7001,0,1,3.143916061
78,7002,5,7,0.031205622
79,7001,0,1,3.143916061
79,7002,5,7,0.031205622
80,7001,0,1,3.161095930
80,7002,5,7,0.025081938
81,7001,0,1,3.161095930
81,7002,5,7,0.025081938
82,7001,0,1,3.161095930
82,7002,5,7,0.025081938
83,7001,0,1,3.161095930
83,7002,5,7,0.025081938
84,7001,0,1,3.161095930
84,7002,5,7,0.025081938
85,7001,0,1,3.161095930
85,7002,5,7,0.025081938
86,7001,0,1,3.161095930
86,7002,5,7,0.025081938
87,7001,0,1,3.161095930
87,7002,5,7,0.025081938
88,7001,0,1,3.161095930
88,7002,5,7,0.025081938
89,7001,0,1,3.161095930
89,7002,5,7,0.025081938
90,7001,0,1,3.152505995
90,7002,5,7,0.031541166
91,7001,0,1,3.152505995
91,7002,5,7,0.031541166
92,7001,0,1,3.152505995
92,7002,5,7,0.031541166
93,7001,0,1,3.152505995
93,7002,5,7,0.031541166
94,7001,0,1,3.152505995
94,7002,5,7,0.031541166
95,7001,0,1,3.152505995
95,7002,5,7,0.031541166
96,7001,0,1,3.152505995
96,7002,5,7,0.031541166
97,7001,0,1,3.152505995
97,7002,5,7,0.031541166
98,7001,0,1,3.152505995
98,7002,5,7,0.031541166
99,7001,0,1,3.152505995
99,7002,5,7,0.031541166
100,7001,0,1,3.143916061
100,7002,5,7,0.025165824
101,7001,0,1,3.143916061
101,7002,5,7,0.025165824
102,7001,0,1,3.143916061
102,7002,5,7,0.025165824
103,7001,0,1,3.143916061
103,7002,5,7,0.025165824
104,7001,0,1,3.143916061
104,7002,5,7,0.025165824
105,7001,0,1,3.143916061
105,7002,5,7,0.025165824
106,7001,0,1,3.143916061
106,7002,5,7,0.025165824
107,7001,0,1,3.143916061
107,7002,5,7,0.025165824
108,7001,0,1,3.143916061
108,7002,5,7,0.025165824
109,7001,0,1,3.143916061
109,7002,5,7,0.025165824
110,7001,0,1,3.135326126
110,7002,5,7,0.031792824
111,7001,0,1,3.135326126
111,7002,5,7,0.031792824
112,7001,0,1,3.135326126
112,7002,5,7,0.031792824
113,7001,0,1,3.135326126
113,7002,5,7,0.031792824
114,7001,0,1,3.135326126
114,7002,5,7,0.031792824
115,7001,0,1,3.135326126
115,7002,5,7,0.031792824
116,7001,0,1,3.135326126
116,7002,5,7,0.031792824
117,7001,0,1,3.135326126
117,7002,5,7,0.031792824
118,7001,0,1,3.135326126
118,7002,5,7,0.031792824
119,7001,0,1,3.135326126
119,7002,5,7,0.031792824
120,7001,0,1,3.143916061
120,7002,5,7,0.025249710
121,7001,0,1,3.143916061
121,7002,5,7,0.025249710
122,7001,0,1,3.143916061
122,7002,5,7,0.025249710
123,7001,0,1,3.143916061
123,7002,5,7,0.025249710
124,7001,0,1,3.143916061
124,7002,5,7,0.025249710
125,7001,0,1,3.143916061
125,7002,5,7,0.025249710
126,7001,0,1,3.143916061
126,7002,5,7,0.025249710
127,7001,0,1,3.143916061
127,7002,5,7,0.025249710
128,7001,0,1,3.143916061
128,7002,5,7,0.025249710
129,7001,0,1,3.143916061
129,7002,5,7,0.025249710
130,7001,0,1,3.100966388
130,7002,5,7,0.025333596
131,7001,0,1,3.100966388
131,7002,5,7,0.025333596
132,7001,0,1,3.100966388
132,7002,5,7,0.025333596
133,7001,0,1,3.100966388
133,7002,5,7,0.025333596
134,7001,0,1,3.100966388
134,7002,5,7,0.025333596
135,7001,0,1,3.100966388
135,7002,5,7,0.025333596
136,7001,0,1,3.100966388
136,7002,5,7,0.025333596
137,7001,0,1,3.100966388
137,7002,5,7,0.025333596
138,7001,0,1,3.100966388
138,7002,5,7,0.025333596
139,7001,0,1,3.100966388
139,7002,5,7,0.025333596
140,7001,0,1,3.083786519
140,7002,5,7,0.031457280
141,7001,0,1,3.083786519
141,7002,5,7,0.031457280
142,7001,0,1,3.083786519
142,7002,5,7,0.031457280
143,7001,0,1,3.083786519
143,7002,5,7,0.031457280
144,7001,0,1,3.083786519
144,7002,5,7,0.031457280
145,7001,0,1,3.083786519
145,7002,5,7,0.031457280
146,7001,0,1,3.083786519
146,7002,5,7,0.031457280
147,7001,0,1,3.083786519
147,7002,5,7,0.031457280
148,7001,0,1,3.083786519
148,7002,5,7,0.031457280
149,7001,0,1,3.083786519
149,7002,5,7,0.031457280
150,7001,0,1,3.083786519
150,7002,5,7,0.025501368
151,7001,0,1,3.083786519
151,7002,5,7,0.025501368
152,7001,0,1,3.083786519
152,7002,5,7,0.025501368
153,7001,0,1,3.083786519
153,7002,5,7,0.025501368
154,7001,0,1,3.083786519
154,7002,5,7,0.025501368
155,7001,0,1,3.083786519
155,7002,5,7,0.025501368
156,7001,0,1,3.083786519
156,7002,5,7,0.025501368
157,7001,0,1,3.083786519
157,7002,5,7,0.025501368
158,7001,0,1,3.083786519
158,7002,5,7,0.025501368
159,7001,0,1,3.083786519
159,7002,5,7,0.025501368
160,7001,0,1,3.075196584
160,7002,5,7,0.031373394
161,7001,0,1,3.075196584
161,7002,5,7,0.031373394
162,7001,0,1,3.075196584
162,7002,5,7,0.031373394
163,7001,0,1,3.075196584
163,7002,5,7,0.031373394
164,7001,0,1,3.075196584
164,7002,5,7,0.031373394
165,7001,0,1,3.075196584
165,7002,5,7,0.031373394
166,7001,0,1,3.075196584
166,7002,5,7,0.031373394
167,7001,0,1,3.075196584
167,7002,5,7,0.031373394
168,7001,0,1,3.075196584
168,7002,5,7,0.031373394
169,7001,0,1,3.075196584
169,7002,5,7,0.031373394
170,7001,0,1,3.092376453
170,7002,5,7,0.025165824
171,7001,0,1,3.092376453
171,7002,5,7,0.025165824
172,7001,0,1,3.092376453
172,7002,5,7,0.025165824
173,7001,0,1,3.092376453
173,7002,5,7,0.025165824
174,7001,0,1,3.092376453
174,7002,5,7,0.025165824
175,7001,0,1,3.092376453
175,7002,5,7,0.025165824
176,7001,0,1,3.092376453
176,7002,5,7,0.025165824
177,7001,0,1,3.092376453
177,7002,5,7,0.025165824
178,7001,0,1,3.092376453
178,7002,5,7,0.025165824
179,7001,0,1,3.092376453
179,7002,5,7,0.025165824
180,7001,0,1,3.100966388
180,7002,5,7,0.031457280
181,7001,0,1,3.100966388
181,7002,5,7,0.031457280
182,7001,0,1,3.100966388
182,7002,5,7,0.031457280
183,7001,0,1,3.100966388
183,7002,5,7,0.031457280
184,7001,0,1,3.100966388
184,7002,5,7,0.031457280
185,7001,0,1,3.100966388
185,7002,5,7,0.031457280
186,7001,0,1,3.100966388
186,7002,5,7,0.031457280
187,7001,0,1,3.100966388
187,7002,5,7,0.031457280
188,7001,0,1,3.100966388
188,7002,5,7,0.031457280
189,7001,0,1,3.100966388
189,7002,5,7,0.031457280
190,7001,0,1,3.100966388
190,7002,5,7,0.025249710
191,7001,0,1,3.100966388
191,7002,5,7,0.025249710
192,7001,0,1,3.100966388
192,7002,5,7,0.025249710
193,7001,0,1,3.100966388
193,7002,5,7,0.025249710
194,7001,0,1,3.100966388
194,7002,5,7,0.025249710
195,7001,0,1,3.100966388
195,7002,5,7,0.025249710
196,7001,0,1,3.100966388
196,7002,5,7,0.025249710
197,7001,0,1,3.100966388
197,7002,5,7,0.025249710
198,7001,0,1,3.100966388
198,7002,5,7,0.025249710
199,7001,0,1,3.100966388
199,7002,5,7,0.025249710
200,7001,0,1,3.118146257
200,7002,5,7,0.031792824
201,7001,0,1,3.118146257
201,7002,5,7,0.031792824
202,7001,0,1,3.118146257
202,7002,5,7,0.031792824
203,7001,0,1,3.118146257
203,7002,5,7,0.031792824
204,7001,0,1,3.118146257
204,7002,5,7,0.031792824
205,7001,0,1,3.118146257
205,7002,5,7,0.031792824
206,7001,0,1,3.118146257
206,7002,5,7,0.031792824
207,7001,0,1,3.118146257
207,7002,5,7,0.031792824
208,7001,0,1,3.118146257
208,7002,5,7,0.031792824
209,7001,0,1,3.118146257
209,7002,5,7,0.031792824
210,7001,0,1,3.066606649
210,7002,5,7,0.025501368
211,7001,0,1,3.066606649
211,7002,5,7,0.025501368
212,7001,0,1,3.066606649
212,7002,5,7,0.025501368
213,7001,0,1,3.066606649
213,7002,5,7,0.025501368
214,7001,0,1,3.066606649
214,7002,5,7,0.025501368
215,7001,0,1,3.066606649
215,7002,5,7,0.025501368
216,7001,0,1,3.066606649
216,7002,5,7,0.025501368
217,7001,0,1,3.066606649
217,7002,5,7,0.025501368
218,7001,0,1,3.066606649
218,7002,5,7,0.025501368
219,7001,0,1,3.066606649
219,7002,5,7,0.025501368
220,7001,0,1,3.066606649
220,7002,5,7,0.031373394
221,7001,0,1,3.066606649
221,7002,5,7,0.031373394
222,7001,0,1,3.066606649
222,7002,5,7,0.031373394
223,7001,0,1,3.066606649
223,7002,5,7,0.031373394
224,7001,0,1,3.066606649
224,7002,5,7,0.031373394
225,7001,0,1,3.066606649
225,7002,5,7,0.031373394
226,7001,0,1,3.066606649
226,7002,5,7,0.031373394
227,7001,0,1,3.066606649
227,7002,5,7,0.031373394
228,7001,0,1,3.066606649
228,7002,5,7,0.031373394
229,7001,0,1,3.066606649
229,7002,5,7,0.031373394
230,7001,0,1,3.075196584
230,7002,5,7,0.024998052
231,7001,0,1,3.075196584
231,7002,5,7,0.024998052
232,7001,0,1,3.075196584
232,7002,5,7,0.024998052
233,7001,0,1,3.075196584
233,7002,5,7,0.024998052
234,7001,0,1,3.075196584
234,7002,5,7,0.024998052
235,7001,0,1,3.075196584
235,7002,5,7,0.024998052
236,7001,0,1,3.075196584
236,7002,5,7,0.024998052
237,7001,0,1,3.075196584
237,7002,5,7,0.024998052
238,7001,0,1,3.075196584
238,7002,5,7,0.024998052
239,7001,0,1,3.075196584
239,7002,5,7,0.024998052
240,7001,0,1,3.092376453
240,7002,5,7,0.031121736
241,7001,0,1,3.092376453
241,7002,5,7,0.031121736
242,7001,0,1,3.092376453
242,7002,5,7,0.031121736
243,7001,0,1,3.092376453
243,7002,5,7,0.031121736
244,7001,0,1,3.092376453
244,7002,5,7,0.031121736
245,7001,0,1,3.092376453
245,7002,5,7,0.031121736
246,7001,0,1,3.092376453
246,7002,5,7,0.031121736
247,7001,0,1,3.092376453
247,7002,5,7,0.031121736
248,7001,0,1,3.092376453
248,7002,5,7,0.031121736
249,7001,0,1,3.092376453
249,7002,5,7,0.031121736
250,7001,0,1,3.066606649
250,7002,5,7,0.025249710
251,7001,0,1,3.066606649
251,7002,5,7,0.025249710
252,7001,0,1,3.066606649
252,7002,5,7,0.025249710
253,7001,0,1,3.066606649
253,7002,5,7,0.025249710
254,7001,0,1,3.066606649
254,7002,5,7,0.025249710
255,7001,0,1,3.066606649
255,7002,5,7,0.025249710
256,7001,0,1,3.066606649
256,7002,5,7,0.025249710
257,7001,0,1,3.066606649
257,7002,5,7,0.025249710
258,7001,0,1,3.066606649
258,7002,5,7,0.025249710
259,7001,0,1,3.066606649
259,7002,5,7,0.025249710
260,7001,0,1,3.083786519
260,7002,5,7,0.031708938
261,7001,0,1,3.083786519
261,7002,5,7,0.031708938
262,7001,0,1,3.083786519
262,7002,5,7,0.031708938
263,7001,0,1,3.083786519
263,7002,5,7,0.031708938
264,7001,0,1,3.083786519
264,7002,5,7,0.031708938
265,7001,0,1,3.083786519
265,7002,5,7,0.031708938
266,7001,0,1,3.083786519
266,7002,5,7,0.031708938
267,7001,0,1,3.083786519
267,7002,5,7,0.031708938
268,7001,0,1,3.083786519
268,7002,5,7,0.031708938
269,7001,0,1,3.083786519
269,7002,5,7,0.031708938
270,7001,0,1,3.083786519
270,7002,5,7,0.025165824
271,7001,0,1,3.083786519
271,7002,5,7,0.025165824
272,7001,0,1,3.083786519
272,7002,5,7,0.025165824
273,7001,0,1,3.083786519
273,7002,5,7,0.025165824
274,7001,0,1,3.083786519
274,7002,5,7,0.025165824
275,7001,0,1,3.083786519
275,7002,5,7,0.025165824
276,7001,0,1,3.083786519
276,7002,5,7,0.025165824
277,7001,0,1,3.083786519
277,7002,5,7,0.025165824
278,7001,0,1,3.083786519
278,7002,5,7,0.025165824
279,7001,0,1,3.083786519
279,7002,5,7,0.025165824
280,7001,0,1,3.092376453
280,7002,5,7,0.031205622
281,7001,0,1,3.092376453
281,7002,5,7,0.031205622
282,7001,0,1,3.092376453
282,7002,5,7,0.031205622
283,7001,0,1,3.092376453
283,7002,5,7,0.031205622
284,7001,0,1,3.092376453
284,7002,5,7,0.031205622
285,7001,0,1,3.092376453
285,7002,5,7,0.031205622
286,7001,0,1,3.092376453
286,7002,5,7,0.031205622
287,7001,0,1,3.092376453
287,7002,5,7,0.031205622
288,7001,0,1,3.092376453
288,7002,5,7,0.031205622
289,7001,0,1,3.092376453
289,7002,5,7,0.031205622
290,7001,0,1,3.040836846
290,7002,5,7,0.025249710
291,7001,0,1,3.040836846
291,7002,5,7,0.025249710
292,7001,0,1,3.040836846
292,7002,5,7,0.025249710
293,7001,0,1,3.040836846
293,7002,5,7,0.025249710
294,7001,0,1,3.040836846
294,7002,5,7,0.025249710
295,7001,0,1,3.040836846
295,7002,5,7,0.025249710
296,7001,0,1,3.040836846
296,7002,5,7,0.025249710
297,7001,0,1,3.040836846
297,7002,5,7,0.025249710
298,7001,0,1,3.040836846
298,7002,5,7,0.025249710
299,7001,0,1,3.040836846
299,7002,5,7,0.025249710
300,7001,0,1,3.066606649
300,7002,5,7,0.031876710
301,7001,0,1,3.066606649
301,7002,5,7,0.031876710
302,7001,0,1,3.066606649
302,7002,5,7,0.031876710
303,7001,0,1,3.066606649
303,7002,5,7,0.031876710
304,7001,0,1,3.066606649
304,7002,5,7,0.031876710
305,7001,0,1,3.066606649
305,7002,5,7,0.031876710
306,7001,0,1,3.066606649
306,7002,5,7,0.031876710
307,7001,0,1,3.066606649
307,7002,5,7,0.031876710
308,7001,0,1,3.066606649
308,7002,5,7,0.031876710
309,7001,0,1,3.066606649
309,7002,5,7,0.031876710
310,7001,0,1,3.066606649
310,7002,5,7,0.024998052
311,7001,0,1,3.066606649
311,7002,5,7,0.024998052
312,7001,0,1,3.066606649
312,7002,5,7,0.024998052
313,7001,0,1,3.066606649
313,7002,5,7,0.024998052
314,7001,0,1,3.066606649
314,7002,5,7,0.024998052
315,7001,0,1,3.066606649
315,7002,5,7,0.024998052
316,7001,0,1,3.066606649
316,7002,5,7,0.024998052
317,7001,0,1,3.066606649
317,7002,5,7,0.024998052
318,7001,0,1,3.066606649
318,7002,5,7,0.024998052
319,7001,0,1,3.066606649
319,7002,5,7,0.024998052
320,7001,0,1,3.049426780
320,7002,5,7,0.025501368
321,7001,0,1,3.049426780
321,7002,5,7,0.025501368
322,7001,0,1,3.049426780
322,7002,5,7,0.025501368
323,7001,0,1,3.049426780
323,7002,5,7,0.025501368
324,7001,0,1,3.049426780
324,7002,5,7,0.025501368
325,7001,0,1,3.049426780
325,7002,5,7,0.025501368
326,7001,0,1,3.049426780
326,7002,5,7,0.025501368
327,7001,0,1,3.049426780
327,7002,5,7,0.025501368
328,7001,0,1,3.049426780
328,7002,5,7,0.025501368
329,7001,0,1,3.049426780
329,7002,5,7,0.025501368
330,7001,0,1,3.049426780
330,7002,5,7,0.031541166
331,7001,0,1,3.049426780
331,7002,5,7,0.031541166
332,7001,0,1,3.049426780
332,7002,5,7,0.031541166
333,7001,0,1,3.049426780
333,7002,5,7,0.031541166
334,7001,0,1,3.049426780
334,7002,5,7,0.031541166
335,7001,0,1,3.049426780
335,7002,5,7,0.031541166
336,7001,0,1,3.049426780
336,7002,5,7,0.031541166
337,7001,0,1,3.049426780
337,7002,5,7,0.031541166
338,7001,0,1,3.049426780
338,7002,5,7,0.031541166
339,7001,0,1,3.049426780
339,7002,5,7,0.031541166
340,7001,0,1,3.032246911
340,7002,5,7,0.025333596
341,7001,0,1,3.032246911
341,7002,5,7,0.025333596
342,7001,0,1,3.032246911
342,7002,5,7,0.025333596
343,7001,0,1,3.032246911
343,7002,5,7,0.025333596
344,7001,0,1,3.032246911
344,7002,5,7,0.025333596
345,7001,0,1,3.032246911
345,7002,5,7,0.025333596
346,7001,0,1,3.032246911
346,7002,5,7,0.025333596
347,7001,0,1,3.032246911
347,7002,5,7,0.025333596
348,7001,0,1,3.032246911
348,7002,5,7,0.025333596
349,7001,0,1,3.032246911
349,7002,5,7,0.025333596
350,7001,0,1,3.049426780
350,7002,5,7,0.031541166
351,7001,0,1,3.049426780
351,7002,5,7,0.031541166
352,7001,0,1,3.049426780
352,7002,5,7,0.031541166
353,7001,0,1,3.049426780
353,7002,5,7,0.031541166
354,7001,0,1,3.049426780
354,7002,5,7,0.031541166
355,7001,0,1,3.049426780
355,7002,5,7,0.031541166
356,7001,0,1,3.049426780
356,7002,5,7,0.031541166
357,7001,0,1,3.049426780
357,7002,5,7,0.031541166
358,7001,0,1,3.049426780
358,7002,5,7,0.031541166
359,7001,0,1,3.049426780
359,7002,5,7,0.031541166
360,7001,0,1,3.058016715
360,7002,5,7,0.025333596
361,7001,0,1,3.058016715
361,7002,5,7,0.025333596
362,7001,0,1,3.058016715
362,7002,5,7,0.025333596
363,7001,0,1,3.058016715
363,7002,5,7,0.025333596
364,7001,0,1,3.058016715
364,7002,5,7,0.025333596
365,7001,0,1,3.058016715
365,7002,5,7,0.025333596
366,7001,0,1,3.058016715
366,7002,5,7,0.025333596
367,7001,0,1,3.058016715
367,7002,5,7,0.025333596
368,7001,0,1,3.058016715
368,7002,5,7,0.025333596
369,7001,0,1,3.058016715
369,7002,5,7,0.025333596
370,7001,0,1,3.075196584
370,7002,5,7,0.031373394
371,7001,0,1,3.075196584
371,7002,5,7,0.031373394
372,7001,0,1,3.075196584
372,7002,5,7,0.031373394
373,7001,0,1,3.075196584
373,7002,5,7,0.031373394
374,7001,0,1,3.075196584
374,7002,5,7,0.031373394
375,7001,0,1,3.075196584
375,7002,5,7,0.031373394
376,7001,0,1,3.075196584
376,7002,5,7,0.031373394
377,7001,0,1,3.075196584
377,7002,5,7,0.031373394
378,7001,0,1,3.075196584
378,7002,5,7,0.031373394
379,7001,0,1,3.075196584
379,7002,5,7,0.031373394
380,7001,0,1,3.083786519
380,7002,5,7,0.024830280
381,7001,0,1,3.083786519
381,7002,5,7,0.024830280
382,7001,0,1,3.083786519
382,7002,5,7,0.024830280
383,7001,0,1,3.083786519
383,7002,5,7,0.024830280
384,7001,0,1,3.083786519
384,7002,5,7,0.024830280
385,7001,0,1,3.083786519
385,7002,5,7,0.024830280
386,7001,0,1,3.083786519
386,7002,5,7,0.024830280
387,7001,0,1,3.083786519
387,7002,5,7,0.024830280
388,7001,0,1,3.083786519
388,7002,5,7,0.024830280
389,7001,0,1,3.083786519
389,7002,5,7,0.024830280
390,7001,0,1,3.049426780
390,7002,5,7,0.031205622
391,7001,0,1,3.049426780
391,7002,5,7,0.031205622
392,7001,0,1,3.049426780
392,7002,5,7,0.031205622
393,7001,0,1,3.049426780
393,7002,5,7,0.031205622
394,7001,0,1,3.049426780
394,7002,5,7,0.031205622
395,7001,0,1,3.049426780
395,7002,5,7,0.031205622
396,7001,0,1,3.049426780
396,7002,5,7,0.031205622
397,7001,0,1,3.049426780
397,7002,5,7,0.031205622
398,7001,0,1,3.049426780
398,7002,5,7,0.031205622
399,7001,0,1,3.049426780
399,7002,5,7,0.031205622
400,7001,0,1,3.058016715
400,7002,5,7,0.025585254
401,7001,0,1,3.058016715
401,7002,5,7,0.025585254
402,7001,0,1,3.058016715
402,7002,5,7,0.025585254
403,7001,0,1,3.058016715
403,7002,5,7,0.025585254
404,7001,0,1,3.058016715
404,7002,5,7,0.025585254
405,7001,0,1,3.058016715
405,7002,5,7,0.025585254
406,7001,0,1,3.058016715
406,7002,5,7,0.025585254
407,7001,0,1,3.058016715
407,7002,5,7,0.025585254
408,7001,0,1,3.058016715
408,7002,5,7,0.025585254
409,7001,0,1,3.058016715
409,7002,5,7,0.025585254
410,7001,0,1,3.040836846
410,7002,5,7,0.031541166
411,7001,0,1,3.040836846
411,7002,5,7,0.031541166
412,7001,0,1,3.040836846
412,7002,5,7,0.031541166
413,7001,0,1,3.040836846
413,7002,5,7,0.031541166
414,7001,0,1,3.040836846
414,7002,5,7,0.031541166
415,7001,0,1,3.040836846
415,7002,5,7,0.031541166
416,7001,0,1,3.040836846
416,7002,5,7,0.031541166
417,7001,0,1,3.040836846
417,7002,5,7,0.031541166
418,7001,0,1,3.040836846
418,7002,5,7,0.031541166
419,7001,0,1,3.040836846
419,7002,5,7,0.031541166
420,7001,0,1,3.040836846
420,7002,5,7,0.025249710
421,7001,0,1,3.040836846
421,7002,5,7,0.025249710
422,7001,0,1,3.040836846
422,7002,5,7,0.025249710
423,7001,0,1,3.040836846
423,7002,5,7,0.025249710
424,7001,0,1,3.040836846
424,7002,5,7,0.025249710
425,7001,0,1,3.040836846
425,7002,5,7,0.025249710
426,7001,0,1,3.040836846
426,7002,5,7,0.025249710
427,7001,0,1,3.040836846
427,7002,5,7,0.025249710
428,7001,0,1,3.040836846
428,7002,5,7,0.025249710
429,7001,0,1,3.040836846
429,7002,5,7,0.025249710
430,7001,0,1,3.040836846
430,7002,5,7,0.031792824
431,7001,0,1,3.040836846
431,7002,5,7,0.031792824
432,7001,0,1,3.040836846
432,7002,5,7,0.031792824
433,7001,0,1,3.040836846
433,7002,5,7,0.031792824
434,7001,0,1,3.040836846
434,7002,5,7,0.031792824
435,7001,0,1,3.040836846
435,7002,5,7,0.031792824
436,7001,0,1,3.040836846
436,7002,5,7,0.031792824
437,7001,0,1,3.040836846
437,7002,5,7,0.031792824
438,7001,0,1,3.040836846
438,7002,5,7,0.031792824
439,7001,0,1,3.040836846
439,7002,5,7,0.031792824
440,7001,0,1,3.049426780
440,7002,5,7,0.025165824
441,7001,0,1,3.049426780
441,7002,5,7,0.025165824
442,7001,0,1,3.049426780
442,7002,5,7,0.025165824
443,7001,0,1,3.049426780
443,7002,5,7,0.025165824
444,7001,0,1,3.049426780
444,7002,5,7,0.025165824
445,7001,0,1,3.049426780
445,7002,5,7,0.025165824
446,7001,0,1,3.049426780
446,7002,5,7,0.025165824
447,7001,0,1,3.049426780
447,7002,5,7,0.025165824
448,7001,0,1,3.049426780
448,7002,5,7,0.025165824
449,7001,0,1,3.049426780
449,7002,5,7,0.025165824
450,7001,0,1,3.066606649
450,7002,5,7,0.031541166
451,7001,0,1,3.066606649
451,7002,5,7,0.031541166
452,7001,0,1,3.066606649
452,7002,5,7,0.031541166
453,7001,0,1,3.066606649
453,7002,5,7,0.031541166
454,7001,0,1,3.066606649
454,7002,5,7,0.031541166
455,7001,0,1,3.066606649
455,7002,5,7,0.031541166
456,7001,0,1,3.066606649
456,7002,5,7,0.031541166
457,7001,0,1,3.066606649
457,7002,5,7,0.031541166
458,7001,0,1,3.066606649
458,7002,5,7,0.031541166
459,7001,0,1,3.066606649
459,7002,5,7,0.031541166
460,7001,0,1,3.066606649
460,7002,5,7,0.025333596
461,7001,0,1,3.066606649
461,7002,5,7,0.025333596
462,7001,0,1,3.066606649
462,7002,5,7,0.025333596
463,7001,0,1,3.066606649
463,7002,5,7,0.025333596
464,7001,0,1,3.066606649
464,7002,5,7,0.025333596
465,7001,0,1,3.066606649
465,7002,5,7,0.025333596
466,7001,0,1,3.066606649
466,7002,5,7,0.025333596
467,7001,0,1,3.066606649
467,7002,5,7,0.025333596
468,7001,0,1,3.066606649
468,7002,5,7,0.025333596
469,7001,0,1,3.066606649
469,7002,5,7,0.025333596
470,7001,0,1,3.049426780
470,7002,5,7,0.031373394
471,7001,0,1,3.049426780
471,7002,5,7,0.031373394
472,7001,0,1,3.049426780
472,7002,5,7,0.031373394
473,7001,0,1,3.049426780
473,7002,5,7,0.031373394
474,7001,0,1,3.049426780
474,7002,5,7,0.031373394
475,7001,0,1,3.049426780
475,7002,5,7,0.031373394
476,7001,0,1,3.049426780
476,7002,5,7,0.031373394
477,7001,0,1,3.049426780
477,7002,5,7,0.031373394
478,7001,0,1,3.049426780
478,7002,5,7,0.031373394
479,7001,0,1,3.049426780
