flow_id,flow_label,start_seconds,end_seconds,received_gbit
5002,STAR1->STAR2 vlan4012,159.00,160.00,19.241453486
5001,LBNL1->LBNL2 vlan4012,160.00,161.00,29.463475651
5002,STAR1->STAR2 vlan4012,160.00,161.00,19.069654794
5001,LBNL1->LBNL2 vlan4012,161.00,162.00,29.635274342
5002,STAR1->STAR2 vlan4012,161.00,162.00,19.499151524
5001,LBNL1->LBNL2 vlan4012,162.00,163.00,29.721173688
5002,STAR1->STAR2 vlan4012,162.00,163.00,19.413252178
5001,LBNL1->LBNL2 vlan4012,163.00,164.00,29.807073034
5002,STAR1->STAR2 vlan4012,163.00,164.00,19.499151524
5001,LBNL1->LBNL2 vlan4012,164.00,165.00,29.721173688
5002,STAR1->STAR2 vlan4012,164.00,165.00,20.615843021
5001,LBNL1->LBNL2 vlan4012,165.00,166.00,29.807073034
5002,STAR1->STAR2 vlan4012,165.00,166.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,166.00,167.00,29.721173688
5002,STAR1->STAR2 vlan4012,166.00,167.00,20.186346291
5001,LBNL1->LBNL2 vlan4012,167.00,168.00,29.635274342
5002,STAR1->STAR2 vlan4012,167.00,168.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,168.00,169.00,29.721173688
5002,STAR1->STAR2 vlan4012,168.00,169.00,20.959440404
5001,LBNL1->LBNL2 vlan4012,169.00,170.00,29.721173688
5002,STAR1->STAR2 vlan4012,169.00,170.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,170.00,171.00,29.721173688
5002,STAR1->STAR2 vlan4012,170.00,171.00,19.928648253
5001,LBNL1->LBNL2 vlan4012,171.00,172.00,29.721173688
5002,STAR1->STAR2 vlan4012,171.00,172.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,172.00,173.00,29.721173688
5002,STAR1->STAR2 vlan4012,172.00,173.00,20.615843021
5001,LBNL1->LBNL2 vlan4012,173.00,174.00,29.635274342
5002,STAR1->STAR2 vlan4012,173.00,174.00,20.787641713
5001,LBNL1->LBNL2 vlan4012,174.00,175.00,29.119878267
5002,STAR1->STAR2 vlan4012,174.00,175.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,175.00,176.00,28.862180229
5002,STAR1->STAR2 vlan4012,175.00,176.00,20.787641713
5001,LBNL1->LBNL2 vlan4012,176.00,177.00,29.205777613
5002,STAR1->STAR2 vlan4012,176.00,177.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,177.00,178.00,29.291676959
5002,STAR1->STAR2 vlan4012,177.00,178.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,178.00,179.00,29.377576305
5002,STAR1->STAR2 vlan4012,178.00,179.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,179.00,180.00,29.377576305
5002,STAR1->STAR2 vlan4012,179.00,180.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,180.00,181.00,29.549374996
5002,STAR1->STAR2 vlan4012,180.00,181.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,181.00,182.00,29.549374996
5002,STAR1->STAR2 vlan4012,181.00,182.00,20.615843021
5001,LBNL1->LBNL2 vlan4012,182.00,183.00,29.635274342
5002,STAR1->STAR2 vlan4012,182.00,183.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,183.00,184.00,29.549374996
5002,STAR1->STAR2 vlan4012,183.00,184.00,20.615843021
5001,LBNL1->LBNL2 vlan4012,184.00,185.00,29.549374996
5002,STAR1->STAR2 vlan4012,184.00,185.00,20.186346291
5001,LBNL1->LBNL2 vlan4012,185.00,186.00,29.549374996
5002,STAR1->STAR2 vlan4012,185.00,186.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,186.00,187.00,29.635274342
5002,STAR1->STAR2 vlan4012,186.00,187.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,187.00,188.00,29.635274342
5002,STAR1->STAR2 vlan4012,187.00,188.00,20.186346291
5001,LBNL1->LBNL2 vlan4012,188.00,189.00,29.721173688
5002,STAR1->STAR2 vlan4012,188.00,189.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,189.00,190.00,29.807073034
5002,STAR1->STAR2 vlan4012,189.00,190.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,190.00,191.00,29.892972380
5002,STAR1->STAR2 vlan4012,190.00,191.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,191.00,192.00,29.463475651
5002,STAR1->STAR2 vlan4012,191.00,192.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,192.00,193.00,29.549374996
5002,STAR1->STAR2 vlan4012,192.00,193.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,193.00,194.00,29.549374996
5002,STAR1->STAR2 vlan4012,193.00,194.00,20.701742367
5001,LBNL1->LBNL2 vlan4012,194.00,195.00,29.463475651
5002,STAR1->STAR2 vlan4012,194.00,195.00,20.100446945
5001,LBNL1->LBNL2 vlan4012,195.00,196.00,29.635274342
5002,STAR1->STAR2 vlan4012,195.00,196.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,196.00,197.00,29.463475651
5002,STAR1->STAR2 vlan4012,196.00,197.00,20.873541059
5001,LBNL1->LBNL2 vlan4012,197.00,198.00,29.549374996
5002,STAR1->STAR2 vlan4012,197.00,198.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,198.00,199.00,28.690381537
5002,STAR1->STAR2 vlan4012,198.00,199.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,199.00,200.00,28.776280883
5002,STAR1->STAR2 vlan4012,199.00,200.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,200.00,201.00,28.518582845
5002,STAR1->STAR2 vlan4012,200.00,201.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,201.00,202.00,28.604482191
5002,STAR1->STAR2 vlan4012,201.00,202.00,20.787641713
5001,LBNL1->LBNL2 vlan4012,202.00,203.00,28.518582845
5002,STAR1->STAR2 vlan4012,202.00,203.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,203.00,204.00,29.119878267
5002,STAR1->STAR2 vlan4012,203.00,204.00,20.186346291
5001,LBNL1->LBNL2 vlan4012,204.00,205.00,29.119878267
5002,STAR1->STAR2 vlan4012,204.00,205.00,20.873541059
5001,LBNL1->LBNL2 vlan4012,205.00,206.00,29.205777613
5002,STAR1->STAR2 vlan4012,205.00,206.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,206.00,207.00,29.291676959
5002,STAR1->STAR2 vlan4012,206.00,207.00,20.615843021
5001,LBNL1->LBNL2 vlan4012,207.00,208.00,29.291676959
5002,STAR1->STAR2 vlan4012,207.00,208.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,208.00,209.00,29.377576305
5002,STAR1->STAR2 vlan4012,208.00,209.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,209.00,210.00,29.033978921
5002,STAR1->STAR2 vlan4012,209.00,210.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,210.00,211.00,29.205777613
5002,STAR1->STAR2 vlan4012,210.00,211.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,211.00,212.00,29.119878267
5002,STAR1->STAR2 vlan4012,211.00,212.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,212.00,213.00,29.119878267
5002,STAR1->STAR2 vlan4012,212.00,213.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,213.00,214.00,29.205777613
5002,STAR1->STAR2 vlan4012,213.00,214.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,214.00,215.00,29.205777613
5002,STAR1->STAR2 vlan4012,214.00,215.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,215.00,216.00,29.377576305
5002,STAR1->STAR2 vlan4012,215.00,216.00,20.186346291
5001,LBNL1->LBNL2 vlan4012,216.00,217.00,29.463475651
5002,STAR1->STAR2 vlan4012,216.00,217.00,20.100446945
5001,LBNL1->LBNL2 vlan4012,217.00,218.00,29.377576305
5002,STAR1->STAR2 vlan4012,217.00,218.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,218.00,219.00,29.205777613
5002,STAR1->STAR2 vlan4012,218.00,219.00,20.701742367
5001,LBNL1->LBNL2 vlan4012,219.00,220.00,29.119878267
5002,STAR1->STAR2 vlan4012,219.00,220.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,220.00,221.00,29.119878267
5002,STAR1->STAR2 vlan4012,220.00,221.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,221.00,222.00,29.033978921
5002,STAR1->STAR2 vlan4012,221.00,222.00,20.615843021
5001,LBNL1->LBNL2 vlan4012,222.00,223.00,29.119878267
5002,STAR1->STAR2 vlan4012,222.00,223.00,20.787641713
5001,LBNL1->LBNL2 vlan4012,223.00,224.00,29.205777613
5002,STAR1->STAR2 vlan4012,223.00,224.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,224.00,225.00,29.291676959
5002,STAR1->STAR2 vlan4012,224.00,225.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,225.00,226.00,29.377576305
5002,STAR1->STAR2 vlan4012,225.00,226.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,226.00,227.00,29.205777613
5002,STAR1->STAR2 vlan4012,226.00,227.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,227.00,228.00,29.377576305
5002,STAR1->STAR2 vlan4012,227.00,228.00,20.701742367
5001,LBNL1->LBNL2 vlan4012,228.00,229.00,28.604482191
5002,STAR1->STAR2 vlan4012,228.00,229.00,20.272245637
5001,LBNL1->LBNL2 vlan4012,229.00,230.00,28.518582845
5002,STAR1->STAR2 vlan4012,229.00,230.00,20.358144983
5001,LBNL1->LBNL2 vlan4012,230.00,231.00,28.604482191
5002,STAR1->STAR2 vlan4012,230.00,231.00,20.444044329
5001,LBNL1->LBNL2 vlan4012,231.00,232.00,28.690381537
5002,STAR1->STAR2 vlan4012,231.00,232.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,232.00,233.00,28.690381537
5002,STAR1->STAR2 vlan4012,232.00,233.00,20.529943675
5001,LBNL1->LBNL2 vlan4012,233.00,234.00,28.776280883
5002,STAR1->STAR2 vlan4012,233.00,234.00,20.787641713
5001,LBNL1->LBNL2 vlan4012,234.00,235.00,28.690381537
