interval,event,switch,switch_name,port,target_type,target_index,capacity_gbit,queued_before_gbit,sent_gbit,queued_after_gbit,shared_queued_before_gbit,shared_queued_after_gbit,shared_buffer_gbit,dropped_gbit,active_queue_entries
1,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
1,egress,11,S03,0,switch,6,132.338,0,70.4828,0,0,0,100,0,0
1,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
1,egress,15,S05,0,switch,12,134.869,0,70.6689,0,0,0,100,0,0
2,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
2,egress,11,S03,0,switch,6,132.338,0,69.366,0,0,0,100,0,0
2,egress,6,S02,0,switch,1,138.732,0,70.4828,0,0,0,100,0,0
2,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
2,egress,15,S05,0,switch,12,134.869,0,69.366,0,0,0,100,0,0
2,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
2,egress,12,S04,0,switch,6,184.169,0,70.6689,0,0,0,100,0,0
2,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
3,egress,6,S02,0,switch,1,138.732,0,138.732,1.30289,0,1.30289,100,0,1
3,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
3,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
3,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
3,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
3,egress,11,S03,0,switch,6,132.338,0,69.366,0,0,0,100,0,0
3,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
3,egress,1,S01,0,switch,0,159.728,0,70.4828,0,0,0,100,0,0
3,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
3,egress,15,S05,0,switch,12,134.869,0,69.366,0,0,0,100,0,0
3,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
4,egress,6,S02,0,switch,1,138.732,1.30289,1.30289,0,1.30289,0,100,0,0
4,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
4,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
4,egress,15,S05,0,switch,12,134.869,0,69.366,0,0,0,100,0,0
4,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
4,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
4,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
4,egress,1,S01,0,switch,0,159.728,0,138.732,0,0,0,100,0,0
4,egress,0,S00,5,terminal,0,1000,0,270.483,0,0,0,100,0,0
4,egress,11,S03,0,switch,6,132.338,0,69.366,0,0,0,100,0,0
4,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
4,egress,6,S02,0,switch,1,138.732,0,137.429,1.30289,0,1.30289,100,0,2
4,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
5,egress,6,S02,0,switch,1,138.732,1.30289,1.30289,0,1.30289,0,100,0,0
5,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
5,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
5,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
5,egress,15,S05,0,switch,12,134.869,0,69.366,0,0,0,100,0,0
5,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
5,egress,6,S02,0,switch,1,138.732,0,137.429,1.30289,0,1.30289,100,0,2
5,egress,1,S01,0,switch,0,159.728,0,138.732,0,0,0,100,0,0
5,egress,0,S00,5,terminal,0,1000,0,338.732,0,0,0,100,0,0
5,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
5,egress,11,S03,0,switch,6,132.338,0,69.366,0,0,0,100,0,0
5,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
5,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
6,egress,6,S02,0,switch,1,138.732,1.30289,1.30289,0,1.30289,0,100,0,0
6,egress,1,S01,0,switch,0,159.728,0,138.732,0,0,0,100,0,0
6,egress,0,S00,5,terminal,0,1000,0,338.732,0,0,0,100,0,0
6,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
6,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
6,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
6,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
6,egress,15,S05,0,switch,12,134.869,0,69.366,0,0,0,100,0,0
6,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
6,egress,6,S02,0,switch,1,138.732,0,137.429,1.30289,0,1.30289,100,0,2
6,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
6,egress,11,S03,0,switch,6,132.338,0,69.366,0,0,0,100,0,0
6,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
7,egress,6,S02,0,switch,1,138.732,1.30289,1.30289,0,1.30289,0,100,0,0
7,egress,11,S03,0,switch,6,132.338,0,69.366,0,0,0,100,0,0
7,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
7,egress,15,S05,0,switch,12,134.869,0,69.366,0,0,0,100,0,0
7,egress,1,S01,0,switch,0,159.728,0,138.732,0,0,0,100,0,0
7,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
7,egress,6,S02,0,switch,1,138.732,0,137.429,1.30289,0,1.30289,100,0,2
7,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
7,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
7,egress,0,S00,5,terminal,0,1000,0,338.732,0,0,0,100,0,0
7,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
7,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
7,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
8,egress,6,S02,0,switch,1,138.732,1.30289,1.30289,0,1.30289,0,100,0,0
8,egress,6,S02,0,switch,1,138.732,0,137.429,1.30289,0,1.30289,100,0,2
8,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
8,egress,11,S03,0,switch,6,132.338,0,69.366,0,0,0,100,0,0
8,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
8,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
8,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
8,egress,1,S01,0,switch,0,159.728,0,138.732,0,0,0,100,0,0
8,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
8,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
8,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
8,egress,0,S00,5,terminal,0,1000,0,338.732,0,0,0,100,0,0
8,egress,15,S05,0,switch,12,134.869,0,69.366,0,0,0,100,0,0
9,egress,6,S02,0,switch,1,138.732,1.30289,1.30289,0,1.30289,0,100,0,0
9,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
9,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
9,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
9,egress,1,S01,0,switch,0,159.728,0,138.732,0,0,0,100,0,0
9,egress,6,S02,0,switch,1,138.732,0,137.429,1.30289,0,1.30289,100,0,2
9,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
9,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
9,egress,0,S00,5,terminal,0,1000,0,338.732,0,0,0,100,0,0
9,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
9,egress,15,S05,0,switch,12,134.869,0,69.366,0,0,0,100,0,0
9,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
9,egress,11,S03,0,switch,6,132.338,0,69.366,0,0,0,100,0,0
10,egress,6,S02,0,switch,1,138.732,1.30289,1.30289,0,1.30289,0,100,0,0
10,egress,6,S02,0,switch,1,138.732,0,137.429,1.30289,0,1.30289,100,0,2
10,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
10,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
10,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
10,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
10,egress,1,S01,0,switch,0,159.728,0,138.732,0,0,0,100,0,0
10,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
10,egress,0,S00,5,terminal,0,1000,0,338.732,0,0,0,100,0,0
10,egress,11,S03,0,switch,6,132.338,0,69.366,0,0,0,100,0,0
10,egress,15,S05,0,switch,12,134.869,0,69.366,0,0,0,100,0,0
10,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
10,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
11,egress,6,S02,0,switch,1,138.732,1.30289,1.30289,0,1.30289,0,100,0,0
11,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
11,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
11,egress,15,S05,0,switch,12,134.869,0,69.366,0,0,0,100,0,0
11,egress,6,S02,0,switch,1,138.732,0,137.429,1.30289,0,1.30289,100,0,2
11,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
11,egress,0,S00,5,terminal,0,1000,0,338.732,0,0,0,100,0,0
11,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
11,egress,11,S03,0,switch,6,132.338,0,69.366,0,0,0,100,0,0
11,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
11,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
11,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
11,egress,1,S01,0,switch,0,159.728,0,138.732,0,0,0,100,0,0
12,egress,6,S02,0,switch,1,138.732,1.30289,1.30289,0,1.30289,0,100,0,0
12,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
12,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
12,egress,0,S00,5,terminal,0,1000,0,338.732,0,0,0,100,0,0
12,egress,1,S01,0,switch,0,159.728,0,138.732,0,0,0,100,0,0
12,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
12,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
12,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
12,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
12,egress,15,S05,0,switch,12,134.869,0,69.366,0,0,0,100,0,0
12,egress,6,S02,0,switch,1,138.732,0,137.429,1.30289,0,1.30289,100,0,2
12,egress,11,S03,0,switch,6,132.338,0,69.366,0,0,0,100,0,0
12,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
13,egress,6,S02,0,switch,1,138.732,1.30289,1.30289,0,1.30289,0,100,0,0
13,egress,15,S05,0,switch,12,134.869,0,69.366,0,0,0,100,0,0
13,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
13,egress,6,S02,0,switch,1,138.732,0,137.429,1.30289,0,1.30289,100,0,2
13,egress,50,S38,2,switch,4,290.506,0,100,0,0,0,100,0,0
13,egress,0,S00,5,terminal,0,1000,0,338.732,0,0,0,100,0,0
13,egress,11,S03,0,switch,6,132.338,0,69.366,0,0,0,100,0,0
13,egress,4,S37,0,switch,0,203.508,0,100,0,0,0,100,0,0
13,egress,1,S01,0,switch,0,159.728,0,138.732,0,0,0,100,0,0
13,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
13,egress,57,S47,1,switch,50,259.289,0,100,0,0,0,100,0,0
13,egress,12,S04,0,switch,6,184.169,0,69.366,0,0,0,100,0,0
13,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
14,egress,6,S02,0,switch,1,138.732,1.30289,1.30289,0,1.30289,0,100,0,0
14,egress,30,S14,2,switch,31,290.433,0,100,0,0,0,100,0,0
14,egress,1,S01,0,switch,0,159.728,0,138.732,0,0,0,100,0,0
