interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,12,S04,0,switch,6,50827,25,0,0,1,184.169,0,0,80.8761,0
1,stage_arrival,3,S27,0,switch,0,50822,6,0,0,1,119.129,0,0,60.1407,0
1,stage_arrival,21,S53,2,switch,8,50824,42,0,0,1,135.597,0,0,80.8761,0
1,stage_arrival,30,S14,2,switch,31,50826,60,0,0,1,290.433,0,0,100,0
1,stage_arrival,4,S37,0,switch,0,50823,9,0,0,1,203.508,0,0,100,0
1,stage_arrival,38,S42,0,switch,42,50825,77,0,0,1,176.64,0,0,60.693,0
1,stage_arrival,28,S12,1,switch,29,50820,57,0,0,1,167.904,0,0,100,0
1,stage_arrival,45,S28,2,switch,43,50821,91,0,0,1,227.415,0,0,100,0
1,allocate_send_arrival,4,S37,0,switch,0,50823,9,0,0,1,203.508,0,100,0,0
1,allocate_send_arrival,28,S12,1,switch,29,50820,57,0,0,1,167.904,0,100,0,0
1,allocate_send_arrival,38,S42,0,switch,42,50825,77,0,0,1,176.64,0,60.693,0,0
1,allocate_send_arrival,21,S53,2,switch,8,50824,42,0,0,1,135.597,0,80.8761,0,0
1,allocate_send_arrival,45,S28,2,switch,43,50821,91,0,0,1,227.415,0,100,0,0
1,allocate_send_arrival,3,S27,0,switch,0,50822,6,0,0,1,119.129,0,60.1407,0,0
1,allocate_send_arrival,30,S14,2,switch,31,50826,60,0,0,1,290.433,0,100,0,0
1,allocate_send_arrival,12,S04,0,switch,6,50827,25,0,0,1,184.169,0,80.8761,0,0
2,stage_arrival,8,S52,0,switch,1,50824,42,0,0,2,255.562,0,0,80.8761,0
2,stage_arrival,12,S04,0,switch,6,50827,25,0,0,2,184.169,0,0,79.864,0
2,stage_arrival,43,S22,0,switch,0,50821,91,0,0,2,203.304,0,0,100,0
2,stage_arrival,31,S62,3,switch,5,50826,60,0,0,2,238.676,0,0,100,0
2,stage_arrival,42,S20,2,switch,3,50825,77,0,0,2,251.806,0,0,60.693,0
2,stage_arrival,21,S53,2,switch,8,50824,42,0,0,2,135.597,0,0,79.864,0
2,stage_arrival,38,S42,0,switch,42,50825,77,0,0,2,176.64,0,0,59.5645,0
2,stage_arrival,45,S28,2,switch,43,50821,91,0,0,2,227.415,0,0,100,0
2,stage_arrival,0,S00,5,terminal,0,50822,6,0,0,2,1000,0,0,60.1407,0
2,stage_arrival,30,S14,2,switch,31,50826,60,0,0,2,290.433,0,0,100,0
2,stage_arrival,6,S02,0,switch,1,50827,25,0,0,2,138.732,0,0,80.8761,0
2,stage_arrival,0,S00,5,terminal,0,50823,9,0,0,2,1000,0,0,100,0
2,stage_arrival,4,S37,0,switch,0,50823,9,0,0,2,203.508,0,0,100,0
2,stage_arrival,3,S27,0,switch,0,50822,6,0,0,2,119.129,0,0,59.5645,0
