flow_id,flow_label,start_seconds,end_seconds,received_gbit
2001,LBNL1->LBNL2 vlan4012,0.00,1.00,33.414845563
2001,LBNL1->LBNL2 vlan4012,1.00,2.00,32.899449487
2001,LBNL1->LBNL2 vlan4012,2.00,3.00,32.813550141
2001,LBNL1->LBNL2 vlan4012,3.00,4.00,32.727650796
2001,LBNL1->LBNL2 vlan4012,4.00,5.00,32.469952758
2001,LBNL1->LBNL2 vlan4012,5.00,6.00,32.126355374
2001,LBNL1->LBNL2 vlan4012,6.00,7.00,31.868657336
2001,LBNL1->LBNL2 vlan4012,7.00,8.00,31.782757990
2001,LBNL1->LBNL2 vlan4012,8.00,9.00,31.610959299
2001,LBNL1->LBNL2 vlan4012,9.00,10.00,31.610959299
2001,LBNL1->LBNL2 vlan4012,10.00,11.00,31.525059953
2001,LBNL1->LBNL2 vlan4012,11.00,12.00,30.064771072
2001,LBNL1->LBNL2 vlan4012,12.00,13.00,30.408368456
2001,LBNL1->LBNL2 vlan4012,13.00,14.00,30.666066493
2001,LBNL1->LBNL2 vlan4012,14.00,15.00,30.666066493
2001,LBNL1->LBNL2 vlan4012,15.00,16.00,30.666066493
2001,LBNL1->LBNL2 vlan4012,16.00,17.00,30.751965839
2001,LBNL1->LBNL2 vlan4012,17.00,18.00,30.751965839
2001,LBNL1->LBNL2 vlan4012,18.00,19.00,30.751965839
2001,LBNL1->LBNL2 vlan4012,19.00,20.00,30.580167148
2001,LBNL1->LBNL2 vlan4012,20.00,21.00,30.580167148
2001,LBNL1->LBNL2 vlan4012,21.00,22.00,30.408368456
2001,LBNL1->LBNL2 vlan4012,22.00,23.00,30.322469110
2001,LBNL1->LBNL2 vlan4012,23.00,24.00,30.408368456
2001,LBNL1->LBNL2 vlan4012,24.00,25.00,30.408368456
2001,LBNL1->LBNL2 vlan4012,25.00,26.00,30.494267802
2001,LBNL1->LBNL2 vlan4012,26.00,27.00,30.580167148
2001,LBNL1->LBNL2 vlan4012,27.00,28.00,30.580167148
2001,LBNL1->LBNL2 vlan4012,28.00,29.00,29.892972380
2001,LBNL1->LBNL2 vlan4012,29.00,30.00,30.150670418
2001,LBNL1->LBNL2 vlan4012,30.00,31.00,30.236569764
2001,LBNL1->LBNL2 vlan4012,31.00,32.00,30.236569764
2001,LBNL1->LBNL2 vlan4012,32.00,33.00,30.322469110
2001,LBNL1->LBNL2 vlan4012,33.00,34.00,30.322469110
2001,LBNL1->LBNL2 vlan4012,34.00,35.00,30.408368456
2001,LBNL1->LBNL2 vlan4012,35.00,36.00,30.494267802
2001,LBNL1->LBNL2 vlan4012,36.00,37.00,30.236569764
2001,LBNL1->LBNL2 vlan4012,37.00,38.00,30.064771072
2001,LBNL1->LBNL2 vlan4012,38.00,39.00,29.978871726
2001,LBNL1->LBNL2 vlan4012,39.00,40.00,29.978871726
2001,LBNL1->LBNL2 vlan4012,40.00,41.00,29.978871726
2001,LBNL1->LBNL2 vlan4012,41.00,42.00,29.978871726
2001,LBNL1->LBNL2 vlan4012,42.00,43.00,30.150670418
2001,LBNL1->LBNL2 vlan4012,43.00,44.00,30.150670418
2001,LBNL1->LBNL2 vlan4012,44.00,45.00,30.236569764
2001,LBNL1->LBNL2 vlan4012,45.00,46.00,30.150670418
2001,LBNL1->LBNL2 vlan4012,46.00,47.00,29.892972380
2001,LBNL1->LBNL2 vlan4012,47.00,48.00,29.892972380
2001,LBNL1->LBNL2 vlan4012,48.00,49.00,29.721173688
2001,LBNL1->LBNL2 vlan4012,49.00,50.00,29.721173688
2001,LBNL1->LBNL2 vlan4012,50.00,51.00,29.807073034
2001,LBNL1->LBNL2 vlan4012,51.00,52.00,29.807073034
2001,LBNL1->LBNL2 vlan4012,52.00,53.00,29.892972380
2001,LBNL1->LBNL2 vlan4012,53.00,54.00,29.978871726
2001,LBNL1->LBNL2 vlan4012,54.00,55.00,30.064771072
2001,LBNL1->LBNL2 vlan4012,55.00,56.00,29.807073034
2001,LBNL1->LBNL2 vlan4012,56.00,57.00,29.721173688
2001,LBNL1->LBNL2 vlan4012,57.00,58.00,29.549374996
2001,LBNL1->LBNL2 vlan4012,58.00,59.00,29.549374996
2001,LBNL1->LBNL2 vlan4012,59.00,60.00,29.549374996
